TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,1,0.750000,1,1.0,0.0,4.01669,3.0,2.27477,6.29146,7.5288,3.51262,7.52945,8.29436
2,0,2,2,1,0.750000,1,1.0,1.0,8.29703,3.0,1.02982,9.32686,11.8097,3.51305,11.8102,12.5753
3,0,3,2,1,0.750000,1,1.0,2.0,12.5777,3.0,2.02059,14.5983,16.0907,3.51346,16.0912,16.8562
4,0,4,6,1,0.750000,1,1.0,3.0,16.8585,3.0,1.79325,18.6518,20.3716,3.51345,20.3721,21.1372
5,0,5,4,1,0.750000,1,1.0,4.0,21.1395,3.0,1.59883,22.7384,24.6525,3.51338,24.653,25.4181
6,0,6,4,1,0.750000,1,1.0,5.0,25.4205,3.0,2.22173,27.6422,28.9335,3.51334,28.934,29.6991
7,0,7,1,1,0.750000,1,1.0,6.0,29.7015,2.0,1.61048,31.312,33.23,3.52891,33.2305,33.9956
8,0,8,8,1,12,1,1.0,7.0,33.9982,3.0,1.5004,35.4986,37.5266,3.52878,37.5271,49.5414
9,0,9,4,3,0.750000,2,1.0,8.0,49.5462,3.0,2.11567,51.6619,53.0567,3.51092,53.0573,53.8224
10,0,10,3,3,0.750000,2,1.0,9.0,53.8263,3.0,1.60537,55.4317,57.3377,3.51178,57.3382,58.1033
11,0,11,3,3,0.750000,2,1.0,10.0,58.1059,3.0,1.92957,60.0354,61.6186,3.51312,61.6191,62.3842
12,0,12,6,3,0.750000,2,1.0,11.0,62.3868,3.0,2.08561,64.4724,65.8996,3.51313,65.9001,66.6651
13,0,13,8,3,0.750000,2,1.0,12.0,66.6678,3.0,1.82455,68.4924,70.1805,3.51308,70.181,70.946
14,0,14,4,3,0.750000,2,1.0,13.0,70.9488,3.0,1.79718,72.7459,74.4771,3.52871,74.4776,75.2426
15,0,15,3,3,0.750000,2,1.0,14.0,75.2452,3.0,1.58728,76.8325,78.758,3.51317,78.7585,79.5236
16,0,16,1,3,10,2,1.0,15.0,79.5262,2.0,1.34307,80.8693,83.039,3.51315,83.0395,93.0539
17,0,17,4,2,0.750000,3,1.0,16.0,93.0581,3.0,1.38912,94.4472,96.5849,3.52715,96.5853,97.3504
18,0,18,4,2,0.750000,3,1.0,17.0,97.3542,3.0,1.59681,98.9511,100.866,3.51192,100.866,101.631
19,0,19,1,2,0.750000,3,1.0,18.0,101.634,2.0,1.35324,102.988,105.147,3.51277,105.147,105.912
20,0,20,10,2,0.750000,3,1.0,19.0,105.915,3.0,1.52601,107.441,109.428,3.51265,109.428,110.193
21,0,21,2,2,0.750000,3,1.0,20.0,110.196,2.0,1.94897,112.145,113.709,3.51289,113.709,114.474
22,0,22,5,2,0.750000,3,1.0,21.0,114.477,3.0,1.75474,116.232,117.99,3.5129,117.99,118.755
23,0,23,4,2,0.750000,3,1.0,22.0,118.758,3.0,1.84413,120.602,122.286,3.52847,122.287,123.052
24,0,24,3,2,10,3,1.0,23.0,123.055,3.0,1.45064,124.505,126.567,3.51285,126.568,136.582
25,1,25,10,2,0.750000,4,1.0,24.0,136.585,3.0,1.44802,138.033,140.097,3.51287,140.098,140.863
26,1,26,6,2,0.750000,4,1.0,25.0,140.866,3.0,1.80433,142.67,144.378,3.51284,144.379,145.144
27,1,27,4,2,0.750000,4,1.0,26.0,145.147,3.0,1.64356,146.79,148.659,3.51288,148.66,149.425
28,1,28,10,2,0.750000,4,1.0,27.0,149.428,3.0,1.89923,151.327,152.94,3.51264,152.941,153.706
29,1,29,10,2,0.750000,4,1.0,28.0,153.709,3.0,1.48827,155.197,157.221,3.51289,157.222,157.987
30,1,30,8,2,0.750000,4,1.0,29.0,157.99,3.0,1.6946,159.684,161.502,3.51288,161.503,162.268
31,1,31,7,2,0.750000,4,1.0,30.0,162.271,3.0,1.4349,163.705,165.783,3.51324,165.784,166.549
32,1,32,7,2,10,4,1.0,31.0,166.552,3.0,1.75611,168.308,170.064,3.51285,170.065,180.079
33,0,33,5,1,0.750000,5,1.0,32.0,180.082,3.0,1.68648,181.769,183.61,3.52816,183.611,184.376
34,0,34,4,1,0.750000,5,1.0,33.0,184.378,3.0,1.42754,185.806,187.891,3.51332,187.892,188.657
35,0,35,3,1,0.750000,5,1.0,34.0,188.659,3.0,1.65007,190.309,192.172,3.51343,192.173,192.938
36,0,36,4,1,0.750000,5,1.0,35.0,192.94,3.0,1.55602,194.496,196.453,3.51336,196.454,197.219
37,0,37,2,1,0.750000,5,1.0,36.0,197.221,2.0,1.96228,199.183,200.734,3.51338,200.734,201.5
38,0,38,2,1,0.750000,5,1.0,37.0,201.502,2.0,1.88479,203.387,205.015,3.5134,205.015,205.78
39,0,39,4,1,0.750000,5,1.0,38.0,205.783,3.0,1.4405,207.223,209.296,3.51345,209.296,210.061
40,0,40,10,1,12,5,1.0,39.0,210.064,3.0,1.57966,211.643,213.592,3.52899,213.593,225.607
41,1,41,1,3,0.750000,6,1.0,40.0,225.611,2.0,1.42824,227.039,229.123,3.51167,229.123,229.888
42,1,42,7,3,0.750000,6,1.0,41.0,229.892,3.0,1.51789,231.41,233.419,3.52756,233.42,234.185
43,1,43,7,3,0.750000,6,1.0,42.0,234.187,3.0,1.44273,235.63,237.7,3.51314,237.701,238.466
44,1,44,10,3,0.750000,6,1.0,43.0,238.468,3.0,1.49842,239.967,241.981,3.51316,241.981,242.747
45,1,45,10,3,0.750000,6,1.0,44.0,242.749,3.0,1.92147,244.671,246.278,3.52882,246.278,247.043
46,1,46,5,3,0.750000,6,1.0,45.0,247.046,3.0,1.66142,248.707,250.559,3.51292,250.559,251.324
47,1,47,7,3,0.750000,6,1.0,46.0,251.327,3.0,1.43393,252.761,254.839,3.51314,254.84,255.605
48,1,48,8,3,8,6,1.0,47.0,255.608,3.0,1.79033,257.398,259.12,3.51328,259.121,267.135
