TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.0164,2.0,6.22128,2.20488,8.0,6.5376,7.55293,3.53653,7.55317,8.30594
2,2,1,0.750000,1,1,1,1.0,1.0,8.30873,2.0,9.54032,1.23159,7.0,10.8216,11.837,3.52825,11.8372,12.5929
3,3,1,0.750000,1,1,1,1.0,2.0,12.5956,3.0,13.7942,1.19861,3.0,15.1167,16.1321,3.53651,16.1323,16.8968
4,4,1,0.750000,1,1,1,1.0,3.0,16.8994,3.0,18.2978,1.39842,4.0,19.4068,20.4222,3.5228,20.4224,21.1834
5,5,3,0.750000,1,1,1,1.0,4.0,21.186,3.0,22.6681,1.48204,6.0,23.7031,24.7185,3.53244,24.7186,25.47
6,6,1,0.750000,1,1,1,1.0,5.0,25.4727,2.0,26.8549,1.38224,7.0,27.9856,29.001,3.5283,29.0012,29.7571
7,7,2,0.750000,1,1,1,1.0,6.0,29.7597,2.0,31.5088,1.74906,5.0,32.2822,33.2976,3.53783,33.2978,34.0605
8,8,1,8,1,1,1,1.0,7.0,34.0632,3.0,35.195,1.13181,4.0,36.5787,37.5941,3.53095,37.5943,45.6032
9,9,3,0.750000,1,2,2,1.0,8.0,45.6067,3.0,46.6711,1.06444,9.0,48.1248,49.1402,3.53349,49.1404,49.9068
10,10,2,0.750000,1,2,2,1.0,9.0,49.9095,2.0,50.9913,1.08182,5.0,52.413,53.4283,3.51885,53.4285,54.1936
11,11,3,0.750000,1,2,2,1.0,10.0,54.1963,2.0,54.9113,0.714981,2.0,56.7156,57.731,3.53464,57.7311,58.4971
12,12,2,0.750000,1,2,2,1.0,11.0,58.4999,3.0,59.0645,0.564608,5.0,61.0294,62.0448,3.5449,62.045,62.8014
13,13,3,0.750000,1,2,2,1.0,12.0,62.8041,3.0,63.8186,1.01454,9.0,65.324,66.3394,3.53526,66.3396,67.1042
14,14,3,0.750000,1,2,2,1.0,13.0,67.1069,2.0,67.6882,0.581316,1.0,69.6205,70.6359,3.52902,70.6361,71.3915
15,15,3,0.750000,1,2,2,1.0,14.0,71.3942,2.0,72.5088,1.11461,4.0,73.9131,74.9285,3.5343,74.9287,75.6946
16,16,3,10,1,2,2,1.0,15.0,75.6974,3.0,76.429,0.731525,7.0,78.2091,79.2245,3.52709,79.2247,89.2392
17,17,1,0.750000,2,3,3,1.0,16.0,89.6392,2.0,90.9409,1.30169,9.0,92.1443,93.1597,3.52053,93.1599,93.9263
18,18,2,0.750000,2,3,3,1.0,17.0,94.3385,2.0,95.628,1.28943,5.0,96.8503,97.8657,3.5272,97.8659,98.6302
19,19,1,0.750000,2,3,3,1.0,18.0,98.9373,3.0,99.3645,0.427255,3.0,101.444,102.459,3.5216,102.459,103.217
20,20,3,0.750000,2,3,3,1.0,19.0,103.523,3.0,103.952,0.428605,9.0,106.037,107.052,3.52928,107.053,107.804
21,21,1,0.750000,2,3,3,1.0,20.0,108.109,2.0,108.806,0.69667,8.0,110.63,111.646,3.53683,111.646,112.408
22,22,1,0.750000,2,3,3,1.0,21.0,112.714,2.0,113.126,0.412005,6.0,115.225,116.241,3.52634,116.241,116.995
23,23,1,0.750000,2,3,3,1.0,22.0,117.3,2.0,117.996,0.696185,6.0,119.812,120.828,3.52753,120.828,121.583
24,24,1,12,2,3,3,1.0,23.0,121.889,3.0,122.2,0.310778,2.0,124.406,125.421,3.53201,125.421,137.429
25,25,3,0.750000,3,6,4,1.0,24.0,137.852,2.0,138.73,0.877946,1.0,140.382,141.397,3.54461,141.397,142.15
26,26,1,0.750000,3,6,4,1.0,25.0,142.458,3.0,143.267,0.809319,1.0,144.982,145.997,3.53926,145.997,146.753
27,27,3,0.750000,3,6,4,1.0,26.0,147.06,3.0,148.171,1.111,7.0,149.586,150.601,3.54064,150.601,151.357
28,28,3,0.750000,3,6,4,1.0,27.0,151.665,2.0,152.541,0.876656,2.0,154.186,155.201,3.53668,155.202,155.961
29,29,3,0.750000,3,6,4,1.0,28.0,156.267,3.0,157.512,1.24513,9.0,158.79,159.805,3.53811,159.805,160.564
30,30,1,0.750000,3,6,4,1.0,29.0,160.878,3.0,161.599,0.720858,2.0,163.394,164.409,3.53119,164.41,165.169
31,31,3,0.750000,3,6,4,1.0,30.0,165.482,3.0,166.786,1.30459,9.0,168.003,169.018,3.53647,169.019,169.772
32,32,3,12,3,6,4,1.0,31.0,170.083,2.0,171.357,1.27446,2.0,172.596,173.612,3.52923,173.612,185.619
33,33,1,0.750000,2,4,5,1.0,32.0,186.037,2.0,187.203,1.16639,8.0,188.548,189.564,3.52694,189.564,190.323
34,34,3,0.750000,2,4,5,1.0,33.0,190.628,2.0,191.69,1.06278,4.0,193.145,194.16,3.5326,194.161,194.926
35,35,3,0.750000,2,4,5,1.0,34.0,195.233,3.0,195.71,0.477508,8.0,197.746,198.761,3.52845,198.761,199.514
36,36,1,0.750000,2,4,5,1.0,35.0,199.819,3.0,200.648,0.828222,2.0,202.334,203.349,3.52984,203.349,204.1
37,37,3,0.750000,2,4,5,1.0,36.0,204.403,3.0,204.951,0.547725,7.0,206.921,207.936,3.53305,207.937,208.687
38,38,3,0.750000,2,4,5,1.0,37.0,208.991,2.0,210.039,1.04823,1.0,211.514,212.53,3.53915,212.53,213.291
39,39,3,0.750000,2,4,5,1.0,38.0,213.652,2.0,214.542,0.890527,2.0,216.17,217.186,3.53395,217.186,217.945
40,40,3,12,2,4,5,1.0,39.0,218.25,3.0,218.813,0.56292,9.0,220.764,221.779,3.52954,221.779,233.791
41,41,1,0.750000,2,3,6,1.0,40.0,234.158,3.0,235.677,1.51825,1.0,236.661,237.676,3.518,237.676,238.429
42,42,1,0.750000,2,3,6,1.0,41.0,238.735,3.0,239.063,0.328181,2.0,241.257,242.273,3.53812,242.273,243.032
43,43,1,0.750000,2,3,6,1.0,42.0,243.336,3.0,243.7,0.36346,1.0,245.845,246.86,3.52364,246.86,247.619
44,44,2,0.750000,2,3,6,1.0,43.0,247.923,2.0,248.237,0.314182,5.0,250.447,251.463,3.53999,251.463,252.223
45,45,1,0.750000,2,3,6,1.0,44.0,252.526,3.0,252.824,0.298091,2.0,255.05,256.066,3.53971,256.066,256.827
46,46,1,0.750000,2,3,6,1.0,45.0,257.124,2.0,257.378,0.254066,8.0,259.631,260.647,3.52304,260.647,261.397
47,47,3,0.750000,2,3,6,1.0,46.0,261.701,3.0,262.432,0.730443,8.0,264.226,265.242,3.54051,265.242,266.001
48,48,1,10,2,3,6,1.0,47.0,266.304,3.0,267.019,0.714654,3.0,268.829,269.845,3.5401,269.845,279.846
49,49,3,0.750000,1,2,7,1.0,48.0,279.854,2.0,280.964,1.10945,1.0,282.375,283.39,3.53614,283.391,284.149
50,50,3,0.750000,1,2,7,1.0,49.0,284.152,2.0,285.317,1.16517,2.0,286.665,287.68,3.52801,287.68,288.437
