TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.37413,2.0,5.18895,0.814824,1.0,6.89705,7.91241,3.53829,7.91266,8.67461
2,2,3,0.750000,2,4,1,1.0,1.0,9.02897,3.0,9.559,0.530035,8.0,11.5506,12.566,3.53702,12.5662,13.3284
3,3,2,0.750000,2,4,1,1.0,2.0,13.6232,3.0,14.1293,0.506109,5.0,16.1303,17.1457,3.52246,17.1459,17.8987
4,4,3,0.750000,2,4,1,1.0,3.0,18.1899,2.0,18.5995,0.409684,4.0,20.6924,21.7079,3.518,21.7081,22.469
5,5,3,0.750000,2,4,1,1.0,4.0,22.7622,2.0,23.3205,0.558302,2.0,25.2815,26.2969,3.53469,26.297,27.0563
6,6,3,0.750000,2,4,1,1.0,5.0,27.3469,3.0,28.0407,0.693832,9.0,29.8529,30.8683,3.52137,30.8685,31.6266
7,7,3,0.750000,2,4,1,1.0,6.0,31.9143,3.0,32.478,0.563668,6.0,34.4413,35.4568,3.54243,35.457,36.2139
8,8,1,10,2,4,1,1.0,7.0,36.5074,2.0,37.1148,0.607362,9.0,39.0191,40.0346,3.52716,40.0348,50.0422
9,9,1,0.750000,1,1,2,1.0,8.0,50.0507,2.0,51.143,1.09228,8.0,52.5651,53.5805,3.52973,53.5807,54.3455
10,10,1,0.750000,1,1,2,1.0,9.0,54.3483,3.0,54.7461,0.397818,4.0,56.8585,57.8739,3.52566,57.8741,58.6321
11,11,1,0.750000,1,1,2,1.0,10.0,58.6348,2.0,59.083,0.448265,6.0,61.1519,62.1674,3.53259,62.1675,62.919
12,12,3,0.750000,1,1,2,1.0,11.0,62.9215,2.0,63.6201,0.698533,3.0,65.4345,66.45,3.52844,66.4502,67.2062
13,13,3,0.750000,1,1,2,1.0,12.0,67.2088,3.0,67.573,0.364148,7.0,69.7141,70.7295,3.52062,70.7296,71.4927
14,14,1,0.750000,1,1,2,1.0,13.0,71.4953,2.0,71.9768,0.481478,8.0,74.0106,75.026,3.53069,75.0262,75.7797
15,15,1,0.750000,1,1,2,1.0,14.0,75.7824,2.0,76.1469,0.364415,7.0,78.2916,79.307,3.52452,79.3071,80.0665
16,16,1,10,1,1,2,1.0,15.0,80.0692,2.0,80.7173,0.648104,8.0,82.5882,83.6035,3.53437,83.6037,93.6111
17,17,1,0.750000,3,5,3,1.0,16.0,93.9763,3.0,95.1292,1.15288,1.0,96.493,97.5085,3.53216,97.5086,98.2647
18,18,1,0.750000,3,5,3,1.0,17.0,98.6605,3.0,99.016,0.355508,3.0,101.172,102.187,3.52689,102.188,102.952
19,19,1,0.750000,3,5,3,1.0,18.0,103.268,2.0,103.67,0.401758,8.0,105.78,106.795,3.52752,106.795,107.556
20,20,1,0.750000,3,5,3,1.0,19.0,107.857,2.0,108.173,0.316819,9.0,110.368,111.383,3.52688,111.384,112.143
21,21,3,0.750000,3,5,3,1.0,20.0,112.435,3.0,112.76,0.325655,6.0,114.956,115.972,3.53679,115.972,116.73
22,22,1,0.750000,3,5,3,1.0,21.0,117.022,2.0,117.397,0.375577,8.0,119.543,120.559,3.53675,120.559,121.317
