TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,2,2,5.000000e-01,8,1.0,0.0,4.05399,999.0,999.0,7.05933,999.0,0.0,0.0,7.07839,9.31217,999.0,999.0,994.946,11.3127,13.297
2,2,0,2,4,4,5.000000e-01,0,1.0,1.0,13.3465,2.0,4,15.0198,high,1.67328,1.32672,15.565,18.5944,18.6117,20.6259,7.2794,20.6262,24.595
3,3,0,3,6,2,5.000000e-01,4,1.0,2.0,24.6395,3.0,4,27.0265,high,2.38706,0.612937,27.5653,29.8768,29.8947,31.9082,7.26873,31.9085,37.8777
4,4,0,3,2,8,5.000000e-01,4,1.0,3.0,37.9057,2.0,8,39.866,high,1.96028,1.03972,40.4107,43.1439,43.1441,45.1441,7.23837,45.1444,47.1443
5,5,1,3,6,4,5.000000e-01,8,1.0,4.0,47.1776,2.0,4,49.3581,low,2.18054,0.819457,49.8964,52.426,52.4458,54.4576,7.28,54.4579,60.427
6,6,1,1,6,2,2,8,1.0,5.0,60.4453,2.0,2,62.597,low,2.15168,0.84832,63.1321,67.1933,67.2126,69.2248,8.77948,69.2251,75.1942
7,7,1,2,2,4,5.000000e-01,2,1.0,6.0,75.2359,3.0,2,77.5516,low,2.31573,0.684266,78.0869,80.476,80.4949,82.5074,7.27159,82.5078,84.4764
8,8,0,3,2,2,5.000000e-01,8,1.0,7.0,84.5193,3.0,8,86.6274,high,2.10817,0.89183,87.1654,89.7582,89.776,91.7897,7.27038,91.79,93.7586
9,9,0,2,8,2,3.500000e+00,0,1.0,8.0,93.789,2.0,2,95.5535,high,1.76448,1.23552,96.0888,102.025,102.043,104.057,10.2676,104.057,112.026
10,10,0,1,4,0,2,8,1.0,9.0,112.053,2.0,0,114.205,low,2.15202,0.84798,114.747,118.793,118.793,120.793,8.73983,120.793,124.793
11,11,0,3,2,0,2,2,1.0,10.0,124.829,3.0,2,126.611,high,1.7826,1.2174,127.154,131.575,131.593,133.607,8.77794,133.607,135.576
12,12,0,1,4,4,5.000000e-01,0,1.0,11.0,135.602,2.0,4,138.285,high,2.6834,0.3166,138.827,140.842,140.86,142.873,7.2716,142.874,146.842
13,13,0,2,8,4,5.000000e-01,8,1.0,12.0,146.875,2.0,4,148.693,low,1.81818,1.18182,149.235,152.124,152.142,154.156,7.28055,154.156,162.11
14,14,1,3,2,2,3.500000e+00,0,1.0,13.0,162.155,2.0,2,163.814,high,1.65915,1.34085,164.347,170.392,170.412,172.423,10.268,172.423,174.392
15,15,1,2,2,2,2,8,1.0,14.0,174.432,2.0,2,176.77,low,2.33848,0.661524,177.316,181.174,181.194,183.206,8.77404,183.206,185.175
16,16,0,1,2,2,2,4,1.0,15.0,185.192,2.0,2,187.994,low,2.80213,0.197873,188.538,191.941,191.959,193.972,8.78005,193.973,195.941
17,17,1,2,4,0,5.000000e-01,4,1.0,16.0,195.972,2.0,0,198.303,low,2.33111,0.668894,198.835,201.208,201.208,203.208,7.23572,203.208,207.208
18,18,0,2,4,0,5.000000e-01,8,1.0,17.0,207.233,3.0,8,209.043,high,1.81038,1.18962,209.585,212.474,212.491,214.506,7.2728,214.507,218.491
19,19,1,1,6,0,5.000000e-01,8,1.0,18.0,218.5,2.0,0,220.617,low,2.1169,0.883097,221.15,223.741,223.741,225.741,7.24098,225.742,231.742
20,20,1,1,2,4,5.000000e-01,2,1.0,19.0,231.766,3.0,2,233.99,low,2.22485,0.775152,234.525,237.008,237.028,239.04,7.27405,239.04,241.009
21,21,1,1,4,2,2,0,1.0,20.0,241.028,3.0,0,243.466,low,2.43748,0.562519,244.01,247.775,247.775,249.775,8.74709,249.776,253.775
22,22,0,1,2,8,5.000000e-01,2,1.0,21.0,253.795,999.0,999,256.804,999,0.0,0.0,256.823,259.042,999.0,999.0,745.205,261.074,263.058
23,23,1,3,2,4,5.000000e-01,0,1.0,22.0,263.103,2.0,4,264.781,high,1.67832,1.32168,265.326,268.34,268.36,270.371,7.2684,270.372,272.34
24,24,1,3,4,2,5.000000e-01,4,1.0,23.0,272.374,3.0,4,274.323,high,1.94964,1.05036,274.858,277.622,277.622,279.622,7.24855,279.622,283.623
25,25,1,2,2,2,3.500000e+00,0,1.0,24.0,283.654,2.0,2,286.213,high,2.5596,0.440404,286.75,291.889,291.909,293.92,10.2666,293.921,295.905
26,26,0,2,4,2,5.000000e-01,8,1.0,25.0,295.93,2.0,2,297.938,low,2.00754,0.99246,298.469,301.171,301.191,303.203,7.27244,303.203,307.172
27,27,0,2,4,4,3.500000e+00,2,1.0,26.0,307.208,3.0,2,309.195,low,1.98693,1.01307,309.736,315.454,315.454,317.454,10.2466,317.455,321.455
