Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,0,5.000000e-01,4
2,4,8,1,0,2,2
3,0,4,2,1,5.000000e-01,8
4,8,0,2,1,2,2
5,2,8,3,0,3.500000e+00,4
6,8,0,3,0,5.000000e-01,2
7,0,8,1,0,3.500000e+00,2
8,4,2,3,0,2,2
9,4,8,2,1,5.000000e-01,4
10,2,8,1,0,5.000000e-01,4
11,4,2,2,0,2,2
12,4,2,1,1,5.000000e-01,4
13,2,8,2,1,5.000000e-01,4
14,4,8,3,0,5.000000e-01,2
15,4,0,3,0,5.000000e-01,4
16,4,0,1,1,2,6
17,2,0,2,1,5.000000e-01,2
18,2,4,1,0,2,6
19,2,4,3,1,2,2
20,8,4,3,1,3.500000e+00,2
21,8,0,2,0,5.000000e-01,2
22,0,2,2,0,5.000000e-01,2
23,4,0,3,1,3.500000e+00,6
24,2,0,3,0,3.500000e+00,8
25,2,8,1,1,2,6
26,2,0,3,1,5.000000e-01,2
27,2,8,3,1,5.000000e-01,4
28,8,0,1,1,5.000000e-01,4
29,2,8,2,0,5.000000e-01,2
30,4,2,2,1,2,2
31,0,4,1,0,5.000000e-01,6
32,2,0,1,1,5.000000e-01,2
33,4,0,2,0,5.000000e-01,2
34,2,0,1,0,5.000000e-01,2
35,8,0,3,1,2,4
36,4,8,1,1,3.500000e+00,8
