Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,0,3.500000e+00,4
2,0,4,1,1,5.000000e-01,2
3,0,4,1,0,3.500000e+00,6
4,0,2,1,1,5.000000e-01,4
5,0,8,3,1,5.000000e-01,4
6,8,2,3,0,2,2
7,8,4,2,1,5.000000e-01,2
8,0,2,2,1,2,2
9,4,2,1,1,3.500000e+00,6
10,8,0,1,1,2,4
11,2,4,3,1,2,4
12,4,8,2,0,2,8
13,4,2,2,1,5.000000e-01,4
14,8,2,2,1,5.000000e-01,4
15,4,0,2,0,5.000000e-01,2
16,4,2,2,0,5.000000e-01,2
17,4,0,3,0,5.000000e-01,2
18,8,4,1,0,5.000000e-01,2
19,2,0,3,1,5.000000e-01,2
20,2,8,2,0,2,8
21,4,8,3,1,5.000000e-01,8
22,0,2,1,0,5.000000e-01,2
23,0,8,3,0,5.000000e-01,6
24,8,0,2,1,5.000000e-01,2
25,2,0,2,0,2,4
26,8,4,1,1,2,2
27,0,8,2,0,5.000000e-01,2
28,8,2,1,1,3.500000e+00,2
29,8,0,1,0,5.000000e-01,2
30,2,8,3,1,5.000000e-01,4
31,4,8,3,0,5.000000e-01,4
32,4,0,3,1,3.500000e+00,6
33,4,2,1,0,5.000000e-01,2
34,4,0,2,1,2,2
35,2,0,3,0,2,6
36,2,8,1,0,3.500000e+00,2
