Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,3,1,5.000000e-01,2
2,4,0,2,0,5.000000e-01,4
3,2,4,3,0,5.000000e-01,6
4,8,4,3,0,5.000000e-01,2
5,4,8,3,1,5.000000e-01,6
6,2,8,1,1,2,6
7,4,2,2,1,5.000000e-01,2
8,2,8,3,0,5.000000e-01,2
9,2,0,2,0,3.500000e+00,8
10,0,8,1,0,2,4
11,0,2,3,0,2,2
12,4,0,1,0,5.000000e-01,4
13,4,8,2,0,5.000000e-01,8
14,2,0,3,1,3.500000e+00,2
15,2,8,2,1,2,2
16,2,4,1,0,2,2
17,0,4,2,1,5.000000e-01,4
18,0,8,2,0,5.000000e-01,4
19,0,8,1,1,5.000000e-01,6
20,4,2,1,1,5.000000e-01,2
21,2,0,1,1,2,4
22,8,2,1,0,5.000000e-01,2
23,4,0,3,1,5.000000e-01,2
24,2,4,3,1,5.000000e-01,4
25,2,0,2,1,3.500000e+00,2
26,2,8,2,0,5.000000e-01,4
27,4,2,2,0,3.500000e+00,4
28,0,8,3,0,2,2
29,4,8,1,1,2,2
30,8,0,3,1,3.500000e+00,2
31,8,4,1,0,3.500000e+00,2
32,8,0,2,1,2,6
33,4,0,3,0,5.000000e-01,8
34,4,0,1,1,2,2
35,4,8,2,1,5.000000e-01,4
36,0,2,1,0,5.000000e-01,2
