TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,2,0.750000,1,1.0,0.0,4.0062,3.0,1.81335,5.81955,7.52776,3.52205,7.52838,8.28673
2,1,2,7,2,0.750000,1,1.0,1.0,8.28927,2.0,1.44952,9.73879,11.811,3.52204,11.8114,12.578
3,1,3,10,2,0.750000,1,1.0,2.0,12.5804,3.0,1.51153,14.092,16.0932,3.51311,16.0936,16.8537
4,1,4,10,2,0.750000,1,1.0,3.0,16.8563,3.0,1.2889,18.1452,20.3677,3.51178,20.3682,21.1336
5,1,5,7,2,0.750000,1,1.0,4.0,21.136,2.0,1.26193,22.3979,24.6559,3.52025,24.6564,25.4131
6,1,6,2,2,0.750000,1,1.0,5.0,25.4156,2.0,1.28514,26.7008,28.9304,3.51516,28.9309,29.6838
7,1,7,8,2,0.750000,1,1.0,6.0,29.6862,3.0,1.28448,30.9707,33.2052,3.51938,33.2057,33.9455
8,1,8,5,2,8,1,1.0,7.0,33.948,2.0,1.25877,35.2068,37.468,3.52032,37.4684,45.4743
9,1,9,6,3,0.750000,2,1.0,8.0,45.478,2.0,1.35326,46.8313,48.9858,3.50814,48.9863,49.7467
10,1,10,9,3,0.750000,2,1.0,9.0,49.7489,3.0,1.28602,51.0349,53.2613,3.51276,53.2618,54.0114
11,1,11,8,3,0.750000,2,1.0,10.0,54.0136,3.0,1.42454,55.4382,57.5284,3.51517,57.5289,58.2906
12,1,12,3,3,0.750000,2,1.0,11.0,58.2928,2.0,1.31481,59.6076,61.817,3.52457,61.8175,62.5703
13,1,13,10,3,0.750000,2,1.0,12.0,62.5726,3.0,1.3047,63.8773,66.0798,3.50761,66.0803,66.8481
14,1,14,10,3,0.750000,2,1.0,13.0,66.8503,3.0,1.26328,68.1136,70.3553,3.50535,70.3558,71.1105
15,1,15,8,3,0.750000,2,1.0,14.0,71.1129,3.0,1.55408,72.667,74.6318,3.51927,74.6323,75.3984
16,1,16,10,3,12,2,1.0,15.0,75.4006,3.0,1.31839,76.719,78.9181,3.51784,78.9185,90.9228
17,0,17,2,1,0.750000,3,1.0,16.0,90.9261,2.0,1.02085,91.947,94.4402,3.51444,94.4407,95.2065
18,0,18,4,1,0.750000,3,1.0,17.0,95.2085,2.0,1.47533,96.6839,98.716,3.50783,98.7165,99.4804
19,0,19,4,1,0.750000,3,1.0,18.0,99.4828,2.0,1.72045,101.203,102.989,3.50651,102.989,103.742
20,0,20,3,1,0.750000,3,1.0,19.0,103.744,2.0,1.37915,105.123,107.27,3.52578,107.27,108.036
21,0,21,8,1,0.750000,3,1.0,20.0,108.038,3.0,1.33745,109.376,111.555,3.51663,111.555,112.309
22,0,22,5,1,0.750000,3,1.0,21.0,112.311,2.0,1.66838,113.979,115.828,3.51738,115.828,116.591
23,0,23,3,1,0.750000,3,1.0,22.0,116.593,2.0,1.33906,117.932,120.111,3.51798,120.111,120.868
24,0,24,1,1,10,3,1.0,23.0,120.87,2.0,1.38195,122.252,124.383,3.51313,124.383,134.387
25,0,25,9,2,0.750000,4,1.0,24.0,134.39,3.0,1.38802,135.778,137.912,3.52153,137.912,138.668
26,0,26,2,2,0.750000,4,1.0,25.0,138.67,2.0,1.34464,140.015,142.182,3.5125,142.183,142.924
27,0,27,3,2,0.750000,4,1.0,26.0,142.927,2.0,1.39116,144.318,146.44,3.51409,146.441,147.208
28,0,28,4,2,0.750000,4,1.0,27.0,147.211,2.0,1.34262,148.553,150.733,3.52258,150.733,151.497
29,0,29,6,2,0.750000,4,1.0,28.0,151.5,2.0,1.30695,152.807,155.014,3.51452,155.015,155.773
30,0,30,4,2,0.750000,4,1.0,29.0,155.776,2.0,1.31725,157.093,159.293,3.51757,159.294,160.057
31,0,31,1,2,0.750000,4,1.0,30.0,160.059,2.0,1.27061,161.33,163.575,3.51615,163.575,164.335
32,0,32,3,2,10,4,1.0,31.0,164.338,2.0,1.31188,165.65,167.859,3.52162,167.86,177.868
33,1,33,8,1,0.750000,5,1.0,32.0,177.871,3.0,1.32152,179.193,181.398,3.5269,181.398,182.164
34,1,34,7,1,0.750000,5,1.0,33.0,182.166,2.0,1.49662,183.662,185.676,3.5104,185.676,186.435
35,1,35,6,1,0.750000,5,1.0,34.0,186.437,2.0,1.56182,187.998,189.95,3.51408,189.951,190.707
36,1,36,9,1,0.750000,5,1.0,35.0,190.709,3.0,1.32647,192.035,194.224,3.51582,194.225,194.983
37,1,37,8,1,0.750000,5,1.0,36.0,194.985,3.0,1.33616,196.321,198.512,3.52755,198.512,199.278
38,1,38,2,1,0.750000,5,1.0,37.0,199.28,2.0,1.36144,200.641,202.799,3.51967,202.799,203.568
39,1,39,9,1,0.750000,5,1.0,38.0,203.57,3.0,1.44032,205.01,207.074,3.50468,207.075,207.84
40,1,40,7,1,10,5,1.0,39.0,207.842,2.0,1.45425,209.297,211.372,3.52996,211.372,221.387
41,0,41,3,3,0.750000,6,1.0,40.0,221.391,2.0,1.33225,222.723,224.905,3.51413,224.905,225.66
