TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,1,0.750000,1,1.0,0.0,4.01525,2.0,1.74651,5.76176,7.53065,3.51591,7.53129,8.28362
2,1,2,8,1,0.750000,1,1.0,1.0,8.28574,2.0,1.41317,9.69891,11.7938,3.50837,11.7942,12.5575
3,1,3,7,1,0.750000,1,1.0,2.0,12.5596,2.0,1.40893,13.9685,16.0666,3.50741,16.0671,16.8234
4,1,4,7,1,0.750000,1,1.0,3.0,16.8253,2.0,1.56207,18.3874,20.3413,3.51651,20.342,21.0961
5,1,5,10,1,0.750000,1,1.0,4.0,21.0981,3.0,1.40975,22.5078,24.6107,3.51295,24.6111,25.3607
6,1,6,1,1,0.750000,1,1.0,5.0,25.3627,2.0,1.39822,26.761,28.8642,3.50184,28.8647,29.6227
7,1,7,8,1,0.750000,1,1.0,6.0,29.6247,2.0,1.28846,30.9132,33.1384,3.51402,33.1388,33.9062
8,1,8,6,1,12,1,1.0,7.0,33.9082,2.0,1.4756,35.3838,37.4306,3.52285,37.4311,49.4386
9,0,9,2,3,0.750000,2,1.0,8.0,49.4435,2.0,1.16745,50.6109,52.9534,3.51023,52.9538,53.7066
10,0,10,5,3,0.750000,2,1.0,9.0,53.709,2.0,1.3222,55.0312,57.2247,3.51609,57.2252,57.9885
11,0,11,3,3,0.750000,2,1.0,10.0,57.9907,2.0,1.02623,59.017,61.4958,3.50544,61.4963,62.2621
12,0,12,3,3,0.750000,2,1.0,11.0,62.2644,2.0,1.47266,63.737,65.78,3.51593,65.7804,66.5336
13,0,13,2,3,0.750000,2,1.0,12.0,66.536,2.0,1.35414,67.8901,70.0461,3.51052,70.0466,70.8141
14,0,14,10,3,0.750000,2,1.0,13.0,70.8164,3.0,1.44346,72.2599,74.3386,3.52261,74.3392,75.0992
15,0,15,2,3,0.750000,2,1.0,14.0,75.1015,2.0,1.32728,76.4287,78.6145,3.51342,78.615,79.3741
16,0,16,4,3,8,2,1.0,15.0,79.3764,2.0,1.30536,80.6817,82.9024,3.52636,82.9029,90.9157
17,1,17,9,2,0.750000,3,1.0,16.0,90.9198,3.0,2.00474,92.9245,94.435,3.51555,94.4354,95.1949
18,1,18,9,2,0.750000,3,1.0,17.0,95.1975,3.0,1.32961,96.5271,98.712,3.51487,98.7124,99.4777
19,1,19,7,2,0.750000,3,1.0,18.0,99.4801,2.0,1.28326,100.763,102.981,3.50113,102.981,103.737
20,1,20,9,2,0.750000,3,1.0,19.0,103.74,3.0,1.32617,105.066,107.249,3.50967,107.25,108.014
21,1,21,2,2,0.750000,3,1.0,20.0,108.017,2.0,1.30438,109.321,111.523,3.5067,111.524,112.274
22,1,22,5,2,0.750000,3,1.0,21.0,112.277,2.0,1.34566,113.622,115.799,3.52286,115.8,116.565
23,1,23,9,2,0.750000,3,1.0,22.0,116.567,3.0,1.3411,117.908,120.083,3.51635,120.084,120.842
24,1,24,7,2,12,3,1.0,23.0,120.845,2.0,1.46686,122.312,124.366,3.52102,124.366,136.383
25,0,25,3,1,0.750000,4,1.0,24.0,136.387,2.0,1.3864,137.773,139.902,3.51525,139.902,140.666
26,0,26,1,1,0.750000,4,1.0,25.0,140.668,2.0,1.45816,142.126,144.184,3.51618,144.184,144.937
27,0,27,6,1,0.750000,4,1.0,26.0,144.939,2.0,1.37393,146.313,148.468,3.52988,148.469,149.227
28,0,28,3,1,0.750000,4,1.0,27.0,149.229,2.0,1.33607,150.566,152.747,3.51776,152.747,153.513
29,0,29,4,1,0.750000,4,1.0,28.0,153.515,2.0,1.33712,154.852,157.034,3.51954,157.035,157.795
30,0,30,3,1,0.750000,4,1.0,29.0,157.797,2.0,1.30748,159.105,161.303,3.50636,161.304,162.062
31,0,31,3,1,0.750000,4,1.0,30.0,162.064,2.0,1.37651,163.441,165.582,3.51812,165.582,166.339
32,0,32,10,1,12,4,1.0,31.0,166.341,3.0,1.36948,167.71,169.864,3.52383,169.865,181.875
33,1,33,7,3,0.750000,5,1.0,32.0,181.878,2.0,1.76088,183.639,185.387,3.50917,185.387,186.14
34,1,34,8,3,0.750000,5,1.0,33.0,186.143,2.0,1.48219,187.625,189.663,3.51994,189.663,190.416
35,1,35,7,3,0.750000,5,1.0,34.0,190.418,2.0,1.37675,191.795,193.928,3.51005,193.928,194.694
36,1,36,8,3,0.750000,5,1.0,35.0,194.696,3.0,1.3515,196.047,198.213,3.51765,198.214,198.97
37,1,37,9,3,0.750000,5,1.0,36.0,198.973,3.0,1.39442,200.367,202.498,3.52551,202.498,203.251
38,1,38,6,3,0.750000,5,1.0,37.0,203.254,2.0,1.31675,204.57,206.776,3.52314,206.777,207.537
39,1,39,3,3,0.750000,5,1.0,38.0,207.539,2.0,1.33409,208.873,211.041,3.50248,211.042,211.795
40,1,40,10,3,10,5,1.0,39.0,211.797,3.0,1.32913,213.126,215.315,3.51798,215.315,225.32
41,0,41,3,2,0.750000,6,1.0,40.0,225.324,2.0,1.79629,227.12,228.842,3.51878,228.842,229.596
42,0,42,2,2,0.750000,6,1.0,41.0,229.599,2.0,1.40643,231.005,233.121,3.52291,233.122,233.884
43,0,43,1,2,0.750000,6,1.0,42.0,233.887,2.0,1.4895,235.376,237.398,3.51213,237.399,238.155
44,0,44,6,2,0.750000,6,1.0,43.0,238.158,2.0,1.37068,239.529,241.678,3.52076,241.679,242.428
45,0,45,3,2,0.750000,6,1.0,44.0,242.431,2.0,1.45113,243.882,245.936,3.50598,245.937,246.699
46,0,46,7,2,0.750000,6,1.0,45.0,246.702,2.0,1.86577,248.568,250.226,3.52447,250.226,250.983
47,0,47,4,2,0.750000,6,1.0,46.0,250.985,2.0,1.68597,252.671,254.497,3.5124,254.498,255.254
48,0,48,1,2,8,6,1.0,47.0,255.257,2.0,1.36763,256.624,258.779,3.52285,258.78,266.789
49,0,49,4,3,0.750000,7,1.0,48.0,266.792,2.0,1.38962,268.182,270.311,3.51906,270.312,271.072
50,0,50,4,3,0.750000,7,1.0,49.0,271.074,2.0,1.36122,272.435,274.587,3.51337,274.588,275.342
51,0,51,5,3,0.750000,7,1.0,50.0,275.344,2.0,1.5112,276.855,278.859,3.51502,278.859,279.62
52,0,52,4,3,0.750000,7,1.0,51.0,279.622,2.0,1.7359,281.358,283.135,3.51292,283.135,283.901
53,0,53,1,3,0.750000,7,1.0,52.0,283.903,2.0,1.3245,285.227,287.416,3.51367,287.417,288.181
54,0,54,2,3,0.750000,7,1.0,53.0,288.184,2.0,1.29708,289.481,291.7,3.5172,291.701,292.467
55,0,55,8,3,0.750000,7,1.0,54.0,292.47,3.0,1.33088,293.801,295.99,3.52113,295.991,296.751
56,0,56,3,3,8,7,1.0,55.0,296.753,2.0,1.28305,298.036,300.265,3.51216,300.265,308.283
57,1,57,8,3,0.750000,8,1.0,56.0,308.285,3.0,1.40963,309.695,311.808,3.52336,311.808,312.574
58,1,58,5,3,0.750000,8,1.0,57.0,312.576,2.0,1.33841,313.915,316.097,3.5215,316.098,316.861
59,1,59,8,3,0.750000,8,1.0,58.0,316.864,2.0,1.90448,318.768,320.384,3.52052,320.384,321.145
60,1,60,4,3,0.750000,8,1.0,59.0,321.147,2.0,1.30704,322.454,324.659,3.51202,324.659,325.402
61,1,61,10,3,0.750000,8,1.0,60.0,325.404,3.0,1.31971,326.724,328.919,3.51511,328.92,329.676
62,1,62,9,3,0.750000,8,1.0,61.0,329.678,3.0,1.36572,331.044,333.179,3.50139,333.18,333.935
63,1,63,7,3,0.750000,8,1.0,62.0,333.937,2.0,1.30917,335.246,337.451,3.51434,337.451,338.214
64,1,64,7,3,10,8,1.0,63.0,338.217,2.0,1.39897,339.616,341.731,3.51489,341.732,351.743
65,1,65,7,2,0.750000,9,1.0,64.0,351.747,2.0,1.31174,353.059,355.272,3.525,355.272,356.033
66,1,66,5,2,0.750000,9,1.0,65.0,356.035,2.0,1.29355,357.329,359.553,3.51807,359.554,360.299
67,1,67,4,2,0.750000,9,1.0,66.0,360.301,2.0,1.28108,361.582,363.821,3.52051,363.822,364.587
68,1,68,7,2,0.750000,9,1.0,67.0,364.59,2.0,1.29451,365.885,368.112,3.52191,368.112,368.875
69,1,69,10,2,0.750000,9,1.0,68.0,368.878,3.0,1.44425,370.322,372.401,3.52412,372.402,373.159
70,1,70,9,2,0.750000,9,1.0,69.0,373.161,3.0,1.31323,374.474,376.675,3.51413,376.676,377.43
71,1,71,10,2,0.750000,9,1.0,70.0,377.432,3.0,1.31175,378.744,380.943,3.51139,380.944,381.696
72,1,72,10,2,10,9,1.0,71.0,381.699,3.0,1.18163,382.88,385.211,3.51205,385.211,395.226
