TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,2,0.750000,1,1.0,0.0,4.01111,3.0,1.54176,5.55287,7.52332,3.51285,7.52414,8.28902
2,1,2,9,2,0.750000,1,1.0,1.0,8.29238,3.0,1.53998,9.83237,11.8035,3.51163,11.8041,12.544
3,1,3,5,2,0.750000,1,1.0,2.0,12.5471,3.0,2.49825,15.0453,16.0712,3.52454,16.0718,16.8353
4,1,4,7,2,0.750000,1,1.0,3.0,16.8383,3.0,1.72067,18.559,20.3645,3.52661,20.3651,21.1155
5,1,5,10,2,0.750000,1,1.0,4.0,21.1186,3.0,1.77012,22.8887,24.6327,3.51469,24.6334,25.3985
6,1,6,9,2,0.750000,1,1.0,5.0,25.4015,3.0,2.05018,27.4517,28.9279,3.52681,28.9285,29.6949
7,1,7,8,2,0.750000,1,1.0,6.0,29.698,999.0,999.0,999.0,32.7136,3.5416,33.2398,34.0052
8,1,8,1,2,10,1,1.0,7.0,34.0083,3.0,1.02008,35.0284,37.5226,3.51472,37.5232,47.5388
9,0,9,2,1,0.750000,2,1.0,8.0,47.5424,2.0,1.49147,49.0338,51.0521,3.51018,51.0527,51.8107
10,0,10,1,1,0.750000,2,1.0,9.0,51.8136,2.0,1.51666,53.3303,55.3331,3.51995,55.3337,56.0842
11,0,11,7,1,0.750000,2,1.0,10.0,56.087,3.0,1.02326,57.1103,59.5986,3.51201,59.5992,60.3643
12,0,12,2,1,0.750000,2,1.0,11.0,60.3672,2.0,2.1889,62.5561,63.8987,3.532,63.8993,64.6618
13,0,13,3,1,0.750000,2,1.0,12.0,64.6646,3.0,1.93828,66.6029,68.1804,3.5163,68.1811,68.9454
14,0,14,2,1,0.750000,2,1.0,13.0,68.9483,2.0,2.16733,71.1156,72.477,3.52918,72.4776,73.2426
15,0,15,2,1,0.750000,2,1.0,14.0,73.2455,3.0,1.86676,75.1123,76.7573,3.51219,76.7579,77.5204
16,0,16,5,1,12,2,1.0,15.0,77.5235,3.0,1.51884,79.0424,81.0476,3.52457,81.0482,93.052
17,0,17,2,3,0.750000,3,1.0,16.0,93.0557,2.0,1.47418,94.5299,96.5679,3.51269,96.5685,97.3336
18,0,18,5,3,0.750000,3,1.0,17.0,97.3367,3.0,1.48941,98.8261,100.852,3.51598,100.853,101.617
19,0,19,1,3,0.750000,3,1.0,18.0,101.62,2.0,1.21913,102.84,105.147,3.52745,105.148,105.913
20,0,20,10,3,0.750000,3,1.0,19.0,105.916,3.0,1.01964,106.936,109.43,3.51456,109.431,110.193
21,0,21,2,3,0.750000,3,1.0,20.0,110.196,2.0,2.25239,112.448,113.712,3.51613,113.712,114.474
22,0,22,3,3,0.750000,3,1.0,21.0,114.478,2.0,2.46704,116.945,117.989,3.51209,117.99,118.756
23,0,23,2,3,0.750000,3,1.0,22.0,118.76,2.0,2.3316,121.091,122.274,3.51536,122.275,123.037
24,0,24,2,3,12,3,1.0,23.0,123.04,2.0,2.06451,125.105,126.568,3.52817,126.569,138.584
25,1,25,10,3,0.750000,4,1.0,24.0,138.587,3.0,1.72192,140.309,142.102,3.51568,142.103,142.865
26,1,26,10,3,0.750000,4,1.0,25.0,142.868,3.0,1.10426,143.972,146.382,3.51465,146.383,147.133
27,1,27,10,3,0.750000,4,1.0,26.0,147.137,3.0,1.41537,148.552,150.647,3.51122,150.648,151.413
28,1,28,8,3,0.750000,4,1.0,27.0,151.416,2.0,1.7488,153.165,154.93,3.51413,154.93,155.693
29,1,29,1,3,0.750000,4,1.0,28.0,155.696,2.0,1.48239,157.178,159.209,3.51393,159.21,159.969
30,1,30,10,3,0.750000,4,1.0,29.0,159.972,3.0,1.40263,161.375,163.483,3.51109,163.483,164.238
31,1,31,9,3,0.750000,4,1.0,30.0,164.241,3.0,1.1308,165.372,167.758,3.51778,167.759,168.522
32,1,32,5,3,8,4,1.0,31.0,168.526,3.0,1.47536,170.001,172.038,3.5132,172.039,180.038
33,1,33,10,1,0.750000,5,1.0,32.0,180.042,3.0,1.59952,181.641,183.555,3.51314,183.555,184.32
34,1,34,1,1,0.750000,5,1.0,33.0,184.323,2.0,1.61464,185.938,187.836,3.51324,187.837,188.599
35,1,35,5,1,0.750000,5,1.0,34.0,188.602,3.0,1.69913,190.301,192.118,3.51613,192.118,192.881
36,1,36,8,1,0.750000,5,1.0,35.0,192.883,3.0,1.03094,193.914,196.398,3.51548,196.399,197.161
37,1,37,8,1,0.750000,5,1.0,36.0,197.164,3.0,1.43008,198.594,200.677,3.51399,200.678,201.432
38,1,38,8,1,0.750000,5,1.0,37.0,201.435,3.0,1.0223,202.457,204.944,3.50907,204.944,205.711
39,1,39,7,1,0.750000,5,1.0,38.0,205.713,3.0,1.59035,207.304,209.224,3.51063,209.224,209.975
40,1,40,8,1,8,5,1.0,39.0,209.978,3.0,1.02261,211.0,213.49,3.51331,213.491,221.491
41,1,41,8,2,0.750000,6,1.0,40.0,221.495,3.0,1.02897,222.524,225.022,3.52699,225.022,225.778
42,1,42,8,2,0.750000,6,1.0,41.0,225.782,3.0,1.43863,227.22,229.302,3.5213,229.303,230.061
43,1,43,7,2,0.750000,6,1.0,42.0,230.064,3.0,1.01972,231.084,233.587,3.52322,233.587,234.353
44,1,44,5,2,0.750000,6,1.0,43.0,234.356,3.0,1.47453,235.83,237.864,3.50937,237.865,238.615
45,1,45,7,2,0.750000,6,1.0,44.0,238.618,3.0,1.02553,239.643,242.131,3.51375,242.132,242.898
46,1,46,9,2,0.750000,6,1.0,45.0,242.901,3.0,1.62166,244.523,246.414,3.5133,246.415,247.178
47,1,47,1,2,0.750000,6,1.0,46.0,247.181,2.0,2.45471,249.635,250.695,3.51465,250.695,251.462
48,1,48,8,2,12,6,1.0,47.0,251.465,3.0,1.95088,253.416,254.992,3.52792,254.993,267.006
49,1,49,8,3,0.750000,7,1.0,48.0,267.01,3.0,1.21078,268.22,270.522,3.51299,270.523,271.289
50,1,50,8,3,0.750000,7,1.0,49.0,271.292,3.0,1.40741,272.7,274.82,3.52762,274.82,275.587
51,1,51,4,3,0.750000,7,1.0,50.0,275.59,2.0,2.30583,277.895,279.101,3.51188,279.102,279.864
52,1,52,8,3,0.750000,7,1.0,51.0,279.867,3.0,1.39233,281.259,283.38,3.5137,283.381,284.133
