TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,0,5.000000e-01,4,1.0,0.0,4.31165,3.0,4,6.28825,high,1.9766,1.0234,6.82931,9.5615,9.57811,11.593,7.2813,11.5934,13.5619
2,2,1,3,2,2,2,0,1.0,1.0,13.8212,2.0,2,15.7469,high,1.92579,1.07421,16.2829,20.5783,20.5963,22.6098,8.7886,22.6101,24.5787
3,3,0,1,4,4,5.000000e-01,0,1.0,2.0,24.6046,2.0,4,26.2884,high,1.68382,1.31618,26.8305,29.8605,29.8784,31.8919,7.28728,31.8922,35.8612
4,4,1,1,2,0,2,4,1.0,3.0,35.8812,3.0,4,37.8454,high,1.96424,1.03576,38.3792,42.6275,42.6474,44.659,8.77777,44.6593,46.6436
5,5,0,2,4,0,2,8,1.0,4.0,46.95,3.0,8,48.7032,high,1.75317,1.24683,49.2391,53.6912,53.7078,55.7227,8.77263,55.723,59.7074
6,6,0,3,6,8,3.500000e+00,4,1.0,5.0,59.9501,2.0,8,61.4594,high,1.50929,1.49071,61.9909,68.2084,68.2249,70.2398,10.2897,70.2402,76.2092
7,7,1,1,2,2,5.000000e-01,4,1.0,6.0,76.2332,2.0,2,77.9292,low,1.69597,1.30403,78.4617,81.491,81.5107,83.5225,7.28929,83.5228,85.4914
8,8,0,3,2,2,5.000000e-01,8,1.0,7.0,85.7365,3.0,8,87.4052,high,1.66871,1.33129,87.9464,90.9764,90.9927,93.0079,7.27141,93.0082,94.9925
9,9,1,2,8,0,3.500000e+00,8,1.0,8.0,95.2271,3.0,8,97.4632,high,2.23608,0.76392,97.9985,103.478,103.496,105.509,10.2821,105.51,113.479
10,10,0,1,8,2,5.000000e-01,4,1.0,9.0,113.51,3.0,4,115.498,high,1.98866,1.01134,116.043,118.761,118.778,120.792,7.28225,120.792,128.762
11,11,0,3,6,4,5.000000e-01,0,1.0,10.0,129.041,2.0,4,131.085,high,2.04436,0.955644,131.623,134.294,134.31,136.325,7.28397,136.325,142.294
12,12,0,2,2,2,2,8,1.0,11.0,142.582,3.0,8,144.841,high,2.25908,0.740921,145.375,149.342,149.359,151.373,8.79172,151.374,153.342
13,13,0,1,4,8,5.000000e-01,2,1.0,12.0,153.373,3.0,2,155.549,low,2.17532,0.824683,156.096,158.624,158.642,160.656,7.28227,160.656,164.625
14,14,0,3,2,4,5.000000e-01,2,1.0,13.0,164.916,2.0,4,166.773,high,1.85698,1.14302,167.315,170.157,170.173,172.188,7.27212,172.189,174.173
15,15,1,2,2,4,2,2,1.0,14.0,174.456,2.0,4,176.365,high,1.90892,1.09108,176.909,181.22,181.238,183.252,8.79555,183.252,185.205
16,16,0,2,4,0,5.000000e-01,2,1.0,15.0,185.449,3.0,2,187.306,high,1.85718,1.14282,187.848,190.706,190.722,192.737,7.28852,192.738,196.706
17,17,1,2,8,4,3.500000e+00,8,1.0,16.0,196.987,2.0,4,199.496,low,2.50929,0.490715,200.037,205.239,205.257,207.27,10.2833,207.27,215.24
18,18,1,1,2,8,5.000000e-01,0,1.0,17.0,215.272,2.0,8,217.581,high,2.30933,0.690671,218.117,220.521,220.541,222.553,7.28118,222.553,224.522
19,19,0,2,2,4,5.000000e-01,2,1.0,18.0,224.778,2.0,4,226.607,high,1.82852,1.17148,227.148,230.022,230.039,232.054,7.27557,232.054,234.039
20,20,1,3,2,8,3.500000e+00,2,1.0,19.0,234.273,2.0,8,235.833,high,1.56033,1.43967,236.369,242.524,242.542,244.555,10.2825,244.555,246.509
21,21,0,1,2,8,2,4,1.0,20.0,246.531,3.0,4,249.055,low,2.52434,0.475663,249.589,253.291,253.308,255.322,8.79118,255.322,257.291
22,22,0,2,2,8,2,4,1.0,21.0,257.535,2.0,8,259.197,high,1.66182,1.33818,259.73,264.292,264.308,266.323,8.78812,266.324,268.292
23,23,1,2,2,8,5.000000e-01,2,1.0,22.0,268.529,3.0,2,270.471,low,1.94253,1.05747,271.013,273.793,273.811,275.824,7.29564,275.825,277.793
24,24,1,1,2,4,5.000000e-01,8,1.0,23.0,277.824,2.0,4,279.713,low,1.88927,1.11073,280.248,283.075,283.094,285.106,7.28225,285.107,287.075
25,25,1,3,6,0,3.500000e+00,8,1.0,24.0,287.317,3.0,8,288.989,high,1.67171,1.32829,289.53,295.576,295.594,297.608,10.2904,297.608,303.577
26,26,0,3,4,0,5.000000e-01,8,1.0,25.0,303.842,3.0,8,305.609,high,1.76718,1.23282,306.142,309.093,309.11,311.125,7.28331,311.125,315.094
27,27,0,1,4,8,2,0,1.0,26.0,315.125,2.0,8,317.066,high,1.94069,1.05931,317.611,321.876,321.894,323.907,8.78241,323.908,327.877
28,28,1,3,4,4,5.000000e-01,0,1.0,27.0,328.123,2.0,4,330.155,high,2.03258,0.96742,330.691,333.362,333.379,335.393,7.2704,335.393,339.378
29,29,1,1,4,2,5.000000e-01,0,1.0,28.0,339.404,2.0,2,341.063,high,1.65866,1.34134,341.598,344.66,344.679,346.691,7.28673,346.691,350.66
30,30,1,2,2,0,5.000000e-01,2,1.0,29.0,350.937,3.0,2,352.753,high,1.81596,1.18404,353.288,356.177,356.194,358.208,7.27062,358.208,360.193
31,31,1,2,4,4,2,0,1.0,30.0,360.434,2.0,4,362.229,high,1.79534,1.20466,362.773,367.193,367.194,369.209,8.7755,369.21,373.194
32,32,1,1,6,8,3.500000e+00,2,1.0,31.0,373.225,3.0,2,375.701,low,2.47661,0.523389,376.243,381.476,381.496,383.507,10.2829,383.508,389.477
33,33,1,3,2,4,2,8,1.0,32.0,389.753,3.0,8,391.755,high,2.00163,0.99837,392.292,396.493,396.511,398.525,8.7718,398.525,400.509
34,34,0,1,6,2,5.000000e-01,0,1.0,33.0,400.543,2.0,2,402.446,high,1.90263,1.09737,402.98,405.807,405.824,407.838,7.29531,407.839,413.808
35,35,0,3,4,0,5.000000e-01,2,1.0,34.0,414.097,3.0,2,416.051,high,1.95418,1.04582,416.591,419.339,419.356,421.371,7.27384,421.371,425.356
36,36,1,3,2,4,5.000000e-01,2,1.0,35.0,425.599,2.0,4,427.509,high,1.90931,1.09069,428.046,430.856,430.874,432.888,7.28856,432.888,434.857
