Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,3,1,5.000000e-01,4
2,2,0,2,1,3.500000e+00,4
3,8,2,1,1,5.000000e-01,4
4,4,0,3,0,5.000000e-01,4
5,2,8,1,0,5.000000e-01,6
6,4,0,2,0,5.000000e-01,4
7,2,0,2,0,2,2
8,8,4,2,0,2,4
9,8,0,2,0,5.000000e-01,8
10,2,0,1,1,5.000000e-01,6
11,0,4,1,1,2,4
12,8,0,1,0,5.000000e-01,4
13,8,2,2,1,5.000000e-01,2
14,8,4,2,1,5.000000e-01,2
15,0,4,1,0,5.000000e-01,2
16,8,0,1,1,2,2
17,2,4,1,1,3.500000e+00,2
18,2,4,2,1,5.000000e-01,2
19,8,2,3,0,5.000000e-01,2
20,0,4,3,1,5.000000e-01,4
21,4,2,2,0,5.000000e-01,8
22,4,8,3,0,5.000000e-01,4
23,8,0,3,0,5.000000e-01,2
24,8,4,1,1,3.500000e+00,6
25,0,4,2,1,5.000000e-01,2
26,4,2,3,1,2,2
27,0,2,1,0,3.500000e+00,2
28,0,8,3,1,2,6
29,0,2,3,1,3.500000e+00,8
30,8,2,2,0,2,2
31,4,8,1,0,2,6
32,2,4,1,0,2,2
33,2,0,3,0,2,2
34,0,8,2,1,5.000000e-01,2
35,8,2,3,1,5.000000e-01,2
36,4,2,3,0,3.500000e+00,2
