TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.02078,3.0,5.73229,1.7115,1.0,6.53819,7.54214,3.52136,7.5424,8.30049
2,2,1,0.750000,1,1,1,1.0,1.0,8.30324,3.0,8.81792,0.514676,2.0,10.8184,11.8233,3.52008,11.8235,12.5875
3,3,2,0.750000,1,1,1,1.0,2.0,12.5902,2.0,13.1383,0.548129,5.0,15.0987,16.1029,3.51279,16.1031,16.8574
4,4,1,0.750000,1,1,1,1.0,3.0,16.8603,2.0,17.4756,0.615314,6.0,19.3802,20.384,3.52369,20.3842,21.1444
5,5,2,0.750000,1,1,1,1.0,4.0,21.147,3.0,21.9289,0.781853,5.0,23.6608,24.6789,3.53183,24.6791,25.4311
6,6,1,0.750000,1,1,1,1.0,5.0,25.4337,3.0,26.4324,0.998633,1.0,27.9408,28.9445,3.51077,28.9447,29.7015
7,7,1,0.750000,1,1,1,1.0,6.0,29.7042,3.0,30.5861,0.881816,4.0,32.2212,33.2418,3.53759,33.242,34.0048
8,8,1,8,1,1,1,1.0,7.0,34.0075,2.0,34.7893,0.781828,8.0,36.5163,37.5353,3.52785,37.5355,45.5477
9,9,3,0.750000,1,2,2,1.0,8.0,45.5513,2.0,46.1987,0.64737,4.0,48.0736,49.0933,3.54197,49.0935,49.8513
10,10,3,0.750000,1,2,2,1.0,9.0,49.8539,2.0,50.5519,0.697962,3.0,52.3698,53.3895,3.53557,53.3897,54.1548
11,11,1,0.750000,1,2,2,1.0,10.0,54.1575,2.0,55.1234,0.965833,6.0,56.6812,57.6859,3.52834,57.6861,58.4417
12,12,3,0.750000,1,2,2,1.0,11.0,58.4444,3.0,59.5432,1.09879,9.0,60.9619,61.9808,3.53641,61.981,62.7452
13,13,3,0.750000,1,2,2,1.0,12.0,62.7483,3.0,63.3461,0.597773,6.0,65.251,66.2603,3.51199,66.2605,67.0153
14,14,3,0.750000,1,2,2,1.0,13.0,67.0181,3.0,67.7664,0.748318,6.0,69.5239,70.5271,3.509,70.5273,71.2856
15,15,2,0.750000,1,2,2,1.0,14.0,71.2881,3.0,72.1701,0.881931,5.0,73.805,74.8085,3.5203,74.8086,75.5721
16,16,3,12,1,2,2,1.0,15.0,75.5746,3.0,76.4403,0.865721,7.0,78.1003,79.1037,3.52912,79.1039,91.1185
17,17,1,0.750000,3,5,3,1.0,16.0,91.3659,3.0,92.5871,1.22126,4.0,93.8904,94.8945,3.52863,94.8947,95.6557
18,18,1,0.750000,3,5,3,1.0,17.0,95.9108,2.0,96.4736,0.562799,8.0,98.4213,99.4408,3.52998,99.441,100.193
19,19,1,0.750000,3,5,3,1.0,18.0,100.385,3.0,101.044,0.659613,3.0,102.907,103.911,3.52592,103.911,104.663
20,20,3,0.750000,3,5,3,1.0,19.0,104.849,3.0,105.631,0.781712,6.0,107.36,108.377,3.52819,108.377,109.133
21,21,1,0.750000,3,5,3,1.0,20.0,109.347,3.0,110.052,0.704822,2.0,111.858,112.878,3.53103,112.878,113.637
22,22,3,0.750000,3,5,3,1.0,21.0,113.829,3.0,114.638,0.808936,8.0,116.344,117.347,3.51811,117.348,118.107
23,23,1,0.750000,3,5,3,1.0,22.0,118.299,3.0,119.076,0.776547,4.0,120.829,121.847,3.54846,121.848,122.611
24,24,1,10,3,5,3,1.0,23.0,122.794,3.0,124.397,1.60328,2.0,125.313,126.317,3.52349,126.317,136.322
25,25,1,0.750000,2,3,4,1.0,24.0,136.553,2.0,137.307,0.753736,9.0,139.065,140.083,3.53027,140.084,140.843
26,26,1,0.750000,2,3,4,1.0,25.0,141.034,3.0,141.86,0.82615,3.0,143.563,144.582,3.54815,144.583,145.346
27,27,1,0.750000,2,3,4,1.0,26.0,145.541,3.0,146.998,1.45688,4.0,148.049,149.053,3.51132,149.053,149.817
