TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,6,1,0.750000,1,1.0,0.0,4.00534,3.0,2.06498,6.07032,7.514,3.50917,7.51466,8.28087
2,0,2,2,1,0.750000,1,1.0,1.0,8.28379,3.0,1.43928,9.72308,11.8091,3.52563,11.8095,12.5634
3,0,3,4,1,0.750000,1,1.0,2.0,12.5657,3.0,1.51092,14.0766,16.0914,3.52616,16.0919,16.86
4,0,4,1,1,0.750000,1,1.0,3.0,16.8624,3.0,1.36812,18.2305,20.3867,3.52471,20.3872,21.1565
5,0,5,8,1,0.750000,1,1.0,4.0,21.1589,3.0,1.47473,22.6336,24.6821,3.52364,24.6826,25.4369
6,0,6,4,1,0.750000,1,1.0,5.0,25.4393,3.0,1.51448,26.9538,28.9477,3.50876,28.9482,29.7006
7,0,7,4,1,0.750000,1,1.0,6.0,29.7029,3.0,1.58781,31.2907,33.229,3.52649,33.2295,33.9977
8,0,8,2,1,12,1,1.0,7.0,34.0002,3.0,1.46087,35.461,37.5255,3.52567,37.526,49.5359
9,1,9,5,3,0.750000,2,1.0,8.0,49.5401,3.0,1.68382,51.2239,53.0487,3.509,53.0492,53.8156
10,1,10,8,3,0.750000,2,1.0,9.0,53.8199,3.0,1.49091,55.3108,57.3453,3.52582,57.3458,58.1121
11,1,11,7,3,0.750000,2,1.0,10.0,58.1149,3.0,1.46606,59.581,61.6256,3.51102,61.6261,62.3791
12,1,12,4,3,0.750000,2,1.0,11.0,62.382,3.0,1.51881,63.9008,65.8888,3.50721,65.8893,66.6444
13,1,13,9,3,0.750000,2,1.0,12.0,66.6474,3.0,1.54035,68.1878,70.1703,3.52333,70.1709,70.9396
14,1,14,8,3,0.750000,2,1.0,13.0,70.9424,3.0,1.56552,72.508,74.4514,3.50929,74.4519,75.2046
15,1,15,8,3,0.750000,2,1.0,14.0,75.2074,3.0,1.47065,76.6781,78.716,3.50891,78.7165,79.47
16,1,16,10,3,8,2,1.0,15.0,79.4728,3.0,1.42557,80.8983,82.9818,3.50943,82.9823,90.9936
17,0,17,2,1,0.750000,3,1.0,16.0,90.9971,3.0,1.87763,92.8747,94.5051,3.5084,94.5056,95.2613
18,0,18,9,1,0.750000,3,1.0,17.0,95.2639,3.0,1.46412,96.728,98.7718,3.50837,98.7724,99.5384
19,0,19,6,1,0.750000,3,1.0,18.0,99.5412,3.0,1.54006,101.081,103.066,3.52472,103.066,103.82
20,0,20,1,1,0.750000,3,1.0,19.0,103.822,3.0,1.57951,105.402,107.331,3.509,107.331,108.085
21,0,21,2,1,0.750000,3,1.0,20.0,108.087,3.0,1.48497,109.572,111.596,3.50914,111.597,112.365
22,0,22,2,1,0.750000,3,1.0,21.0,112.367,3.0,1.44126,113.809,115.877,3.50996,115.877,116.631
23,0,23,2,1,0.750000,3,1.0,22.0,116.633,3.0,1.51238,118.145,120.142,3.50964,120.143,120.911
24,0,24,3,1,10,3,1.0,23.0,120.913,3.0,1.55229,122.466,124.438,3.52541,124.439,134.456
25,1,25,9,2,0.750000,4,1.0,24.0,134.46,3.0,1.56701,136.027,137.97,3.5104,137.97,138.725
26,1,26,10,2,0.750000,4,1.0,25.0,138.728,3.0,2.0857,140.814,142.25,3.52159,142.25,143.005
27,1,27,9,2,0.750000,4,1.0,26.0,143.008,3.0,1.65959,144.667,146.531,3.52426,146.532,147.3
28,1,28,7,2,0.750000,4,1.0,27.0,147.303,3.0,1.53436,148.837,150.812,3.50903,150.812,151.581
29,1,29,4,2,0.750000,4,1.0,28.0,151.584,3.0,1.49039,153.074,155.108,3.52459,155.109,155.876
30,1,30,9,2,0.750000,4,1.0,29.0,155.879,3.0,1.59898,157.478,159.382,3.50312,159.382,160.127
31,1,31,9,2,0.750000,4,1.0,30.0,160.13,3.0,1.76846,161.898,163.634,3.50501,163.635,164.39
32,1,32,6,2,10,4,1.0,31.0,164.393,3.0,1.72553,166.118,167.893,3.50105,167.894,177.907
33,0,33,6,2,0.750000,5,1.0,32.0,177.91,3.0,1.85301,179.763,181.436,3.52681,181.437,182.191
34,0,34,3,2,0.750000,5,1.0,33.0,182.194,3.0,1.60571,183.8,185.715,3.52177,185.716,186.485
35,0,35,1,2,0.750000,5,1.0,34.0,186.488,3.0,1.51534,188.003,189.995,3.50757,189.995,190.765
36,0,36,3,2,0.750000,5,1.0,35.0,190.767,3.0,1.50577,192.273,194.292,3.52519,194.293,195.046
37,0,37,1,2,0.750000,5,1.0,36.0,195.048,3.0,1.47814,196.527,198.571,3.52322,198.572,199.326
38,0,38,4,2,0.750000,5,1.0,37.0,199.329,3.0,1.43479,200.763,202.838,3.5095,202.838,203.593
39,0,39,8,2,0.750000,5,1.0,38.0,203.596,3.0,1.48793,205.084,207.119,3.52371,207.12,207.886
40,0,40,2,2,8,5,1.0,39.0,207.889,3.0,1.49827,209.387,211.4,3.51215,211.401,219.412
41,0,41,2,3,0.750000,6,1.0,40.0,219.416,3.0,1.96427,221.38,222.939,3.52308,222.939,223.693
42,0,42,6,3,0.750000,6,1.0,41.0,223.697,3.0,1.4704,225.167,227.204,3.50822,227.205,227.973
43,0,43,1,3,0.750000,6,1.0,42.0,227.976,3.0,1.82784,229.804,231.484,3.50879,231.485,232.238
44,0,44,7,3,0.750000,6,1.0,43.0,232.241,3.0,1.76709,234.008,235.75,3.50939,235.751,236.503
45,0,45,4,3,0.750000,6,1.0,44.0,236.506,3.0,1.45451,237.961,240.016,3.51033,240.017,240.783
46,0,46,3,3,0.750000,6,1.0,45.0,240.785,3.0,1.49542,242.281,244.311,3.52584,244.311,245.079
47,0,47,4,3,0.750000,6,1.0,46.0,245.082,3.0,1.48539,246.568,248.593,3.51149,248.594,249.359
48,0,48,1,3,12,6,1.0,47.0,249.362,3.0,1.54298,250.905,252.888,3.52653,252.889,264.9
49,1,49,8,1,0.750000,7,1.0,48.0,264.903,3.0,1.78078,266.684,268.411,3.5081,268.412,269.181
50,1,50,4,1,0.750000,7,1.0,49.0,269.184,3.0,1.68724,270.871,272.692,3.50852,272.692,273.46
51,1,51,6,1,0.750000,7,1.0,50.0,273.462,3.0,1.54654,275.009,276.972,3.51051,276.973,277.742
52,1,52,8,1,0.750000,7,1.0,51.0,277.744,3.0,1.50035,279.245,281.251,3.50709,281.252,282.006
53,1,53,10,1,0.750000,7,1.0,52.0,282.009,3.0,1.58959,283.598,285.519,3.51119,285.52,286.285
54,1,54,10,1,0.750000,7,1.0,53.0,286.288,3.0,1.64734,287.935,289.817,3.52939,289.817,290.583
55,1,55,7,1,0.750000,7,1.0,54.0,290.585,3.0,1.55354,292.139,294.096,3.51144,294.097,294.864
56,1,56,10,1,10,7,1.0,55.0,294.867,3.0,1.82495,296.692,298.392,3.52482,298.392,308.396
57,0,57,4,2,0.750000,8,1.0,56.0,308.399,3.0,1.58685,309.986,311.923,3.52371,311.923,312.693
58,0,58,5,2,0.750000,8,1.0,57.0,312.696,3.0,1.4607,314.157,316.219,3.52314,316.219,316.973
59,0,59,4,2,0.750000,8,1.0,58.0,316.975,3.0,1.50153,318.477,320.484,3.50883,320.484,321.238
60,0,60,3,2,0.750000,8,1.0,59.0,321.24,3.0,1.69052,322.931,324.757,3.51693,324.757,325.518
61,0,61,7,2,0.750000,8,1.0,60.0,325.521,3.0,1.61286,327.134,329.046,3.52503,329.046,329.814
62,0,62,2,2,0.750000,8,1.0,61.0,329.816,3.0,1.53794,331.354,333.343,3.52656,333.343,334.111
63,0,63,4,2,0.750000,8,1.0,62.0,334.114,3.0,1.47746,335.591,337.639,3.5257,337.639,338.406
64,0,64,1,2,8,8,1.0,63.0,338.409,3.0,1.58563,339.995,341.934,3.5257,341.935,349.949
65,1,65,10,1,0.750000,9,1.0,64.0,349.952,3.0,1.66896,351.621,353.461,3.50977,353.462,354.229
66,1,66,5,1,0.750000,9,1.0,65.0,354.231,3.0,1.49313,355.724,357.756,3.52562,357.757,358.523
67,1,67,4,1,0.750000,9,1.0,66.0,358.525,3.0,1.45225,359.978,362.035,3.51011,362.036,362.804
68,1,68,8,1,0.750000,9,1.0,67.0,362.806,3.0,1.67519,364.481,366.318,3.51191,366.318,367.085
69,1,69,9,1,0.750000,9,1.0,68.0,367.087,3.0,1.64797,368.735,370.612,3.52561,370.613,371.366
70,1,70,7,1,0.750000,9,1.0,69.0,371.369,3.0,1.58625,372.955,374.894,3.52525,374.894,375.648
71,1,71,8,1,0.750000,9,1.0,70.0,375.651,3.0,1.44099,377.092,379.159,3.50868,379.16,379.927
72,1,72,7,1,12,9,1.0,71.0,379.929,3.0,1.53271,381.462,383.439,3.51049,383.44,395.449
