TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,8,2,3.500000e+00,0,1.0,0.0,4.25973,2.0,2,6.60228,high,2.34255,0.657449,7.13305,12.5131,12.5273,14.5372,10.2775,14.5376,22.5175
2,2,0,3,2,8,5.000000e-01,0,1.0,1.0,22.7303,3.0,0,24.7013,low,1.97102,1.02898,25.2442,27.9884,27.9886,29.9816,7.25131,29.9819,31.9879
3,3,1,3,2,0,2,4,1.0,2.0,32.1741,3.0,4,34.2424,high,2.06827,0.931726,34.777,38.9345,38.9493,40.958,8.7839,40.9583,42.9222
4,4,0,2,6,8,5.000000e-01,0,1.0,3.0,43.1527,3.0,0,45.6344,low,2.48164,0.518364,46.1772,48.4054,48.4056,50.4131,7.26041,50.4135,56.4028
5,5,0,2,2,2,2,4,1.0,4.0,56.6255,2.0,2,58.345,low,1.71946,1.28054,58.8661,63.3631,63.3757,65.371,8.74549,65.3713,67.3799
6,6,0,1,2,0,5.000000e-01,8,1.0,5.0,67.4001,2.0,0,69.5541,low,2.15394,0.84606,70.0893,72.664,72.6641,74.6677,7.26756,74.668,76.6451
7,7,0,1,4,8,5.000000e-01,4,1.0,6.0,76.6606,3.0,4,78.9617,low,2.3011,0.698903,79.4955,81.9124,81.926,83.9204,7.25982,83.9207,87.9179
8,8,1,3,2,8,5.000000e-01,4,1.0,7.0,88.1235,3.0,4,90.0879,low,1.96438,1.03562,90.6303,93.3765,93.3914,95.3957,7.27219,95.396,97.3725
9,9,1,2,2,4,2,2,1.0,8.0,97.6234,3.0,2,99.3618,low,1.73841,1.26159,99.8957,104.382,104.395,106.39,8.76643,106.39,108.381
10,10,1,2,2,2,2,8,1.0,9.0,108.608,2.0,2,110.289,low,1.68063,1.31937,110.826,115.36,115.36,117.366,8.75788,117.366,119.358
11,11,1,3,2,4,5.000000e-01,2,1.0,10.0,119.585,3.0,2,121.346,low,1.76145,1.23855,121.878,124.845,124.86,126.868,7.28324,126.868,128.845
12,12,0,1,2,0,5.000000e-01,2,1.0,11.0,128.86,2.0,0,130.471,low,1.61082,1.38918,131.006,134.111,134.111,136.118,7.25731,136.118,138.11
13,13,1,1,4,8,3.500000e+00,4,1.0,12.0,138.126,3.0,4,139.995,low,1.86908,1.13092,140.539,146.39,146.405,148.409,10.2825,148.409,152.363
14,14,1,1,2,0,2,2,1.0,13.0,152.379,2.0,0,154.141,low,1.76136,1.23864,154.682,159.138,159.138,161.141,8.76174,161.141,163.119
15,15,1,1,8,8,2,0,1.0,14.0,163.135,3.0,0,165.15,low,2.01512,0.984878,165.689,169.877,169.877,171.885,8.74959,171.885,179.897
16,16,0,2,4,0,5.000000e-01,2,1.0,15.0,180.126,3.0,2,182.313,high,2.18759,0.812412,182.841,185.383,185.395,187.392,7.26623,187.392,191.376
17,17,0,3,4,2,3.500000e+00,8,1.0,16.0,191.63,2.0,2,193.556,low,1.9257,1.0743,194.087,199.889,199.903,201.895,10.2646,201.895,205.893
18,18,0,2,2,2,5.000000e-01,8,1.0,17.0,206.114,2.0,2,208.051,low,1.93758,1.06242,208.588,211.366,211.378,213.372,7.25856,213.373,215.365
19,19,0,3,4,4,5.000000e-01,8,1.0,18.0,215.588,2.0,4,217.509,low,1.92054,1.07946,218.044,220.852,220.865,222.86,7.27159,222.86,226.837
20,20,1,1,2,8,2,2,1.0,19.0,226.857,999.0,999,229.869,999,0.0,0.0,229.883,233.6,999.0,999.0,772.143,235.61,237.614
21,21,1,3,6,8,5.000000e-01,0,1.0,20.0,237.853,3.0,0,240.228,low,2.3745,0.625495,240.766,243.117,243.117,245.109,7.25545,245.109,251.115
22,22,1,1,2,2,5.000000e-01,4,1.0,21.0,251.136,2.0,2,252.721,low,1.58511,1.41489,253.261,256.398,256.412,258.406,7.27004,258.407,260.398
23,23,1,2,4,4,3.500000e+00,8,1.0,22.0,260.647,2.0,4,262.746,low,2.09922,0.900783,263.28,268.912,268.925,270.919,10.2717,270.919,274.901
24,24,0,2,4,8,5.000000e-01,4,1.0,23.0,275.152,3.0,4,276.875,low,1.7224,1.2776,277.409,280.401,280.413,282.412,7.25997,282.412,286.411
25,25,0,1,8,2,5.000000e-01,8,1.0,24.0,286.432,2.0,2,288.2,low,1.76863,1.23137,288.731,291.68,291.694,293.686,7.25413,293.686,301.684
26,26,1,3,4,8,5.000000e-01,2,1.0,25.0,301.919,3.0,2,303.797,low,1.8774,1.1226,304.331,307.17,307.185,309.194,7.27496,309.194,313.176
27,27,1,3,2,0,3.500000e+00,2,1.0,26.0,313.388,2.0,0,315.923,low,2.53497,0.465033,316.467,321.642,321.642,323.65,10.2622,323.651,325.642
28,28,0,3,6,4,5.000000e-01,0,1.0,27.0,325.888,2.0,4,328.267,high,2.37857,0.62143,328.808,331.144,331.158,333.152,7.26412,333.153,339.142
29,29,1,2,6,0,2,4,1.0,28.0,339.375,2.0,0,341.928,low,2.55326,0.446743,342.464,346.136,346.136,348.141,8.7663,348.141,354.132
30,30,1,2,2,0,5.000000e-01,8,1.0,29.0,354.354,2.0,0,356.324,low,1.96948,1.03052,356.844,359.604,359.604,361.611,7.25707,361.611,363.602
31,31,0,3,4,4,2,2,1.0,30.0,363.836,3.0,2,366.415,low,2.57842,0.421576,366.955,370.597,370.597,372.6,8.76399,372.601,376.585
32,32,1,1,2,0,3.500000e+00,4,1.0,31.0,376.606,2.0,0,378.259,low,1.65309,1.34691,378.796,384.866,384.866,386.87,10.2646,386.871,388.847
33,33,0,1,2,0,2,4,1.0,32.0,388.85,2.0,0,390.218,low,1.36786,1.63214,390.758,395.605,395.605,397.612,8.76223,397.612,399.602
34,34,1,2,6,2,5.000000e-01,0,1.0,33.0,399.841,2.0,2,402.278,high,2.43631,0.563692,402.803,405.092,405.105,407.098,7.25685,407.099,413.103
35,35,0,2,4,0,5.000000e-01,4,1.0,34.0,413.326,3.0,4,415.789,high,2.46232,0.537682,416.332,418.59,418.603,420.613,7.28674,420.613,424.583
36,36,0,1,2,4,5.000000e-01,2,1.0,35.0,424.604,3.0,2,426.647,low,2.04387,0.956135,427.182,429.852,429.865,431.856,7.25257,431.856,433.864
