TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.26923,0.0,999.0,999.0,999.0,6.78037,7.80712,3.5379,7.80737,8.56471
2,2,1,0.750000,3,5,1,1.0,1.0,8.77332,2.0,10.2996,1.5263,6.0,11.2885,12.3065,3.53317,12.3067,13.0687
3,3,1,0.750000,3,5,1,1.0,2.0,13.2842,0.0,999.0,999.0,999.0,15.7876,16.8068,3.52258,16.807,17.572
4,4,1,0.750000,3,5,1,1.0,3.0,17.775,0.0,999.0,999.0,999.0,20.2915,21.3079,3.53289,21.3081,22.0591
5,5,3,0.750000,3,5,1,1.0,4.0,22.2627,0.0,999.0,999.0,999.0,24.7788,25.8067,3.54398,25.8069,26.5626
6,6,1,0.750000,3,5,1,1.0,5.0,26.7623,0.0,999.0,999.0,999.0,29.2653,30.2771,3.51483,30.2773,31.0331
7,7,2,0.750000,3,5,1,1.0,6.0,31.2356,0.0,999.0,999.0,999.0,33.7529,34.7768,3.54114,34.7769,35.5367
8,8,1,10,3,5,1,1.0,7.0,35.7381,2.0,37.7055,1.96741,9.0,38.2577,39.261,3.52283,39.2611,49.2644
9,9,3,0.750000,2,4,2,1.0,8.0,49.5333,2.0,50.8997,1.36646,2.0,52.0558,53.0597,3.5264,53.0599,53.8185
10,10,1,0.750000,2,4,2,1.0,9.0,54.0284,3.0,56.104,2.07558,3.0,56.5405,57.5575,3.52908,57.5577,58.3221
11,11,3,0.750000,2,4,2,1.0,10.0,58.5303,2.0,59.8406,1.31025,2.0,61.0567,62.0596,3.52928,62.0598,62.8259
12,12,2,0.750000,2,4,2,1.0,11.0,63.0374,3.0,64.4608,1.42345,5.0,65.5552,66.5753,3.53788,66.5754,67.3296
13,13,3,0.750000,2,4,2,1.0,12.0,67.5385,2.0,68.5141,0.97565,3.0,70.0578,71.0608,3.52228,71.061,71.8165
14,14,3,0.750000,2,4,2,1.0,13.0,72.0262,2.0,72.2671,0.240951,1.0,74.5396,75.5442,3.51797,75.5443,76.3038
15,15,3,0.750000,2,4,2,1.0,14.0,76.5115,2.0,77.0211,0.509533,4.0,79.0259,80.043,3.53149,80.0432,80.8073
16,16,3,8,2,4,2,1.0,15.0,81.016,2.0,81.675,0.659034,3.0,83.525,84.5436,3.5276,84.5438,92.5502
17,17,1,0.750000,3,5,3,1.0,16.0,92.8307,2.0,94.1353,1.30463,7.0,95.3469,96.3673,3.53659,96.3675,97.1207
18,18,3,0.750000,3,5,3,1.0,17.0,97.3221,3.0,97.9718,0.64968,6.0,99.8489,100.867,3.54499,100.867,101.625
19,19,1,0.750000,3,5,3,1.0,18.0,101.827,3.0,102.559,0.73208,2.0,104.347,105.367,3.54061,105.368,106.128
20,20,2,0.750000,3,5,3,1.0,19.0,106.331,2.0,107.213,0.881858,5.0,108.849,109.854,3.52312,109.854,110.615
21,21,1,0.750000,3,5,3,1.0,20.0,110.815,2.0,111.733,0.917497,8.0,113.333,114.351,3.53554,114.351,115.102
22,22,1,0.750000,3,5,3,1.0,21.0,115.301,3.0,115.453,0.151585,1.0,117.817,118.821,3.51965,118.821,119.572
23,23,1,0.750000,3,5,3,1.0,22.0,119.774,2.0,120.307,0.533265,6.0,122.285,123.305,3.53117,123.305,124.06
24,24,1,12,3,5,3,1.0,23.0,124.263,3.0,126.662,2.39942,1.0,126.779,128.791,4.52822,128.791,140.807
25,25,3,0.750000,3,6,4,1.0,24.0,141.045,2.0,142.142,1.0963,4.0,143.562,144.582,3.53626,144.582,145.344
26,26,3,0.750000,3,6,4,1.0,25.0,145.547,3.0,146.228,0.681373,6.0,148.065,149.068,3.52085,149.068,149.831
27,27,2,0.750000,3,6,4,1.0,26.0,150.033,0.0,999.0,999.0,999.0,152.55,153.553,3.51972,153.553,154.318
28,28,3,0.750000,3,6,4,1.0,27.0,154.518,0.0,999.0,999.0,999.0,157.02,158.037,3.5189,158.037,158.788
29,29,3,0.750000,3,6,4,1.0,28.0,158.992,2.0,160.256,1.26447,2.0,161.502,162.52,3.52782,162.52,163.275
30,30,3,0.750000,3,6,4,1.0,29.0,163.476,2.0,164.493,1.01705,3.0,165.986,166.99,3.5141,166.99,167.745
31,31,3,0.750000,3,6,4,1.0,30.0,167.948,3.0,168.096,0.148476,6.0,170.47,171.488,3.54055,171.488,172.249
32,32,1,10,3,6,4,1.0,31.0,172.449,0.0,999.0,999.0,999.0,174.952,175.972,3.52247,175.972,185.977
33,33,3,0.750000,2,4,5,1.0,32.0,186.233,0.0,999.0,999.0,999.0,188.746,189.771,3.53737,189.771,190.531
34,34,3,0.750000,2,4,5,1.0,33.0,190.74,2.0,190.915,0.174523,2.0,193.254,194.272,3.53188,194.272,195.034
35,35,3,0.750000,2,4,5,1.0,34.0,195.242,0.0,999.0,999.0,999.0,197.754,198.757,3.51518,198.758,199.521
36,36,3,0.750000,2,4,5,1.0,35.0,199.73,0.0,999.0,999.0,999.0,202.241,203.272,3.54136,203.272,204.025
37,37,3,0.750000,2,4,5,1.0,36.0,204.233,2.0,204.793,0.560112,3.0,206.736,207.756,3.52285,207.756,208.512
38,38,3,0.750000,2,4,5,1.0,37.0,208.727,2.0,209.263,0.536766,1.0,211.238,212.257,3.53011,212.257,213.016
39,39,2,0.750000,2,4,5,1.0,38.0,213.226,0.0,999.0,999.0,999.0,215.735,216.756,3.53061,216.757,217.52
40,40,2,12,2,4,5,1.0,39.0,217.729,2.0,218.521,0.792018,5.0,220.253,221.258,3.529,221.258,233.266
41,41,2,0.750000,3,6,6,1.0,40.0,233.54,0.0,999.0,999.0,999.0,236.052,237.064,3.52348,237.064,237.821
42,42,2,0.750000,3,6,6,1.0,41.0,238.017,2.0,238.587,0.570409,5.0,240.544,241.563,3.54547,241.563,242.324
43,43,3,0.750000,3,6,6,1.0,42.0,242.574,3.0,244.759,2.18543,7.0,245.092,246.11,3.53659,246.111,246.877
44,44,3,0.750000,3,6,6,1.0,43.0,247.076,3.0,247.728,0.651863,8.0,249.591,250.609,3.5327,250.609,251.364
45,45,3,0.750000,3,6,6,1.0,44.0,251.559,0.0,999.0,999.0,999.0,254.067,255.079,3.52013,255.08,255.835
46,46,3,0.750000,3,6,6,1.0,45.0,256.03,2.0,256.719,0.688691,1.0,258.543,259.563,3.53279,259.563,260.322
47,47,3,0.750000,3,6,6,1.0,46.0,260.519,2.0,261.556,1.03689,2.0,263.027,264.032,3.51343,264.033,264.792
48,48,3,8,3,6,6,1.0,47.0,264.99,3.0,265.826,0.836665,7.0,267.512,268.532,3.54213,268.532,276.535
49,49,3,0.750000,1,2,7,1.0,48.0,276.551,0.0,999.0,999.0,999.0,279.054,280.073,3.52157,280.073,280.838
50,50,3,0.750000,1,2,7,1.0,49.0,280.841,2.0,281.323,0.48177,4.0,283.351,284.369,3.52782,284.369,285.125
51,51,1,0.750000,1,2,7,1.0,50.0,285.128,3.0,285.743,0.615152,4.0,287.646,288.65,3.52213,288.65,289.412
52,52,3,0.750000,1,2,7,1.0,51.0,289.415,2.0,290.163,0.748476,2.0,291.926,292.945,3.53004,292.945,293.699
53,53,1,0.750000,1,2,7,1.0,52.0,293.701,2.0,294.834,1.13229,8.0,296.221,297.241,3.53972,297.241,298.003
54,54,3,0.750000,1,2,7,1.0,53.0,298.005,3.0,299.054,1.04868,7.0,300.519,301.538,3.5327,301.538,302.289
55,55,3,0.750000,1,2,7,1.0,54.0,302.292,3.0,303.324,1.032,8.0,304.797,305.803,3.51118,305.803,306.56
56,56,3,12,1,2,7,1.0,55.0,306.562,3.0,308.528,1.96606,8.0,309.081,310.085,3.52264,310.085,322.089
57,57,1,0.750000,1,1,8,1.0,56.0,322.093,3.0,323.007,0.913587,3.0,324.603,325.608,3.51483,325.608,326.359
58,58,1,0.750000,1,1,8,1.0,57.0,326.362,2.0,328.878,2.51639,9.0,328.895,329.903,3.54103,329.903,330.663
59,59,1,0.750000,1,1,8,1.0,58.0,330.665,2.0,331.23,0.565006,7.0,333.179,334.184,3.51881,334.184,334.95
60,60,3,0.750000,1,1,8,1.0,59.0,334.952,2.0,335.784,0.831789,1.0,337.46,338.48,3.52842,338.481,339.236
61,61,1,0.750000,1,1,8,1.0,60.0,339.239,3.0,340.605,1.36575,4.0,341.758,342.775,3.53642,342.776,343.54
62,62,3,0.750000,1,1,8,1.0,61.0,343.543,2.0,344.658,1.11535,3.0,346.052,347.057,3.5139,347.057,347.81
63,63,1,0.750000,1,1,8,1.0,62.0,347.813,2.0,348.778,0.964826,9.0,350.334,351.352,3.53913,351.352,352.114
64,64,1,8,1,1,8,1.0,63.0,352.116,3.0,353.015,0.898486,3.0,354.62,355.633,3.51656,355.633,363.64
65,65,3,0.750000,2,3,9,1.0,64.0,363.879,2.0,365.709,1.82973,4.0,366.391,367.395,3.51548,367.395,368.16
66,66,2,0.750000,2,3,9,1.0,65.0,368.393,2.0,369.045,0.652613,5.0,370.92,371.94,3.54703,371.94,372.697
67,67,1,0.750000,2,3,9,1.0,66.0,372.924,2.0,374.833,1.90848,9.0,375.439,376.457,3.53287,376.457,377.218
68,68,1,0.750000,2,3,9,1.0,67.0,377.424,2.0,378.019,0.594472,9.0,379.938,380.956,3.53185,380.956,381.721
69,69,1,0.750000,2,3,9,1.0,68.0,381.924,2.0,383.957,2.03324,6.0,384.44,385.443,3.51898,385.443,386.209
70,70,1,0.750000,2,3,9,1.0,69.0,386.411,3.0,386.643,0.231657,2.0,388.921,389.94,3.5294,389.94,390.695
71,71,1,0.750000,2,3,9,1.0,70.0,390.897,2.0,391.48,0.583104,6.0,393.408,394.426,3.52964,394.426,395.182
72,72,1,10,2,3,9,1.0,71.0,395.384,2.0,396.167,0.78315,6.0,397.89,398.911,3.52685,398.911,408.927
