TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,1,0.750000,1,1.0,0.0,4.0109,2.0,1.028,5.0389,7.52359,3.51333,7.5244,8.28929
2,0,2,4,1,0.750000,1,1.0,1.0,8.29224,2.0,1.32638,9.61862,11.8053,3.51352,11.8059,12.571
3,0,3,9,1,0.750000,1,1.0,2.0,12.5739,3.0,1.30793,13.8818,16.087,3.5136,16.0876,16.8527
4,0,4,1,1,0.750000,1,1.0,3.0,16.8556,2.0,1.02272,17.8783,20.3687,3.51362,20.3693,21.1344
5,0,5,3,1,0.750000,1,1.0,4.0,21.1372,2.0,1.33754,22.4748,24.6504,3.51364,24.651,25.4161
6,0,6,5,1,0.750000,1,1.0,5.0,25.4192,2.0,1.36863,26.7878,28.932,3.5133,28.9326,29.6978
7,0,7,4,1,0.750000,1,1.0,6.0,29.7007,2.0,1.30097,31.0017,33.2138,3.51357,33.2144,33.9795
8,0,8,2,1,12,1,1.0,7.0,33.9824,2.0,1.28202,35.2644,37.5112,3.52925,37.5118,49.528
9,0,9,7,2,0.750000,2,1.0,8.0,49.533,2.0,2.71756,52.2506,53.0596,3.52712,53.0603,53.8253
10,0,10,3,2,0.750000,2,1.0,9.0,53.8304,2.0,1.4348,55.2653,57.3569,3.5273,57.358,58.1232
11,0,11,3,2,0.750000,2,1.0,10.0,58.1306,2.0,1.31394,59.4445,61.6543,3.52447,61.6554,62.4199
12,0,12,3,2,0.750000,2,1.0,11.0,62.4252,2.0,1.38345,63.8086,65.9361,3.51135,65.9367,66.7018
13,0,13,2,2,0.750000,2,1.0,12.0,66.7054,2.0,1.34881,68.0543,70.2178,3.51282,70.2184,70.9835
14,0,14,5,2,0.750000,2,1.0,13.0,70.9871,2.0,1.39658,72.3837,74.4995,3.51285,74.5001,75.2652
15,0,15,3,2,0.750000,2,1.0,14.0,75.2689,2.0,1.31106,76.58,78.7968,3.52838,78.7974,79.5625
16,0,16,3,2,8,2,1.0,15.0,79.5663,2.0,1.31062,80.8769,83.0784,3.5126,83.0791,91.0949
17,1,17,7,1,0.750000,3,1.0,16.0,91.0987,3.0,1.9515,93.0502,94.611,3.5129,94.6117,95.3767
18,1,18,4,1,0.750000,3,1.0,17.0,95.3798,2.0,1.33387,96.7137,98.8927,3.51352,98.8936,99.6584
19,1,19,7,1,0.750000,3,1.0,18.0,99.6613,3.0,1.93177,101.593,103.174,3.51361,103.175,103.94
20,1,20,8,1,0.750000,3,1.0,19.0,103.943,3.0,1.41367,105.357,107.456,3.51362,107.457,108.222
21,1,21,8,1,0.750000,3,1.0,20.0,108.225,3.0,1.29518,109.52,111.738,3.51359,111.738,112.504
22,1,22,9,1,0.750000,3,1.0,21.0,112.506,3.0,1.16121,113.668,116.02,3.51364,116.02,116.785
23,1,23,7,1,0.750000,3,1.0,22.0,116.788,3.0,1.30804,118.096,120.301,3.51361,120.302,121.067
24,1,24,6,1,8,3,1.0,23.0,121.07,2.0,1.37283,122.443,124.583,3.51363,124.584,132.599
25,0,25,5,3,0.750000,4,1.0,24.0,132.604,2.0,1.49604,134.1,136.115,3.51218,136.116,136.881
26,0,26,4,3,0.750000,4,1.0,25.0,136.885,2.0,1.02809,137.913,140.397,3.51276,140.398,141.163
27,0,27,9,3,0.750000,4,1.0,26.0,141.166,3.0,1.02672,142.193,144.679,3.51322,144.679,145.445
28,0,28,1,3,0.750000,4,1.0,27.0,145.448,2.0,1.02481,146.473,148.961,3.51324,148.961,149.726
29,0,29,4,3,0.750000,4,1.0,28.0,149.731,2.0,1.10477,150.836,153.242,3.51138,153.243,154.008
30,0,30,3,3,0.750000,4,1.0,29.0,154.011,2.0,1.02084,155.032,157.524,3.51302,157.525,158.29
31,0,31,3,3,0.750000,4,1.0,30.0,158.293,2.0,1.01878,159.312,161.806,3.51305,161.806,162.571
32,0,32,1,3,12,4,1.0,31.0,162.575,2.0,1.01731,163.592,166.103,3.52861,166.103,178.12
33,1,33,7,1,0.750000,5,1.0,32.0,178.124,3.0,1.33866,179.462,181.636,3.51263,181.637,182.402
34,1,34,5,1,0.750000,5,1.0,33.0,182.405,2.0,1.02104,183.426,185.918,3.51334,185.918,186.683
35,1,35,10,1,0.750000,5,1.0,34.0,186.686,3.0,1.01924,187.706,190.199,3.51348,190.2,190.965
36,1,36,10,1,0.750000,5,1.0,35.0,190.968,3.0,1.01725,191.985,194.497,3.52919,194.497,195.262
37,1,37,10,1,0.750000,5,1.0,36.0,195.265,3.0,1.03325,196.298,198.794,3.52937,198.795,199.56
38,1,38,1,1,0.750000,5,1.0,37.0,199.563,2.0,1.03256,200.595,203.091,3.52927,203.092,203.857
39,1,39,9,1,0.750000,5,1.0,38.0,203.86,3.0,1.26477,205.125,207.373,3.5136,207.374,208.139
40,1,40,7,1,8,5,1.0,39.0,208.142,3.0,1.046,209.188,211.67,3.52888,211.671,219.687
41,0,41,10,1,0.750000,6,1.0,40.0,219.69,3.0,1.02191,220.712,223.203,3.51357,223.203,223.969
42,0,42,3,1,0.750000,6,1.0,41.0,223.971,2.0,1.02012,224.992,227.485,3.51366,227.485,228.25
43,0,43,3,1,0.750000,6,1.0,42.0,228.254,2.0,1.01757,229.271,231.782,3.52856,231.783,232.548
44,0,44,3,1,0.750000,6,1.0,43.0,232.551,2.0,1.01745,233.568,236.079,3.52918,236.08,236.845
45,0,45,3,1,0.750000,6,1.0,44.0,236.848,2.0,1.03312,237.881,240.377,3.52935,240.377,241.142
46,0,46,4,1,0.750000,6,1.0,45.0,241.145,2.0,1.03253,242.178,244.674,3.52926,244.675,245.44
47,0,47,5,1,0.750000,6,1.0,46.0,245.442,2.0,1.03132,246.474,248.971,3.52925,248.972,249.737
48,0,48,2,1,10,6,1.0,47.0,249.74,2.0,1.03049,250.77,253.253,3.51361,253.254,263.27
49,1,49,8,3,0.750000,7,1.0,48.0,263.274,3.0,1.01846,264.292,266.786,3.51212,266.786,267.551
50,1,50,9,3,0.750000,7,1.0,49.0,267.555,3.0,1.01769,268.573,271.083,3.52853,271.084,271.849
51,1,51,10,3,0.750000,7,1.0,50.0,271.852,3.0,1.01673,272.869,275.38,3.5287,275.381,276.146
52,1,52,3,3,0.750000,7,1.0,51.0,276.149,2.0,1.03274,277.182,279.678,3.52896,279.678,280.443
53,1,53,10,3,0.750000,7,1.0,52.0,280.447,3.0,1.03195,281.479,283.975,3.52883,283.976,284.741
54,1,54,8,3,0.750000,7,1.0,53.0,284.744,3.0,1.03085,285.775,288.272,3.52885,288.273,289.038
55,1,55,7,3,0.750000,7,1.0,54.0,289.041,3.0,1.11355,290.155,292.554,3.51315,292.555,293.32
56,1,56,6,3,10,7,1.0,55.0,293.323,2.0,1.02823,294.351,296.836,3.51322,296.836,306.852
57,0,57,1,2,0.750000,8,1.0,56.0,306.857,2.0,1.03283,307.89,310.384,3.52736,310.385,311.15
58,0,58,6,2,0.750000,8,1.0,57.0,311.154,2.0,1.03276,312.187,314.681,3.52809,314.682,315.447
59,0,59,2,2,0.750000,8,1.0,58.0,315.451,2.0,1.03254,316.483,318.979,3.52864,318.979,319.744
60,0,60,4,2,0.750000,8,1.0,59.0,319.748,2.0,1.03154,320.78,323.276,3.52852,323.277,324.042
61,0,61,4,2,0.750000,8,1.0,60.0,324.046,2.0,1.0304,325.076,327.573,3.52837,327.574,328.339
62,0,62,2,2,0.750000,8,1.0,61.0,328.343,2.0,1.0297,329.372,331.855,3.51287,331.856,332.621
63,0,63,10,2,0.750000,8,1.0,62.0,332.624,3.0,1.02771,333.652,336.137,3.51283,336.137,336.903
64,0,64,2,2,12,8,1.0,63.0,336.906,2.0,1.02587,337.932,340.419,3.51286,340.419,352.435
65,1,65,7,2,0.750000,9,1.0,64.0,352.439,3.0,1.02991,353.469,355.967,3.52816,355.968,356.733
66,1,66,8,2,0.750000,9,1.0,65.0,356.736,3.0,1.02919,357.766,360.249,3.51275,360.249,361.014
67,1,67,9,2,0.750000,9,1.0,66.0,361.018,3.0,1.0273,362.046,364.53,3.51271,364.531,365.296
68,1,68,9,2,0.750000,9,1.0,67.0,365.3,3.0,1.02545,366.325,368.812,3.51278,368.813,369.578
69,1,69,5,2,0.750000,9,1.0,68.0,369.582,2.0,1.02363,370.605,373.094,3.51279,373.095,373.86
70,1,70,10,2,0.750000,9,1.0,69.0,373.863,3.0,1.02179,374.885,377.376,3.51286,377.376,378.141
71,1,71,4,2,0.750000,9,1.0,70.0,378.145,2.0,1.0198,379.165,381.657,3.51284,381.658,382.423
72,1,72,9,2,10,9,1.0,71.0,382.427,3.0,1.01802,383.445,385.939,3.51277,385.939,395.956
