Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,3,1,2,2
2,8,4,1,1,5.000000e-01,8
3,2,8,1,1,5.000000e-01,4
4,4,0,3,0,2,2
5,8,2,3,0,3.500000e+00,4
6,4,8,3,1,5.000000e-01,4
7,4,0,2,1,5.000000e-01,4
8,0,8,2,0,5.000000e-01,2
9,4,8,1,0,5.000000e-01,2
10,0,8,3,1,2,6
11,0,4,1,1,3.500000e+00,2
12,4,2,3,0,3.500000e+00,4
13,4,2,2,1,2,8
14,0,2,3,0,2,6
15,0,8,3,0,5.000000e-01,8
16,8,2,2,1,5.000000e-01,6
17,2,0,1,0,3.500000e+00,2
18,4,0,2,0,3.500000e+00,2
19,8,0,1,0,5.000000e-01,2
20,8,4,3,0,5.000000e-01,6
21,8,4,2,0,2,2
22,8,2,1,0,5.000000e-01,2
23,2,4,3,1,5.000000e-01,2
24,0,4,3,1,2,2
25,8,2,2,0,2,4
26,4,8,2,1,5.000000e-01,2
27,0,8,2,1,5.000000e-01,2
28,2,0,2,0,3.500000e+00,4
29,8,0,1,1,5.000000e-01,4
30,2,8,3,1,5.000000e-01,2
31,4,0,1,0,5.000000e-01,2
32,2,4,1,1,2,4
33,2,4,1,0,5.000000e-01,6
34,2,0,2,1,5.000000e-01,2
35,2,0,1,1,5.000000e-01,2
36,2,4,2,0,2,4
