TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.01206,2.0,5.28774,1.27569,8.0,6.53473,7.55007,3.53801,7.55032,8.30576
2,2,1,0.750000,1,1,1,1.0,1.0,8.30866,3.0,8.87389,0.565227,1.0,10.8121,11.8275,3.51881,11.8277,12.5932
3,3,1,0.750000,1,1,1,1.0,2.0,12.5958,2.0,13.1778,0.582006,6.0,15.1117,16.1272,3.53133,16.1274,16.8802
4,4,1,0.750000,1,1,1,1.0,3.0,16.8833,3.0,17.4309,0.547654,3.0,19.398,20.4134,3.5301,20.4135,21.167
5,5,2,0.750000,1,1,1,1.0,4.0,21.1696,3.0,21.7178,0.548245,5.0,23.6995,24.7149,3.54526,24.715,25.4704
6,6,1,0.750000,1,1,1,1.0,5.0,25.4731,3.0,26.2384,0.765386,4.0,27.9919,29.0074,3.5343,29.0076,29.774
7,7,2,0.750000,1,1,1,1.0,6.0,29.7768,3.0,30.3754,0.598618,5.0,32.2934,33.3087,3.53196,33.3089,34.0609
8,8,1,12,1,1,1,1.0,7.0,34.0635,3.0,34.7285,0.664964,2.0,36.578,37.5933,3.52973,37.5935,49.6071
9,9,3,0.750000,1,2,2,1.0,8.0,49.61,3.0,50.4914,0.881364,9.0,52.1203,53.1357,3.52572,53.1359,53.8939
10,10,1,0.750000,1,2,2,1.0,9.0,53.8966,3.0,54.5781,0.681533,1.0,56.4165,57.4319,3.53533,57.4321,58.1974
11,11,3,0.750000,1,2,2,1.0,10.0,58.2,2.0,58.7481,0.548114,4.0,60.7176,61.733,3.53301,61.7332,62.4843
12,12,3,0.750000,1,2,2,1.0,11.0,62.4869,2.0,63.1185,0.631567,3.0,65.0016,66.0171,3.5302,66.0173,66.771
13,13,1,0.750000,1,2,2,1.0,12.0,66.7737,3.0,67.4051,0.631342,3.0,69.2883,70.3037,3.52999,70.3039,71.058
14,14,3,0.750000,1,2,2,1.0,13.0,71.0606,3.0,71.6588,0.598197,9.0,73.5658,74.5811,3.52058,74.5813,75.3448
15,15,3,0.750000,1,2,2,1.0,14.0,75.3475,3.0,75.9958,0.64828,6.0,77.8653,78.8807,3.53327,78.8809,79.6317
16,16,3,8,1,2,2,1.0,15.0,79.6343,2.0,80.2988,0.664483,1.0,82.1521,83.1674,3.53317,83.1676,91.1744
17,17,1,0.750000,3,5,3,1.0,16.0,91.434,3.0,92.576,1.14197,4.0,93.9583,94.9736,3.53953,94.9738,95.7281
18,18,1,0.750000,3,5,3,1.0,17.0,95.9614,3.0,96.0957,0.134269,4.0,98.4818,99.4972,3.53578,99.4974,100.249
19,19,1,0.750000,3,5,3,1.0,18.0,100.437,2.0,101.0,0.562851,6.0,102.96,103.975,3.53809,103.975,104.736
20,20,2,0.750000,3,5,3,1.0,19.0,104.915,3.0,105.437,0.521185,5.0,107.425,108.44,3.52454,108.44,109.206
21,21,1,0.750000,3,5,3,1.0,20.0,109.39,3.0,109.89,0.500457,3.0,111.91,112.926,3.53567,112.926,113.676
22,22,1,0.750000,3,5,3,1.0,21.0,113.853,3.0,114.377,0.524413,2.0,116.366,117.381,3.52856,117.382,118.146
23,23,3,0.750000,3,5,3,1.0,22.0,118.326,2.0,118.814,0.488207,2.0,120.838,121.853,3.52724,121.853,122.617
24,24,1,10,3,5,3,1.0,23.0,122.791,2.0,123.385,0.593129,7.0,125.308,126.323,3.53192,126.324,136.328
25,25,1,0.750000,1,1,4,1.0,24.0,136.337,3.0,137.263,0.925499,4.0,138.841,139.857,3.51959,139.857,140.615
26,26,1,0.750000,1,1,4,1.0,25.0,140.618,2.0,141.149,0.531711,8.0,143.139,144.154,3.53638,144.154,144.919
27,27,1,0.750000,1,1,4,1.0,26.0,144.921,3.0,145.503,0.582031,1.0,147.423,148.439,3.51738,148.439,149.205
28,28,1,0.750000,1,1,4,1.0,27.0,149.208,2.0,149.69,0.481672,8.0,151.725,152.74,3.53185,152.74,153.492
29,29,2,0.750000,1,1,4,1.0,28.0,153.495,3.0,154.026,0.531507,5.0,156.009,157.025,3.52995,157.025,157.779
30,30,1,0.750000,1,1,4,1.0,29.0,157.782,3.0,158.347,0.564896,3.0,160.312,161.327,3.54552,161.328,162.083
31,31,2,0.750000,1,1,4,1.0,30.0,162.085,2.0,162.684,0.598246,5.0,164.588,165.604,3.51832,165.604,166.37
32,32,1,10,1,1,4,1.0,31.0,166.372,2.0,166.954,0.581253,6.0,168.874,169.89,3.51723,169.89,179.897
33,33,1,0.750000,2,3,5,1.0,32.0,180.111,3.0,180.999,0.887441,1.0,182.627,183.642,3.5311,183.642,184.401
34,34,1,0.750000,2,3,5,1.0,33.0,184.649,2.0,185.135,0.486509,7.0,187.172,188.188,3.53884,188.188,188.938
35,35,1,0.750000,2,3,5,1.0,34.0,189.121,3.0,189.355,0.23485,2.0,191.643,192.659,3.53818,192.659,193.425
36,36,2,0.750000,2,3,5,1.0,35.0,193.606,3.0,194.176,0.570355,5.0,196.114,197.129,3.52351,197.129,197.895
37,37,1,0.750000,2,3,5,1.0,36.0,198.077,3.0,198.546,0.469611,2.0,200.6,201.615,3.53842,201.615,202.366
38,38,3,0.750000,2,3,5,1.0,37.0,202.544,2.0,202.95,0.405786,4.0,205.071,206.087,3.54266,206.087,206.853
39,39,1,0.750000,2,3,5,1.0,38.0,207.039,2.0,207.587,0.547842,8.0,209.559,210.575,3.53569,210.575,211.34
40,40,1,12,2,3,5,1.0,39.0,211.525,2.0,212.041,0.516204,9.0,214.045,215.061,3.53598,215.061,227.069
41,41,1,0.750000,3,6,6,1.0,40.0,227.307,3.0,228.421,1.11328,1.0,229.812,230.827,3.51956,230.827,231.59
42,42,3,0.750000,3,6,6,1.0,41.0,231.768,2.0,232.257,0.489363,1.0,234.28,235.295,3.52708,235.295,236.06
43,43,3,0.750000,3,6,6,1.0,42.0,236.238,2.0,236.861,0.623224,1.0,238.75,239.765,3.52753,239.766,240.53
44,44,3,0.750000,3,6,6,1.0,43.0,240.707,3.0,241.465,0.75813,9.0,243.221,244.236,3.52952,244.237,245.001
45,45,1,0.750000,3,6,6,1.0,44.0,245.18,3.0,245.852,0.672206,4.0,247.709,248.724,3.54437,248.724,249.488
46,46,3,0.750000,3,6,6,1.0,45.0,249.662,3.0,250.572,0.910058,6.0,252.179,253.194,3.5319,253.194,253.958
47,47,3,0.750000,3,6,6,1.0,46.0,254.139,3.0,254.893,0.75416,9.0,256.65,257.665,3.52661,257.665,258.429
48,48,3,10,3,6,6,1.0,47.0,258.617,2.0,259.13,0.512589,4.0,261.138,262.154,3.5367,262.154,272.156
49,49,3,0.750000,2,4,7,1.0,48.0,272.374,3.0,273.408,1.03354,9.0,274.905,275.92,3.54617,275.921,276.677
50,50,3,0.750000,2,4,7,1.0,49.0,276.856,3.0,277.544,0.688748,8.0,279.372,280.388,3.53201,280.388,281.147
51,51,3,0.750000,2,4,7,1.0,50.0,281.327,3.0,281.915,0.587435,8.0,283.836,284.851,3.5241,284.852,285.617
52,52,1,0.750000,2,4,7,1.0,51.0,285.794,2.0,286.302,0.507546,9.0,288.306,289.322,3.52762,289.322,290.088
53,53,3,0.750000,2,4,7,1.0,52.0,290.269,2.0,290.955,0.686307,2.0,292.793,293.809,3.53974,293.809,294.574
54,54,3,0.750000,2,4,7,1.0,53.0,294.753,2.0,295.409,0.656508,1.0,297.28,298.296,3.54325,298.296,299.062
55,55,1,0.750000,2,4,7,1.0,54.0,299.24,3.0,299.93,0.690038,1.0,301.751,302.766,3.52647,302.766,303.532
