Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,1,5.000000e-01,2
2,8,4,3,1,5.000000e-01,2
3,4,2,3,0,5.000000e-01,4
4,0,4,1,1,3.500000e+00,2
5,2,0,1,1,5.000000e-01,2
6,4,8,1,0,2,2
7,8,2,3,0,5.000000e-01,2
8,4,2,3,1,3.500000e+00,2
9,4,2,2,0,3.500000e+00,4
10,2,8,2,0,3.500000e+00,8
11,4,8,1,1,2,4
12,4,8,2,0,5.000000e-01,2
13,4,0,2,1,2,6
14,2,8,3,1,5.000000e-01,2
15,0,8,3,0,5.000000e-01,2
16,8,0,1,0,2,2
17,0,2,2,0,5.000000e-01,2
18,4,0,1,0,5.000000e-01,6
19,0,8,3,1,5.000000e-01,6
20,2,0,2,1,2,4
21,0,8,1,1,5.000000e-01,4
22,0,2,3,1,5.000000e-01,2
23,4,2,1,1,5.000000e-01,2
24,2,8,2,1,2,2
25,0,4,2,0,5.000000e-01,4
26,8,0,2,0,2,4
27,4,2,1,0,2,6
28,4,8,2,1,2,2
29,2,8,1,0,3.500000e+00,4
30,2,0,3,0,5.000000e-01,2
31,2,0,1,0,5.000000e-01,8
32,2,4,2,1,5.000000e-01,6
33,0,4,3,0,3.500000e+00,2
34,0,4,3,1,5.000000e-01,4
35,8,2,1,1,2,4
36,4,8,3,0,5.000000e-01,8
