Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,3,0,2,4
2,0,2,1,0,2,2
3,4,8,2,1,5.000000e-01,2
4,8,4,2,0,2,4
5,4,0,3,1,2,2
6,0,8,3,0,2,2
7,2,4,3,1,5.000000e-01,2
8,0,4,3,0,5.000000e-01,2
9,0,8,1,0,5.000000e-01,2
10,2,4,1,0,5.000000e-01,2
11,2,8,3,1,5.000000e-01,2
12,4,2,1,1,2,2
13,8,4,3,1,5.000000e-01,6
14,2,4,2,0,2,4
15,4,8,1,0,2,4
16,8,2,1,0,5.000000e-01,2
17,2,8,1,1,5.000000e-01,2
18,0,2,2,1,5.000000e-01,4
19,2,0,2,0,5.000000e-01,2
20,0,8,2,0,5.000000e-01,2
21,4,0,2,0,5.000000e-01,8
22,2,8,2,0,5.000000e-01,6
23,4,8,1,1,2,2
24,4,2,3,0,3.500000e+00,4
25,0,2,3,1,3.500000e+00,8
26,8,0,3,1,2,4
27,4,0,1,1,5.000000e-01,2
28,2,0,1,1,5.000000e-01,4
29,4,2,2,1,3.500000e+00,6
30,4,0,2,1,3.500000e+00,6
31,0,2,3,0,5.000000e-01,8
32,8,0,2,1,3.500000e+00,2
33,0,4,1,0,5.000000e-01,6
34,0,8,1,1,5.000000e-01,4
35,4,8,3,0,3.500000e+00,2
36,2,8,2,1,5.000000e-01,4
