csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
795.162669877648	n/a	632283.6715669496	n/a	567.2702971963224	n/a	n/a	321795.59008120396	561.1130371988695	n/a	n/a	314847.84051453986	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.5977278507132	-11.564942026934775	614025.3990928003	133.74788408636218	568.8097447717895	1.539447575467079	2.369898837611469	323544.52574734826	554.2183532745076	-6.894683924361857	47.53666641685382	307157.983106307	1.28055	41.022312	0.06514472825999999	0.036295	-0.12380407480000001	0.0148766828	-0.0727501959	0.1983205713	-0.0815643183	0.09156921220000001	0.0323614286	-0.0413524605	0.0458471223	-0.064148259	0.0475130474	-0.034856791899999996	0.0602365891	-0.0162972367	0.031776536699999997	-0.06982554769999999	0.0085323246	-0.0728501309	0.0659540013	-0.023618155800000002	0.1332507323	-0.0811602675	0.2274495739	-0.028634771099999998	0.06257487169999999	-0.0146543127	0.11602348300000001	-0.060880525199999994	0.052948559299999996	-0.1038206358	0.0018588354999999998	-0.0370189295	0.06978992190000001	-0.0404283573	0.0339836277	-0.07563780610000001	0.0477116849	-0.0188507709	0.0843526683	-0.0078667515	0.0019039216	-0.025519250299999997	0.04311459	-0.060075001100000004	0.0481228804	-0.0034654147	0.2103303754	-0.1056501606	0.0390247852	-0.0007254884	-0.0390478477	-0.0146339959	0.0370706939	-0.1330417178	0.1151349643	-0.1599925808	0.038670569700000004	-0.0861619951	0.1010807632	-0.0234940955	0.0651727119	-0.0542180508	0.0284556602	-0.1487788327	0.0343408434	-0.1195032956	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0152918	0.0152918	0.00023383914724000004	0.00023383914724000004	-4.30826e-06	-4.30826e-06	1.85611042276e-11	1.85611042276e-11	-0.00935312	-0.00935312	8.748085373439997e-05	8.748085373439997e-05	0.000221987	0.000221987	4.9278228169000007e-08	4.9278228169000007e-08	-0.0005879230000000001	-0.0005879230000000001	3.456534539290001e-07	3.456534539290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.3103618842624	-7.287365966450808	602657.7779688743	53.1057027289855	569.1232050615423	0.31346028975281115	0.09825735325191633	323901.22253952234	551.9332838094922	-2.2850694650154537	5.221542459946012	304630.3497767295	1.015048	32.516979	0.25761012826	0.120081	0.0161314664	-0.0169968703	0.0136743015	0.11275061730000001	0.0113857812	-0.0292733706	-0.0699143058	-0.0339885098	-0.09380429679999999	0.1030315774	0.132561243	-0.0980702426	0.14560084550000002	0.0744981597	0.0036421252	-0.0407115699	0.0374588388	-0.015230732	0.0754718275	-0.0566923684	0.0322276249	0.023564212799999998	0.0582018488	0.0184900167	-0.054624089400000006	-0.1443000057	0.059298875099999995	-0.0818415796	-0.0766067616	-0.0492322334	0.0774045429	-0.0110423919	0.0109621073	-0.09797705220000001	-0.16404246349999999	0.052556091500000006	0.0415780164	-0.062092767199999996	0.0195680554	0.0363331773	-0.0184861319	-0.1356116923	0.0692669688	-0.028195428300000002	0.0382431302	-0.09626086619999999	0.08796168	0.021210986499999997	-0.048428794500000004	0.11811105429999999	-0.0823538357	-0.1213488558	0.0772949638	-0.0594853718	0.1379221741	0.16750587320000002	0.0186294822	-0.018977096699999998	-0.020359780600000002	-0.1090970898	0.0078785192	-0.1365367135	0.0926063835	0.1252017579	0.0406152841	-0.1338709405	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.0476361	-0.06292790000000001	0.003959920598410001	0.00226919802321	0.0419521	0.04195640826	0.0017603401940797965	0.0017599786944100001	0.012745200000000005	0.022098320000000005	0.0004883357468224002	0.00016244012304000014	0.00167755	0.0014555629999999998	2.8141740025e-06	2.118663646969e-06	-0.000516416	7.150700000000006e-05	5.113251049000009e-09	2.66685485056e-07	-0.0010854800000000002	-0.0010854800000000002	1.1782668304000005e-06	1.1782668304000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.1382842165343	-1.1720776677281035	600839.3596581527	1.3737660591869512	568.9818134951918	-0.14139156635053496	0.019991575035057732	323740.30408827716	552.9199663700717	0.9866825605795384	0.9735424753517944	305720.48921068123	1.123274	35.983982	0.234608915	0.111587	0.0450233928	0.0122362328	0.09783317230000001	0.084650801	-0.0419221945	0.0456956867	-0.0269570835	0.0018286821	0.08844495880000001	0.0950126473	-0.004851625	0.043832933600000006	0.07629368480000001	-0.0102376191	0.1002075916	0.1634187838	-0.1128468302	0.2186586952	-0.0588963975	-0.0411723114	0.0209879948	0.09950720560000001	0.097669269	-0.021585670499999998	0.0371873225	0.0766873226	-0.047912553	-0.0603413758	-0.0638162334	-0.08382195719999999	0.0103166127	-0.0719087697	-0.019864115800000002	-0.066291061	0.0398017284	-0.049376463899999994	-0.015927508	-0.0145583695	0.002462443	-0.074254583	0.1275472177	-0.0032127882	-0.24035152440000002	-0.0322986742	-0.1008140942	-0.210137918	-0.0242803288	-0.0782175251	0.0637928261	0.0363325997	-0.024776266499999998	-0.08989454359999999	0.08657685609999999	0.20515540329999998	-0.1574585339	0.0673763714	0.0287110402	-0.0191984799	0.044584738	-0.1554935838	-0.146948317	0.0241105323	-0.0706135877	0.0375740631	0.004475049	0.1052778275	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.08975579999999997	-0.04211969999999997	0.0017740691280899972	0.008056103633639995	0.020686000000000003	-0.0212661	0.0004522470092099998	0.00042791059600000015	0.059600699999999986	0.04685549999999999	0.002195437880249999	0.003552243440489999	-1.72523e-05	-0.0016948023	2.9764185529e-10	2.8723548360852906e-06	-0.000516416	0.0	0.0	2.66685485056e-07	-0.00187803	-0.0007925499999999997	3.5269966809e-06	6.281355024999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.1997004342137	-3.93858378232062	594748.9779498209	15.512442210359007	567.1719938666217	-1.80981962857004	3.2754470879573963	321684.07062663924	553.7883125580727	0.8683461880009418	0.7540251022157669	306681.4951259176	1.253348	40.150875	0.314278265	0.14873499999999998	-0.0014046018	-0.0810143684	-0.0299955871	-0.0745433397	-0.033036279	-0.001555326	0.06564880000000001	0.0258821327	-0.10901253179999999	0.0586166142	-0.057613309400000014	0.0492837511	-0.0748276586	-0.0129472731	-0.045094807199999996	-0.1068661935	-0.0012287655	0.043038367699999996	0.0364698319	-0.0042206347	0.0252239437	-0.0341716377	-0.088397907	-0.0008457333	0.0543645128	-0.0639290859	-0.0261192811	0.037948222999999996	0.035001065899999996	-0.0584579687	-0.054833367800000005	0.05751977110000001	-0.039679498199999996	-0.0055452409	-0.030477255699999997	0.0509464507	0.060517780300000004	0.0266512442	-0.0711345619	0.041834426699999996	0.0533458199	0.050051085999999995	0.0215140737	-0.0417981175	0.0009173014	-0.09709005050000001	0.1489412212	0.0013850489000000001	0.09252499730000001	0.0045305784000000005	0.09047988119999999	0.0594814174	-0.024078559	-0.10795968060000001	-0.104748475	0.09988108650000001	-0.0169630853	-0.0223241362	0.04312209559999999	0.0394560926	-0.0146775321	0.0892001559	0.1596819874	-0.1129997336	0.0243682532	0.0988474381	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0261657	0.06359009999999997	0.0040437008180099964	0.0006846438564899997	0.0218442	0.0011581999999999981	1.3414272399999957e-06	0.0004771690736400001	-0.017169099999999996	-0.07676979999999999	0.005893602192039998	0.0002947779948099999	0.00189173	0.0019089823	3.578642392900001e-06	3.6442134217132903e-06	-0.000704404	-0.00018798799999999996	3.533948814399997e-08	4.96184995216e-07	-0.000519797	0.001358233	2.70188921209e-07	1.844796882289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.051579143546	2.8518787093322544	599155.8471746172	8.133212172742605	568.3540212978828	1.1820274312610763	1.3971888482536583	323026.2935254742	551.9191550561434	-1.8691575019292939	3.493749767018558	304614.7537178872	1.305063	41.80756	0.23638175	0.107508	-0.0563863618	0.1156420526	-0.0761234886	0.0658441921	-0.009978314399999999	-0.060736716100000004	-0.0912174159	-0.02681935	0.0111947152	0.029282589300000002	-0.014497701799999999	0.0057866576	-0.04208102019999999	-0.0439780982	-0.012843176000000001	0.025211902999999997	0.0051582733	-0.0556962539	-0.011230219199999999	0.0644254683	0.0439004435	-0.0674913642	0.0629096479	0.0716648207	-0.06835264860000001	0.0128156594	0.0889705575	-0.0225923562	-0.0696061629	-0.017560303500000003	0.0931854251	0.021740123599999998	0.0176790024	0.051808484	-0.0194614743	-0.0595765591	-0.0353979177	0.0654491492	-0.0287529447	0.0268367048	-0.0333080104	0.0552768554	-0.0097866779	0.0384663456	-0.0345560641	-0.0616536462	-0.0235516316	0.0083621361	-0.07573928690000001	-0.003705452	-0.0351515398	0.0348322857	-0.0463690839	0.043507182699999994	0.0145633362	0.12399171560000001	0.0945922184	0.0976506504	-0.07919728820000001	-0.06944506730000001	-0.12205323230000001	-0.0021351831	0.09465451720000001	-0.0955394088	0.0333346756	-0.09999828640000001	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.0689661	-0.0428004	0.00183187424016	0.00475632294921	-0.0429403	-0.06478450000000001	0.004197031440249999	0.0018438693640899998	-0.07588660000000001	-0.05871750000000003	0.0034477448062500025	0.005758776059560002	0.00285913	0.0009674	8.1746243569e-06	9.3586276e-07	-0.000614786	8.961799999999998e-05	8.031385923999993e-09	3.77961825796e-07	-0.0008643660000000001	-0.00034456900000000014	7.471285819560002e-07	1.1872779576100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.9872842742814	-0.06429486926458594	599056.3162182772	0.004133830213750198	568.7461356203237	0.3921143224408752	0.15375364186326662	323472.1667830516	551.2096528711428	-0.7095021850005878	0.5033933505206083	303832.0814183257	1.129468	36.182415	0.34840116	0.180389	-0.0409687215	-0.0634641005	0.006024776	0.0559795902	0.09494974199999999	0.0590291808	0.034608366	-0.025087173900000002	-0.00016190950000000002	0.012802133700000001	0.021848839	-0.058633915099999996	-0.0193194054	0.0002047254	-0.1080114531	-0.029213175299999998	0.0927546959	0.0078430711	0.0815437825	0.054867259	-0.02325361	0.0032003802	0.0268115915	-0.10250518980000001	-0.031864972799999995	-0.0013353013	0.0396765119	-0.1141062805	0.0124255731	0.0089483324	-0.041613951600000004	-0.010941946299999998	0.041121197400000004	0.0169319421	-0.08709679320000001	-0.0438307846	0.0259313358	0.044339286299999996	0.0688331762	0.1222761564	-0.0872705385	0.0476534208	0.0786432521	0.1068317137	0.0633681235	0.0715618007	-0.0403348248	0.037613765800000004	-0.0739911048	0.033470227000000005	0.0434988892	-0.040820927400000005	-0.0264459219	-0.16984732379999998	0.0450173711	0.09013392890000001	0.013715070800000001	0.0392443722	-0.0378416832	0.0669915405	-0.0310916396	0.0124949644	-0.0350621158	0.0132332435	0.11237798660000001	-0.11242928710000001	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.0404954	0.028470699999999998	0.0008105807584900001	0.0016398774211600002	0.0802403	0.1231806	0.01517346021636	0.00643850574409	0.00526451	0.08115111000000001	0.0065855026542321025	2.77150655401e-05	0.00463843	0.0017792999999999995	2.15150328649e-05	3.165908489999999e-06	-0.000686706	-7.192000000000006e-05	5.1724864000000086e-09	4.71565130436e-07	-0.000403611	0.0004607550000000001	1.62901839321e-07	2.1229517002500012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.8502941983528	-3.1369900759285656	594210.1760656871	9.840706736474306	566.3418726495473	-2.404262970776358	5.780480432646358	320743.1167161961	551.3748773903542	0.16522451921139236	0.027299141748635763	304014.2554172281	1.322979	42.381504	0.09215775999999998	0.0450184	0.12220946519999999	0.0565986053	0.0801817287	-0.0707110762	-0.059267178899999995	-0.047965344699999996	-0.041129474	-0.0248730579	-0.0168247531	-0.0564142693	-0.0521953521	-0.008365785799999999	0.08861290289999997	0.06514943690000001	0.0808119662	0.0382493346	0.0316177537	0.0244615943	0.0316681212	-0.1078707126	0.0301116705	0.08886789310000001	-0.04934529309999999	0.0965568654	1.84818e-05	-0.0096939655	-0.09548459869999999	0.0819177435	0.007550525	-0.012031896100000002	0.028506636499999998	0.0010659139	-0.0102016201	-0.12287046900000001	0.0314061038	-0.00023704939999999997	0.0128745496	-0.10691194	-0.0197051123	-0.060460025599999995	0.0957317841	-0.0478840163	-0.0584470646	-0.0005247366	0.0420614614	-0.05313978849999999	0.0345615183	0.057103330999999986	0.041559599100000004	0.0805539703	0.016144934099999998	0.0685845457	-0.052627680499999996	0.0722733924	0.0177009464	-0.050898151399999994	0.043581818099999996	-0.0232951707	-0.028919662599999996	0.0412056291	-0.013021862	0.031239897000000006	-0.1648482177	-0.029104789199999998	0.0369338452	-0.1690681557	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.0346126	0.0058828000000000005	3.4607335840000004e-05	0.00119803207876	0.0945453	0.014304999999999997	0.00020463302499999994	0.00893881375209	-0.0249621	-0.03022661	0.0009136479520921	0.0006231064364099997	0.0044923	-0.00014612999999999952	2.0180759289999998e-05	2.1353976899999862e-08	-0.00016303299999999998	0.0005236730000000001	2.7423341092900014e-07	2.6579759088999995e-08	-0.000568675	-0.00016506400000000006	3.2339125562500003e-07	2.724612409600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.5661459570848	1.7158517587320148	596858.4498789837	2.944147257943748	567.4810013262897	1.1391286767424162	1.2976141421769285	322034.68686628854	551.8515945044088	0.4767171140546225	0.2272592068325679	304540.18235705845	1.337092	42.833607	0.20206687	0.103619	-0.0876776355	-0.0241484157	-0.0945722123	0.0084109458	-0.0277432437	0.083648551	-0.0335815664	0.0082193189	0.070049304	0.0870407033	0.0044743218	-0.0459963833	0.0082878322	0.0002980135	0.035950404	-0.0385864809	-0.0385900902	-0.1379321807	0.0085396342	-0.0807268374	0.08833235730000001	-0.0888930154	0.0017205417000000001	-0.031842288999999996	0.0616677683	0.0412521337	0.11601143960000004	0.0346642287	-0.056203977300000006	-0.0698404926	-0.0499649541	-0.0589595147	0.0640633083	0.023081815099999996	0.0179639409	-0.007040815799999998	-0.0182955341	-0.0852008868	-0.0095326303	-0.0755461125	-0.1077663584	0.0121536879	-0.0151213835	0.0081695038	0.024288259500000003	0.0185107541	-0.0198620822	-0.033020234700000005	-0.2514573451	-0.0879090191	0.0227695846	-0.0784468093	0.0883240975	-0.0731729044	-0.022251807400000004	0.0557485928	-0.0259409034	-0.0292273558	0.1809716008	-0.0005112048000000001	0.0005273107	0.0127214204	-0.0098191176	-0.0564145049	0.0493362556	0.0198830671	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.06885219999999999	-0.03423959999999999	0.0011723502081599992	0.004740625444839997	0.00683808	-0.08770722	0.0076925564401284	4.67593380864e-05	-0.0421271	-0.017164999999999996	0.00029463722499999985	0.0017746925544099997	0.00404087	-0.0004514300000000001	1.6328630356900002e-05	2.0378904490000006e-07	-0.0007656419999999998	-0.0006026089999999997	3.6313760688099977e-07	5.862076721639996e-07	-0.0007737369999999999	-0.00020506199999999991	5.98668945169e-07	4.2050423843999956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.7553975943238	-1.8107483627610463	594063.8829207841	3.2788096332418104	567.1021318048241	-0.3788695214656173	0.1435421142955858	321604.8278975761	550.7820582529691	-1.069536251439672	1.1439077931436252	303360.8756933771	0.976665	31.287386	0.20168702	0.103399	-0.0008679211	-0.0191477838	-0.0110212472	-0.0009279491	0.0451157721	-0.0562604987	-0.0017201382999999998	-0.0448594337	-0.0977399209	-0.0016286179	0.0732152962	-0.0127216128	0.0727614451	-0.0024444206	0.0570211763	0.0048809939	-0.028007346800000003	-0.0759767033	-0.0268782967	-0.0465952242	-0.0600892425	-0.0064911689	-0.035403736400000003	0.0092944127	-0.0767730271	-0.1076165714	0.025237854599999998	0.0021006147	0.0419402334	0.0358722691	0.025995465699999998	0.0681809136	0.0111411079	-0.0468539593	-0.0906221649	-0.0066733275	-0.003185145	-0.051762089500000004	-0.048535111799999996	-0.015932741299999997	-0.0251885661	-0.0531182121	-0.016048345500000002	0.1269336502	0.0123167203	0.0480990034	0.025771267599999998	-0.0190643341	0.1036954718	0.0964376569	0.0520830812	0.0898311057	0.0191849799	0.005546255799999999	-0.0244777516	-0.0785474298	-0.0936789428	-0.0605518846	-0.029567447400000002	0.0320007452	0.0477965091	-0.1160810932	-0.024804593700000002	0.0499427488	0.006245026	-0.0907830166	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.0436093	0.025242899999999985	0.0006372040004099992	0.00190177104649	0.0715948	0.06475672	0.0041934327851584005	0.0051258153870400005	-0.0690038	-0.02687670000000001	0.0007223570028900006	0.004761524414439999	0.00548743	0.0014465599999999995	3.01118880049e-05	2.0925358335999985e-06	-0.000848212	-8.257000000000023e-05	6.817804900000039e-09	7.194635969439998e-07	-0.0006066530000000001	0.00016708399999999983	3.6802786240900004e-07	2.7917063055999953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
