csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
808.4023883644331	n/a	653514.4215133197	n/a	571.0642594382554	n/a	n/a	326114.38840776304	563.92714434783	n/a	n/a	318013.8241322983	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.6852572639906	-18.717131100442547	623602.805540095	350.3309966311535	569.4434745144142	-1.6207849238411427	2.626943769350739	324265.87066704826	558.4858695953013	-5.4412747525286695	29.607470932505947	311906.46653761994	1.196234	38.269817	0.3199111	0.147615	0.0056956543	-0.0427523151	0.0566431707	-0.08682715099999999	0.0473462333	-0.13502839390000002	0.0639893864	-0.0353437742	0.0459430718	-0.051645971900000004	0.089472515	-0.12606217	0.1112760631	-0.0628374852	0.09050819869999999	-0.0912379465	0.0365212734	-0.053936776799999996	-0.07727384400000001	0.06764555900000001	-0.0357804071	0.0766231503	-0.13578820490000001	-0.0594106146	0.061085567800000004	-0.0295947179	0.07643535530000001	0.03865789	-0.1060438575	0.1011887628	-0.0304068654	0.030654486499999998	-0.0714951665	0.0618577275	-0.0328519212	0.012846636299999999	-0.0428284612	0.09901784779999999	-0.1928777584	0.17700699179999999	-0.048112793200000004	0.0039576923	-0.0520823482	0.0211393981	-0.15135577320000002	0.0100042481	-0.050674836900000006	0.1536890113	0.0100008612	-0.0666280913	-0.0184378293	0.0168877002	-0.0112625201	0.07355496980000001	-0.0978780766	0.0398882475	-0.026930129	0.0640455407	-0.0512882867	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0384398	0.0384398	0.0014776182240400005	0.0014776182240400005	0.0682904	0.0682904	0.00466357873216	0.00466357873216	0.0815058	0.0815058	0.006643195433640001	0.006643195433640001	-0.00193647	-0.00193647	3.7499160609e-06	3.7499160609e-06	-0.000260015	-0.000260015	6.7607800225e-08	6.7607800225e-08	0.000437017	0.000437017	1.9098385828900002e-07	1.9098385828900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7693943027963	-4.915862961194307	615863.0022343778	24.16570865324206	570.8250847799892	1.3816102655749771	1.9088469259421597	325841.27741408185	555.4086484414074	-3.077221153893902	9.469290029972116	308478.7667635109	1.078944	34.517494	0.27122479000000005	0.118298	-0.088095533	0.066055598	0.014522201200000001	0.010788223100000001	0.05662731820000001	0.0163496813	0.0432554812	-0.048015657999999996	-0.0110680239	0.0262238958	0.0419953707	-0.0326133105	-0.168619254	-0.059482264000000014	-0.007988371800000001	0.026708871600000003	-0.054140117599999996	-0.0548884738	0.021914318199999998	0.0530624418	0.0874192688	0.0114240773	-0.0049870059	0.0293561902	-0.0180894213	-0.0154880459	0.01182069	-0.1372264737	0.0709537312	0.0969964609	-0.14089739810000002	0.0732919092	-0.0254218477	-0.017020732900000002	0.044577907800000004	-0.0716477232	-0.053846691399999994	0.1019234709	-0.0390827546	0.1338441017	-0.014553713999999999	0.014336615	-0.031034093500000002	0.11328174419999999	-0.07147367610000001	0.0951873449	-0.0185154739	0.1429583582	-0.1782912727	0.0072088184999999985	-0.1038386233	-0.1359326368	-0.048079517	0.0209624455	0.0334570365	-0.057787149800000014	-0.0277498819	0.0372022056	-0.12634976	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.0015528199999999995	-0.03999262	0.0015994096544644	2.4112499523999984e-06	-0.00335742	-0.07164782	0.0051334101107524	1.12722690564e-05	0.0126056	-0.06890020000000001	0.004747237560040001	0.00015890115136000003	-0.00110338	0.0008330900000000001	1.2174474244e-06	6.940389481000002e-07	-0.0008035910000000001	-0.0005435759999999999	2.9547486777600003e-07	6.45758495281e-07	1.0587899999999999e-22	-0.000437017	1.1210362640999998e-44	1.9098385828900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.6999069898262	-2.069487312970068	612619.1444018828	4.282777738544073	570.7503155158496	-0.07476926413960427	0.005590442859977914	325755.92266144184	555.0398084288702	-0.3688400125372482	0.1360429548484774	308069.1889407569	0.948144	30.332966	0.2834593	0.125208	-0.007718153599999999	0.0659197112	-0.0814555589	-0.0244249642	0.0232356957	-0.039323478599999996	0.0594059205	0.0189332488	-0.0901361147	0.0252400834	-0.0193110894	-0.0118482268	-0.069789883	-0.0236680956	0.060817116	-0.1387366648	-0.1198577518	-0.007227190699999999	-0.0123482189	0.0193786861	0.035517927000000005	-0.0403412758	-0.0582359707	-0.013383256599999999	0.0020117574	-0.0363265132	0.096423445	-0.0641541345	-0.012335811799999999	-0.024998846600000003	-0.1138730159	-0.0332957542	0.0329202704	0.0679902369	-0.0171559975	-0.0247619245	-0.0636211072	0.1701693329	-0.2105790871	0.1079243049	0.0718249687	-0.1395238251	-0.006288106700000001	0.108570212	-0.1332174165	0.14723123400000002	-0.030166665099999997	-0.08775794960000001	-0.11123024949999999	-0.0765215659	0.0653833109	-0.2134578157	0.2601962946	0.011329260800000001	-0.0696608571	0.1264943166	0.035825405899999996	-0.0807903047	0.0002620775	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0184156	-0.016862779999999997	0.00028435334932839986	0.00033913432335999985	0.0617451	0.06510252	0.004238338110350399	0.003812457374010001	0.049550300000000005	0.0369447	0.0013649108580900005	0.0024552322300900003	-0.00235886	-0.00125548	5.5642204996e-06	1.5762300304e-06	0.000608905	0.001412496	1.995144950016e-06	3.70765299025e-07	-0.00062301	-0.00062301	3.881414601e-07	3.881414601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.1106499017293	4.410742911903071	619543.1751887228	19.45465303490318	571.6308016916802	0.8804861758305833	0.7752559058287649	326761.77344267303	559.609155966884	4.569347538013858	20.878936923153304	313162.40744196833	1.409757	45.100826	0.53438935	0.429388	0.1043626302	-0.0862102255	0.0331484263	-0.021167899	0.042900959800000006	-0.0394344681	-0.0863376994	0.1006743789	0.0996790018	-0.0023012464	-0.0125513538	-0.1458041762	0.0061358425	0.09055646070000001	-0.19909340309999998	-0.0163814091	0.0500187375	0.0032236995	-0.037936473	0.0391070673	-0.1589962167	-0.026792103900000003	0.042653931299999996	-0.0040572754	-0.012570069	0.0011842353	0.0190209111	0.0024829916	0.0866118273	-0.0180473952	0.07997296450000001	-0.1350065491	-0.049602339599999996	0.0706095231	-0.08275122530000001	0.0242995418	0.0813704197	-0.1482324389	0.09639435	-0.0018745957	-0.0004371892	-0.020488969699999998	-0.0427369684	-0.1461029492	0.0067234312	0.0204080978	-0.0294841147	0.0344728494	0.2152636071	-0.11838556019999999	0.0068578209	-0.0433223512	0.2242098313	0.0328041505	-0.09682605429999999	-0.1189450898	-0.0634376975	0.08695843710000001	-0.048205586200000004	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.035742199999999995	-0.017326599999999998	0.00030021106755999985	0.0012775048608399994	0.07308560000000001	0.011340500000000009	0.00012860694025000022	0.0053415049273600025	0.0131853	-0.036365000000000015	0.0013224132250000005	0.00017385213608999998	0.00609202	0.008450880000000001	3.71127076804e-05	7.141737277440001e-05	0.000193134	-0.000415771	1.7286552444099995e-07	3.7300741956000015e-08	-0.000102516	0.000520494	1.0509530256000002e-08	2.70914004036e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.6914693219876	-6.419180579741693	609479.1702721239	41.205879315332886	571.1463237469397	-0.4844779447404335	0.2347188789399145	326208.1231296441	556.865207931949	-2.743948034934988	7.5292508184235825	310098.8598050929	1.296001	41.461559	0.440500115	0.239211	-0.0666653142	0.0272506227	0.0372678429	0.0454601062	-0.0179410373	0.0682231787	0.0048368694	-0.07326778540000001	0.0224001403	0.0556933888	0.0143526007	-0.012940508100000001	-0.0879413757	0.0145218332	0.0212815768	0.0383463363	-0.014886488799999997	0.0481107812	0.0470957895	-0.0159907593	0.047017452599999995	0.0597518721	0.0429033339	0.037518045800000004	-0.0318564201	0.0133811418	-0.0760170376	-0.0256346298	0.09435307859999999	0.0774560875	-0.0794353925	0.04884008559999999	0.0041627122	-0.0037284798999999997	0.0459223713	0.146105542	-0.0560914483	-0.0346797248	0.0763524928	-0.134271532	0.0711565217	0.0368963864	-0.0039330796	0.1013306943	0.0032021989	0.030416911600000002	-0.0592234084	-0.17341625030000002	0.0312157454	-0.0071821424	0.047876502800000005	0.008316575	0.07991293969999999	-0.0043367102	0.1373557775	0.0089570969	-0.0084509016	-0.1269207032	0.060280797699999986	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.0183693	0.017372899999999997	0.00030181765440999984	0.00033743118248999985	0.212708	0.13962239999999998	0.01949441458176	0.045244693263999984	-0.08471410000000001	-0.0978994	0.009584292520360005	0.007176478738810003	0.00958703	0.00349501	9.19111442209e-05	1.2215094900099996e-05	9.70947e-05	-9.603930000000004e-05	9.223547144490004e-09	9.427380768089999e-09	-0.000223575	-0.000121059	4.9985780625e-08	1.4655281481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.683774382085	-1.0076949399026491	607906.7880346939	1.0154490919054031	571.2666623272725	0.12033858033271372	0.014481373916492991	326345.59948654193	556.8667150295826	0.0015070976335209707	2.27134327696451e-06	310100.53830783826	1.358988	43.476646	0.350664865	0.216036	0.0538377367	0.0372032069	-0.061416885199999986	-0.0265426834	-0.0458029909	0.013032786499999999	0.033613376	0.0278385049	-0.0309629548	0.0454927866	-0.017309753400000003	0.0550099157	0.07643670059999999	0.1126404878	0.026785951000000002	-0.1288202999	-0.082238523	0.017549306100000002	-0.0303829852	-0.0491357597	0.0156496859	-0.033226248	-0.0216783315	-0.0221488065	-0.014068838799999999	-0.0352247578	0.055917170599999996	0.082218908	-0.0172168462	-0.019887311100000003	-0.0466966696	-0.1443211875	0.032017377799999996	0.0571727904	0.0074667499	0.1391392283	0.0763706292	-0.1191226507	-0.0420107359	0.0789895221	-0.0093857542	0.0035272225	0.0191251005	-0.0659721699	-0.0551808293	0.10159926359999999	0.033818670499999995	-0.0193723204	0.0286846064	0.1379357632	0.0264070139	0.0511718614	0.084141908	-0.030119725299999997	0.0182504668	0.017540125	0.0354455563	-0.08534548189999999	-0.12484638619999999	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0224013	0.0407706	0.0016622418243599998	0.00050181824169	0.241111	0.028403000000000036	0.0008067304090000022	0.05813451432100001	-0.0225863	0.06212780000000001	0.0038598635328400016	0.00051014094769	0.00553453	-0.0040525	3.06310223209e-05	1.6422756249999993e-05	0.000208289	0.0001111943	1.2364172352490002e-08	4.3384307520999995e-08	0.0	0.000223575	0.0	4.9985780625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9115404615973	0.2277660795123211	608262.0109451817	0.05187738697641297	570.1695390291671	-1.0971232981053165	1.2036795312454869	325093.30323673296	554.434858319385	-2.4318567101976214	5.913927058933197	307398.01211963646	1.021286	32.672901	0.29184425	0.203434	-0.0005789094	-0.0970781624	-0.068654963	0.0395924635	0.0038727794	-0.0172648389	0.0069816661	0.0428713349	0.0284747728	-0.0730041259	-0.0029719671000000003	0.024227819100000002	0.11208965480000001	0.046378492400000006	0.0451432576	0.0493419768	0.0359572571	-0.0732828801	0.038513898399999996	0.0019168049	-0.0345336495	-0.0476807657	-0.0412213971	0.0330460185	0.030015472400000007	-0.0181126318	-0.0052918879	0.05647023950000001	-0.0753272805	-0.0039149263	0.1137948832	-0.019734918	-0.09441741769999999	0.0153563513	0.0580339774	0.0130015619	-0.0753182616	-0.0162024738	0.0237943364	0.0145909995	-0.033591231400000005	-0.041354666	-0.027712723300000002	0.0357053622	-0.0613323157	-0.053926315499999995	-0.0242459193	0.0001324476	-0.0172730842	0.0185575699	-0.1313855562	0.016200177	0.0173119596	0.0029508140000000004	-0.0034767682	0.0381905514	0.026207743500000002	-0.0528746476	0.0042535987	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.0145036	-0.007897699999999999	6.237366528999998e-05	0.00021035441296	0.0467084	-0.19440260000000004	0.03779237088676001	0.0021816746305600002	-0.0187324	0.0038539	1.4852545210000007e-05	0.00035090280976000004	0.00468996	-0.0008445700000000003	2.19957248016e-05	7.132984849000005e-07	-0.000660942	-0.000869231	7.555625313610002e-07	4.3684432736400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1200043309811	0.20846386938387693	608587.22115737	0.043457184838498114	570.7895189666134	0.61997993744626	0.3843751228358685	325800.67496213794	553.3588292786624	-1.076029040722574	1.1578384964783426	306205.9939406518	1.058296	33.85693	0.13263951999999998	0.063734	-0.0423066491	0.014363609099999999	0.0935253752	-0.011095929499999999	-0.021852963599999997	0.0643957355	0.0103902736	-0.049811603200000006	0.0737348568	-0.0283497477	0.0389479913	-0.0064307533	0.043366746100000006	-0.034865632	-0.0459583943	0.0262191465	0.0276436851	-0.0397278596	-0.017214401299999998	-0.026868685899999998	0.0560140303	0.0510616072	0.012941706200000002	0.0069911437	-0.030794001600000002	-0.0145525324	-0.0741685324	0.0388771263	-0.025158428599999998	0.09794480960000004	0.0505721896	0.027433973700000003	-0.0468369384	0.0312655098	0.025268587000000002	-0.1020690784	-0.006151410899999999	0.0251547569	0.09396389109999999	0.0225467448	0.0291800675	0.047609709900000005	0.036999914	-0.1151806693	0.0778893783	-0.0351167598	0.0561987479	0.055549862699999994	-0.0763909476	0.0819173286	-0.1174422934	0.027641835	0.0200535002	0.038931765800000004	-0.0090902589	-0.0045163435	-0.0116239127	0.011438816999999999	0.049459650599999995	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0207791	0.006275499999999997	3.9381900249999975e-05	0.0004317709968099999	0.0766386	0.029930200000000007	0.0008958168720400002	0.00587347500996	0.00452232	0.02325472	0.0005407820022784	2.04513781824e-05	0.00455642	-0.0001335399999999997	2.0760963216400007e-05	1.783293159999992e-08	0.000226992	0.0008879339999999998	7.884267883559998e-07	5.1525368064e-08	-0.000442108	-0.000442108	1.9545948366400001e-07	1.9545948366400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.9939073023869	1.8739029714057551	611514.471058054	3.511512346243318	570.3367517304082	-0.4527672362052044	0.2049981701808994	325284.01037439326	556.4719592470024	3.1131299683399902	9.691578199776547	309661.0414281975	1.157984	37.04612	0.15893147	0.0928654	-0.0473689755	-0.021277321499999998	0.051413191100000005	0.04557913190000002	0.012281241100000001	-0.09286191279999999	0.0127643793	-0.04870292440000002	0.011272280400000001	0.054953931100000006	-0.0524639141	-0.0575954154	-0.0794888771	-0.0290530708	0.0185447872	-0.0291422963	-0.0264927128	-0.0157752461	0.057097198200000004	0.0105366902	-0.045257457599999995	0.0896390624	-0.033425421600000005	0.0218600412	0.0522883416	0.0152188978	0.09493321449999999	-0.059255412300000004	0.074995995	0.0463340807	-0.05896506660000001	0.028660929900000007	-0.0255113089	0.0286848383	-0.0813389924	0.10657294810000001	0.0286616466	-0.16544872019999998	0.0038941752000000002	-0.005915049499999999	0.0291017989	-0.0011334656	-0.1420985283	0.036986529500000004	0.11582629960000004	-0.015160689599999999	-0.055111245499999996	-0.1537345257	-0.0401018649	0.0527729579	0.0269332429	0.0434279446	-0.1206208454	0.0451797276	-0.1276996471	0.0554442675	0.0858754707	0.0400997823	-0.046720625999999994	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.0112997	-0.032078800000000005	0.0010290494094400001	0.00012768322009000006	0.159527	0.08288839999999999	0.00687048685456	0.025448863728999998	0.0105447	0.006022380000000001	3.6269060864400015e-05	0.00011119069809000003	0.00498798	0.00043156000000000016	2.4879944480400007e-05	1.8624403360000013e-07	-7.26918e-05	-0.0002996838	8.981037998243998e-08	5.2840977872400005e-09	-0.000469702	-2.7593999999999933e-05	2.2061996880399998e-07	7.614288359999958e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
