csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
813.4703084164845	n/a	661733.9426752104	n/a	570.7138023454334	n/a	n/a	325714.24418758234	567.9948959970887	n/a	n/a	322618.20187874365	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0136859	n/a	n/a	0.00018730385881	-0.0497322	n/a	n/a	0.0024732917168399995	-0.0106714	n/a	n/a	0.00011387877795999998	-0.00875679	n/a	7.668137110410001e-05	n/a	-0.00296911	n/a	n/a	8.8156141921e-06	0.0008506469999999997	n/a	7.236003186089996e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.4811944491098	-11.989113967374694	642372.1050555718	143.7388537226989	570.8523241656884	0.13852182025505044	0.0191882946867725	325872.3760053682	564.3698254489659	-3.625070548122835	13.141136478867592	318513.29987729626	1.735901	58.769047	0.7786102999999999	0.4835140000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.013465800000000005	-0.00022009999999999565	4.844400999999808e-08	0.00018132776964000012	0.0463888	0.096121	0.009239246641000001	0.0021519207654400003	0.032911699999999995	0.043583099999999986	0.0018994866056099996	0.0010831799968899997	-0.000212891	0.008543899	4.5322577881e-08	7.2998210122201e-05	0.0005601030000000001	0.003529213	1.2455344399369002e-05	3.137153706090001e-07	0.000150037	-0.0007006099999999997	2.2511101369e-08	4.908543720999998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.4135323958197	-20.067662053290068	610607.1086113128	402.711060285058	566.6898232300688	-4.162500935619619	17.3264140390342	321137.3557525266	560.9388355654743	-3.4309898834916335	11.771691580621937	314652.3772455502	2.050303	69.41317	1.6189024500000002	0.864441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.10583499999999997	-0.11930079999999997	0.014232680880639998	0.011201047224999995	-0.0677194	-0.1141082	0.013020681307239998	0.00458591713636	-0.289291	-0.32220269999999995	0.10381457988728997	0.08368928268099997	0.0151709	0.015383791	0.00023015620681000006	0.00023666102553168106	0.00380298	0.003242877	1.0516251237128999e-05	1.44626568804e-05	-0.00248911	-0.002639147	6.195668592100002e-06	6.965096887609e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.4211013906528	-6.992431005166964	599728.0422791117	48.894091362020276	567.3269083899557	0.6370851598869649	0.4058775009481996	321859.8209833052	557.3999690181357	-3.5388665473385568	12.523576439871919	310694.7254614187	1.50988	51.117111	0.9525454	0.518651	-0.0177045723	0.1018484681	-0.0162736418	0.04232299	-0.0757442151	0.0606911399	-0.0188574698	0.034840313399999996	-0.1856559023	0.029799881400000002	-0.0063356747	0.0016588687	-0.2468410762	0.12133863880000001	-0.0007002497	0.2555614099	-0.1423076177	0.1631382121	-0.002358471	0.0301739288	-0.08954586710000001	0.006122951	-0.0202631734	0.046224491	-0.142402437	0.0781454743	-0.026360547999999998	0.12520004769999998	-0.1088860667	-0.05427257	0.0237075732	-0.09384711779999999	0.0278628784	-0.069696705	0.048096460199999996	-0.0785264687	0.1433324481	0.115606556	-0.0359644405	0.10003273369999999	-0.181409493	0.027016495699999997	-0.1267543498	0.028880458900000006	-0.0123574006	0.033348929	-0.1213709041	0.034986758	-0.0114244519	-0.0141687453	0.060891888099999986	-0.0207847922	0.0059330813	-0.0816794927	0.0101871003	-0.1055633307	0.0990779275	-0.1518743708	0.0826932693	-0.0753025802	0.0396570043	-0.019554468000000002	0.0966710446	0.0966632319	0.09665021119999999	0.09663198320000001	0.09660854880000001	0.0	0.0	0.0	-0.088885	0.016949999999999982	0.00028730249999999927	0.007900543225	0.107548	0.17526740000000002	0.030718661502760005	0.011566572304	-0.10954	0.17975099999999994	0.032310422000999976	0.011999011600000005	0.00643477	-0.008736130000000002	4.14062649529e-05	7.631996737690002e-05	0.00104734	-0.00275564	7.593551809600001e-06	1.0969210755999995e-06	-0.00236934	0.00011976999999999995	5.6137720356000015e-06	1.4344852899999988e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.2371246612697	-3.1839767293830623	594806.7024557829	10.13770781325286	566.9011509846423	-0.4257574053134476	0.18126936817923933	321376.91498771217	554.3661980589936	-3.033770959142089	9.20376623253391	307321.8815503833	1.08389	36.695183	0.4372582	0.222137	-0.0177363789	-0.0976063411	0.0066385198	-0.010053954	-0.0560965946	0.053095585099999995	-0.0661628267	0.0258090235	-0.0435094982	-0.1394439127	-0.0792282237	0.0492247669	-0.1278376991	0.0422247167	-0.0369940555	0.1011332867	-0.013414102399999999	-0.0047737877000000005	0.0932735731	-0.029080067	-0.0567321423	-0.0421925638	-0.13123694130000002	-0.0708507291	0.0201185748	0.0115200127	0.0243863679	0.09644721939999999	-0.043722575300000004	0.0493112298	0.11063234970000001	0.0398475567	-0.05690923110000001	0.0334752256	0.029967129	-0.011352323999999999	-0.031129947	-0.0088804688	-0.0393527295	0.0832252788	-0.1711241788	-0.0544333012	-0.0337994077	-0.0316994241	0.0047061588	0.060864602699999985	-0.14292797699999998	-0.023347122999999997	-0.0848743193	0.0757651173	-0.08673616560000001	-0.0665471462	0.016745915400000002	0.0328131533	0.0010144864	-0.0479615937	0.05812099	-0.0332677842	0.020393053799999998	-0.1197762824	-0.12281278429999999	0.2074816026	0.09665021119999999	0.0965799094	0.0964627776	0.0962988727	0.096088274	0.0	0.0	0.0	-0.0412574	0.047627600000000006	0.0022683882817600004	0.00170217305476	0.100246	-0.007302000000000003	5.331920400000004e-05	0.010049260516	-0.07274179999999998	0.03679820000000003	0.0013541075232400026	0.0052913694672399965	0.00288076	-0.00355401	8.298778177600001e-06	1.2630987080100004e-05	-0.0009114320000000002	-0.001958772	3.8367877479840015e-06	8.307082906240004e-07	-0.000971514	0.0013978260000000002	9.438394521959999e-07	1.953917526276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.6937568213118	3.4566321600420906	600150.4168579178	11.948305889837249	567.5022098361902	0.6010588515479185	0.3612717430241027	322058.7581689593	554.9248823926853	0.5586843336916445	0.3121281847124768	307941.62509853556	1.136781	38.485802	0.25263875	0.128969	-0.1252034055	0.062600071	0.005942535400000001	-0.0643839855	-0.0495187222	0.09103908	0.0115450798	0.11055010529999999	0.0877702667	-0.005688575600000001	0.0495333845	0.0060541153	-0.088196896	0.0713770541	0.0205715362	-0.0231404286	0.051128659900000005	0.0860170492	-0.0195461142	-0.07270222259999999	-0.0660439016	0.0774344625	0.0570040026	-0.1094211206	-0.0074986978000000015	-0.070949254	0.0723409193	0.0624041398	-0.0337413642	-0.08837476289999999	0.065067674	0.0278071879	-0.0177443333	-0.1308227308	0.013581725400000001	-0.0375220656	0.0183442776	0.010222274699999999	0.0034604690000000003	0.029483415099999997	-0.0310998927	-0.0039347843	-0.010567070900000001	0.0034402912	0.06315297980000001	0.1380071987	0.0002761549	0.14757418890000001	0.0822909372	-0.0994992808	-0.0494754751	-0.0307054971	0.0324013565	0.0006455133999999999	-0.1324993587	-0.0442731002	-0.0438200004	-0.062288084199999996	0.0935715413	0.0595499367	-0.0180579087	0.0898591623	0.09660854880000001	0.09641333619999999	0.096088274	0.0956338001	0.0950505264	0.0	0.0	0.0	-0.011704700000000002	0.0295527	0.0008733620772899997	0.00013700000209000004	0.165984	0.06573799999999999	0.004321484644	0.027550688256000003	-0.0118897	0.06085209999999998	0.003702978074409997	0.00014136496609000004	0.00107479	-0.00180597	1.1551735440999998e-06	3.261527640900001e-06	-0.0009114320000000002	0.0	0.0	8.307082906240004e-07	-0.000847565	0.00012394899999999993	7.18366429225e-07	1.5363354600999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.6727862756746	-0.02097054563716938	600117.925796117	0.0004397637843206037	566.7238333058992	-0.7783765302909842	0.6058700229078314	321175.90323693265	554.7868610350421	-0.13802135764319698	0.019049895165671297	307788.4611771151	1.262833	42.7533	0.27405571999999995	0.153315	0.0678693263	-0.0472671254	0.006498654300000001	0.0951723208	0.0199192604	-0.0051884337	0.0276525856	0.0080410908	-0.0160088336	-0.0347998106	0.0121395029	0.0707015637	0.0775196684	0.0743620242	0.024672031400000002	0.099249973	0.043517752199999996	0.030447817999999998	0.124104689	0.0896837255	0.04499302349999999	0.0028042775	-0.06942334559999999	0.024938487999999998	-0.0103437359	0.0719235995	-0.0062997849	0.0050876237	0.018270821200000002	-0.0408669427	-0.029563414399999998	-0.077960695	-0.0707745615	0.0719886108	-0.0796580372	0.0055148959	-0.0440251304	-0.0140831174	0.06945346320000001	-0.0047715917	-0.11175856070000001	-0.050590602400000004	-0.0173088079	-0.0161439073	0.0672178375	-0.016416308600000002	-0.0414839389	-0.0653724886	-0.025028069700000002	0.0226899052	0.0153946037	-0.0668821159	0.045828420700000004	0.0013305219	0.1327071488	0.028964096	-0.056856917199999996	-0.0684680315	-0.0176823181	0.10681249710000001	0.1221057125	0.0476767309	0.0965460665	0.09616365589999999	0.0955274267	0.09463905789999999	0.09350089449999999	0.0	0.0	0.0	-0.0030372	0.008667500000000002	7.512555625000002e-05	9.22458384e-06	0.06914090000000002	-0.09684309999999996	0.009378586017609995	0.004780464052810003	-0.00252568	0.00936402	8.768487056040001e-05	6.379059462400001e-06	-0.00108613	-0.00216092	1.1796783769e-06	4.6695752464000015e-06	-0.00188982	-0.0009783879999999995	9.572430785439992e-07	3.5714196324e-06	-0.0008918789999999998	-4.431399999999994e-05	7.954481506409999e-07	1.963730595999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.9158530890984	-0.7569331865762479	598945.7476626269	0.5729478489404729	567.3987615990228	0.6749282931235712	0.4555282008586972	321941.3546641047	554.0887061284983	-0.6981549065437775	0.4874202735311508	307014.29425915336	0.969615	32.826382	0.11897949	0.0570896	-0.0226362854	0.0823529507	-0.0368201704	0.0001420981	-0.0238557777	0.0398604905	-0.029881876800000002	0.0118512748	0.0737476663	0.0410685173	0.007289533199999998	-0.0156825358	-0.060606415199999986	-0.0467739389	-0.0630072908	-0.007996304000000001	0.0329449916	-0.0652614777	0.0175493775	-0.00031840439999999997	-0.0354241113	0.0261503955	0.09218173140000001	-0.0724795511	0.0103341309	-0.0143914982	0.0251896288	0.0426049661	-0.0080987259	0.0292740315	0.034908044900000004	0.0171796202	0.0770031789	-0.026610114	-0.010198119	-0.0104326956	-0.0714104506	-0.048021968600000006	-0.0016858023999999998	-0.014318376200000003	-0.0163379646	-0.0695756001	-0.048632019699999994	0.0312114919	0.0447696456	-0.0012760930999999999	0.0138988172	-0.0635121576	-0.0428748013	-0.1063597213	-0.023622121200000002	-0.0521234117	0.0005659447	0.11109255650000001	0.1016904535	-0.0764754928	0.0660546252	0.0086417514	0.0729157497	0.009610252199999999	-0.0273590668	-0.0556441333	0.0964627776	0.09583108380000001	0.0947813232	0.0933180753	0.0914477238	0.0	0.0	0.0	-0.00100003	0.00203717	4.150061608899999e-06	1.0000600009000002e-06	0.0992624	0.030121499999999968	0.0009073047622499981	0.009853024053759995	-0.0382065	-0.035680819999999995	0.0012731209158723994	0.0014597366422499998	-0.000436535	0.000649595	1.90562806225e-07	4.21973664025e-07	-0.00163157	0.00025825	6.66930625e-08	2.6620206649e-06	-0.0007769239999999999	0.00011495500000000005	6.036109017759999e-07	1.3214652025000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.7855818248398	4.8697287357414325	606506.9824582543	23.714257959705854	567.8611878483099	0.4624262492870912	0.21383803602972698	322466.3286644935	554.8646297441662	0.7759236156679208	0.6020574573511792	307874.7573411307	0.99425	33.660408000000004	0.21476980000000004	0.108556	0.06486656860000001	-0.0559645615	0.071081484	0.019746042	0.0089051713	-0.0418187036	-0.0183801656	-0.029441153199999997	-0.06270354389999999	-0.0179584226	-0.0312954737	0.0963644211	0.0790128873	-0.047371761500000005	0.0052278993	0.1038162835	0.008842955500000001	0.0668662708	-0.0131387576	0.0198226625	0.0317474608	-0.06266648030000001	-0.0692958147	0.061963513899999996	-0.052094450300000004	0.0217688168	-0.0095602283	-0.009499942800000001	0.0192792501	0.0817982843	0.003545382800000001	-0.0768821613	-0.0084448653	0.12470674890000001	-0.125988605	-0.0216693894	0.10626196980000001	0.059817801	0.1154747165	0.0380102159	-0.0789671827	-0.0037579721	0.0044274176	0.0377878603	0.040839404700000005	-0.051371352099999996	-0.0292543738	-0.052579668499999996	-0.001657337	0.020643588100000002	-0.0057665	-0.0233773104	0.1149998833	0.09977746119999999	-0.0265575498	-0.0954441449	-0.11289076279999999	0.019839638	-0.09917978300000001	-0.0220511283	0.0932737416	-0.0367139997	0.09635870029999999	0.0954159064	0.09385141039999999	0.091675406	0.0889020714	0.0	0.0	0.0	-0.0141839	-0.01318387	0.00017381442817689994	0.00020118301921	0.0322236	-0.06703879999999998	0.0044942007054399975	0.0010383603969600001	0.00440088	0.04260738	0.0018153888304644	1.93677447744e-05	-0.00191238	-0.001475845	3.6571972644e-06	2.178118464025e-06	-0.00199452	-0.0003629500000000001	1.317327025000001e-07	3.9781100304000006e-06	-0.0007769239999999999	0.0	6.036109017759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.543953517698	-4.241628307141809	599918.3359308259	17.99141069594669	567.2264955797517	-0.6346922685581831	0.4028342757675328	321745.8972876861	554.5449432684362	-0.3196864757300091	0.10219944276467367	307520.09410459315	0.943399	31.938829	0.12621478	0.08545739999999999	-0.0027095269	0.0162247815	-0.10268953380000001	0.0190669753	-0.014609468	0.033936243	-0.015179116000000001	-0.0356691209	0.06726992379999999	-0.0060600244999999995	0.0207950884	-0.0524737611	-0.0294641908	-0.0590222355	-0.07517351929999999	-0.0012776374	-0.0090756362	-0.042551776500000006	0.0677392367	0.0127424599	-0.0083503048	0.0273567238	0.0500548762	-0.026863086	0.0578487291	0.028520023999999998	0.0217416657	0.0497823346	0.0166571188	0.025473612000000003	0.022116262799999998	0.0517641835	0.1032547554	-0.008140525400000001	0.0390508611	0.0245515906	-0.0992294835	0.010197038	0.0015064910999999998	0.0070935361	0.0196515284	-0.0755977377	0.0209644919	-0.007219874100000002	-0.0536033645	0.0204653669	0.0532429128	-0.023094511600000003	-0.0588438249	0.011392899299999999	-0.1065066145	-0.1174988677	0.0523200767	0.025007808399999998	0.037729030499999996	0.0905706725	0.0151341309	0.10354231480000001	0.0093224977	0.0017758995999999996	-0.0176011026	0.2056041329	0.0962338568	0.0949184818	0.0927394919	0.0897167126	0.0858776466	0.0	0.0	0.0	-0.0141738	1.0099999999999e-05	1.0200999999997978e-10	0.00020089660644	0.0599691	0.02774550000000001	0.0007698127702500003	0.0035962929548100007	-0.07417279999999997	-0.07857367999999998	0.006173823188742393	0.005501604259839995	-0.00193949	-2.711000000000011e-05	3.7616214601e-06	7.349521000000062e-10	-0.00162392	0.00037060000000000006	1.3734436e-07	2.6371161664e-06	-0.0007769239999999999	0.0	6.036109017759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
