csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
1028.5281003720152	n/a	n/a	1057870.053254866	712.4778666254308	n/a	507624.71043112525	n/a	710.3721340616017	n/a	n/a	504628.5688512343	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.92937e-05	n/a	n/a	3.722468596899999e-10	-0.0748054	n/a	n/a	0.005595847869159999	-0.0826466	n/a	n/a	0.00683046049156	0.000835435	n/a	n/a	6.97951639225e-07	0.000253988	n/a	6.450990414399996e-08	n/a	2.64698e-23	n/a	7.0065031204e-46	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.6234049591712	-19.90469541284392	396.19689947808985	1017321.1730314323	713.9875503730104	1.5096837475796292	509778.22208765213	2.2791450177060737	708.4670256125601	-1.9051084490416768	3.629438202609984	501925.5263803079	1.762293	41.934914	0.4353074823	0.248725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000127251	0.0001079573	1.1654778623289998e-08	1.6192817000999998e-08	0.0721842	0.1469896	0.021605942508160003	0.005210558729640001	0.0951323	0.17777890000000002	0.031605337285210006	0.00905015450329	-0.00102421	-0.001859645	3.458279526025e-06	1.0490061241e-06	-9.49875e-05	-0.0003489755	9.02262515625e-09	1.2178389960024998e-07	0.0	-2.64698e-23	0.0	7.0065031204e-46	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.7185902700916	-17.90481468907967	320.5823890502832	981523.3251067577	713.7725420171533	-0.2150083558570941	509471.241737629	0.04622859308837081	701.6163209449736	-6.850704667586457	46.93215444249086	492265.46181636024	1.7687529999999998	42.088619	0.400292726	0.234249	-0.0644433405	-0.0443313546	0.0525312514	-0.0486960737	0.0812464004	-0.018184631899999998	0.0494333033	-0.0294058234	0.0156150649	-0.0443809946	0.13242913050000002	-0.0188948152	0.0732468399	-0.05293750269999999	0.0032260238	0.050109401100000006	-0.1063680433	3.8576e-05	-0.023774906800000002	0.0623010295	-0.1258293102	0.1503976489	-0.0714829177	0.028005793900000003	-0.1457660787	0.0568824727	-0.0301945999	-0.0531834225	-0.055411479400000005	0.06926850400000001	-0.0461375771	0.0315509296	0.0349993637	-0.0340396169	0.0104963188	0.024356614500000002	-0.0937411108	0.0609316699	-0.0044030909	0.0583984466	-0.0240677067	0.1637519915	-0.0031353533	0.0661438092	-0.0228797877	0.0666637399	-0.0716906944	0.010716272399999999	-0.0965788066	0.0317980816	-0.1259343959	0.0052417472	-0.0292915817	0.14684398699999998	-0.0656718051	0.044019369800000006	-0.0151522251	0.0476376571	-0.005104904	0.0017058503	-0.0207861845	0.0195340032	-0.0301667275	0.041158766	-0.0662680942	0.024606250299999997	-0.054390735	0.0383026115	-0.1452211278	0.0657568969	-0.0017946588	0.09157807150000001	0.0005016048000000001	-0.030585826	0.11997888529999999	0.0612042021	-0.075785604	0.08476171	-0.011854617900000001	-0.0169133129	0.09644599029999999	0.0964382681	0.0964253983	0.0964073815	0.09638421859999999	0.0	0.0	-0.0168553	-0.016982551000000002	0.00028840703846760087	0.00028410113809000003	-0.102119	-0.17430320000000002	0.03038160553024	0.010428290161	0.05657080000000001	-0.038561499999999985	0.0014869892822499994	0.003200255412640001	0.00216674	0.00319095	1.0182161902499997e-05	4.6947622276e-06	2.97664e-05	0.0001247539	8.8603856896e-10	1.5563535565209998e-08	-9.32056e-05	-9.32056e-05	8.68728387136e-09	8.68728387136e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.7252196442064	-1.9933706258851767	3.973526452141863	977577.5599604843	713.8867638296379	0.1142218124845158	509634.3115711531	0.013046622447247887	701.621259142189	0.004938197215437867	2.4385791738558305e-05	492272.39128027076	0.92763	22.073559	0.23621388	0.131709	-0.0361471169	0.0252817935	0.0412668232	-0.0105998417	-0.0060643216	0.0575875687	0.028610081000000002	-0.0092524211	-0.000505431	-0.0536114419	-0.037950887	-0.023645091	0.09191093619999999	-0.10121281230000001	-0.0053993431000000005	0.032293712999999995	-0.09074448460000001	-0.11592818490000001	-0.036554560699999995	-0.06656733690000001	-0.1040512057	0.20597824850000002	-0.056058385	-0.1602483184	-0.077736893	0.015359917399999999	-0.029212607999999998	-0.0330767988	-0.0021213365	0.012558460700000001	0.04452126309999999	-0.050046560999999996	0.07156876820000001	0.001416381	0.0491694166	-0.0332618257	-0.11830829080000001	-0.0146995712	-0.0584592467	-0.0173480322	-0.0197374898	0.1094568023	0.0047542089	0.045425079900000005	-0.021425160699999998	-0.0045152112	0.10426783869999999	-0.0382128537	-0.026451492099999998	0.029451109399999998	-0.0689898675	0.0745345751	0.10384327630000001	0.09892498599999999	-0.11112846779999999	0.0097110149	-0.09681983970000001	0.1247686489	-0.1036215739	0.0479816697	-0.0173950079	0.08426389949999999	-0.0176904181	0.0798907183	-0.0158131435	0.145223253	0.0032227435	0.0667653351	-0.0675036218	0.11352548949999999	-0.11047297939999999	0.1285637102	0.016619485700000002	-0.031291235	-0.0008108091	0.030256192	-0.0508942333	-0.0132443753	-0.0449386467	-0.0240555247	0.0964253983	0.096355911	0.0962401359	0.09607812869999999	0.09586996710000001	0.0	0.0	-0.048525300000000014	-0.031670000000000004	0.0010029889000000003	0.002354704740090001	-0.216765	-0.114646	0.013143705316000004	0.046987065225000006	0.00914257	-0.047428230000000016	0.0022494370009329013	8.358658620489998e-05	0.00241796	0.0002512199999999999	6.311148839999995e-08	5.846530561599998e-06	0.000315712	0.0002859456	9.9674066944e-08	8.176488615936e-08	-0.000405433	-0.0003122274	1.6437591748900001e-07	9.748594931076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.1294619863717	1.4042423421652757	1.9718965555298191	980356.3514934218	713.6509418191725	-0.2358220104653128	509297.666759392	0.055612020619902114	700.3772370258667	-1.2440221163222986	1.5475910258990109	490528.27414398716	0.992655	23.620874	0.27393777	0.161758	-0.0990152772	-0.08009935309999999	0.0287502553	-0.0943268878	-0.043066580800000004	0.056907220099999996	0.0251242553	-0.0856488835	0.0037054637	-0.0118467796	-0.0015385751000000002	0.0181571622	0.0410174761	-0.0869672084	0.027654467400000004	-0.0322439862	-0.147873055	0.017521455800000002	0.0444528837	-0.0356477144	-0.0097056217	0.0680800803	0.0235907396	-0.060674467	0.1025384639	-0.0039019432000000002	-0.11946155650000001	-0.0361789896	-0.1097002765	-0.01251838	0.029924617200000007	-0.0660680648	0.048903161900000006	-0.0550408396	0.0432687951	0.1052732093	-0.035099916	-0.0373862687	-0.0347331335	-0.0203816061	0.048741287800000005	0.07106832269999999	-0.0541239235	0.0022383701	-0.0126054889	0.0522052388	0.1414712409	-0.0379003674	0.0380482598	-0.0424612632	0.011048318799999998	-0.043306446500000005	0.0590999233	-0.0288789827	-0.058760420199999996	0.0361404829	0.06943001809999999	-0.2101994595	-0.10664312810000001	0.0246124909	-0.051148433099999994	-0.1096776408	-0.0548037143	-0.0725004437	-0.0021609198999999997	0.0102304291	-0.1391975378	-0.0225342514	-0.030013047400000006	0.1321952097	-0.0625989783	0.1608236734	-0.0210085678	0.006709961800000001	-0.020948203500000002	-0.05709975	0.0172397769	-0.0006380263	0.0296524121	0.0143140681	0.09638421859999999	0.096191267	0.09586996710000001	0.0954207476	0.0948442078	0.0	0.0	-0.022786	0.02573930000000001	0.0006625115644900004	0.000519201796	-0.07628489999999999	0.14048010000000002	0.01973465849601001	0.0058193859680099975	-0.0479803	-0.05712287000000001	0.003263022277036901	0.0023021091880900003	0.00246439	4.643000000000008e-05	2.155744900000008e-09	6.073218072099998e-06	0.000101159	-0.000214553	1.0233143281e-08	4.6032989808999996e-08	0.000345494	0.000750927	1.1936610403599998e-07	5.63891359329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.5083262526773	6.3788642663056425	40.689909327951	993028.8442909124	713.3277024593532	-0.3232393598193539	508836.4110959395	0.10448368373642576	704.9577070334022	4.580470007535497	20.980705489932227	496965.3687057922	1.945758	46.300564	0.61639616	0.383186	0.1778128219	-0.0639954209	-0.1819550905	-0.0299907484	0.12505237060000002	0.019929945600000002	-0.1260857318	0.06973880860000001	0.0392427967	0.0111359168	0.126299465	-0.008051440600000001	0.051510681600000004	-0.024964169100000003	0.0596644761	-0.0364158109	-0.047096047	-0.012069917	0.044820448	0.0885829674	0.027312868900000002	-0.0658761341	-0.0506353363	0.0624381793	0.013289135700000001	-0.1114185064	-0.1561876116	0.18114515329999997	-0.0307718004	0.14162983140000002	0.0618802371	0.1020959733	-0.1767008554	-0.0476990489	0.0466190872	-0.033405664700000004	0.1288815837	0.0662757093	0.028732389900000002	0.0169488827	0.0178341603	0.1199237984	-0.0006874494	-0.14264957220000002	-0.0648848363	0.0393025916	0.0006823266999999999	0.005825794499999999	0.059427320199999994	0.0427862369	0.0597480534	0.12878074890000002	0.035910542999999996	-0.1232381733	-0.013015381699999998	0.13507574960000002	-0.0261109112	-0.14207696390000002	-0.0987800734	0.047793069199999996	0.08965335519999999	0.0375723041	0.0749234546	0.010906785700000001	0.0026671565999999997	0.0372750519	-0.048156781399999994	0.0471034459	-0.008072336099999999	-0.0551487512	0.0098321982	-0.1176358807	0.0380828142	-0.019728304199999998	0.0369639412	0.008900408299999999	0.0772775448	0.13897035970000002	-0.0511509627	0.0381889377	0.09632246009999999	0.0959444768	0.09531560310000001	0.0944374833	0.09331241369999999	0.0	0.0	-0.00291469	0.01987131	0.0003948689611161	8.4954177961e-06	0.17846999999999996	0.25475489999999995	0.06490005907400997	0.03185154089999999	0.23412800000000006	0.28210830000000003	0.07958509292889003	0.054815920384000016	0.00175564	-0.00070875	5.023265625e-07	3.0822718096e-06	-0.000157029	-0.000258188	2.4658106841e-08	6.6661043344e-08	0.0005717890000000001	0.0002262950000000001	3.269426605210001e-07	5.1209427025000025e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.063764606707	-13.44456164597034	180.75623785229664	966414.365282711	713.8646286731497	0.5369262137965052	509602.7080706539	0.2882897590618504	701.339556460132	-3.6181505732702135	13.091013570855575	491877.17345569475	1.63107	38.812363	0.62083541	0.425988	-0.0395016401	0.0350813217	0.0900593559	0.0576139392	0.0404763948	-0.0259071277	0.1278643264	0.044253349000000004	-0.12242914460000001	-0.0732280571	0.0402598148	-0.0177808837	-0.006737351999999999	-0.040920922400000004	-0.0811800683	0.0055216029	-0.0274584081	0.05571006	-0.0177637527	0.1447429466	0.0441100968	0.0398200305	0.076101869	-0.0677432817	-0.1137921098	-0.026747054	-0.0258440385	-0.0892336192	0.0820650481	-0.0062489449	-0.0927479298	-0.0355684447	0.0477682658	-0.0153886457	0.025701062	-0.09263803710000001	-0.1040884983	-0.0025473035999999997	-0.006083061	0.0368231621	0.0725060871	0.0769770618	0.038107586299999996	-0.0579023322	0.034832909700000005	-0.059899422699999996	-0.009111007800000001	0.08271949469999999	-0.0532832441	0.053111300199999996	-0.1169367164	0.1023089894	0.023714793799999998	0.0170641129	-0.0208292488	-0.0111493403	-0.0080070496	0.0255775296	0.1154848663	0.035348298199999996	-0.027385527200000002	0.1237421651	-0.0903435411	0.0203326892	0.0052776298	0.0089302974	0.0929356164	0.037416493599999996	0.1329007708	-0.0689778945	-0.013681883899999999	-0.043260853099999996	-0.0917789549	0.0254832698	-0.11846343109999999	0.019773383000000002	0.0095139459	0.056218848700000004	-0.049189126799999996	-0.0624457786	0.0962401359	0.09561575119999999	0.0945781089	0.09313169380000001	0.0912827574	0.0	0.0	-0.0276283	-0.02471361	0.0006107625192321001	0.0007633229608899999	-0.215884	-0.394354	0.15551507731599998	0.046605901456000014	0.0751426	-0.15898540000000005	0.02527635741316001	0.005646410334760001	0.0024913	0.0007356600000000003	5.411956356000003e-07	6.206575690000001e-06	-0.000157029	0.0	2.4658106841e-08	0.0	0.000451801	-0.00011998800000000007	2.04124143601e-07	1.4397120144000015e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.257206168698	-0.8065584380090058	0.6505365139235273	964829.219070336	712.8808806487327	-0.9837480244169684	508199.1499945127	0.967760175544288	699.1215257747249	-2.2180306854071428	4.919660121407682	488770.9078015793	0.887619	21.121469	0.09612205999999998	0.059784400000000015	-0.0203098776	-0.0044321652	0.0169412798	0.0371973355	-0.0572362867	-0.016951739099999998	0.1169402135	0.0262831223	-0.0110701784	-0.0630577639	-0.0077489618000000015	-0.0015665302999999999	0.0210881421	-0.0351021854	0.0051922175	-0.0397647293	-0.0485002414	0.0047917087	-0.0265169855	-0.0098830651	0.0225824419	0.10443027839999999	0.0181394011	-0.0277653511	-0.1388591108	-0.013058106299999999	-0.015478278500000001	-0.0182927947	0.0326805023	-0.0795524701	-0.053763458300000004	-0.06629667809999999	0.0138507563	-0.00015743200000000002	0.0067446997	-0.008143631	-0.10285520150000001	0.0811479976	0.0377225484	-0.0088131887	0.0817907618	0.0943727542	0.0179086893	0.04257668690000002	0.052009127	-0.049294484699999995	-0.06102197650000001	-0.0394873652	-0.022277827000000004	-0.017030144599999998	-0.0790999114	0.025103731	0.024373351	-0.010621239	0.0009284563	-0.0465701642	-0.0102159048	0.016133773	0.0076565263	0.1017926266	-0.0185437666	0.009967984000000001	-0.0639419668	0.06967308030000001	0.06729876950000001	0.005348893100000001	0.0058784051	0.0653947156	0.1104480255	-0.020311083400000002	0.0348132851	-0.08080217940000001	-0.031301317200000005	0.0367491252	-0.0108614624	-0.0027893163	0.0810550575	0.0721606885	0.0042875132	0.0830419607	0.09613726369999999	0.0952053708	0.0936589016	0.0915078388	0.0887660682	0.0	0.0	-0.0276431	-1.4799999999995374e-05	2.1903999999986305e-10	0.0007641409776099999	-0.16031099999999998	0.05557300000000004	0.0030883583290000037	0.025699616720999997	0.0642151	-0.010927500000000008	0.00011941025625000017	0.00412357906801	0.00238249	-0.00010880999999999997	1.1839616099999996e-08	5.6762586001000015e-06	-0.000157029	0.0	2.4658106841e-08	0.0	-3.15242e-05	-0.00048332519999999996	9.9377518564e-10	2.3360324895503997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.3993715605358	4.142165391837807	17.157534133338853	972983.72021502	711.7529787942517	-1.1279018544810242	506592.30282249046	1.2721625933417335	700.6512532218239	1.5297274470990487	2.3400660624081735	490912.1786413125	1.263995	30.077589	0.40390683	0.206221	-0.0892502973	0.0004144725	0.0637915329	-0.0094814992	-0.0766346874	0.024573282000000002	0.0326117938	-0.0169390011	0.0428430495	0.107082284	-0.0454020911	-0.13673481070000001	0.0043286997999999995	0.11002707960000001	0.1826751962	-0.0560855045	0.07979955080000001	0.13098180339999999	-0.2321738287	0.0391164873	-0.0833910685	-0.1288891331	0.10771053380000001	-0.0151252818	0.0018360864000000001	-0.1190396619	0.115318122	-0.0668751945	-0.0186932979	-0.053172278200000006	0.0020813213000000002	-0.062339309100000004	0.0763802673	0.0513121074	-0.0006394845999999999	0.1002390426	-0.0215067783	-0.0044403017	0.1318358334	-0.0821437571	-0.016961405500000002	-0.2523406686	0.12479405699999999	-0.009131891	0.0436050999	0.1634586417	0.052560931799999995	-0.14793144390000001	-0.11894638869999999	-0.0379973917	0.1832567856	0.08866592449999999	0.0518406592	0.09655938230000001	0.1172601459	-0.1126707296	-0.0976255445	-0.0175147592	0.0871451666	0.134283165	-0.008464044799999999	-0.1291272724	0.033900685	-0.0035353960999999997	-0.0678405474	-0.06926168769999999	-0.1129322331	0.0260985602	0.0984810088	-0.0371652273	-0.1407693964	-0.033144461	0.1089571979	-0.055385892	-0.08822573789999999	0.0825408596	0.0751817707	-0.0045615712	0.0823619239	0.039577185200000004	0.09601386529999999	0.0947136862	0.0925597472	0.089571464	0.0857757736	0.0	0.0	0.0326503	0.0602934	0.00363529408356	0.00106604209009	-0.12090600000000006	0.039404999999999926	0.0015527540249999944	0.014618260836000013	-0.0833146	-0.1475297	0.021765012382089995	0.006941322573159999	0.00450127	0.00211878	4.4892286884e-06	2.02614316129e-05	7.577239999999999e-05	0.0002328014	5.7414566017599995e-09	5.4196491841959986e-08	0.0007504689999999999	0.0007819931999999999	5.63203719961e-07	6.115133648462398e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.4665473595262	1.0671757989904336	1.1388641859508704	975090.1821541436	712.0316174656253	0.278638671373642	506989.0242707146	0.07763950918486844	702.0222814214262	1.3710281996022786	1.879718324104665	492835.28361214406	1.553422	36.96468400000001	0.5692417799999999	0.291316	0.058042363799999996	0.070515692	-0.0703455616	0.038001982000000004	-0.0870191186	0.1430918605	-0.0879454151	-0.0181634693	-0.0046594171	-0.0258793283	-0.0090777826	0.1387601872	-0.0006731295	-0.0880545601	0.0713326462	0.0679968455	0.1540395282	0.0655056451	-0.0544217862	-0.0083992846	0.1358549234	-0.054914754	-0.0448550975	-0.0344383881	-0.1077836023	0.0303432847	0.036901913	0.0686770045	0.044590912	-0.0459181036	0.20255452670000001	-0.0551894645	-0.024833728399999998	0.0407409534	0.057291373	0.0542211576	0.1119576115	-0.006630796400000001	-0.1169257332	0.20345815679999998	0.0378123249	-0.0193972245	0.0844949891	0.011598747900000001	0.05550637059999999	-0.0549966444	0.0296770692	0.0398247353	-0.1620469845	0.0173362736	-0.0683992784	-0.0685321173	-0.0827566313	-0.0069256382	0.0590788745	-0.031014840800000002	0.06310168	-0.0507028983	-0.0474406136	-0.013563124199999999	-0.0502955322	-0.0773442925	0.08176314400000001	0.0025354485	-0.0169326216	-0.0518310064	-0.0125042034	0.0818941187	-0.0326692994	-0.0018004329000000001	0.1490232743	0.0103550265	0.0987443982	-0.0930346873	-0.1013028468	0.0654176318	0.1115621435	-0.0016971341000000001	0.0364627996	-0.0580060304	0.09586996710000001	0.09414111720000001	0.0912827574	0.0873291827	0.08232782799999999	0.0	0.0	-0.025722700000000005	-0.058373000000000015	0.003407407129000001	0.0006616572952900003	0.109052	0.22995800000000005	0.05288068176400002	0.011892338704	0.0408036	0.1241182	0.015405327571240003	0.0016649337729600002	0.00193264	-0.00256863	6.5978600768999975e-06	3.7350973696e-06	0.000244532	0.0001687596	5.9795899024e-08	2.847980259216e-08	0.000352007	-0.00039846199999999987	1.2390892804900001e-07	1.5877196544399995e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
