Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,1,2,2
2,8,2,2,0,3.500000e+00,2
3,4,8,2,0,5.000000e-01,4
4,0,2,1,1,2,2
5,2,4,2,0,5.000000e-01,2
6,2,0,3,0,2,6
7,0,4,3,0,2,2
8,4,8,2,1,5.000000e-01,6
9,2,8,3,0,5.000000e-01,2
10,8,0,1,1,5.000000e-01,4
11,2,4,3,1,5.000000e-01,4
12,8,2,1,1,2,6
13,4,0,1,0,2,2
14,8,2,3,1,3.500000e+00,2
15,4,0,2,1,3.500000e+00,6
16,0,4,1,1,3.500000e+00,4
17,2,4,2,1,3.500000e+00,2
18,4,8,3,0,5.000000e-01,2
19,0,2,2,0,5.000000e-01,8
20,2,4,1,1,5.000000e-01,2
21,0,2,1,0,2,6
22,8,0,2,1,5.000000e-01,4
23,8,2,2,1,2,4
24,4,8,1,0,5.000000e-01,4
25,0,8,3,1,5.000000e-01,2
26,8,0,1,0,2,2
27,8,0,2,0,2,4
28,2,0,2,1,3.500000e+00,2
29,2,8,1,0,5.000000e-01,4
30,8,0,3,0,5.000000e-01,2
31,4,2,3,0,5.000000e-01,2
32,0,2,3,1,5.000000e-01,2
33,4,2,1,0,5.000000e-01,4
34,4,8,3,1,5.000000e-01,8
35,4,0,3,1,5.000000e-01,8
36,0,4,2,0,5.000000e-01,2
