TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,8,2,5.000000e-01,8,1.0,0.0,4.24257,3.0,8,5.57913,high,1.33657,1.66343,6.11552,9.4874,9.50704,11.5122,7.26959,11.5126,19.5025
2,2,0,1,2,2,5.000000e-01,0,1.0,1.0,19.5264,2.0,2,21.1497,high,1.62324,1.37676,21.6821,24.7867,24.8058,26.8063,7.27983,26.8066,28.7795
3,3,1,3,2,8,2,0,1.0,2.0,29.0067,2.0,8,30.2089,high,1.20217,1.79783,30.7413,35.7491,35.768,37.7742,8.76747,37.7745,39.7531
4,4,1,2,2,4,5.000000e-01,2,1.0,3.0,39.9829,2.0,4,41.0833,high,1.10035,1.89965,41.6159,45.2216,45.2406,47.2466,7.26364,47.2469,49.2339
5,5,0,3,4,4,3.500000e+00,8,1.0,4.0,49.4909,3.0,8,51.0918,high,1.60095,1.39905,51.6375,57.7495,57.7669,59.78,10.2891,59.7804,63.748
6,6,1,2,2,0,5.000000e-01,2,1.0,5.0,64.0008,3.0,2,66.1292,high,2.12841,0.871593,66.6642,69.253,69.2729,71.2817,7.28087,71.282,73.2511
7,7,1,1,2,8,3.500000e+00,2,1.0,6.0,73.2741,3.0,2,75.2719,low,1.9978,1.0022,75.8122,81.5209,81.5413,83.5426,10.2686,83.543,85.5208
8,8,0,3,4,2,5.000000e-01,4,1.0,7.0,85.752,3.0,4,87.4951,high,1.74318,1.25682,88.0272,90.9923,91.0098,93.0107,7.25872,93.011,97.008
9,9,1,3,2,0,5.000000e-01,4,1.0,8.0,97.2167,2.0,0,99.0523,low,1.83567,1.16433,99.6135,102.475,102.475,104.493,7.27662,104.494,106.468
10,10,0,3,2,8,3.500000e+00,0,1.0,9.0,106.689,3.0,0,108.161,low,1.47183,1.52817,108.708,114.952,114.952,116.955,10.2653,116.955,118.947
11,11,1,2,2,8,2,4,1.0,10.0,119.206,3.0,4,120.968,low,1.76123,1.23877,121.508,125.949,125.968,127.972,8.76502,127.972,129.96
12,12,1,1,8,0,5.000000e-01,2,1.0,11.0,129.994,3.0,2,132.758,high,2.76413,0.235869,133.302,135.252,135.271,137.285,7.29099,137.285,145.254
13,13,0,1,2,4,5.000000e-01,8,1.0,12.0,145.275,3.0,8,146.73,high,1.45456,1.54544,147.266,150.529,150.547,152.55,7.27426,152.55,154.532
