TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,3,0.750000,1,1.0,0.0,4.00205,3.0,1.51794,5.51999,7.52638,3.52498,7.5272,8.27999
2,1,2,10,3,0.750000,1,1.0,1.0,8.28334,3.0,1.2997,9.58305,11.8011,3.51824,11.8017,12.5561
3,1,3,10,3,0.750000,1,1.0,2.0,12.5593,3.0,1.28661,13.8459,16.0761,3.5172,16.0767,16.8409
4,1,4,9,3,0.750000,1,1.0,3.0,16.8443,3.0,1.31533,18.1596,20.3585,3.51471,20.3591,21.1242
5,1,5,6,3,0.750000,1,1.0,4.0,21.1275,3.0,2.14408,23.2716,24.637,3.50991,24.6376,25.4027
6,1,6,2,3,0.750000,1,1.0,5.0,25.4062,2.0,1.32917,26.7354,28.9202,3.5144,28.9208,29.682
7,1,7,9,3,0.750000,1,1.0,6.0,29.6853,3.0,1.97941,31.6647,33.2,3.51519,33.2006,33.9629
8,1,8,8,3,8,1,1.0,7.0,33.9661,3.0,1.27895,35.2451,37.4839,3.51823,37.4845,45.4776
9,0,9,3,1,0.750000,2,1.0,8.0,45.4814,2.0,1.55435,47.0358,48.9941,3.51316,48.9947,49.7609
10,0,10,8,1,0.750000,2,1.0,9.0,49.7641,3.0,1.53411,51.2982,53.2801,3.51645,53.2807,54.0443
11,0,11,2,1,0.750000,2,1.0,10.0,54.0472,2.0,1.39784,55.445,57.5506,3.50393,57.5512,58.3056
12,0,12,5,1,0.750000,2,1.0,11.0,58.3085,2.0,1.58315,59.8916,61.8193,3.51132,61.8199,62.5746
13,0,13,4,1,0.750000,2,1.0,12.0,62.5777,2.0,1.27722,63.8549,66.0896,3.51236,66.0902,66.8527
14,0,14,1,1,0.750000,2,1.0,13.0,66.8556,2.0,1.31258,68.1682,70.3775,3.52236,70.3781,71.1376
15,0,15,4,1,0.750000,2,1.0,14.0,71.1404,2.0,1.34065,72.481,74.6682,3.5283,74.6688,75.4339
16,0,16,2,1,10,2,1.0,15.0,75.4369,2.0,1.30748,76.7444,78.9455,3.50906,78.9461,88.9486
17,0,17,3,3,0.750000,3,1.0,16.0,88.9529,2.0,1.34693,90.2999,92.4707,3.51822,92.4713,93.2304
18,0,18,1,3,0.750000,3,1.0,17.0,93.234,2.0,1.02887,94.2628,96.7557,3.52223,96.7564,97.5214
19,0,19,10,3,0.750000,3,1.0,18.0,97.5248,3.0,1.01803,98.5428,101.04,3.51526,101.04,101.807
20,0,20,1,3,0.750000,3,1.0,19.0,101.81,2.0,1.31247,103.123,105.321,3.51117,105.322,106.087
21,0,21,4,3,0.750000,3,1.0,20.0,106.09,2.0,1.31278,107.403,109.602,3.51188,109.602,110.367
22,0,22,5,3,0.750000,3,1.0,21.0,110.371,2.0,1.36164,111.732,113.874,3.50369,113.874,114.634
23,0,23,4,3,0.750000,3,1.0,22.0,114.637,2.0,1.40831,116.045,118.164,3.52792,118.165,118.932
24,0,24,1,3,12,3,1.0,23.0,118.935,2.0,1.2731,120.208,122.442,3.50671,122.442,134.449
