TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,2,2,4,1.0,0.0,4.03735,3.0,4,5.74482,high,1.70746,1.29254,6.2796,10.7981,10.8175,12.8294,8.79208,12.8299,14.8004
2,2,1,2,2,4,5.000000e-01,0,1.0,1.0,15.0243,2.0,4,16.2693,high,1.24507,1.75493,16.8036,20.2696,20.2889,22.2953,7.27099,22.2956,24.2813
3,3,1,3,8,4,2,8,1.0,2.0,24.4925,3.0,8,25.9614,high,1.46895,1.53105,26.5042,31.2484,31.268,33.2703,8.77783,33.2706,41.2486
4,4,1,1,2,8,5.000000e-01,4,1.0,3.0,41.2802,2.0,8,42.9141,high,1.63385,1.36615,43.4542,46.5402,46.56,48.5619,7.28165,48.5622,50.53
5,5,0,1,4,4,5.000000e-01,2,1.0,4.0,50.5505,2.0,4,52.0731,high,1.52264,1.47736,52.6073,55.7892,55.807,57.8207,7.27025,57.8211,61.8109
6,6,1,3,6,4,2,2,1.0,5.0,62.0507,2.0,4,63.3804,high,1.3297,1.6703,63.9208,68.7954,68.8148,70.821,8.77027,70.8213,76.8118
7,7,1,1,2,2,2,8,1.0,6.0,76.8447,2.0,2,78.6684,low,1.82371,1.17629,79.2048,83.6017,83.6211,85.621,8.7763,85.6213,87.6094
8,8,0,1,4,2,5.000000e-01,0,1.0,7.0,87.6207,2.0,2,89.5924,high,1.97163,1.02837,90.1277,92.8595,92.8776,94.8853,7.26454,94.8857,98.8858
9,9,1,2,2,2,5.000000e-01,8,1.0,8.0,99.1542,3.0,8,100.467,high,1.31243,1.68757,101.003,104.4,104.42,106.419,7.26474,106.419,108.415
10,10,1,3,8,0,5.000000e-01,8,1.0,9.0,108.651,3.0,8,110.825,high,2.17384,0.826161,111.355,113.91,113.929,115.943,7.29213,115.944,123.902
11,11,0,2,2,2,2,8,1.0,10.0,124.141,3.0,8,125.579,high,1.43813,1.56187,126.103,130.906,130.923,132.929,8.78763,132.929,134.876
12,12,1,2,2,0,2,2,1.0,11.0,135.093,2.0,0,137.453,low,2.35954,0.64046,137.987,141.848,141.848,143.852,8.75911,143.853,145.829
13,13,0,2,4,4,2,8,1.0,12.0,146.043,2.0,4,147.611,low,1.5686,1.4314,148.162,152.798,152.798,154.817,8.77403,154.817,158.792
14,14,1,2,4,4,3.500000e+00,8,1.0,13.0,159.021,2.0,4,160.734,low,1.71283,1.28717,161.268,167.272,167.292,169.295,10.2739,169.295,173.279
15,15,0,1,2,8,5.000000e-01,0,1.0,14.0,173.313,2.0,8,175.555,high,2.24225,0.757749,176.094,178.568,178.585,180.593,7.28057,180.594,182.566
16,16,0,2,2,0,5.000000e-01,2,1.0,15.0,182.784,3.0,2,184.381,high,1.59725,1.40275,184.924,188.02,188.037,190.048,7.26464,190.049,192.032
17,17,1,1,4,0,5.000000e-01,8,1.0,16.0,192.056,2.0,0,193.607,low,1.55057,1.44943,194.147,197.321,197.321,199.332,7.27551,199.332,203.291
18,18,1,1,4,0,5.000000e-01,4,1.0,17.0,203.303,2.0,0,205.58,low,2.27692,0.723083,206.111,208.555,208.555,210.555,7.25162,210.555,214.557
19,19,0,3,4,8,5.000000e-01,0,1.0,18.0,214.823,2.0,8,216.221,high,1.39845,1.60155,216.761,220.069,220.087,222.091,7.26753,222.091,226.079
20,20,0,3,2,2,5.000000e-01,0,1.0,19.0,226.282,2.0,2,228.695,high,2.41213,0.587871,229.229,231.538,231.538,233.546,7.26396,233.547,235.54
21,21,0,3,6,8,3.500000e+00,2,1.0,20.0,235.756,3.0,2,237.271,low,1.51428,1.48572,237.806,244.012,244.012,246.021,10.2646,246.021,252.007
22,22,0,3,2,8,5.000000e-01,4,1.0,21.0,252.251,3.0,4,253.691,low,1.4399,1.5601,254.223,257.502,257.502,259.515,7.26448,259.516,261.51
23,23,1,2,2,2,5.000000e-01,4,1.0,22.0,261.718,2.0,2,263.649,low,1.93109,1.06891,264.186,266.973,266.992,268.993,7.27551,268.994,270.974
24,24,1,2,6,8,2,0,1.0,23.0,271.188,2.0,8,272.542,high,1.3538,1.6462,273.086,277.944,277.944,279.958,8.76983,279.958,285.951
25,25,1,3,4,2,3.500000e+00,8,1.0,24.0,286.217,2.0,2,288.279,low,2.06154,0.938461,288.813,294.467,294.486,296.488,10.2708,296.488,300.468
26,26,0,2,2,0,5.000000e-01,8,1.0,25.0,300.729,3.0,8,302.201,high,1.47205,1.52795,302.738,305.982,306.0,308.013,7.28451,308.014,309.978
27,27,1,1,2,0,5.000000e-01,2,1.0,26.0,310.0,3.0,2,312.609,high,2.60845,0.391553,313.146,315.251,315.27,317.278,7.27749,317.278,319.256
28,28,0,2,2,4,5.000000e-01,0,1.0,27.0,319.474,3.0,0,320.819,low,1.34459,1.65541,321.362,324.734,324.734,326.728,7.25411,326.729,328.732
29,29,1,3,2,0,3.500000e+00,4,1.0,28.0,329.021,2.0,0,331.193,low,2.17235,0.82765,331.737,337.275,337.275,339.284,10.2625,339.284,341.284
