Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,1,0,5.000000e-01,4
2,0,4,3,1,5.000000e-01,2
3,0,8,1,0,3.500000e+00,6
4,4,8,2,0,5.000000e-01,2
5,8,4,1,1,2,2
6,4,0,1,1,2,4
7,8,0,2,0,5.000000e-01,2
8,2,8,2,0,5.000000e-01,2
9,4,8,1,0,3.500000e+00,4
10,8,0,2,1,5.000000e-01,8
11,2,0,1,0,5.000000e-01,2
12,8,2,3,1,2,2
13,8,4,3,0,2,2
14,2,4,2,1,5.000000e-01,4
15,4,0,1,0,3.500000e+00,4
16,4,2,3,0,2,2
17,2,4,3,1,5.000000e-01,2
18,0,8,1,1,2,2
19,4,0,3,0,5.000000e-01,4
20,2,0,3,0,5.000000e-01,8
21,4,8,3,1,5.000000e-01,2
22,2,8,1,0,5.000000e-01,2
23,2,0,1,1,2,8
24,0,8,3,1,2,6
25,0,2,2,0,5.000000e-01,6
26,0,4,2,1,5.000000e-01,4
27,4,2,2,0,5.000000e-01,2
28,0,2,3,1,5.000000e-01,2
29,4,0,2,0,2,4
30,2,8,2,1,3.500000e+00,4
31,8,2,3,0,5.000000e-01,2
32,8,2,1,1,3.500000e+00,2
33,4,2,1,1,5.000000e-01,6
34,4,8,2,1,5.000000e-01,2
35,0,8,3,0,2,6
36,0,2,2,1,3.500000e+00,4
