Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,2,0,5.000000e-01,2
2,2,0,2,1,5.000000e-01,4
3,8,4,1,1,5.000000e-01,8
4,2,8,3,1,2,4
5,0,8,3,1,5.000000e-01,2
6,4,0,1,0,2,2
7,0,8,1,0,5.000000e-01,4
8,0,2,3,1,5.000000e-01,4
9,8,2,1,0,5.000000e-01,4
10,2,4,3,0,5.000000e-01,2
11,8,4,2,0,2,6
12,0,4,3,0,2,6
13,4,0,3,1,2,2
14,4,2,3,1,2,4
15,0,2,3,0,5.000000e-01,4
16,0,2,1,0,5.000000e-01,8
17,8,2,2,1,5.000000e-01,2
18,4,2,1,1,3.500000e+00,4
19,0,8,3,0,5.000000e-01,2
20,2,8,1,1,2,2
21,2,4,1,0,5.000000e-01,2
22,2,0,1,1,5.000000e-01,2
23,4,8,3,0,2,6
24,4,0,2,0,2,2
25,0,8,2,1,5.000000e-01,2
26,8,2,2,0,3.500000e+00,2
27,2,4,2,1,3.500000e+00,2
28,4,8,2,1,3.500000e+00,2
29,8,2,3,0,5.000000e-01,4
30,8,4,3,1,2,6
31,0,4,2,1,5.000000e-01,2
32,4,8,1,0,5.000000e-01,4
33,0,8,1,1,5.000000e-01,6
34,0,8,2,0,3.500000e+00,8
35,2,4,2,0,3.500000e+00,2
36,0,4,1,1,5.000000e-01,2
