Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,3,0,5.000000e-01,4
2,0,2,1,1,3.500000e+00,2
3,4,0,1,1,5.000000e-01,6
4,0,4,2,1,5.000000e-01,8
5,2,8,3,1,5.000000e-01,6
6,4,0,2,0,2,4
7,4,8,3,0,5.000000e-01,4
8,4,2,1,1,5.000000e-01,4
9,4,2,3,1,2,2
10,2,0,1,0,5.000000e-01,2
11,8,2,2,1,2,4
12,2,4,2,1,5.000000e-01,8
13,4,8,1,0,2,4
14,0,8,2,0,5.000000e-01,2
15,8,4,2,1,2,2
16,0,2,3,1,3.500000e+00,6
17,4,8,2,0,3.500000e+00,4
18,0,8,1,0,5.000000e-01,2
19,4,2,3,0,5.000000e-01,2
20,0,4,3,1,2,6
21,4,2,1,0,5.000000e-01,2
22,2,4,2,0,3.500000e+00,4
23,8,2,1,0,2,2
24,4,0,3,0,3.500000e+00,4
25,8,4,3,1,5.000000e-01,2
26,2,8,3,0,5.000000e-01,2
27,0,2,2,0,2,2
28,4,0,1,0,5.000000e-01,2
29,8,0,2,1,5.000000e-01,4
30,0,2,3,0,2,2
31,0,2,2,1,5.000000e-01,2
32,8,2,2,0,5.000000e-01,2
33,8,0,3,1,3.500000e+00,6
34,8,4,1,1,5.000000e-01,2
35,0,8,1,1,2,2
36,8,2,1,1,5.000000e-01,8
