TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,2,8,2,0,1.0,0.0,4.03926,2.0,8,6.73209,high,2.69284,0.307165,7.27958,10.8009,10.8206,12.8323,8.79306,12.8328,14.8013
2,2,0,2,4,4,5.000000e-01,2,1.0,1.0,15.091,999.0,999,18.1051,999,0.0,0.0,18.1259,20.3331,999.0,999.0,983.909,22.3649,26.3338
3,3,1,2,2,4,3.500000e+00,0,1.0,2.0,26.5854,999.0,999,29.5965,999,0.0,0.0,29.6181,34.8346,999.0,999.0,972.415,36.8508,38.8351
4,4,1,2,2,0,2,8,1.0,3.0,39.1226,999.0,999,42.1369,999,0.0,0.0,42.163,45.8671,999.0,999.0,959.877,47.8833,49.8831
5,5,1,3,2,2,5.000000e-01,4,1.0,4.0,50.1937,3.0,4,52.1104,high,1.91675,1.08325,52.6573,55.4462,55.4697,57.4777,7.28402,57.4781,59.431
6,6,1,2,2,8,5.000000e-01,2,1.0,5.0,59.7046,2.0,8,61.5204,high,1.8158,1.1842,62.0631,64.9629,64.9841,66.9943,7.28969,66.9949,68.9633
7,7,1,1,2,2,2,0,1.0,6.0,68.9973,2.0,2,70.9625,high,1.9652,1.0348,71.5001,75.7609,75.7892,77.7924,8.79513,77.7928,79.7613
8,8,1,3,2,0,3.500000e+00,4,1.0,7.0,80.0482,2.0,0,83.0366,low,2.98835,0.0116454,83.5886,88.2935,88.2937,90.2937,10.2455,90.2941,92.3095
9,9,1,2,8,2,5.000000e-01,0,1.0,8.0,92.6056,2.0,2,95.0264,high,2.42077,0.579225,95.5622,97.857,97.8763,99.8885,7.28285,99.8888,107.842
10,10,1,1,8,2,2,8,1.0,9.0,107.871,999.0,999,110.879,999,0.0,0.0,110.904,114.609,999.0,999.0,891.129,116.641,124.626
11,11,0,1,4,2,2,8,1.0,10.0,124.629,2.0,2,127.333,low,2.70385,0.296146,127.884,131.376,131.4,133.408,8.77847,133.408,137.377
12,12,0,1,2,4,5.000000e-01,2,1.0,11.0,137.403,3.0,2,139.789,low,2.38618,0.613825,140.343,142.643,142.643,144.643,7.24005,144.644,146.643
13,13,1,1,6,8,5.000000e-01,4,1.0,12.0,146.666,999.0,999,149.681,999,0.0,0.0,149.702,151.91,999.0,999.0,852.334,153.942,159.911
14,14,1,2,4,4,5.000000e-01,8,1.0,13.0,160.237,999.0,999,163.253,999,0.0,0.0,163.277,165.489,999.0,999.0,838.763,167.49,171.49
15,15,0,3,4,0,3.500000e+00,4,1.0,14.0,171.75,3.0,4,173.512,high,1.76213,1.23787,174.055,180.006,180.024,182.038,10.2881,182.038,185.991
16,16,1,3,2,2,5.000000e-01,0,1.0,15.0,186.293,3.0,0,188.515,low,2.22182,0.778176,189.057,191.555,191.555,193.57,7.27687,193.571,195.539
