csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83
932.1037273913292	n/a	n/a	868817.3586168095	656.2647531754046	n/a	430683.4262603748	n/a	638.5818559656058	n/a	407786.7867684776	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	7.943159999999999e-10	n/a	n/a	6.309379078559996e-19	6.963600000000001e-10	n/a	n/a	4.849172496e-19	-7.80166e-05	n/a	6.086589875559999e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.7376307045578	-28.36609668677147	804.6354412432676	816741.7051514876	657.8331548276343	1.5684016522296815	432744.4595904783	2.4598837427167948	632.4978342918466	-6.084021673759138	400053.51038387633	37.01531972677096	0.996997	38.219982	0.34480451850932403	0.198504	-0.029967391099999997	0.0445392604	-0.0568323022	0.1167877122	-0.0124745477	0.0348988929	-0.012995557900000001	0.0573363627	-0.0020177789000000003	0.081633871	-0.0055420561	0.0973062001	-0.1026047182	0.013603954299999999	-0.0916710657	0.1170582016	-0.0550792957	-0.11701605300000001	0.0420836523	0.0569067782	-0.029748797900000002	0.023020495499999998	-0.051271534699999996	0.044602238899999994	-0.0811172619	0.0198633855	-0.0753540499	0.04241897309999999	-0.0806690795	0.035051199	0.1749819909	-0.012903463600000002	0.0037577386	-0.0467694117	0.1557713636	-0.11868431609999999	0.10286979630000001	-0.0079311328	0.08412818609999999	-0.0047301099	0.0713987966	0.055701517199999995	-0.046654437199999996	0.0616504011	-0.10575454210000004	-0.0788687691	0.0080077229	-0.0551974981	0.0625655379	-0.0243371065	0.1075148382	-0.0454727577	0.028696305	-0.0347390877	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0296163	0.0296163	0.0008771252256900001	0.0008771252256900001	0.13481500000000002	0.13481499920568402	0.018175084010828586	0.01817508422500001	0.142333	0.14233299930364002	0.020258682690769983	0.020258682888999995	-0.000378708	-0.0003006914	1.43419749264e-07	9.041531803396e-08	-0.000460113	-0.000460113	2.1170397276900002e-07	2.1170397276900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.6177389046616	-12.119891799896207	146.89177724119136	794982.1923294612	654.8625116345422	-2.970643193092087	428844.9091443009	8.824720980664349	627.3761317006503	-5.121702591196367	393600.8106276717	26.231837432667586	0.874187	33.512039	0.45464734	0.248197	0.0265474144	-0.0140305359	0.0285517285	0.0267602711	0.026976551	0.0015762735999999998	0.0100376651	0.0126576576	-0.033145903	-0.0825536315	-0.0392974792	0.0224410391	0.045725020199999994	0.1578355435	-0.02184368	0.0888756087	0.0295357996	-0.0352020153	-0.0021923455	-0.027463198199999997	0.0353213214	0.009090236600000001	0.0076982099	-0.030483640299999996	0.0312959496	-0.0760219278	-0.0208475032	-0.0177666669	0.1668816239	-0.0290625676	0.0828293424	-0.025412437799999996	-0.0433063928	-0.0480642675	-0.050871877999999995	-0.12934076419999999	-0.024005661600000002	0.0589034712	0.0108400873	0.080256272	0.0791658446	-0.07052227030000001	0.036944585099999996	0.0617704508	0.055412963600000004	-0.016102841399999998	-0.0610849484	-0.06962719440000001	0.1235823559	0.0171483619	-0.073028905	-0.1549339083	-0.0557914702	-0.06793749360000001	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.007933539999999998	-0.03754984	0.0014099904840256	6.294105693159996e-05	-0.0676534	-0.2024684	0.040993452998560005	0.00457698253156	0.0133381	-0.1289949	0.016639684226009997	0.00017790491161000002	0.000570147	0.000948855	3.2506760160900003e-07	9.00325811025e-07	0.000303716	0.0007638289999999999	5.83434741241e-07	9.224340865599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889.8706174657201	-1.7471214389414629	3.0524333224088864	791869.715828822	657.418232631378	2.5557209968358165	432198.7325961647	6.53170981366746	629.5809042313044	2.204772530654168	396372.1149727069	4.861021911927184	0.8648639999999999	33.154644	0.34545227999999994	0.21383	-0.0837396088	-0.013027283899999999	-0.07966414200000001	0.0222557503	0.0295798057	0.0244307902	-0.0982332347	0.012225888	0.0789748599	-0.031411478900000005	0.0361616444	-0.0746002227	0.0628527545	-0.0574285051	-0.1125967893	0.0154558907	-0.0816032832	-0.022626136	-0.0353282935	0.081022965	0.0057390070999999996	0.0534797454	-0.0278655502	0.047281419299999995	-0.0391788853	-0.033899218700000004	0.11921344310000001	0.008263774100000001	0.031162134700000007	-0.1530223622	0.0198054625	0.0386920269	0.014983428799999999	0.0504268516	0.022244922	-0.0042681527000000006	0.16916054760000002	0.0148723565	0.08585194869999999	0.06186782	0.0461773838	0.011590789099999999	0.0177394604	-0.08259875	-0.0357767213	0.066304753	0.0545905426	-0.1314995732	0.1497951267	0.0675779735	-0.10007221029999999	0.06003532440000001	0.22283032309999998	0.09371662369999999	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.00345269	0.011386229999999995	0.00012964623361289994	1.19210682361e-05	0.108348	0.1760014	0.03097649280196	0.011739289104	0.130679	0.11734089999999997	0.013768886812809996	0.017077001040999996	0.000627614	5.746699999999996e-05	3.93899332996e-07	3.302456088999995e-09	-0.000131483	-0.000435199	1.89398169601e-07	1.7287779289e-08	-0.000321809	-0.000321809	1.0356103248099999e-07	1.0356103248099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.9801690705476	-3.8904483951724838	15.135588715500154	784960.8599862761	654.827053874204	-2.591178757174021	428798.4704855697	6.714207351629902	625.0484662381748	-4.5324379931296335	390685.5851466947	20.54299416156498	0.905083	34.696438	0.28541458499999994	0.163553	0.0347895271	0.0027367846	0.0355269427	-0.0412256954	0.0146982954	-0.0470037586	-0.0349258154	-0.0179781907	-0.013728565900000001	0.0787218331	-0.009790604	-0.0292230258	-0.0309927912	0.1370204653	-0.0027299887	0.051860040700000005	0.0457883653	0.0381664637	0.0009029924000000001	-0.0175123287	0.0358604795	0.0103656263	0.0118762114	-0.058192096900000004	0.0339314715	-0.052279779299999996	-0.0185947166	-0.08892278029999999	0.0100386729	0.0370325514	0.1051071831	-0.0289453531	-0.0631171483	-0.034398282	0.060967855	-0.0934353979	0.0705617402	0.0099711924	-0.0276029109	0.0320478166	0.07201356	-0.1352527968	0.005425924699999999	-0.006297226600000001	0.0302917277	-0.1020138232	-0.0392625648	0.008747369	0.0863372408	0.0819635389	-0.059765341	-0.0350120183	-0.1054716916	-0.1014754407	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.009579720000000005	-0.013032410000000005	0.0001698437104081001	9.17710352784001e-05	-0.0193456	-0.12769360000000002	0.016305655480959996	0.00037425223935999986	0.0439119	-0.08676709999999999	0.007528529642409997	0.0019282549616100003	-0.000239173	-0.0008667869999999999	5.7203723928999996e-08	7.513197033689999e-07	-0.00012708000000000004	4.402999999999965e-06	1.9386408999999692e-11	1.614932640000001e-08	-3.4569499999999995e-05	0.0002872395	8.250653036025001e-08	1.1950503302499994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891.540955974148	5.560786903600388	30.92235098725359	794845.2761792977	658.1950099039241	3.3679560297200624	433220.6710624267	11.343127818127725	627.4288719222541	2.380405684079278	393666.98932163225	5.666331220796938	0.8272309999999999	31.711967	0.274284695	0.15861199999999998	0.0059157441	0.0439501358	-0.0074674113	0.0303004746	-0.0456264808	-0.0426444068	-0.020402490500000002	0.049404561500000006	0.030852923100000002	-0.0182126147	0.019880809	0.0397203244	-0.0499605454	-0.0322726696	-0.0057386318	0.0485945346	-0.0011100222999999999	-0.014806308899999999	0.0422423128	0.0333803753	-0.0664826694	-0.0052672116	-0.0050612742	0.0265283099	-0.038234951499999996	0.0128537347	0.0203027223	0.0777300564	-0.0334829402	0.0105485876	0.0956940177	0.09241369140000001	-0.020293023700000003	-0.0780441756	-0.0035292285	0.0281359931	0.13921969609999998	0.006711159	-0.0084747334	0.08315810559999999	0.0667227822	0.0584783917	-0.0218656599	0.057285736500000004	-0.036149444700000005	-0.0247231023	-0.06344178610000001	-0.0202693192	-0.016693268	0.075208984	-0.0178059405	0.0143961307	-0.0363620069	-0.0465113384	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.0318886	0.04146832	0.0017196215636224002	0.0010168828099599997	0.126805	0.14615060000000002	0.02135999788036	0.016079508025	0.0536691	0.0097572	9.520295184e-05	0.002880372294810001	0.000534207	0.0007733799999999999	2.85377118849e-07	5.981166243999999e-07	-0.000163351	-3.627099999999997e-05	1.3155854409999974e-09	2.6683549201e-08	0.000693951	0.0007285205	5.3074211892025e-07	4.815679904010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.5565076727008	-0.9844483014471734	0.9691384582222248	793090.8933581973	655.5599538283392	-2.6350560755848846	429758.8530634142	6.943520521476812	627.2937974469505	-0.1350744753035542	393497.50831541576	0.018245113878530474	0.7850249999999999	30.094027	0.47041794	0.274661	0.0718619845	-0.015484840900000001	0.064518377	0.0018880101000000001	-0.0109616498	0.0085544329	0.0468561799	0.0208528028	-0.0990378802	-0.0543641657	-0.0162239385	0.0686873918	0.0503516931	-0.0075551952	0.050092862800000006	0.0679407168	0.0633148418	-0.006565455899999999	0.015764411000000002	-0.07160012290000001	0.00032653529999999997	-0.0166551807	0.024237433500000002	-0.0824322213	-0.0151562225	0.009275559499999999	0.0103991625	0.0195851827	0.08987439779999999	0.0467417276	-0.044568557599999996	0.0013473485000000001	0.0419396728	-0.0170229512	-0.018408010500000002	-0.0112915705	0.0317764136	-0.1235089524	-0.04773957190000001	-0.06699232599999999	0.0207845229	-7.16691e-05	-0.024133496600000002	0.0674244845	0.0076397454	0.0159675097	-0.0352211891	-0.0316180802	0.015116925500000001	-0.0690282675	-0.0005625704	0.0779605674	-0.0228878103	0.12211580949999999	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.00911166	-0.02277694	0.0005187889957635998	8.302234795560001e-05	-0.0521893	-0.1789943	0.03203895943249	0.0027237230344899998	-0.15301900000000002	-0.20668809999999999	0.042719970681610014	0.023414814361000003	0.00122473	0.0006905230000000001	1.4999635729e-06	4.768220135290001e-07	0.000175095	0.000338446	1.1454569491600001e-07	3.0658259025e-08	0.000483748	-0.00021020299999999998	4.4185301208999995e-08	2.3401212750400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.5972671503218	-2.959240522378991	8.757104469289883	787828.9086527198	657.7758912086914	2.215937380352216	432669.1230553882	4.910378473642242	625.4304760596027	-1.8633213873478096	391163.2803841413	3.471966592547767	0.8904229999999999	34.134457	0.4882893899999999	0.292714	-0.0331921768	0.0504787833	-0.0537357761	0.0008834271	-0.0535168116	0.036148107400000004	-0.0268141297	0.027657464	0.018097775	-0.08601765970000001	0.0236504943	-0.000470716	-0.0251642848	-0.1316796459	-0.07329399019999999	0.0100152555	-0.0497650808	0.0095482508	0.05706137190000001	0.0561006793	-0.0253574878	0.0068858513	-0.0679078279	0.0316349046	-0.0419426765	0.0722696778	-0.0444727905	0.1646260648	-0.0526881659	-0.025911779399999998	0.0154031579	-0.0190940926	-0.0121610326	0.012769600700000001	-0.0583408479	-0.0847992244	-0.026631966200000003	-0.0366110454	0.0186594133	0.0046732232	-0.0289175629	-0.0766473187	-0.0511215964	0.08495941119999999	-0.0013545882000000002	0.0026995844000000002	-0.058878323600000004	-0.10084798880000001	-0.0349986033	0.1305559311	0.0307937261	-0.0027717165	-0.0450230731	0.0250454396	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.0511663	0.04205464	0.0017685927455295997	0.00261799025569	0.17593699999999998	0.2281263	0.052041608751689984	0.030953827968999995	0.0251865	0.17820550000000002	0.031757200230250006	0.0006343597822499999	0.00106188	-0.00016284999999999995	1.1275891344e-06	2.6520122499999996e-08	-0.000460113	-0.0006352080000000001	4.03489203264e-07	2.1170397276900002e-07	0.000483749	9.999999999615353e-10	9.999999999230703e-19	2.3401309500100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.020362453984	-2.5769046963378064	6.64043781400784	783261.0419581813	654.2574720985851	-3.5184191101062647	428052.83979683096	12.379273034360965	625.5286625451294	0.09818648552663944	391286.1076654983	0.009640585940072978	0.918252	35.201286	0.315041515	0.163426	0.0376476721	-0.025863977799999997	0.047476347800000006	-0.05108524	0.0265946495	0.0185245764	0.020998715299999998	-0.0501267086	-0.058933558	0.057245505599999996	0.0168816523	-0.0944518658	-0.0069078349	0.0033161772999999997	-0.0480375063	-0.0140436769	0.0446834297	0.042986644500000004	-0.0175717059	-0.0643350666	0.06922389570000001	-0.0047742192	0.0021900427	-0.0511857036	0.0566969561	0.0101151572	-0.0171278856	-0.0327008587	-0.0820997192	-0.06664816309999999	-0.013910967199999999	-0.10140932359999999	-0.0450173751	0.004862873	0.0075486826	0.0480989095	0.0226443004	-0.1638028564	0.015197810700000003	-0.10187645890000001	0.0199457327	-0.0363905439	-0.0075554113	0.0864508775	0.0037348268	0.026683863999999998	0.0603620511	0.0574030436	0.009598022099999999	0.0054651594999999996	0.08812401119999999	0.026520020499999998	0.06894534620000001	0.1036801765	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.00949959	-0.04166671	0.0017361147222240995	9.02422101681e-05	0.0454964	-0.1304406	0.01701475012836	0.00206992241296	-0.0616697	-0.0868562	0.007543999478439999	0.00380315189809	0.0008502119999999999	-0.00021166800000000012	7.228604449439999e-07	4.480334222400006e-08	-5.583600000000001e-05	0.000404277	1.6343989272899998e-07	3.1176588960000005e-09	-2.18661e-05	-0.0005056151	2.5564662934801004e-07	4.7812632921e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.7955662779518	0.7752038239677859	0.6009409686942779	784633.7852376774	656.387540610643	2.1300685120578464	430844.6034688885	4.537191866060327	624.2598081353145	-1.2688544098148211	389700.3080531397	1.6099915133065186	0.8344599999999999	31.989115	0.28274292	0.15705999999999998	0.0067279726	0.0389464015	-0.0044647504	-0.0234243664	-0.052727723899999995	0.0191025051	0.0122380723	-0.022238897	-0.0038699694	0.06688059980000001	-0.0171073274	-0.0319805378	-0.08564199019999999	-0.039459871699999996	0.0461657239	0.0391759076	-0.0017476877	0.0324907669	0.0504339954	-0.0041839681	-0.018977433000000002	-0.0248253871	-0.0272648517	-0.014815972299999999	0.052590715700000006	0.0137126405	0.0258499606	-0.0611890628	-0.0897673192	0.040893616699999996	-0.026087535800000002	0.0715231501	-0.0149277965	-0.0735303226	0.007827773599999999	0.0081227356	-0.048626123099999995	-0.031175667	-0.0393066672	-0.0510374006	-0.09439240210000001	0.021685468500000003	-0.0027866335	-0.026038421000000003	-0.0221318408	0.040979990099999995	-0.0090958354	0.027020846600000002	-0.083505797	-0.0570800111	0.073843668	0.0038968684	0.046566547800000004	-0.0047080388	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.027385900000000005	0.017886310000000002	0.00031992008541610015	0.0007499875188100003	0.177479	0.1319826	0.017419406702759998	0.031498795441	-0.00151944	0.06015026	0.0036180537780676	2.3086979136e-06	0.00188982	0.001039608	3.5714196324e-06	1.080784793664e-06	-0.0004707030000000001	-0.00041486699999999997	1.72114627689e-07	2.2156131420900001e-07	-2.18661e-05	0.0	0.0	4.7812632921e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
