csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
944.8688268803552	n/a	n/a	892777.1000102586	654.7029411718887	n/a	428635.94117912155	n/a	643.1214467120933	n/a	413605.19522105594	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0560296668076	-44.81279721354758	2008.1867941025382	810100.8565395771	654.0665369121754	-0.6364042597133448	427803.0347082861	0.4050103817812904	628.6678109637114	-14.453635748381885	395223.2165419048	208.9075863469028	1.719944	66.145195	0.31051992	0.169173	-0.0826890188	0.026345745299999997	-0.1322217823	0.031374974	-0.0889079404	0.0254990558	-0.1202444576	0.0448134015	-0.02285189	0.1386330938	-0.0447399754	0.005632364599999999	-0.0052134962	0.0549625162	-0.042879245	-0.041713191499999996	0.1506927293	-0.037406008500000004	0.0454488091	-0.053422028600000004	0.0185712914	-0.0399238877	0.031813962599999995	-0.0536469938	0.014303472900000001	-0.10235665869999999	0.040134845	-0.0787979222	-0.018100973500000003	0.013199669499999999	-0.0439118289	0.0008054317	-0.0723423392	0.0119716267	-0.0843982702	0.0099290188	-0.015055281299999999	0.0864374032	-0.0519799867	0.1224965006	-0.0262875065	0.0406466173	-0.0128819773	-0.0111295602	0.0172667663	0.1011661569	0.0125278695	-0.005039542	0.0507669165	-0.0048502509	0.0356033829	-0.0875336817	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.00473564	0.00473564	2.24262862096e-05	2.24262862096e-05	-0.0316495	-0.0316495	0.00100169085025	0.00100169085025	-0.110567	-0.110567	0.012225061489000004	0.012225061489000004	0.00234264	0.00234264	5.4879621696e-06	5.4879621696e-06	-0.0008793549999999999	-0.0008793549999999999	7.732652160249999e-07	7.732652160249999e-07	4.93606e-05	4.93606e-05	2.4364688323600004e-09	2.4364688323600004e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.2593630222012	-22.796666644606372	519.6880101053089	769583.9900101181	652.1457944304905	-1.920742481684897	425294.1371933756	3.6892516809490568	625.4265496916629	-3.2412612720485185	391158.36905921815	10.50577463368158	0.978946	37.648079	0.17637498999999998	0.0872239	0.0276993665	0.0177594745	0.1064704935	-0.0362954015	-0.0004382173	0.0094472608	0.0259295792	-0.024752949500000003	0.0341813791	0.0333569311	0.0752947859	0.0329809285	0.1229124529	0.1038054481	0.0143139205	-0.0097560084	-0.10128581960000001	0.0371293796	-0.0244988054	0.0240773444	-0.029745896400000006	-0.014937764099999999	-0.0133736494	0.0239394356	0.0067744198	-0.09385354470000001	0.1124967985	0.0534769337	0.037266932999999995	0.125577855	0.052246193899999994	-0.0232397204	0.1151546044	0.0839872178	-0.045621725999999994	0.0277379842	-0.0536116829	-0.0180697155	-0.1300460748	0.08829330699999999	0.0123175044	0.0816392205	-0.0409746876	0.0834826356	0.0676615175	-0.024205615299999997	-0.0182961778	0.0230394284	0.0385301242	0.0373818457	0.0473273668	-0.026103064500000002	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.046539	0.04180336	0.0017475209072895998	0.002165878521	-0.0326698	-0.0010203000000000018	1.0410120900000037e-06	0.00106731583204	-0.056475800000000013	0.054091200000000006	0.002925857917440001	0.003189515985640001	0.00133213	-0.00101051	1.7745703369e-06	1.0211304601e-06	-0.000636893	0.00024246199999999985	5.878782144399991e-08	4.05632693449e-07	-0.00028687	-0.00033623059999999996	1.1305101637636001e-07	8.22943969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.3628508772638	13.103487855062554	171.70139396777182	792746.0062222887	654.214228112824	2.0684336823335343	427996.2562652581	4.278417898211863	626.5367315506401	1.1101818589771708	392548.2759821589	1.2325037600020072	1.2306700000000002	47.328789	0.51611465	0.273829	0.1345287508	-0.10588563449999999	0.038091006499999996	0.009238177	-0.0793791882	0.04403566019999999	0.1324967223	-0.0078480127	-0.053916503899999996	-0.0910957881	0.0350745539	0.0024849360999999997	0.0146778746	0.06119199	0.0765662776	0.1167770625	-0.050315269800000006	-0.0269351573	-0.10612565869999999	-0.034466518599999996	-0.012999967099999999	-0.11647149539999999	-0.1208284808	0.026314351899999998	0.0116576115	0.0185325044	-0.051981758499999996	0.052111595999999996	0.0600111863	-0.0189022251	0.1291897876	-0.0582652716	0.042824611500000005	-0.15343061060000002	0.0375598303	-0.007739687199999999	0.07565825309999999	0.0141238263	-0.0196822135	0.0714562965	0.0863061608	0.05149959900000002	-0.0848930648	-0.1069391642	0.0454844959	0.11924863220000001	0.0420466311	0.0194775151	0.0235399274	0.0420642334	0.0187103595	-0.0587031228	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	0.0230613	-0.0234777	0.0005512023972899998	0.00053182355769	0.115482	0.14815179999999997	0.021948955843239998	0.013336092323999998	0.144323	0.20079879999999997	0.04032015808144	0.020829128329000003	0.00313119	0.00179906	9.8043508161e-06	3.2366168836e-06	-0.000636893	0.0	0.0	4.05632693449e-07	0.000787797	0.001074667	1.1549091608890002e-06	6.20624113209e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888.1075881180276	-2.2552627592361887	5.086210113197628	788735.0880728201	654.3465043282325	0.13227621540852394	428169.3477265776	0.017496997162802234	623.666330408375	-2.870401142265109	388959.6916850483	8.239202717516843	1.374811	52.872139	0.2493516	0.161519	-0.050993030300000006	0.0314277641	-0.0406036516	-0.09999347210000001	-0.148539308	0.0535259927	-0.1273049986	-0.043645354500000004	-0.1270103807	0.0712300933	-0.10232505	0.0164788841	0.0028141585	-0.0505795578	-0.0804120199	-0.0554438846	0.06252380910000001	0.0973745049	-0.0085129889	-0.1050337361	-0.0867780574	0.0121411008	0.014323526100000001	-0.09794862039999999	-0.0741205129	0.0268585585	-0.0288337016	-0.0013562663	-0.10122955119999999	-0.099494628	-0.030009366099999997	-0.0335058316	-0.1571356785	0.0550106875	-0.0129685635	-0.13817689560000002	0.0806572468	-0.0038767389	0.0427588391	0.0086553753	-0.0113744259	0.06530819639999999	0.1378030281	-0.025991393300000002	0.0267499605	-0.022245820899999998	-0.10586462560000001	-0.0391211578	-0.0591533884	0.0633495477	-0.1071504794	-0.0320324429	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.0229139	-0.00014739999999999892	2.1726759999999682e-08	0.0005250468132099999	0.061719900000000015	-0.05376209999999998	0.0028903633964099977	0.003809346056010001	-0.0015276	-0.1458506	0.02127239752036	2.3335617599999998e-06	0.00307384	-5.7349999999999856e-05	9.4484923456e-06	3.2890224999999825e-09	-0.00100988	-0.0003729869999999999	1.391193021689999e-07	1.0198576143999998e-06	0.00134929	0.0005614929999999999	3.15274389049e-07	1.8205835041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.7642854689573	-0.3433026490703241	0.11785670885870216	788125.4265542083	651.3210296473669	-3.0254746808656137	424219.0836609062	9.153497044558886	626.5087497944845	2.8424193861095546	392513.213569048	8.079347966531419	1.1353719999999998	43.663837	0.1971164	0.0960523	-0.0094377266	0.0009235084	0.0120233156	0.0728019279	0.0157070303	-0.0430253941	0.0697727496	0.0271565646	0.09778542130000001	0.0752699899	-0.0954439031	0.0792411147	-0.0418523098	-0.034201950099999996	0.0274456059	0.0008642372	-0.0090206656	-0.0628637967	0.00042583169999999996	0.0605146749	0.0214537962	0.0404426688	-0.0282988575	-0.0280927069	-0.0668462569	-0.049568300499999995	0.0547828808	-0.0367296804	0.0014431851	-0.013990758600000002	0.0751287651	-0.0438476657	-0.058880746799999995	0.0194684468	0.056061454000000004	-0.016741369199999998	-0.1542474867	-0.0174856501	-0.0781236818	0.0778533832	0.0320433974	-0.062138636399999995	-0.0338962197	-0.002053707	-0.07997183440000001	-0.07411464150000001	0.05956666980000001	-0.0720016624	0.057600904400000014	-0.1752111657	0.0722814941	-0.0138589567	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.022825900000000003	-8.79999999999978e-05	7.743999999999613e-09	0.0005210217108100001	0.030139099999999995	-0.03158080000000001	0.000997346928640001	0.0009083653488099996	-0.0528356	-0.051308000000000006	0.002632510864	0.0027916006273599994	0.0021121	-0.00096174	4.46096641e-06	9.249438276e-07	0.000122392	0.001132272	1.2820398819839998e-06	1.4979801664000002e-08	0.00153807	0.00018878000000000013	3.5637888400000055e-08	2.3656593249000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.2610752490491	-0.5032102199081692	0.253220525420028	787232.2156520988	653.1389887413781	1.817959094011144	426590.53861411	3.3049752674978192	625.2491490476635	-1.2596007468209791	390936.4983848274	1.5865940413919684	0.8660759999999998	33.307331	0.323938	0.178377	-0.06382691139999999	0.0433487455	-0.0701232118	0.006252088	0.012545993799999999	0.0350192037	-0.0183551108	0.0977372039	0.05602728	-0.05707427230000001	0.0694650524	-0.0006355648000000001	0.0199199326	0.0316192259	-0.0823895253	-0.044014881	0.0626752656	-0.0128204702	0.0727736403	-0.0199696838	-0.0213791006	-0.027995125899999997	0.0267487006	-0.0622378085	0.0788199321	-0.0015437882999999998	0.0093257376	-0.0524354588	0.031754715	0.0495144574	-0.0599891373	0.0361821684	0.064992923	-0.0534799484	-0.0867313027	-0.007126763	0.0385560821	0.0777461992	0.0727022764	0.0870069761	-0.0547430982	-0.0713870769	0.0557563349	-0.0664709484	-0.029239823300000002	-0.0364457677	-0.0090548815	0.0245285596	-0.1050641509	0.0896786676	-0.0111943256	-0.09543850470000001	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0226506	-0.0001753000000000067	3.073009000000235e-08	0.0005130496803599998	0.011815	-0.0183241	0.0003357726408099999	0.000139594225	-0.165605	-0.11276939999999999	0.012716937576360002	0.027425016025	0.00475916	0.00264706	2.2649603905600006e-05	7.006926643600002e-06	-0.0006114019999999999	-0.000733794	5.38453634436e-07	3.738124056039999e-07	0.00106554	-0.0004725300000000001	2.232846009000001e-07	1.1353754916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.9183506440636	-4.342724604985507	18.85925699474652	779544.8139040336	650.7804203122969	-2.3585684290811737	423515.15546184976	5.562845034658436	623.9304828430087	-1.3186662046548463	389289.24742071	1.738880559298817	0.768205	29.543451	0.1968227750000001	0.108152	-0.0258827736	0.0321808137	0.0324044602	-0.0009626178	0.14228144339999999	0.0105302799	0.0314538396	-0.0691297157	-0.0029629979999999997	-0.0366567181	-0.0268752825	0.0985652702	0.0044410811	-0.0215827452	-0.0507427677	-0.0190143375	-0.0320630959	0.021419473199999997	0.050899635	0.0862449207	0.0299827825	0.0912398355	-0.0284346323	-0.0215791742	-0.0796938	0.042019417	-0.0878576069	-0.0234816116	0.0534349039	0.0613599554	0.039698505099999996	0.053952724	0.0275196725	0.036201536	-0.0120311159	-0.017622083700000003	-0.0001356893	-0.0358214768	-0.0009697669	-0.0193476176	-0.0681827693	0.029496067	-0.0071507159	-0.0427566745	0.0571041466	0.0533794084	-0.0195411075	0.0042379725	-0.1109126882	-0.0459207582	0.1136178365	0.0017327076	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.0108371	-0.011813499999999996	0.0001395587822499999	0.00011744273641	-0.0537947	-0.06560969999999999	0.004304632734090001	0.0028938697480900004	-0.176755	-0.011149999999999992	0.00012432249999999982	0.031242330025	0.00319581	-0.0015633500000000002	1.02132015561e-05	2.444063222500001e-06	-4.94905e-05	0.0005619115	3.1574453383225e-07	2.44930959025e-09	0.0011052700000000002	3.973000000000019e-05	1.5784729000000152e-09	1.2216217729000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.0633549532204	18.14500430915677	329.24118137931794	811915.1696395532	654.1285248315457	3.348104519248864	427884.1269982941	11.209803871814664	624.5499620678387	0.6194792248300018	390062.6551189388	0.38375450999598	1.571065	60.41964300000001	0.730536375	0.4809020000000001	0.1477601287	-0.1624844831	-0.016578930800000002	-0.049593808600000004	0.0031128648999999998	0.0034338312	0.0923685041	-0.0178064752	-0.09188759710000001	-0.0662334515	0.0122117979	-0.0228203029	-0.131910748	-0.0059218864000000005	0.0682374057	0.16713179449999999	0.0132489926	0.0607680946	-0.1134778749	-0.0728362817	0.0073464559	-0.0606784891	-0.1032924495	0.0641429225	0.0025119129	0.0694206485	-0.1140997859	-0.033498391	0.0326397971	-0.1119409132	0.015078723200000001	0.0198189781	0.0292726589	-0.1613314326	0.1207252258	-0.0261697015	0.007145773	0.0018885159	0.010078021500000001	-0.133301408	-0.043783164000000006	-0.0372472081	-0.0226487444	-0.0196433344	-0.0803696	0.08893700119999999	-0.0356985343	-0.052384426100000006	0.11328266869999999	0.0335139172	-0.0010750868	-0.0141356298	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0229948	0.0121577	0.00014780966928999996	0.0005287608270399999	0.139351	0.1931457	0.03730526142849	0.019418701200999998	0.263169	0.439924	0.193533125776	0.069257922561	0.00367138	0.0004755700000000002	1.34790311044e-05	2.2616682490000023e-07	-0.0008472999999999999	-0.0007978095	6.3649999829025e-07	7.179172899999998e-07	0.00153807	0.00043279999999999984	1.8731583999999988e-07	2.3656593249000004e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8237467682469	-24.239608184973463	587.5586049610325	768819.8828967069	653.5265835339243	-0.6019412976214653	427096.9953855233	0.3623333257822135	626.4161142462938	1.8661521784550812	392397.1481874258	3.4825239531526466	1.7099650000000002	65.761421	0.13749414999999998	0.0709816	0.0563084462	0.0135140299	0.1169184262	0.0597587008	-0.1727644498	-0.0003891239	-0.0665154597	-0.14254930400000002	0.0061807614	-0.0070069009	-0.0001250672	-0.0456879288	0.037970235899999996	0.14017055679999998	-0.0174405778	-0.011804819499999999	-0.1190175719	-0.0637875847	-0.08330924370000001	0.0291514111	0.0641135716	-0.0325356576	-0.014646859	-0.0516710816	0.024256042599999996	0.0339805677	0.0168666021	0.0046412	-0.04639657480000002	-0.041362007400000005	-0.0451267155	-0.0359264227	-0.0429822725	0.0001500834	0.1050084794	-0.0630860916	0.043369403099999995	0.0328868044	0.054088365199999995	0.0814350371	0.0274575589	-0.1887740049	0.0545780009	0.0816662257	-0.0045157276	0.0592554468	0.08374828	-0.0306420738	-0.1009546254	-0.047170972	-0.0671969065	-0.033581108	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.0227653	-0.00022950000000000054	5.267025000000025e-08	0.00051825888409	0.0946891	-0.04466189999999999	0.001994685311609999	0.008966025658810002	0.239066	-0.024103000000000013	0.0005809546090000008	0.05715255235599999	0.00285582	-0.0008155600000000003	8.155707872399996e-06	6.651381136000005e-07	-0.000292865	0.0005544349999999999	3.0739816922499994e-07	8.5769908225e-08	0.00153807	0.0	0.0	2.3656593249000004e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
