csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109
944.3017809906912	n/a	n/a	891705.8535821914	660.6452564215776	n/a	436452.1548323321	n/a	648.1643804942939	n/a	420117.06414155185	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	3.35348e-10	n/a	n/a	1.1245828110400002e-19	3.35476e-10	n/a	n/a	1.1254414657599998e-19	-5.67011e-05	n/a	3.21501474121e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.4987080419256	-26.80307294876559	718.4047194968498	841803.8792586026	658.5079545961174	-2.137301825460213	433632.72626636224	4.568059093115559	642.1844278194071	-5.9799526748868175	412400.8393337393	35.759833993886005	1.142934	45.798157	0.10443098479987196	0.0701325	-0.0158638706	0.0861056928	-0.0228377942	0.0405074571	-0.1816348995	0.0459569082	-0.0327432062	0.0180615248	-0.0326496894	0.0594489913	-0.0187688468	0.0020329073	-0.0090681854	0.004344564600000001	-0.1365718351	-0.0093687425	0.0046535844	-0.176401643	0.0069213014000000005	-0.0139425325	0.0346823532	-4.15372e-05	0.12636162199999998	-0.0181327905	-0.0042414694000000005	0.0173155847	-0.044638277999999997	0.0020159023	-0.0357555059	0.0582147996	-0.055193522599999996	0.0288575227	-0.09246824	0.0442864229	-0.0807142636	0.0102008713	-0.06185667230000001	0.0403946717	-0.0095518428	0.0931711928	-0.00020662669999999998	0.09269116460000001	-0.028869411400000006	0.0772219137	-0.0333045533	0.0324706969	-0.0035402681	-0.015645252	0.0048448403	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-5.73578e-05	-5.73578e-05	3.28991722084e-09	3.28991722084e-09	-0.016441099999999997	-0.016441100335347996	0.00027030978023698	0.0002703097692099999	0.000131882	0.000131881664524	1.7392773437620882e-08	1.7392861924e-08	-0.00130983	-0.0012531289	1.7156546288999997e-06	1.5703320400152097e-06	0.000502884	0.000502884	2.52892317456e-07	2.52892317456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.978222071073	-6.520485970852633	42.516737296086	829881.3210877731	662.0453932785399	3.537438682422476	438304.1027613365	12.513472431898863	637.839838922319	-4.3445888970881015	406839.66011644993	18.875452684701205	1.127128	45.164799	0.2049323192	0.10820899999999999	0.06168411980000001	0.0032660688	-0.0689136002	0.050439147000000004	0.0064953261	0.0731692539	0.0360496538	-0.0301536066	0.0093908124	-0.0111261811	-0.024422043100000002	-0.058874166799999995	0.0093956664	-0.048229605999999994	-0.0595937033	-0.06505407269999999	0.0460248636	-0.0463922404	0.0245831349	-0.046881687699999994	0.0339210442	-0.0431781797	-0.0905991589	-0.0066793385	0.0350412179	0.0160860157	0.0104984831	-0.0202313309	0.033062373	0.031909176000000004	0.047010008799999996	-0.013167794299999999	-0.07403222200000001	-0.0176981097	0.048864965	-0.0642783859	0.012954074	-0.0042072049	-0.047392247699999994	0.0509006562	0.1092026527	0.0289881902	-0.0244340818	0.006078251999999999	0.1324502067	-0.0191208013	0.0705700254	-0.0883329996	-0.0315756081	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.00020983	-0.0001524722	2.324777177284e-08	4.4028628899999986e-08	-0.043864	-0.027422900000000004	0.0007520154444100003	0.001924050496	-0.07673349999999997	-0.07686538199999997	0.005908286950005919	0.005888030022249995	-2.75557e-05	0.0012822742999999998	7.593166024899999e-10	1.6442273804404894e-06	0.0005210530000000001	1.8169000000000063e-05	3.3011256100000226e-10	2.71496228809e-07	-0.000709388	-0.000709388	5.032313345440001e-07	5.032313345440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.3272724625264	-6.650949608546625	44.23513069542651	817807.8157195123	660.9460499123265	-1.0993433662133612	436849.68089470774	1.2085558368373244	634.7308771614887	-3.1089617608303115	402883.2864221929	9.665643230305113	0.851726	34.129234000000004	0.357186535	0.200073	0.0036770094	-0.0400705666	0.0209993871	0.0204481305	0.0435343125	0.0680382149	0.024583149300000003	0.0632945486	0.0198843765	0.011152520800000001	-0.0134574385	-0.0041949737	-0.051649809299999995	0.028471995899999998	0.051729748799999996	0.012472698899999999	0.053320704299999994	0.022902711699999998	-0.0514224804	-0.0786987104	-0.0075938817	0.029121961800000002	-0.0649563376	0.04598381940000002	0.020559893200000002	-0.0211033075	-0.0626001747	-0.0084318064	-0.0057153313	-0.0182077123	-0.009587688399999999	-0.049047042400000004	0.060953567699999996	-0.0782014173	0.030654931200000006	0.0422247959	-0.0057110737	0.0695642119	-0.0299835411	-0.012401436100000001	-0.06682543	0.0320715514	0.0366018806	0.0821774839	0.0813881702	0.0448290684	-0.051767836	0.031985384900000004	-0.0301541562	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0394127	-0.03920287	0.0015368650162368995	0.0015533609212899993	0.0991074	0.1429714	0.02044082121796	0.00982227673476	0.053505	0.13023849999999998	0.01696206688224999	0.0028627850249999995	-0.0005226	-0.0004950443	2.7311076e-07	2.4506885896249005e-07	0.000786695	0.000265642	7.056567216399998e-08	6.18889023025e-07	-0.000844177	-0.00013478899999999996	1.8168074520999988e-08	7.12634807329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.013763683073	0.6864912205465998	0.4712701958875604	819049.9124558009	659.4647698038989	-1.4812801084276543	434893.78261250927	2.194190759623444	638.5436954098077	3.8128182483189903	407738.05094761326	14.537582994714295	1.101032	44.11911	0.14304877000000002	0.0701967	-0.10048042189999999	0.0661574014	0.075129544	-0.0335916433	-0.1026325212	0.00318801	-0.0298536848	0.0326458174	-0.012569158700000001	0.0091548767	-0.0335604371	0.0296032544	-0.0240055661	0.0713162608	-0.033575323500000004	0.08725816300000001	-0.049241609299999996	-0.0733980687	-0.0084593103	-0.0150694806	-0.0244756371	0.0733594801	0.10665216300000001	-0.019959011999999998	0.026382798399999997	0.005474894100000001	-0.0219641867	0.0217899729	-0.0083734272	0.0389539023	-0.0123552349	-0.0620029851	0.0206550163	-0.0020941523000000003	-0.08665964570000001	0.0566450379	-0.0801585269	-0.0326672503	-0.048888136500000005	-0.0493496247	0.0310130277	-0.0163614669	-0.0828869205	0.09687740710000001	-0.0043312042	-0.0241941937	-0.0315563103	0.1271775826	0.0498171099	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.00307021	0.03634249	0.0013207765794000998	9.4261894441e-06	0.06862740000000002	-0.030479999999999983	0.0009290303999999988	0.004709720030760003	0.0535433	3.8300000000005e-05	1.4668900000003829e-09	0.0028668849748900004	-0.000403711	0.00011888899999999999	1.6298257152100002e-07	1.4134594321e-08	0.000165307	-0.0006213880000000001	3.861230465440001e-07	2.7326404249e-08	-6.0694399999999986e-05	0.0007834825999999999	6.138449845027601e-07	3.6838101913599992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.3689288368927	4.355165153819712	18.96746351704548	826951.8487339576	661.8126370016996	2.347867197800724	437995.9664951434	5.5124803785086245	636.839804003159	-1.7038914066487223	405564.935962782	2.9032459256513614	1.447885	58.01773100000001	0.58653819	0.338582	0.1064516984	-0.0463317144	-0.08998485960000001	0.0359188297	0.049908639000000005	0.036587058900000004	-0.0368577402	-0.12598923509999999	-0.0329018649	-0.0299177823	-0.0140035203	-0.0191366851	-0.0091306839	-0.0195085555	0.01152495	-0.0976983832	0.0643155544	0.018356230600000002	0.1304176965	0.0179233508	0.054211261399999995	-0.0694492183	-0.0685057408	0.0171416615	-0.0138109776	0.019392264	0.1503288008	-0.013322738899999999	0.030912273100000002	0.0455389032	0.0086624664	-0.0195929868	-0.0682288272	0.10946059050000001	0.0288463258	0.023443952400000002	-0.0785062934	0.07557581690000001	0.030016927000000002	0.0908999124	0.06338230730000001	0.0046121124	-0.012621116000000002	-0.1296163275	-0.0244401319	0.0254171728	0.0513213118	0.0728135616	0.1346047394	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.0265524	0.02962261	0.0008774990232121	0.00070502994576	-0.08977749999999997	-0.1584049	0.02509211234401	0.008059999506249995	-0.229183	-0.2827263	0.07993416071168999	0.052524847489	-0.00199882	-0.0015951090000000002	3.9952813924e-06	2.544372721881e-06	-0.000136897	-0.00030220400000000004	9.132725761600004e-08	1.8740788609e-08	-0.000479069	-0.0004183746	1.7503730592516e-07	2.29507106761e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.9170621544605	-3.451866682432182	11.915383593285362	820685.7235025688	660.749583459176	-1.063053542523562	436590.0120414745	1.130082834271895	638.2699161028652	1.4301120997062071	407388.48580195854	2.0452206177260965	1.308704	52.440647	0.8026613609999999	0.49064	-0.1054278963	-0.0558822618	0.1256310057	0.0517923518	-0.0330236478	0.0004854509	0.0138380355	0.0823817123	0.029796991800000002	0.041909859199999996	-0.0141607994	0.0017381725	0.0074900727	-0.021435587599999997	-0.0081659357	0.1190709865	0.0516602542	-0.0329103418	-0.0711689931	0.0136228321	-0.10672182150000001	0.038858812799999996	0.048750135800000004	0.0299797248	0.0084143526	-0.011346689699999999	-0.0747729317	-0.0218086219	0.0067558662	-0.0519414687	0.021981761800000003	0.0227211418	-0.0776533674	0.0192946746	-0.0996594305	0.1455436859	-0.0228560395	0.025980610699999997	-0.09480669609999999	-0.1209640575	0.0880618907	-0.0590873367	-0.0449847189	0.0009521839999999999	0.0469874657	0.0038364159000000004	-0.0481194213	-0.0275253177	-0.08658705289999999	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0140917	-0.012460700000000002	0.00015526904449000002	0.00019857600889	0.103379	0.19315649999999995	0.03730943349224998	0.010687217641	0.207945	0.437128	0.191080888384	0.043241123025	-0.00428965	-0.00229083	1.84010971225e-05	5.247902088899998e-06	0.000284434	0.0004213310000000001	1.7751981156100003e-07	8.090270035600001e-08	7.09322e-06	0.00048616222000000004	2.363537041553284e-07	5.03137699684e-11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.5273133309677	-13.389748823492825	179.28537355622746	796605.0050417953	659.8449193591733	-0.9046641000027194	435395.317604114	0.8184171338337302	637.0777715974967	-1.1921445053684463	405868.0870636322	1.4212085216801784	1.3855130000000002	55.518452	0.641697861	0.345241	-0.0169014678	0.0889526481	-0.0429613985	-0.11707537679999999	-0.0029042437	-0.044196565300000004	0.0898637304	0.0252072646	0.1776503388	0.022605901499999997	-0.0367634917	-0.1071546937	0.0448546157	-0.0390039475	-0.07893274019999999	-0.033426685899999996	-0.1504728899	0.0323196041	-0.06598736059999999	3.34829e-05	0.042724787800000004	0.0703368178	-0.01054284	0.026831305899999998	0.0645908413	0.0860276697	-0.044785472699999995	0.058643862699999987	0.0651167746	0.0062214137	0.0402855966	0.1110174664	-0.0254394617	0.0597746815	0.09026046039999999	-0.11711323259999999	0.3003715777	-0.36272511420000003	-0.050225158	-0.18070961530000001	-0.18048067690000005	-0.11175701880000001	-0.0973073556	0.2130205959	-0.0224628574	0.10131254449999999	0.1163477179	-0.1656938625	0.0610765317	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.028272900000000007	-0.042364599999999995	0.0017947593331600004	0.0007993568744100003	0.0307077	-0.07267130000000001	0.005281117843689999	0.00094296283929	0.109323	-0.098622	0.009726298883999998	0.011951518329	0.00189612	0.00618577	3.5952710544e-06	3.82637504929e-05	0.00121022	0.0009257859999999998	8.570797177959998e-07	1.4646324483999995e-06	-0.0014421499999999995	-0.0014492432199999994	2.100305910715967e-06	2.0797966224999987e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892.9709306026479	0.4436172716801821	0.19679628373296845	797397.0829013591	659.599230799062	-0.2456885601113754	435071.14527071425	0.06036286856960092	633.8267143557716	-3.251057241725107	401736.30383103294	10.56937318897326	1.136387	45.535782	0.36421815	0.214359	-0.11465257640000001	-0.0189196594	0.1107186717	-0.0653616829	0.0142563825	0.0002598576	-0.0070507921999999985	-0.0089431827	0.061928423600000004	0.0617518588	0.0826456038	0.033001486600000005	-0.10311185810000001	-0.064289199	0.1494698887	0.1099094832	-0.0364413209	0.045551434800000005	-0.016927438899999998	0.009405270799999999	-0.04724722889999999	0.1094652235	0.008776797	0.0595574787	-0.0634420193	0.0365696362	-0.0423198306	-0.10334930310000001	0.0735610401	-0.08402843269999999	0.0741225424	-0.080094256	0.061280488	0.0070711746999999985	0.0496317924	0.12504461949999998	-0.0087504182	0.0145642427	0.0559569229	0.0338692969	-0.1295397868	0.03798838	0.093637631	-0.020801502	-0.0569851743	-0.0109070711	0.05101306	0.11067227019999999	-0.0752430905	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.0464236	-0.0181507	0.00032944791049	0.00215515063696	0.0209146	-0.0097931	9.590480761000004e-05	0.00043742049315999987	0.288185	0.17886199999999994	0.03199161504399998	0.08305059422499997	-0.000151147	-0.002047267	2.2845415609e-08	4.1913021692890014e-06	0.00223021	0.00101999	1.0403796000999998e-06	4.973836644099998e-06	-0.00136116	8.098999999999952e-05	6.5593800999999245e-09	1.8527565456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.4464803663353	5.475549763687468	29.98164521461789	807206.0780826558	661.1463141377236	1.5470833386616505	437114.4486978975	2.393466856764479	636.5363872298813	2.7096728741096285	405178.5722676693	7.342327084685535	0.963111	38.592499	0.34487705	0.157863	0.0021907339	0.023769065099999997	-0.0162126636	-0.0643776623	0.0340663408	-0.031501749700000005	0.06732480910000001	-0.0994585008	0.0465072318	0.0937678908	-0.0794632407	-0.0554739907	-0.0666285996	-0.06796048980000001	0.057809008700000004	-0.0264820327	-0.0719045675	0.0365435389	0.0732876573	0.035251221	-0.005630339	0.0427417826	-0.0504301001	0.011460338300000001	0.1009971834	0.0855437131	-0.0755927968	-0.1129035681	0.0459362591	0.029418887799999998	0.013975376000000001	0.0085283538	0.030277180600000002	0.0369561402	-0.0798290571	0.06451502370000001	-0.0905029736	-0.0656281578	-0.0020773618	-0.0338700501	-0.0573646638	-0.1463560708	-0.079396463	-0.0297540028	-0.0338080362	-0.0085300934	-0.0271427306	0.042823364100000004	0.0097565061	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.0267521	0.0196715	0.0003869679122500002	0.0007156748544099999	0.0478635	0.0269489	0.0007262432112099999	0.0022909146322499995	0.227668	-0.06051699999999999	0.0036623072889999993	0.051832718223999985	0.001025	0.001176147	1.0506250000000002e-06	1.383321765609e-06	0.000343846	-0.001886364	3.5583691404959983e-06	1.1823007171599998e-07	0.000331122	0.0016922819999999998	2.8638183675239994e-06	1.0964177888399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
