csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107
943.5782594185615	n/a	n/a	890339.9316473622	663.678284260043	n/a	440468.8649983545	n/a	648.3528408508893	n/a	420361.4062394185	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.994529326355	-30.58373009220657	935.3645463529415	833559.0105798524	661.0155547475603	-2.6627295124827697	436941.56361822475	7.0901284566467275	640.4796783087453	-7.873162542143973	410214.2183264737	61.986688415018946	1.216139	48.56723	0.2921061	0.148169	-0.0147586293	-0.05690068440000001	-0.0018228758	0.0402358334	-0.15134684710000001	0.0157832208	0.032899327400000004	-0.08128071469999999	0.0076170752	-0.10285032220000001	0.0107955316	-0.0706641915	0.0295721929	-0.0946562855	-0.014372224199999999	0.0713903307	-0.1063383173	0.046130577400000004	-0.046014293899999996	0.0642018687	-0.0226165248	0.0070819563	-0.0657898245	0.10287895359999999	-0.041193121299999996	0.0097996617	-0.0395503616	0.029820979100000002	-0.02181255	0.0092103015	-0.0360106458	0.0297230005	-0.0544658182	0.026216469500000002	-0.11726340560000001	0.039674844199999997	-0.004575973400000001	0.0335631746	-0.0036775927	0.1100600174	-0.0076929094	0.0205229761	0.0197261767	-0.000707231	-0.0046376891	0.1135156561	-0.0061250493	0.023153046	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0221467	0.0221467	0.0004904763208900001	0.0004904763208900001	0.0223248	0.0223248	0.0004983966950400001	0.0004983966950400001	-0.0110661	-0.0110661	0.00012245856920999997	0.00012245856920999997	0.00105893	0.00105893	1.1213327449e-06	1.1213327449e-06	0.00134626	0.00134626	1.8124159876e-06	1.8124159876e-06	0.00232618	0.00232618	5.411113392400001e-06	5.411113392400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.3385812933592	-3.655948032995752	13.36595601996551	826896.6554286192	660.9345110704131	-0.0810436771471359	436834.4279238861	0.0065680776055291965	637.9490510192612	-2.530627289484073	406978.991696376	6.404074478281506	0.996013	39.77637100000001	0.2469986196	0.122808	0.0581584688	-0.0839001043	0.0818376421	0.0220453531	-0.11079980960000001	0.038974291	0.0710855777	0.006967856	-0.0178734523	-0.116440446	0.03688238	0.027718618599999998	-0.048342347	0.0222371371	0.06986512019999999	0.034598883399999995	-0.0794625654	0.0797580779	-0.11925492539999999	0.0167747055	0.0024151333	-0.0209760592	-0.0440141036	0.0996625963	-0.0689902401	0.0073551867	0.0788491588	-0.026534749700000002	0.0087372691	-0.057984739699999996	-0.1034180048	-0.0565565936	0.0012024374000000001	-0.0245485909	0.1072508743	-0.0560901864	-0.0559890675	-0.1382889302	-0.0451202863	-0.09280718630000001	-0.11255388710000001	0.0337966299	0.06179860280000001	-0.01217114	0.0457305987	0.0018275423999999998	-0.0753576034	-0.047837658899999996	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-5.04196e-05	-0.0221971196	0.0004927121185367043	2.54213606416e-09	0.0106316	-0.0116932	0.00013673092623999998	0.00011303091856	-0.0925839	-0.0815178	0.006645151716840001	0.00857177853921	0.00254029	0.00148136	6.453073284100002e-06	2.1944274496000005e-06	0.0011666100000000006	-0.00017964999999999933	3.2274122499999745e-08	1.3609788921000016e-06	0.0013553800000000006	-0.0009707999999999996	9.424526399999993e-07	1.8370549444000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.7050881603548	-5.633493133004436	31.73624487960813	816682.8863669145	663.3602969351224	2.425785864709269	440046.88354985375	5.884437061423296	635.6335756440297	-2.315475375231472	404030.04248601454	5.361426213303325	1.099127	43.894283	0.3193969554	0.149306	0.0039970018	0.0529427629	-0.027337292000000003	-0.0084719867	-0.0282520442	0.1379230017	0.012058204099999999	-0.04565387480000002	-0.0392949458	-0.0085475369	-0.0557480992	-0.0656129225	0.0458456298	-0.0077671013	-0.031213057599999997	0.0356516362	0.0558236094	0.0717602229	-0.0203418949	0.0317383275	0.1095932223	0.012866858899999998	-0.0289082528	0.040683178199999996	-0.0113766116	-0.039950288	-0.0777359314	-0.0190930754	-0.034844968399999995	-0.0282579933	0.0151642834	0.032099568599999996	-0.0180796299	-0.0304028548	0.046188352599999996	-0.060477005800000004	0.0935356966	0.0280204646	0.11734419800000001	0.0453246638	-0.0192625878	0.1175229332	0.0045388125	-0.023921357200000003	-0.020658448200000002	0.061895908099999994	0.1184646895	-0.0632396581	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0200081	-0.0199576804	0.000398309006948544	0.0004003240656099999	0.08055679999999997	0.06992519999999998	0.004889533595039995	0.006489398026239995	0.0167243	0.1093082	0.01194828258724	0.00027970221049000005	0.00212239	-0.0004179000000000001	4.5045393121e-06	1.7464041000000012e-07	8.00255e-05	-0.0010865845000000006	1.1806658756402514e-06	6.4040806502499995e-09	0.000455747	-0.0008996330000000008	8.093395346890012e-07	2.0770532800899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.2487982748132	3.5437101144584626	12.557881375315215	823100.3819710928	663.3934988778391	0.03320194271668697	440090.9343533815	0.001102369000162163	641.6177781291485	5.984202485118773	411673.37321138533	35.810679382901675	1.486578	59.367374	0.384417025	0.211181	-0.0906408217	-0.0665757745	-0.0591230579	0.0158594973	-0.1128795594	-0.044661882699999995	-0.024997892799999998	-0.0331108544	-0.0156444035	-0.0318554188	-0.0374485402	-0.0887567358	0.0186457423	-0.0043362357	-0.072905633	0.024452912599999998	-0.11716017140000001	-0.017948754299999998	0.022185107000000003	0.062214060599999996	-0.0377378746	-0.0655852787	0.035677915899999996	0.04564799	0.0116696767	0.0426881227	-0.0268014028	-0.0425742654	-0.0037293227	-0.0211260141	0.0801899343	0.0257105174	-0.017973474099999998	0.050285665199999996	-0.0837026745	-0.009244049499999999	-0.0293841663	0.12416703220000001	0.0416193172	-0.007937439899999999	0.0363909317	-0.0863352233	0.0625629967	-0.09740445119999999	-0.0037689823	-0.0811152858	-0.1186344343	-0.0633996667	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0201538	-0.00014570000000000208	2.122849000000061e-08	0.00040617565444	0.0424079	-0.03814889999999997	0.0014553385712099975	0.0017984299824100002	0.166389	0.1496647	0.02239952242609	0.027685299321000004	-0.000609368	-0.002731758	3.7132935942399995e-07	7.462501770564e-06	0.0008329369999999997	0.0007529114999999997	5.668757268322495e-07	6.937840459689996e-07	0.0009002319999999998	0.000444485	1.97566915225e-07	8.104176538239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.7104873218567	5.461689047043478	29.830047246594702	833040.4336673012	663.3573413545313	-0.03615752330779287	440042.9623289522	0.0013073664917535848	638.4312438362416	-3.1865342929069134	407594.4531062906	10.15400079987176	1.67966	67.07821700000001	0.7134808000000001	0.451347	0.1384735942	0.032823709300000004	0.11954639869999999	0.0445823234	-0.0013371751000000002	0.0827096593	-0.13748898910000001	-0.0426500129	0.025106875299999998	-0.0706790225	-0.027572952400000003	-0.005725206700000001	-0.0229337641	-0.006128010400000001	0.12167173460000001	0.0690779129	0.035184858199999995	-0.11184987689999999	-0.0970129751	-0.0801017388	0.0669255647	-0.009246814499999999	-0.030807554700000007	-0.043407737300000006	-0.0613049212	0.0701945549	-0.0512349536	-0.0519885426	-0.018724026	0.0352559512	0.0610327217	0.0480900533	-0.0825424567	-0.0213803744	-0.0332976533	-0.04081669	-0.1075882918	-0.043514866799999996	-0.0040291069	-0.08798654300000001	-0.0769487149	0.0057311199	-0.0054937986	0.12458882939999999	0.0689034635	0.0957651114	-0.0738452583	0.08063751	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.0232258	-0.0030719999999999983	9.43718399999999e-06	0.0005394377856399999	-0.0471934	-0.08960130000000001	0.008028392961689999	0.0022272170035600005	-0.22655100000000006	-0.3929400000000001	0.15440184360000006	0.05132535560100002	-0.00427307	-0.003663702000000001	1.8259127224900007e-05	1.3422712344804005e-05	0.000122697	-0.0007102399999999997	5.044408575999997e-07	1.5054553809e-08	0.00108364	0.0001834080000000001	3.363849446400005e-08	1.1742756496000002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.5666535400591	-15.14383378179764	229.33570161071538	805625.8975471004	663.8947045771689	0.5373632226376229	440756.1787656064	0.2887592330434916	639.1070931766158	0.6758493403741568	408457.8765486634	0.4567723308841829	1.514315	60.475075	0.66976165	0.455786	-0.0846234967	0.0304136233	-0.09988756830000001	0.0017816389000000004	0.019791022	-0.0534765408	0.07925555849999999	-0.0277236741	-0.0290232849	-0.0188335744	-0.1011720518	0.058053227199999995	-0.0582497272	-0.0530274201	-0.09490906019999999	0.0012919617	0.0135487145	0.0444539722	0.0953983055	0.0214551009	-0.0676474415	-0.0044524039000000005	0.0224626928	0.0071577373	-0.0218694984	0.0391965591	0.0028920726	0.0170125413	0.10158637949999999	0.0403945455	-0.0073163112	0.0063143787	0.026733485	-0.09629834300000001	-0.0238804941	-0.056235193600000004	-0.0011754864	0.0088933794	0.0068384045999999995	-0.0486051028	-0.04671490019999999	-0.1285784615	-0.0724576897	-0.0219956129	0.0621348952	-0.1011873385	0.0074086348	0.0130509406	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.019036	0.004189799999999997	1.7554424039999977e-05	0.000362369296	0.0562886	0.103482	0.010708524323999996	0.0031684064899599987	0.207673	0.4342240000000001	0.18855048217600004	0.043128074929	-0.00638192	-0.00210885	4.07289028864e-05	4.4472483225e-06	-0.00021362	-0.00033631700000000004	1.1310912448900006e-07	4.56335044e-08	0.00119579	0.00011214999999999988	1.2577622499999973e-08	1.4299137241e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.1057938684912	3.539140328432154	12.525514264334856	811991.6517433637	662.9973682118656	-0.8973363653033175	439565.5102558601	0.8052125524957688	639.3035057106573	0.19641253404154213	408708.9724139365	0.03857788352861995	1.7884060000000002	71.421074	0.48805052	0.266461	0.1349275473	-0.0538943621	0.143481109	0.0060424369	0.0314548156	0.0078895174	0.0646660537	0.054865572599999995	-0.09190256640000001	-0.0031806078999999997	0.0127382104	-0.0061080649	-0.020546937	0.008150016099999999	0.1475199618	-0.0280904922	0.008568954699999999	0.045862741900000004	-0.1090832749	-0.0801344621	0.0142457673	-0.0432348071	0.0034449594	0.0759470972	-0.0317231376	-0.06957349089999999	0.0561127851	0.012960932	0.0581393633	0.0217585179	0.042095197300000005	0.0309836024	-0.0609807655	-0.045777018499999995	0.0757031075	-0.0361327997	0.0104781646	0.0060012127	0.0410427284	-0.1374967575	0.0587656479	-0.0757862302	-0.0150912616	0.0231906975	0.0301181992	0.0480528169	-0.0118198304	0.012685423999999999	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.0284558	-0.0094198	8.873263203999997e-05	0.00080973255364	-0.00531847	-0.061607069999999986	0.003795431073984899	2.82861231409e-05	-0.0261117	-0.2337847	0.054655285954090006	0.0006818208768899999	-0.00417815	0.00220377	1.7456937422500007e-05	4.856602212899998e-06	0.000765026	0.000978646	9.57747993316e-07	5.85264780676e-07	0.000713427	-0.00048236300000000003	2.32674063769e-07	5.08978084329e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.7328961728815	-10.372897695609707	107.5970066035852	793405.0923245294	663.8400677696035	0.8426995577378875	440683.6355763517	0.7101425446116312	633.7868459117751	-5.516659798882189	401685.7660507962	30.43353533660286	1.24414	49.685482	0.722067705	0.376962	0.0240640721	0.0611969288	-0.009037875899999999	-0.09840776779999999	0.1018145395	0.11109672890000001	0.0779274229	0.0332470319	-0.1326388695	0.0442501908	-8.17833e-05	-0.1553505852	0.0018989703	-0.0574773293	-0.0092501431	-0.08692935859999999	0.13936478160000002	0.0647719087	-0.0125242961	0.0062686266000000004	0.1021482458	0.0469202558	0.0032399813	0.1873550623	0.06725858	-0.1265741448	-0.0472670137	0.0565572589	0.0103560864	0.0515742141	0.0186553953	-0.0553778368	0.010751594	-0.019014642	0.0501145912	-0.0003781362	0.1420673528	0.014590444099999999	0.0778507978	0.0817494552	-0.0422281737	-0.0368761089	-0.0406247159	0.0140451358	-0.0381628549	0.0285890371	0.0726073047	-0.1184217128	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.00704512	0.02141068	0.0004584172180624001	4.96337158144e-05	0.193585	0.19890347	0.039562590378040885	0.03747515222499999	0.236147	0.2622587	0.06877962572568998	0.05576540560899999	-0.0006618189999999999	0.0035163309999999997	4.38004388761e-07	1.2364583701561e-05	-9.86571e-05	-0.0008636831	7.4594849722561e-07	9.733223380410001e-09	0.00112331	0.00040988300000000005	1.68004073689e-07	1.2618253561e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.9283189585457	9.195422785664164	84.55580020711169	809870.9792635539	662.3565044240369	-1.4835633455666084	438716.13895282923	2.200960200308788	639.2550752228117	5.468229311036566	408647.05119812256	29.901531798079443	1.52663	60.966873	0.249818545	0.14804	-0.028042394900000003	-0.0780340434	0.0015878164999999999	-0.0723374842	-0.0143252874	-0.0758160663	0.017845976399999998	-0.011270021699999999	-0.0848728649	-0.013324978400000001	-0.0760875947	-0.1241661482	-0.0002739048	-0.0447979487	-0.0106938752	-0.0871617496	-0.0434234413	-0.0345522836	-0.0237307923	0.0246514017	-0.0942253775	-0.054799701	0.055998392599999995	0.1233103084	0.018006103	-0.0365334287	-0.047337036799999996	0.0537043299	0.0043278881	0.0771370558	-0.0121748572	-0.03713308	-0.0071871779	-0.040883087	-0.0204125114	0.005311247	0.036411694	0.056621657400000004	-0.0485680243	0.0138489948	-0.0205969315	0.0425237775	0.0031228659	-0.026272464500000002	-0.0090912158	0.006673716600000001	0.0358706476	-0.0154962444	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.00436612	0.01141124	0.0001302163983376	1.90630038544e-05	0.0598327	-0.1337523	0.017889677755289997	0.00357995198929	0.200254	-0.03589299999999998	0.001288307448999999	0.040101664516	-0.000725915	-6.409600000000014e-05	5.269525872250001e-07	4.108297216000018e-09	0.000710007	0.0008086641	6.539376266288101e-07	5.041099400489999e-07	0.00162579	0.00050248	2.5248615040000005e-07	2.6431931241e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
