TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,9,3,0.750000,1,1.0,0.0,4.0069,3.0,2.1715,6.1784,7.52806,3.52176,7.52882,8.28205
2,1,2,9,3,0.750000,1,1.0,1.0,8.28502,3.0,2.08123,10.3663,11.807,3.52239,11.8075,12.5603
3,1,3,10,3,0.750000,1,1.0,2.0,12.5631,3.0,1.85583,14.4189,16.0858,3.52308,16.0863,16.8419
4,1,4,6,3,0.750000,1,1.0,3.0,16.8443,2.0,1.3948,18.2392,20.3679,3.52395,20.3684,21.1374
5,1,5,9,3,0.750000,1,1.0,4.0,21.1399,3.0,1.55291,22.6928,24.6475,3.50796,24.648,25.4024
6,1,6,3,3,0.750000,1,1.0,5.0,25.4049,2.0,1.37427,26.7792,28.9268,3.52231,28.9274,29.6821
7,1,7,8,3,0.750000,1,1.0,6.0,29.6846,3.0,1.79924,31.4839,33.1921,3.50789,33.1926,33.9386
8,1,8,8,3,8,1,1.0,7.0,33.9412,3.0,1.79483,35.736,37.4575,3.51665,37.458,45.4569
9,1,9,9,1,0.750000,2,1.0,8.0,45.4614,3.0,2.41862,47.8801,48.9754,3.5144,48.976,49.7378
10,1,10,7,1,0.750000,2,1.0,9.0,49.7412,2.0,1.30756,51.0487,53.2641,3.52334,53.2646,54.0329
11,1,11,7,1,0.750000,2,1.0,10.0,54.0352,2.0,2.3519,56.3871,57.5458,3.51096,57.5463,58.2987
12,1,12,7,1,0.750000,2,1.0,11.0,58.301,2.0,2.33924,60.6403,61.8138,3.51316,61.8144,62.564
13,1,13,1,1,0.750000,2,1.0,12.0,62.5663,2.0,1.34293,63.9092,66.0789,3.51297,66.0794,66.8436
14,1,14,7,1,0.750000,2,1.0,13.0,66.846,3.0,1.7848,68.6308,70.3698,3.52417,70.3703,71.1348
15,1,15,6,1,0.750000,2,1.0,14.0,71.1372,2.0,1.32971,72.4669,74.6684,3.53162,74.6689,75.4369
16,1,16,10,1,12,2,1.0,15.0,75.4393,3.0,1.31225,76.7515,78.9489,3.51,78.9494,90.9594
17,0,17,4,3,0.750000,3,1.0,16.0,90.9629,2.0,1.90356,92.8665,94.4719,3.50934,94.4724,95.2268
18,0,18,2,3,0.750000,3,1.0,17.0,95.2304,2.0,1.47341,96.7038,98.7499,3.51988,98.7504,99.5055
19,0,19,4,3,0.750000,3,1.0,18.0,99.508,2.0,2.49911,102.007,103.023,3.5152,103.023,103.787
20,0,20,2,3,0.750000,3,1.0,19.0,103.789,2.0,1.28704,105.076,107.313,3.5242,107.313,108.066
21,0,21,1,3,0.750000,3,1.0,20.0,108.069,2.0,1.27813,109.347,111.577,3.50847,111.577,112.331
22,0,22,8,3,0.750000,3,1.0,21.0,112.333,3.0,1.31685,113.65,115.858,3.52539,115.859,116.627
23,0,23,4,3,0.750000,3,1.0,22.0,116.63,2.0,1.60696,118.237,120.131,3.50134,120.132,120.891
24,0,24,5,3,12,3,1.0,23.0,120.893,2.0,1.38039,122.274,124.395,3.50216,124.396,136.4
25,0,25,1,1,0.750000,4,1.0,24.0,136.403,2.0,1.31694,137.72,139.911,3.50837,139.911,140.664
26,0,26,4,1,0.750000,4,1.0,25.0,140.667,3.0,2.69117,143.358,144.192,3.5263,144.193,144.954
27,0,27,7,1,0.750000,4,1.0,26.0,144.957,3.0,1.3202,146.277,148.474,3.51761,148.475,149.242
28,0,28,3,1,0.750000,4,1.0,27.0,149.244,2.0,1.33573,150.58,152.769,3.52454,152.769,153.524
29,0,29,4,1,0.750000,4,1.0,28.0,153.527,2.0,1.84051,155.367,157.033,3.50672,157.034,157.803
30,0,30,1,1,0.750000,4,1.0,29.0,157.805,2.0,2.1828,159.988,161.331,3.52578,161.331,162.083
31,0,31,6,1,0.750000,4,1.0,30.0,162.085,3.0,1.25552,163.341,165.595,3.51063,165.596,166.364
32,0,32,3,1,12,4,1.0,31.0,166.366,2.0,2.3963,168.762,169.875,3.50947,169.876,181.872
33,0,33,3,2,0.750000,5,1.0,32.0,181.876,2.0,2.21514,184.091,185.399,3.52382,185.4,186.155
34,0,34,2,2,0.750000,5,1.0,33.0,186.158,2.0,1.4525,187.611,189.68,3.52211,189.68,190.447
35,0,35,1,2,0.750000,5,1.0,34.0,190.45,2.0,1.23101,191.681,193.98,3.53024,193.98,194.745
36,0,36,4,2,0.750000,5,1.0,35.0,194.747,3.0,1.3205,196.068,198.256,3.50952,198.257,199.01
37,0,37,4,2,0.750000,5,1.0,36.0,199.012,3.0,1.24247,200.255,202.536,3.52448,202.537,203.298
38,0,38,6,2,0.750000,5,1.0,37.0,203.3,3.0,1.25816,204.558,206.816,3.51664,206.817,207.569
