TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,2,3,0.750000,1,1.0,0.0,4.0113,2.0,1.35159,5.36289,7.52216,3.51139,7.5229,8.28779
2,0,2,2,3,0.750000,1,1.0,1.0,8.29157,2.0,1.30813,9.5997,11.8174,3.52626,11.818,12.5693
3,0,3,4,3,0.750000,1,1.0,2.0,12.5718,3.0,1.61576,14.1876,16.075,3.5036,16.0756,16.8342
4,0,4,9,3,0.750000,1,1.0,3.0,16.8368,3.0,1.25306,18.0898,20.3621,3.52568,20.3626,21.1197
5,0,5,1,3,0.750000,1,1.0,4.0,21.1221,2.0,1.439,22.5611,24.6422,3.52045,24.6427,25.3961
6,0,6,5,3,0.750000,1,1.0,5.0,25.3987,3.0,2.3828,27.7815,28.9156,3.51731,28.9161,29.662
7,0,7,2,3,0.750000,1,1.0,6.0,29.6646,2.0,1.17027,30.8349,33.18,3.51577,33.1805,33.9313
8,0,8,3,3,12,1,1.0,7.0,33.9338,2.0,1.30508,35.2389,37.4544,3.521,37.455,49.4647
9,1,9,10,3,0.750000,2,1.0,8.0,49.4674,3.0,1.3497,50.8171,52.9716,3.50463,52.9721,53.7188
10,1,10,7,3,0.750000,2,1.0,9.0,53.7213,3.0,1.98293,55.7043,57.2408,3.51984,57.2413,58.0078
11,1,11,10,3,0.750000,2,1.0,10.0,58.0103,3.0,1.16352,59.1739,61.5223,3.5124,61.5229,62.2894
12,1,12,4,3,0.750000,2,1.0,11.0,62.2919,999.0,999.0,999.0,65.2954,3.5267,65.8188,66.5694
13,1,13,5,3,0.750000,2,1.0,12.0,66.5719,3.0,1.87662,68.4485,70.1001,3.52863,70.1007,70.8513
14,1,14,7,3,0.750000,2,1.0,13.0,70.8542,3.0,1.61394,72.4682,74.3798,3.52595,74.3803,75.1377
15,1,15,9,3,0.750000,2,1.0,14.0,75.1402,3.0,1.29774,76.438,78.6606,3.52076,78.6611,79.4281
16,1,16,7,3,10,2,1.0,15.0,79.4305,3.0,1.7778,81.2084,82.9409,3.51077,82.9414,92.9338
17,1,17,4,2,0.750000,3,1.0,16.0,92.9375,2.0,2.53294,95.4704,96.4408,3.50375,96.4413,97.2079
18,1,18,8,2,0.750000,3,1.0,17.0,97.2104,3.0,1.27946,98.4898,100.736,3.52631,100.737,101.49
19,1,19,7,2,0.750000,3,1.0,18.0,101.492,3.0,1.15093,102.643,105.018,3.52641,105.019,105.777
20,1,20,7,2,0.750000,3,1.0,19.0,105.78,3.0,1.28371,107.064,109.299,3.51939,109.299,110.067
21,1,21,10,2,0.750000,3,1.0,20.0,110.07,3.0,1.29713,111.367,113.578,3.50877,113.579,114.331
22,1,22,5,2,0.750000,3,1.0,21.0,114.334,2.0,1.5701,115.904,117.86,3.52699,117.861,118.612
23,1,23,8,2,0.750000,3,1.0,22.0,118.614,3.0,1.30924,119.924,122.126,3.51161,122.126,122.894
24,1,24,9,2,12,3,1.0,23.0,122.896,3.0,1.31411,124.21,126.42,3.52484,126.421,138.432
25,1,25,1,1,0.750000,4,1.0,24.0,138.436,2.0,1.37125,139.807,141.96,3.52482,141.961,142.728
26,1,26,7,1,0.750000,4,1.0,25.0,142.73,3.0,1.33002,144.06,146.246,3.51651,146.247,147.008
27,1,27,9,1,0.750000,4,1.0,26.0,147.011,3.0,1.2698,148.28,150.522,3.51209,150.523,151.29
28,1,28,7,1,0.750000,4,1.0,27.0,151.292,3.0,1.39191,152.684,154.802,3.51066,154.803,155.553
29,1,29,10,1,0.750000,4,1.0,28.0,155.556,3.0,1.89935,157.455,159.071,3.51562,159.072,159.819
30,1,30,10,1,0.750000,4,1.0,29.0,159.821,3.0,1.25321,161.074,163.35,3.52909,163.35,164.107
31,1,31,7,1,0.750000,4,1.0,30.0,164.11,2.0,2.68556,166.795,167.626,3.51653,167.626,168.38
32,1,32,6,1,10,4,1.0,31.0,168.383,2.0,1.23184,169.615,171.909,3.52675,171.91,181.912
33,1,33,2,3,0.750000,5,1.0,32.0,181.915,2.0,1.82733,183.743,185.425,3.50991,185.425,186.192
