TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,10,2,0.750000,1,1.0,0.0,4.01495,3.0,2.02905,6.044,7.53632,3.52193,7.53709,8.29483
2,0,2,4,2,0.750000,1,1.0,1.0,8.29762,3.0,1.46605,9.76367,11.8245,3.5272,11.8249,12.5839
3,0,3,1,2,0.750000,1,1.0,2.0,12.5864,3.0,1.34722,13.9336,16.1163,3.53025,16.1168,16.8742
4,0,4,3,2,0.750000,1,1.0,3.0,16.8767,3.0,1.3604,18.2371,20.4017,3.52534,20.4022,21.1605
5,0,5,6,2,0.750000,1,1.0,4.0,21.163,3.0,1.34458,22.5075,24.6899,3.5273,24.6904,25.4481
6,0,6,2,2,0.750000,1,1.0,5.0,25.4507,3.0,1.44391,26.8946,28.9761,3.52575,28.9765,29.7342
7,0,7,4,2,0.750000,1,1.0,6.0,29.7368,3.0,1.37789,31.1147,33.2616,3.52513,33.262,34.0199
8,0,8,1,2,12,1,1.0,7.0,34.0225,3.0,1.02813,35.0506,37.549,3.52693,37.5495,49.5543
9,1,9,9,2,0.750000,2,1.0,8.0,49.5567,3.0,1.39043,50.9472,53.0841,3.52772,53.0846,53.8424
10,1,10,9,2,0.750000,2,1.0,9.0,53.8449,3.0,1.37291,55.2178,57.3687,3.52423,57.3692,58.1274
11,1,11,8,2,0.750000,2,1.0,10.0,58.1298,3.0,1.35826,59.4881,61.6578,3.52833,61.6583,62.4172
12,1,12,9,2,0.750000,2,1.0,11.0,62.4197,3.0,1.50518,63.9249,65.9448,3.52539,65.9452,66.7045
13,1,13,9,2,0.750000,2,1.0,12.0,66.7071,3.0,1.95497,68.6621,70.2296,3.52289,70.2301,70.9891
14,1,14,6,2,0.750000,2,1.0,13.0,70.9916,3.0,1.80765,72.7992,74.5137,3.52251,74.5142,75.2717
15,1,15,7,2,0.750000,2,1.0,14.0,75.2742,3.0,1.4111,76.6853,78.797,3.52309,78.7974,79.5563
16,1,16,2,2,8,2,1.0,15.0,79.5588,3.0,1.41347,80.9723,83.0866,3.52819,83.0871,91.1055
17,1,17,2,3,0.750000,3,1.0,16.0,91.1102,3.0,1.57183,92.682,94.6311,3.52128,94.6316,95.3896
18,1,18,10,3,0.750000,3,1.0,17.0,95.3932,3.0,1.27514,96.6684,98.9169,3.52401,98.9173,99.6765
19,1,19,10,3,0.750000,3,1.0,18.0,99.6792,3.0,1.02574,100.705,103.195,3.51655,103.196,103.965
20,1,20,10,3,0.750000,3,1.0,19.0,103.968,3.0,1.35798,105.326,107.495,3.52752,107.495,108.253
21,1,21,7,3,0.750000,3,1.0,20.0,108.256,3.0,1.33995,109.596,111.781,3.52592,111.782,112.54
22,1,22,9,3,0.750000,3,1.0,21.0,112.543,3.0,1.38993,113.933,116.067,3.52458,116.067,116.826
23,1,23,8,3,0.750000,3,1.0,22.0,116.829,3.0,1.29111,118.12,120.356,3.52803,120.357,121.115
24,1,24,6,3,10,3,1.0,23.0,121.117,3.0,1.33876,122.456,124.646,3.52886,124.646,134.657
25,0,25,4,3,0.750000,4,1.0,24.0,134.66,3.0,1.02401,135.684,138.187,3.5274,138.187,138.945
26,0,26,3,3,0.750000,4,1.0,25.0,138.948,3.0,1.42329,140.371,142.475,3.52771,142.476,143.235
27,0,27,4,3,0.750000,4,1.0,26.0,143.237,3.0,1.35363,144.591,146.764,3.52713,146.765,147.524
28,0,28,4,3,0.750000,4,1.0,27.0,147.527,3.0,1.33454,148.861,151.052,3.52607,151.053,151.812
29,0,29,1,3,0.750000,4,1.0,28.0,151.814,3.0,1.36799,153.182,155.34,3.52649,155.341,156.1
30,0,30,3,3,0.750000,4,1.0,29.0,156.102,3.0,1.36596,157.468,159.629,3.52711,159.63,160.387
31,0,31,6,3,0.750000,4,1.0,30.0,160.39,3.0,1.46586,161.856,163.911,3.5219,163.912,164.67
32,0,32,8,3,10,4,1.0,31.0,164.673,3.0,1.45289,166.126,168.199,3.52602,168.199,178.217
33,1,33,8,3,0.750000,5,1.0,32.0,178.22,3.0,1.50058,179.72,181.748,3.52846,181.748,182.508
34,1,34,8,3,0.750000,5,1.0,33.0,182.51,3.0,1.26317,183.774,186.025,3.51511,186.026,186.781
35,1,35,10,3,0.750000,5,1.0,34.0,186.784,3.0,1.3099,188.093,190.311,3.52783,190.311,191.068
36,1,36,2,3,0.750000,5,1.0,35.0,191.071,3.0,1.35981,192.431,194.599,3.52832,194.599,195.358
37,1,37,10,3,0.750000,5,1.0,36.0,195.361,3.0,1.33994,196.701,198.886,3.52602,198.887,199.644
38,1,38,10,3,0.750000,5,1.0,37.0,199.647,3.0,1.35765,201.004,203.172,3.52551,203.172,203.93
39,1,39,9,3,0.750000,5,1.0,38.0,203.932,3.0,1.37538,205.308,207.457,3.52507,207.458,208.215
40,1,40,5,3,12,5,1.0,39.0,208.218,3.0,1.77751,209.995,211.744,3.52685,211.744,223.758
41,0,41,2,1,0.750000,6,1.0,40.0,223.762,3.0,1.26228,225.024,227.277,3.51613,227.278,228.032
42,0,42,10,1,0.750000,6,1.0,41.0,228.035,3.0,1.29295,229.328,231.558,3.52398,231.559,232.316
43,0,43,4,1,0.750000,6,1.0,42.0,232.319,3.0,1.37933,233.698,235.846,3.52791,235.847,236.604
44,0,44,6,1,0.750000,6,1.0,43.0,236.606,3.0,1.44605,238.052,240.135,3.52894,240.135,240.893
45,0,45,4,1,0.750000,6,1.0,44.0,240.895,3.0,1.57681,242.472,244.411,3.51633,244.411,245.179
46,0,46,3,1,0.750000,6,1.0,45.0,245.181,3.0,1.67793,246.859,248.705,3.52409,248.705,249.463
47,0,47,3,1,0.750000,6,1.0,46.0,249.465,3.0,2.04742,251.513,252.987,3.52229,252.988,253.747
48,0,48,2,1,12,6,1.0,47.0,253.749,3.0,1.4504,255.2,257.275,3.52612,257.275,269.282
49,1,49,10,1,0.750000,7,1.0,48.0,269.284,3.0,1.36074,270.645,272.808,3.52438,272.809,273.566
50,1,50,6,1,0.750000,7,1.0,49.0,273.569,3.0,1.37982,274.949,277.093,3.52492,277.094,277.851
51,1,51,7,1,0.750000,7,1.0,50.0,277.853,3.0,1.39861,279.252,281.381,3.52773,281.381,282.14
52,1,52,10,1,0.750000,7,1.0,51.0,282.142,3.0,1.57978,283.722,285.667,3.52514,285.668,286.426
53,1,53,2,1,0.750000,7,1.0,52.0,286.428,3.0,1.43047,287.859,289.957,3.52875,289.957,290.715
54,1,54,8,1,0.750000,7,1.0,53.0,290.717,3.0,1.84592,292.563,294.242,3.5251,294.242,295.0
55,1,55,8,1,0.750000,7,1.0,54.0,295.003,3.0,1.49688,296.5,298.528,3.52563,298.528,299.285
56,1,56,10,1,8,7,1.0,55.0,299.288,3.0,1.44886,300.737,302.814,3.5269,302.815,310.819
57,0,57,3,3,0.750000,8,1.0,56.0,310.823,3.0,1.35602,312.179,314.349,3.52657,314.35,315.108
58,0,58,1,3,0.750000,8,1.0,57.0,315.112,3.0,2.45502,317.567,318.634,3.52225,318.634,319.392
59,0,59,8,3,0.750000,8,1.0,58.0,319.394,3.0,1.50868,320.903,322.92,3.52588,322.92,323.678
60,0,60,1,3,0.750000,8,1.0,59.0,323.681,3.0,1.75905,325.44,327.205,3.52428,327.205,327.963
61,0,61,2,3,0.750000,8,1.0,60.0,327.966,3.0,1.87779,329.844,331.487,3.5212,331.487,332.245
62,0,62,1,3,0.750000,8,1.0,61.0,332.247,3.0,1.41604,333.663,335.772,3.52559,335.773,336.531
63,0,63,5,3,0.750000,8,1.0,62.0,336.534,3.0,1.44939,337.983,340.059,3.52506,340.059,340.817
64,0,64,1,3,10,8,1.0,63.0,340.82,3.0,1.41744,342.237,344.345,3.52585,344.346,354.363
65,1,65,9,2,0.750000,9,1.0,64.0,354.366,3.0,1.39929,355.765,357.89,3.52411,357.89,358.646
66,1,66,7,2,0.750000,9,1.0,65.0,358.648,3.0,1.33698,359.986,362.164,3.51608,362.165,362.93
67,1,67,7,2,0.750000,9,1.0,66.0,362.932,3.0,1.13955,364.072,366.454,3.52178,366.454,367.212
68,1,68,7,2,0.750000,9,1.0,67.0,367.215,3.0,1.84462,369.059,370.736,3.52149,370.736,371.494
69,1,69,3,2,0.750000,9,1.0,68.0,371.497,3.0,1.03179,372.529,375.022,3.52524,375.022,375.781
70,1,70,10,2,0.750000,9,1.0,69.0,375.783,3.0,1.03243,376.815,379.308,3.52576,379.309,380.067
71,1,71,5,2,0.750000,9,1.0,70.0,380.07,999.0,999.0,999.0,383.07,3.53528,383.605,384.364
72,1,72,10,2,8,9,1.0,71.0,384.367,3.0,1.28903,385.656,387.894,3.52763,387.895,395.904
