TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,6,2,2,0,1.0,0.0,4.02966,2.0,2,5.45901,high,1.42935,1.57065,5.9997,10.7887,10.8041,12.8165,8.78685,12.8169,18.7934
2,2,0,3,2,8,5.000000e-01,4,1.0,1.0,19.0161,2.0,8,19.8543,high,0.838122,2.16188,20.3985,24.2705,24.2831,26.3003,7.28413,26.3005,28.2675
3,3,1,2,2,2,3.500000e+00,4,1.0,2.0,28.4849,2.0,2,29.1453,low,0.660394,2.33961,29.6861,36.74,36.754,38.7699,10.285,38.7701,40.7364
4,4,1,3,4,8,5.000000e-01,0,1.0,3.0,40.9622,2.0,8,41.8722,high,0.910024,2.08998,42.4057,46.2219,46.2357,48.2502,7.28799,48.2505,52.2171
5,5,1,1,2,2,5.000000e-01,0,1.0,4.0,52.232,3.0,0,53.3485,low,1.11644,1.88356,53.8852,57.495,57.4951,59.511,7.27901,59.5114,61.4921
6,6,1,3,2,2,2,8,1.0,5.0,61.7107,2.0,2,62.9563,low,1.24565,1.75435,63.4978,68.4735,68.4738,70.4853,8.77468,70.4856,72.469
7,7,0,2,2,4,5.000000e-01,0,1.0,6.0,72.7272,3.0,0,74.0817,low,1.35455,1.64545,74.6186,77.9801,77.9803,79.9916,7.2644,79.9919,81.9912
8,8,0,2,4,4,3.500000e+00,2,1.0,7.0,82.179,3.0,2,83.7063,low,1.52729,1.47271,84.247,90.4362,90.4494,92.4661,10.2871,92.4664,96.4316
9,9,0,3,2,0,5.000000e-01,4,1.0,8.0,96.6557,2.0,0,98.2686,low,1.61287,1.38713,98.799,101.913,101.914,103.926,7.27011,103.926,105.908
10,10,1,2,6,0,2,2,1.0,9.0,106.13,2.0,0,107.776,low,1.64673,1.35327,108.32,112.893,112.893,114.906,8.77662,114.907,120.888
11,11,0,2,2,2,2,8,1.0,10.0,121.112,2.0,2,122.706,low,1.59365,1.40635,123.238,127.873,127.874,129.888,8.77656,129.889,131.872
12,12,1,2,4,4,5.000000e-01,0,1.0,11.0,132.116,3.0,0,134.265,low,2.14928,0.850718,134.809,137.381,137.381,139.394,7.27827,139.395,143.365
13,13,1,1,2,2,5.000000e-01,8,1.0,12.0,143.386,2.0,2,145.04,low,1.6544,1.3456,145.575,148.645,148.66,150.672,7.28643,150.673,152.64
14,14,0,2,6,0,5.000000e-01,8,1.0,13.0,152.859,2.0,0,154.348,low,1.48915,1.51085,154.882,158.119,158.12,160.133,7.27404,160.133,166.114
15,15,1,3,2,4,2,0,1.0,14.0,166.379,3.0,0,169.143,low,2.76407,0.235933,169.685,173.14,173.14,175.152,8.77272,175.152,177.134
16,16,0,2,4,4,2,8,1.0,15.0,177.39,2.0,4,179.285,low,1.89502,1.10498,179.823,184.147,184.16,186.175,8.78448,186.175,190.14
17,17,0,1,8,0,5.000000e-01,4,1.0,16.0,190.162,2.0,0,191.662,low,1.50055,1.49945,192.195,195.419,195.419,197.433,7.27095,197.433,205.413
18,18,1,1,2,4,5.000000e-01,0,1.0,17.0,205.43,3.0,0,207.209,low,1.77851,1.22149,207.744,210.688,210.688,212.702,7.27197,212.702,214.684
19,19,0,3,2,8,5.000000e-01,0,1.0,18.0,214.89,3.0,0,216.366,low,1.47587,1.52413,216.908,220.15,220.15,222.165,7.27542,222.165,224.148
20,20,1,1,4,8,3.500000e+00,4,1.0,19.0,224.163,3.0,4,225.54,low,1.37745,1.62255,226.08,232.421,232.436,234.449,10.2864,234.449,238.413
21,21,0,3,2,0,3.500000e+00,2,1.0,20.0,238.661,2.0,0,239.818,low,1.15716,1.84284,240.36,246.916,246.916,248.931,10.2697,248.931,250.914
22,22,0,1,2,0,5.000000e-01,8,1.0,21.0,250.929,2.0,0,252.195,low,1.2663,1.7337,252.738,256.191,256.191,258.204,7.27491,258.204,260.186
23,23,1,2,4,2,5.000000e-01,8,1.0,22.0,260.424,2.0,2,262.22,low,1.79578,1.20422,262.753,265.674,265.688,267.7,7.27535,267.7,271.681
24,24,0,1,6,4,5.000000e-01,8,1.0,23.0,271.695,2.0,4,273.313,low,1.6176,1.3824,273.844,276.945,276.959,278.97,7.27496,278.971,284.95
25,25,1,3,2,2,3.500000e+00,0,1.0,24.0,285.166,3.0,0,286.691,low,1.5248,1.4752,287.236,293.421,293.421,295.436,10.2702,295.436,297.42
26,26,0,2,2,2,2,0,1.0,25.0,297.629,3.0,0,299.151,low,1.5219,1.4781,299.692,304.386,304.386,306.399,8.76981,306.399,308.381
27,27,1,3,6,4,5.000000e-01,8,1.0,26.0,308.604,2.0,4,310.293,low,1.68887,1.31113,310.824,313.861,313.875,315.887,7.2829,315.887,321.862
28,28,0,1,2,2,3.500000e+00,8,1.0,27.0,321.877,2.0,2,323.337,low,1.45977,1.54023,323.872,330.131,330.145,332.162,10.2846,332.162,334.128
29,29,0,3,8,8,2,2,1.0,28.0,334.338,3.0,2,335.864,low,1.52601,1.47399,336.4,341.093,341.106,343.124,8.7858,343.124,351.092
30,30,1,1,4,0,5.000000e-01,8,1.0,29.0,351.116,2.0,0,352.711,low,1.59554,1.40446,353.243,356.372,356.372,358.384,7.26889,358.385,362.368
31,31,0,1,4,2,2,4,1.0,30.0,362.383,2.0,2,363.887,low,1.50368,1.49632,364.424,369.138,369.151,371.166,8.78292,371.167,375.135
32,32,1,1,2,2,5.000000e-01,4,1.0,31.0,375.138,2.0,2,376.464,low,1.32598,1.67402,377.003,380.397,380.411,382.426,7.28801,382.426,384.393
33,33,0,3,8,4,5.000000e-01,2,1.0,32.0,384.613,3.0,2,386.923,low,2.30934,0.690659,387.453,389.871,389.884,391.901,7.28767,391.901,399.866
34,34,1,2,4,8,5.000000e-01,4,1.0,33.0,400.085,3.0,4,401.551,low,1.4659,1.5341,402.09,405.345,405.36,407.364,7.27872,407.364,411.347
35,35,1,3,2,2,5.000000e-01,4,1.0,34.0,411.565,2.0,2,413.044,low,1.47903,1.52097,413.574,416.815,416.829,418.842,7.27625,418.842,420.823
36,36,1,2,4,0,2,8,1.0,35.0,421.044,2.0,0,422.652,low,1.6084,1.3916,423.186,427.806,427.806,429.819,8.775,429.819,433.798
