TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,8,0,3.500000e+00,4,1.0,0.0,4.28504,2.0,0,5.72898,low,1.44394,1.55606,6.25988,12.5381,12.5383,14.5541,10.2691,14.5545,22.5399
2,2,0,2,4,2,2,4,1.0,1.0,22.7708,2.0,2,24.6612,low,1.89041,1.10959,25.1987,29.5251,29.5379,31.554,8.78324,31.5543,35.523
3,3,1,1,6,0,5.000000e-01,4,1.0,2.0,35.5373,2.0,0,36.7878,low,1.25051,1.74949,37.331,40.7871,40.7872,42.7992,7.26197,42.7995,48.8
4,4,0,2,2,8,5.000000e-01,4,1.0,3.0,49.03,3.0,4,51.0162,low,1.98619,1.01381,51.5507,54.2934,54.2936,56.3075,7.27746,56.3078,58.2905
5,5,0,1,4,0,5.000000e-01,2,1.0,4.0,58.3116,2.0,0,60.2237,low,1.91215,1.08785,60.7621,63.5699,63.5701,65.5822,7.27064,65.5825,69.5655
6,6,1,3,4,0,2,2,1.0,5.0,69.796,2.0,0,71.4164,low,1.62038,1.37962,71.9464,76.5514,76.5515,78.5673,8.77126,78.5675,82.551
7,7,0,2,2,2,5.000000e-01,0,1.0,6.0,82.8236,3.0,0,85.5944,low,2.77073,0.229274,86.1383,88.0751,88.0753,90.0896,7.26596,90.0899,92.0864
8,8,1,1,6,0,5.000000e-01,2,1.0,7.0,92.1058,2.0,0,93.7347,low,1.62887,1.37113,94.2791,97.3628,97.363,99.3763,7.27043,99.3765,105.359
9,9,0,3,6,8,2,2,1.0,8.0,105.581,3.0,2,107.679,low,2.0989,0.901098,108.219,112.331,112.343,114.359,8.7783,114.359,120.345
10,10,1,3,6,0,5.000000e-01,8,1.0,9.0,120.604,2.0,0,121.741,low,1.13697,1.86303,122.278,125.861,125.861,127.874,7.27043,127.875,133.857
11,11,1,2,4,4,5.000000e-01,2,1.0,10.0,134.098,2.0,4,135.386,high,1.28751,1.71249,135.927,139.353,139.368,141.384,7.28573,141.384,145.35
12,12,1,3,2,4,5.000000e-01,8,1.0,11.0,145.585,2.0,4,146.762,low,1.17691,1.82309,147.295,150.845,150.859,152.876,7.29134,152.876,154.844
