Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,1,1,5.000000e-01,4
2,4,0,3,0,5.000000e-01,6
3,4,8,3,1,3.500000e+00,2
4,2,8,2,1,5.000000e-01,6
5,2,8,3,0,2,4
6,2,4,3,1,5.000000e-01,2
7,4,2,2,0,5.000000e-01,6
8,0,2,3,1,5.000000e-01,8
9,2,8,1,1,3.500000e+00,2
10,2,8,1,0,2,2
11,2,8,3,1,5.000000e-01,2
12,0,4,2,0,5.000000e-01,2
13,2,0,1,0,5.000000e-01,2
14,8,0,1,1,3.500000e+00,4
15,0,2,3,0,2,4
16,8,4,1,0,5.000000e-01,4
17,0,4,1,1,3.500000e+00,6
18,0,2,1,1,5.000000e-01,2
19,4,8,1,1,5.000000e-01,6
20,8,0,2,1,2,2
21,4,2,3,0,5.000000e-01,2
22,8,0,3,1,3.500000e+00,2
23,4,2,1,0,2,2
24,0,4,1,0,5.000000e-01,4
25,8,4,2,1,3.500000e+00,4
26,0,8,1,0,5.000000e-01,2
27,8,0,2,0,2,4
28,0,2,2,0,5.000000e-01,2
29,4,0,3,1,2,8
30,8,4,2,0,2,2
31,2,4,2,1,2,2
32,8,4,3,0,5.000000e-01,8
33,8,0,3,0,2,2
34,2,8,2,0,5.000000e-01,4
35,2,0,2,1,5.000000e-01,4
36,4,0,2,1,5.000000e-01,2
