Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,0,5.000000e-01,4
2,4,0,3,1,5.000000e-01,2
3,4,0,2,0,3.500000e+00,4
4,8,4,1,1,5.000000e-01,2
5,0,8,1,0,5.000000e-01,6
6,4,8,1,0,5.000000e-01,6
7,0,8,2,1,2,2
8,4,2,3,1,5.000000e-01,2
9,8,4,2,1,5.000000e-01,2
10,0,8,3,0,3.500000e+00,2
11,8,0,2,0,5.000000e-01,4
12,8,2,3,0,5.000000e-01,2
13,2,4,2,0,5.000000e-01,6
14,8,2,1,0,5.000000e-01,2
15,4,2,2,1,2,8
16,8,2,3,1,5.000000e-01,4
17,0,2,3,1,3.500000e+00,2
18,0,4,2,1,5.000000e-01,4
19,0,8,1,1,5.000000e-01,2
20,4,0,1,1,5.000000e-01,4
21,8,2,2,1,3.500000e+00,2
22,4,2,3,0,2,2
23,2,4,1,1,2,4
24,0,4,1,0,2,2
25,2,8,2,0,5.000000e-01,2
26,8,0,3,1,5.000000e-01,2
27,0,2,1,1,3.500000e+00,2
28,8,2,1,1,2,4
29,4,8,3,1,2,2
30,0,2,1,0,2,2
31,4,2,1,0,5.000000e-01,6
32,8,4,3,0,2,6
33,8,4,2,0,3.500000e+00,8
34,2,0,2,1,5.000000e-01,8
35,2,0,2,0,2,4
36,0,4,3,0,5.000000e-01,4
