TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,4,4,2,2,1.0,0.0,4.24738,999.0,999.0,7.26125,999.0,0.0,0.0,7.28787,10.9995,999.0,999.0,994.753,13.0339,17.0053
2,2,1,1,2,0,5.000000e-01,4,1.0,1.0,17.0386,999.0,999.0,20.0504,999.0,0.0,0.0,20.0696,22.2886,999.0,999.0,981.961,24.2966,26.2844
3,3,0,2,2,2,5.000000e-01,4,1.0,2.0,26.5689,999.0,999.0,29.5763,999.0,0.0,0.0,29.6004,31.8273,999.0,999.0,972.431,33.8304,35.8202
4,4,1,1,2,2,2,8,1.0,3.0,35.8468,3.0,8,37.7198,high,1.87294,1.12706,38.2395,42.6089,42.629,44.6265,8.77963,44.6268,46.6127
5,5,1,3,4,0,5.000000e-01,2,1.0,4.0,46.8609,2.0,0,48.7606,low,1.89973,1.10027,49.2881,52.1264,52.1267,54.1281,7.26725,54.1289,58.1187
6,6,1,3,6,8,3.500000e+00,0,1.0,5.0,58.3484,3.0,0,60.0681,low,1.71968,1.28032,60.5928,66.6017,66.6019,68.6033,10.2549,68.6037,74.5952
7,7,0,1,2,2,5.000000e-01,4,1.0,6.0,74.6286,3.0,4,76.871,high,2.24245,0.757547,77.4171,79.8785,79.8979,81.8961,7.26756,81.8969,83.8822
8,8,1,1,8,8,2,4,1.0,7.0,83.895,2.0,8,85.8818,high,1.9868,1.0132,86.4086,90.6555,90.6762,92.6949,8.79988,92.6953,100.655
9,9,1,1,2,2,5.000000e-01,0,1.0,8.0,100.684,3.0,0,103.416,low,2.73217,0.267833,103.944,105.945,105.945,107.953,7.26932,107.954,109.939
10,10,0,3,6,0,5.000000e-01,4,1.0,9.0,110.194,2.0,0,111.576,low,1.38198,1.61802,112.106,115.445,115.445,117.453,7.25938,117.454,123.455
11,11,0,2,6,0,5.000000e-01,2,1.0,10.0,123.697,2.0,0,125.314,low,1.6175,1.3825,125.839,128.961,128.961,130.971,7.27426,130.971,136.945
12,12,1,3,2,2,3.500000e+00,8,1.0,11.0,137.192,2.0,2,139.553,low,2.36117,0.638828,140.089,145.44,145.459,147.466,10.2739,147.466,149.441
13,13,0,1,2,0,5.000000e-01,4,1.0,12.0,149.473,2.0,0,151.593,low,2.12006,0.879942,152.129,154.729,154.729,156.741,7.26865,156.742,158.727
14,14,0,3,8,4,5.000000e-01,8,1.0,13.0,158.95,2.0,4,161.252,low,2.30139,0.698607,161.786,164.2,164.218,166.24,7.28961,166.24,174.202
15,15,1,2,6,0,2,8,1.0,14.0,174.458,2.0,0,176.622,low,2.16446,0.835538,177.176,181.212,181.212,183.222,8.76474,183.223,189.206
16,16,0,1,2,2,5.000000e-01,8,1.0,15.0,189.231,3.0,8,190.81,high,1.57946,1.42054,191.348,194.476,194.495,196.502,7.27153,196.503,198.483
17,17,1,3,2,8,3.500000e+00,4,1.0,16.0,198.708,3.0,4,200.569,low,1.86157,1.13843,201.126,206.956,206.974,208.975,10.2671,208.975,210.962
18,18,0,3,4,0,5.000000e-01,2,1.0,17.0,211.177,2.0,0,213.209,low,2.03178,0.968223,213.744,216.425,216.426,218.428,7.25046,218.428,222.436
19,19,0,2,8,0,2,4,1.0,18.0,222.679,2.0,0,225.282,low,2.60316,0.396843,225.812,229.429,229.43,231.433,8.75376,231.433,239.425
20,20,0,2,4,8,5.000000e-01,4,1.0,19.0,239.679,2.0,8,241.519,high,1.84,1.16,242.046,244.928,244.946,246.953,7.27419,246.953,250.931
21,21,1,1,2,8,5.000000e-01,0,1.0,20.0,250.957,2.0,8,252.61,high,1.65304,1.34696,253.157,256.206,256.227,258.229,7.27184,258.229,260.218
22,22,0,3,4,8,5.000000e-01,0,1.0,21.0,260.406,3.0,0,261.919,low,1.51302,1.48698,262.474,265.659,265.659,267.66,7.2543,267.662,271.658
23,23,0,1,2,4,2,8,1.0,22.0,271.692,2.0,4,274.076,low,2.38317,0.616828,274.61,278.444,278.468,280.465,8.77282,280.466,282.452
24,24,0,2,4,8,2,2,1.0,23.0,282.692,3.0,2,284.817,low,2.12463,0.875372,285.349,289.441,289.459,291.458,8.7655,291.458,295.442
25,25,0,3,2,2,5.000000e-01,4,1.0,24.0,295.691,2.0,2,298.106,low,2.41488,0.585121,298.654,300.943,300.967,302.969,7.27846,302.97,304.934
26,26,1,2,4,2,5.000000e-01,4,1.0,25.0,305.114,2.0,2,306.865,low,1.75151,1.24849,307.391,310.36,310.38,312.387,7.27328,312.387,316.359
27,27,1,3,2,4,2,0,1.0,26.0,316.64,3.0,0,318.206,low,1.56633,1.43367,318.74,323.396,323.396,325.398,8.75773,325.398,327.405
28,28,1,1,2,2,3.500000e+00,4,1.0,27.0,337.497,2.0,2,339.705,low,2.20776,0.792236,340.237,345.743,345.764,347.761,10.264,347.761,349.74
29,29,0,3,2,2,2,8,1.0,28.0,350.042,2.0,2,352.163,low,2.12157,0.878433,352.695,356.789,356.807,358.806,8.76447,358.807,360.784
30,30,1,2,4,8,3.500000e+00,4,1.0,29.0,361.068,3.0,4,363.518,low,2.45071,0.549285,364.073,369.321,369.339,371.359,10.2915,371.36,375.315
31,31,0,1,2,0,2,8,1.0,30.0,385.395,999.0,999,388.398,999,0.0,0.0,388.419,392.155,999.0,999.0,613.605,394.209,396.142
32,32,1,2,2,2,5.000000e-01,0,1.0,31.0,396.434,3.0,0,398.606,low,2.17179,0.82821,399.133,401.685,401.685,403.688,7.25329,403.688,405.689
33,33,1,2,6,0,3.500000e+00,4,1.0,32.0,405.915,2.0,0,407.399,low,1.48413,1.51587,407.947,414.175,414.176,416.189,10.2736,416.189,422.161
34,34,1,2,4,2,5.000000e-01,8,1.0,33.0,422.448,2.0,2,424.852,low,2.40304,0.596962,425.387,427.706,427.727,429.723,7.27479,429.724,433.697
35,35,0,1,2,2,5.000000e-01,0,1.0,34.0,443.743,3.0,0,446.084,low,2.34084,0.659158,446.629,448.993,448.993,450.999,7.25566,450.999,453.005
