TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,4,8,5.000000e-01,2,1.0,0.0,4.33974,999.0,999.0,7.35205,999.0,0.0,0.0,7.37178,9.58375,999.0,999.0,994.66,11.6115,15.5982
2,2,0,1,2,8,2,4,1.0,1.0,15.6385,999.0,999.0,18.6426,999.0,0.0,0.0,18.667,22.3861,999.0,999.0,983.362,24.3956,26.3831
3,3,0,2,4,8,5.000000e-01,0,1.0,2.0,26.6437,2.0,8,29.3177,high,2.67399,0.326009,29.8416,31.8933,31.9106,33.9164,7.27271,33.9167,37.8938
4,4,0,1,8,8,2,0,1.0,3.0,37.9169,999.0,999,40.9252,999,0.0,0.0,40.9542,44.6627,999.0,999.0,961.083,46.7198,54.6693
5,5,0,2,4,0,5.000000e-01,2,1.0,4.0,55.0004,999.0,999,58.0116,999,0.0,0.0,58.0415,60.2528,999.0,999.0,944.0,62.2539,66.2678
6,6,1,2,2,8,5.000000e-01,0,1.0,5.0,66.5089,2.0,8,67.9199,high,1.41104,1.58896,68.4514,71.7579,71.7796,73.7769,7.268,73.7772,75.759
7,7,0,1,2,2,5.000000e-01,4,1.0,6.0,75.7918,3.0,4,78.3286,high,2.5368,0.4632,78.8767,81.0456,81.0664,83.085,7.29323,83.0854,85.0405
8,8,0,3,4,8,5.000000e-01,0,1.0,7.0,85.3229,2.0,8,87.6034,high,2.28046,0.719537,88.1371,90.5812,90.5989,92.6066,7.28367,92.6071,96.5689
9,9,1,3,2,4,5.000000e-01,2,1.0,8.0,96.8345,3.0,2,99.3269,low,2.4924,0.507601,99.8539,102.085,102.105,104.108,7.27389,104.109,106.093
10,10,0,1,2,2,2,8,1.0,9.0,106.127,999.0,999,109.136,999,0.0,0.0,109.156,112.866,999.0,999.0,892.873,114.886,116.872
11,11,0,2,2,4,5.000000e-01,8,1.0,10.0,117.138,3.0,8,119.227,high,2.08905,0.910954,119.772,122.387,122.404,124.41,7.27131,124.411,126.396
12,12,0,2,4,4,2,2,1.0,11.0,126.626,3.0,2,129.203,low,2.57693,0.423072,129.737,133.377,133.377,135.384,8.75745,135.384,139.38
13,13,1,2,4,8,2,2,1.0,12.0,139.798,2.0,8,141.627,high,1.82884,1.17116,142.181,146.556,146.578,148.574,8.77568,148.574,152.554
14,14,0,1,8,0,5.000000e-01,4,1.0,13.0,152.589,2.0,0,155.431,low,2.84137,0.158626,155.984,157.841,157.841,159.865,7.27552,159.866,167.836
15,15,1,1,6,0,5.000000e-01,4,1.0,14.0,167.842,3.0,4,170.069,high,2.22656,0.773436,170.611,173.093,173.126,175.127,7.28493,175.127,181.101
16,16,0,3,8,2,5.000000e-01,8,1.0,15.0,181.39,3.0,8,183.558,high,2.16811,0.831892,184.091,186.639,186.657,188.662,7.27175,188.662,196.653
17,17,1,2,6,2,2,0,1.0,16.0,196.975,999.0,999,199.977,999,0.0,0.0,200.002,203.734,999.0,999.0,802.025,205.767,211.724
18,18,1,3,4,8,5.000000e-01,2,1.0,17.0,212.028,3.0,2,214.183,low,2.15548,0.844522,214.723,217.278,217.297,219.294,7.26626,219.294,223.282
19,19,1,3,4,8,5.000000e-01,0,1.0,18.0,223.66,2.0,8,225.407,high,1.74701,1.25299,225.942,228.91,228.91,230.909,7.24883,230.909,234.913
20,20,1,1,2,2,3.500000e+00,8,1.0,19.0,234.958,3.0,8,236.731,high,1.77268,1.22732,237.298,243.209,243.238,245.243,10.2847,245.244,247.213
21,21,0,3,4,2,3.500000e+00,0,1.0,20.0,247.462,999.0,999,250.469,999,0.0,0.0,250.489,255.712,999.0,999.0,751.538,257.73,261.717
22,22,1,2,2,8,5.000000e-01,4,1.0,21.0,261.961,2.0,8,263.378,high,1.41649,1.58351,263.907,267.211,267.236,269.229,7.268,269.23,271.219
23,23,1,2,2,4,2,2,1.0,22.0,271.49,2.0,4,273.633,high,2.14359,0.856406,274.201,278.234,278.235,280.236,8.74624,280.236,282.236
24,24,1,3,2,2,5.000000e-01,0,1.0,23.0,282.519,3.0,0,285.491,low,2.97174,0.028257,286.029,287.776,287.777,289.779,7.26004,289.78,291.765
25,25,0,3,4,4,3.500000e+00,2,1.0,24.0,292.017,2.0,4,293.851,high,1.8342,1.1658,294.402,300.264,300.292,302.296,10.2792,302.297,306.281
26,26,1,1,2,2,2,0,1.0,25.0,306.332,3.0,0,309.088,low,2.75522,0.244783,309.617,313.093,313.093,315.097,8.76445,315.097,317.084
27,27,1,1,2,8,2,4,1.0,26.0,317.105,2.0,8,318.863,high,1.75821,1.24179,319.389,323.858,323.889,325.881,8.77572,325.881,327.861
28,28,0,2,2,0,3.500000e+00,4,1.0,27.0,328.157,3.0,4,330.553,high,2.39643,0.60357,331.095,336.419,336.437,338.437,10.2797,338.437,340.406
29,29,1,1,2,0,5.000000e-01,8,1.0,28.0,340.433,3.0,8,342.278,high,1.84482,1.15518,342.829,345.683,345.703,347.724,7.2907,347.724,349.691
30,30,1,2,2,0,3.500000e+00,4,1.0,29.0,350.001,999.0,999,353.001,999,0.0,0.0,353.025,358.25,999.0,999.0,648.999,360.266,362.251
31,31,0,3,6,8,5.000000e-01,4,1.0,30.0,362.515,2.0,8,363.894,high,1.37837,1.62163,364.433,367.768,367.795,369.8,7.28501,369.801,375.764
32,32,1,3,2,4,2,8,1.0,31.0,376.129,999.0,999,379.13,999,0.0,0.0,379.15,382.884,999.0,999.0,622.871,384.903,386.876
33,33,0,3,2,4,3.500000e+00,0,1.0,32.0,387.101,3.0,0,389.222,low,2.12116,0.87884,389.75,395.355,395.356,397.378,10.2776,397.379,399.359
34,34,1,3,6,4,5.000000e-01,0,1.0,33.0,399.597,3.0,0,401.928,low,2.33123,0.668773,402.452,404.847,404.847,406.863,7.26598,406.863,412.848
35,35,0,1,2,0,5.000000e-01,2,1.0,34.0,412.913,2.0,0,415.6,low,2.68766,0.312338,416.123,418.169,418.17,420.178,7.26479,420.178,422.163
36,36,1,1,6,2,5.000000e-01,4,1.0,35.0,422.184,3.0,4,424.41,high,2.22637,0.773626,424.937,427.435,427.456,429.452,7.26834,429.452,435.432
