onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.410830	2.067900	choice_friend	2.067900	4	high	2	4
11.173800	1.000000	outcome_friend_recip	2.067900	4	high	2	4
19.561000	1.822120	choice_stranger	1.822120	8	high	0	8
26.329500	1.000000	outcome_stranger_recip	1.822120	8	high	0	8
32.644800	1.611280	choice_stranger	1.611280	2	high	0	2
37.906800	1.000000	outcome_stranger_recip	1.611280	2	high	0	2
44.281900	1.414560	choice_friend	1.414560	8	high	4	8
49.545800	1.000000	outcome_friend_defect	1.414560	8	high	4	8
57.912300	1.339700	choice_friend	1.339700	2	high	0	2
63.170300	1.000000	outcome_friend_recip	1.339700	2	high	0	2
69.551500	1.274340	choice_stranger	1.274340	4	high	0	4
76.311500	1.000000	outcome_stranger_recip	1.274340	4	high	0	4
86.324300	2.203940	choice_computer	2.203940	2	high	0	2
91.594300	1.000000	outcome_computer_recip	2.203940	2	high	0	2
95.931800	1.205760	choice_stranger	1.205760	4	high	0	4
101.187000	1.000000	outcome_stranger_defect	1.205760	4	high	0	4
105.520000	1.525760	choice_stranger	1.525760	8	high	0	8
113.756000	1.000000	outcome_stranger_defect	1.525760	8	high	0	8
119.788000	1.679290	choice_computer	1.679290	8	high	2	8
128.043000	1.000000	outcome_computer_defect	1.679290	8	high	2	8
132.048000	1.509520	choice_computer	1.509520	2	high	0	2
137.291000	1.000000	outcome_computer_defect	1.509520	2	high	0	2
141.309000	1.374310	choice_computer	1.374310	4	high	0	4
149.547000	1.000000	outcome_computer_defect	1.374310	4	high	0	4
153.944000	1.395830	choice_stranger	1.395830	8	high	4	8
159.204000	1.000000	outcome_stranger_defect	1.395830	8	high	4	8
169.582000	1.377740	choice_friend	1.377740	4	high	0	4
177.841000	1.000000	outcome_friend_recip	1.377740	4	high	0	4
184.208000	1.340220	choice_friend	1.340220	8	high	0	8
189.454000	1.000000	outcome_friend_recip	1.340220	8	high	0	8
197.851000	2.602000	choice_stranger	2.602000	8	high	2	8
203.113000	1.000000	outcome_stranger_recip	2.602000	8	high	2	8
207.119000	1.459740	choice_computer	1.459740	8	high	4	8
215.391000	1.000000	outcome_computer_recip	1.459740	8	high	4	8
219.368000	1.201210	choice_computer	1.201210	8	high	4	8
226.133000	1.000000	outcome_computer_defect	1.201210	8	high	4	8
234.509000	1.664160	choice_friend	1.664160	4	high	2	4
239.769000	1.000000	outcome_friend_defect	1.664160	4	high	2	4
244.078000	1.836650	choice_friend	1.836650	4	high	0	4
249.321000	1.000000	outcome_friend_defect	1.836650	4	high	0	4
253.355000	1.502650	choice_computer	1.502650	4	high	2	4
260.128000	1.000000	outcome_computer_defect	1.502650	4	high	2	4
264.464000	1.351420	choice_stranger	1.351420	4	high	2	4
269.730000	1.000000	outcome_stranger_recip	1.351420	4	high	2	4
279.746000	1.323080	choice_computer	1.323080	8	high	2	8
285.007000	1.000000	outcome_computer_recip	1.323080	8	high	2	8
291.031000	1.328940	choice_computer	1.328940	4	high	2	4
296.278000	1.000000	outcome_computer_recip	1.328940	4	high	2	4
302.307000	1.244470	choice_computer	1.244470	4	high	0	4
307.556000	1.000000	outcome_computer_recip	1.244470	4	high	0	4
311.556000	1.470230	choice_computer	1.470230	8	high	0	8
316.794000	1.000000	outcome_computer_recip	1.470230	8	high	0	8
321.184000	1.301160	choice_stranger	1.301160	4	high	2	4
327.944000	1.000000	outcome_stranger_defect	1.301160	4	high	2	4
332.315000	1.394580	choice_friend	1.394580	8	high	2	8
339.074000	1.000000	outcome_friend_defect	1.394580	8	high	2	8
345.437000	1.461650	choice_friend	1.461650	8	high	4	8
350.705000	1.000000	outcome_friend_recip	1.461650	8	high	4	8
355.022000	1.419090	choice_friend	1.419090	2	high	0	2
360.282000	1.000000	outcome_friend_defect	1.419090	2	high	0	2
366.675000	1.389240	choice_stranger	1.389240	2	high	0	2
373.435000	1.000000	outcome_stranger_defect	1.389240	2	high	0	2
381.444000	1.924530	choice_computer	1.924530	8	high	0	8
388.203000	1.000000	outcome_computer_defect	1.924530	8	high	0	8
394.571000	1.520450	choice_friend	1.520450	8	high	2	8
399.833000	1.000000	outcome_friend_recip	1.520450	8	high	2	8
404.166000	1.301550	choice_friend	1.301550	8	high	0	8
409.432000	1.000000	outcome_friend_defect	1.301550	8	high	0	8
413.760000	1.565490	choice_stranger	1.565490	8	high	2	8
422.017000	1.000000	outcome_stranger_defect	1.565490	8	high	2	8
426.334000	1.415130	choice_stranger	1.415130	8	high	4	8
433.112000	1.000000	outcome_stranger_recip	1.415130	8	high	4	8
