filename	operator	randstr
anat/sub-134_T2w.nii.gz		e7cc507c
anat/sub-134_T1w.nii.gz		49bf69c6
fmap/sub-134_magnitude1.nii.gz		09eb0d14
fmap/sub-134_magnitude2.nii.gz		09eb0d14
fmap/sub-134_phasediff.nii.gz		5aa75269
func/sub-134_task-trust_run-01_bold.nii.gz		98ab0578
func/sub-134_task-trust_run-02_bold.nii.gz		53384df4
func/sub-134_task-trust_run-03_bold.nii.gz		f3c57182
func/sub-134_task-trust_run-04_bold.nii.gz		13828a63
func/sub-134_task-trust_run-05_bold.nii.gz		b0672907
