TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.37451,3.0,6.88361,2.5091,4.0,6.90029,7.91447,3.53996,7.91472,8.66794
2,2,1,0.750000,3,5,1,1.0,1.0,8.98092,3.0,10.2196,1.2387,4.0,11.4842,12.4996,3.51865,12.4998,13.255
3,3,2,0.750000,3,5,1,1.0,2.0,13.5593,3.0,15.3739,1.8146,5.0,16.0869,17.1024,3.54308,17.1026,17.8589
4,4,1,0.750000,3,5,1,1.0,3.0,18.1622,3.0,19.5773,1.41509,4.0,20.675,21.6904,3.5282,21.6906,22.4459
5,5,1,0.750000,3,5,1,1.0,4.0,22.7478,2.0,24.1643,1.41655,6.0,25.2621,26.2775,3.52967,26.2776,27.033
6,6,1,0.750000,3,5,1,1.0,5.0,27.3325,3.0,28.6848,1.35235,1.0,29.8492,30.8645,3.53207,30.8647,31.6201
7,7,2,0.750000,3,5,1,1.0,6.0,31.9208,3.0,32.6716,0.750859,5.0,34.4362,35.4516,3.53083,35.4518,36.2072
8,8,1,10,3,5,1,1.0,7.0,36.513,3.0,37.3253,0.812275,4.0,39.0401,40.0555,3.54247,40.0557,50.0686
9,9,1,0.750000,2,4,2,1.0,8.0,50.4346,2.0,51.9204,1.48577,9.0,52.9557,53.9711,3.53644,53.9713,54.7224
10,10,2,0.750000,2,4,2,1.0,9.0,55.0187,3.0,55.7403,0.721676,5.0,57.5374,58.5528,3.53418,58.553,59.3096
11,11,3,0.750000,2,4,2,1.0,10.0,59.6047,3.0,60.4609,0.856205,7.0,62.1256,63.141,3.53628,63.1412,63.8966
12,12,3,0.750000,2,4,2,1.0,11.0,64.189,3.0,65.198,1.00905,7.0,66.697,67.7124,3.52348,67.7126,68.467
13,13,3,0.750000,2,4,2,1.0,12.0,68.7606,3.0,70.1021,1.34152,9.0,71.2811,72.2965,3.53585,72.2967,73.0543
14,14,3,0.750000,2,4,2,1.0,13.0,73.3556,3.0,74.8394,1.48378,8.0,75.8831,76.8985,3.54287,76.8987,77.658
15,15,3,0.750000,2,4,2,1.0,14.0,77.953,3.0,79.0928,1.13985,6.0,80.4719,81.4873,3.53435,81.4875,82.245
16,16,3,8,2,4,2,1.0,15.0,82.5407,3.0,83.5966,1.05597,6.0,85.0596,86.075,3.53431,86.0752,94.0883
17,17,3,0.750000,1,2,3,1.0,16.0,94.1104,2.0,95.7735,1.66303,4.0,96.6293,97.6447,3.53424,97.6448,98.4085
18,18,2,0.750000,1,2,3,1.0,17.0,98.4113,2.0,99.4932,1.08187,5.0,100.927,101.942,3.53089,101.942,102.695
19,19,3,0.750000,1,2,3,1.0,18.0,102.698,2.0,103.963,1.2653,3.0,105.212,106.228,3.52975,106.228,106.982
20,20,2,0.750000,1,2,3,1.0,19.0,106.985,2.0,107.983,0.998597,5.0,109.502,110.518,3.53306,110.518,111.269
21,21,3,0.750000,1,2,3,1.0,20.0,111.272,2.0,112.371,1.09941,3.0,113.786,114.801,3.5296,114.801,115.556
22,22,3,0.750000,1,2,3,1.0,21.0,115.558,2.0,116.774,1.21528,4.0,118.073,119.088,3.52979,119.088,119.843
23,23,3,0.750000,1,2,3,1.0,22.0,119.846,2.0,120.71,0.864972,4.0,122.362,123.377,3.53172,123.377,124.129
24,24,3,10,1,2,3,1.0,23.0,124.132,2.0,125.031,0.898659,3.0,126.646,127.661,3.52921,127.662,137.674
25,25,3,0.750000,2,4,4,1.0,24.0,138.051,2.0,139.826,1.77564,3.0,140.561,141.576,3.5257,141.577,142.328
26,26,3,0.750000,2,4,4,1.0,25.0,142.724,2.0,143.346,0.621729,3.0,145.236,146.251,3.5272,146.251,147.015
27,27,3,0.750000,2,4,4,1.0,26.0,147.309,2.0,148.2,0.890402,1.0,149.831,150.846,3.53725,150.847,151.602
28,28,1,0.750000,2,4,4,1.0,27.0,151.894,2.0,152.537,0.642286,7.0,154.419,155.434,3.53997,155.435,156.189
29,29,1,0.750000,2,4,4,1.0,28.0,156.482,2.0,157.224,0.741767,7.0,158.991,160.006,3.52444,160.007,160.76
30,30,3,0.750000,2,4,4,1.0,29.0,161.053,3.0,163.362,2.30964,6.0,163.569,164.589,3.53633,164.589,165.347
31,31,3,0.750000,2,4,4,1.0,30.0,165.639,3.0,166.298,0.658362,6.0,168.163,169.178,3.53884,169.178,169.934
32,32,3,12,2,4,4,1.0,31.0,170.226,3.0,171.135,0.908833,6.0,172.75,173.765,3.53884,173.765,185.78
33,33,3,0.750000,3,6,5,1.0,32.0,186.139,3.0,186.965,0.826153,9.0,188.664,189.68,3.54111,189.68,190.434
