Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,0,3.500000e+00,6
2,8,2,2,1,5.000000e-01,4
3,4,8,2,1,2,2
4,8,4,3,1,3.500000e+00,2
5,8,0,3,1,5.000000e-01,2
6,2,4,1,0,2,4
7,0,8,1,0,2,6
8,8,4,1,0,5.000000e-01,4
9,2,0,3,1,2,2
10,0,2,1,0,2,2
11,2,0,1,1,5.000000e-01,8
12,0,8,2,1,3.500000e+00,2
13,8,2,1,0,5.000000e-01,2
14,4,2,3,0,5.000000e-01,8
15,8,2,1,1,5.000000e-01,2
16,8,0,1,1,3.500000e+00,2
17,0,2,3,0,5.000000e-01,8
18,2,4,2,1,5.000000e-01,4
19,4,0,3,0,5.000000e-01,2
20,2,0,2,1,5.000000e-01,2
21,4,8,3,0,5.000000e-01,4
22,4,0,2,0,2,2
23,4,8,2,0,2,2
24,0,4,1,1,2,4
25,2,4,1,1,5.000000e-01,2
26,0,8,3,0,5.000000e-01,4
27,4,0,1,0,3.500000e+00,2
28,8,4,1,1,5.000000e-01,2
29,2,4,3,1,5.000000e-01,6
30,4,0,3,1,3.500000e+00,2
31,8,2,2,0,2,4
32,0,4,2,1,5.000000e-01,6
33,2,8,3,0,5.000000e-01,6
34,8,2,3,1,5.000000e-01,4
35,0,2,2,0,2,4
36,2,4,2,0,5.000000e-01,2
