TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,8,4,5.000000e-01,8,1.0,0.0,4.30749,2.0,4,6.46301,low,2.15552,0.844479,6.99503,9.5637,9.58061,11.5818,7.27429,11.5824,19.5642
2,2,0,2,4,0,2,2,1.0,1.0,19.8634,2.0,0,22.0836,low,2.22027,0.779731,22.6163,26.6223,26.6225,28.6281,8.76477,28.6288,32.6246
3,3,1,1,2,0,5.000000e-01,8,1.0,2.0,32.648,2.0,0,33.9406,low,1.29261,1.70739,34.4827,37.9027,37.9029,39.9072,7.25926,39.9078,41.8958
4,4,0,3,2,8,5.000000e-01,2,1.0,3.0,42.157,3.0,2,44.5318,low,2.37487,0.625134,45.0626,47.4058,47.4215,49.4249,7.26798,49.4253,51.4153
5,5,0,1,8,8,2,2,1.0,4.0,51.4317,3.0,2,53.3247,low,1.89303,1.10697,53.8513,58.1897,58.2078,60.1986,8.7669,60.1989,68.1864
6,6,0,3,4,4,5.000000e-01,0,1.0,5.0,68.4915,3.0,0,69.8443,low,1.35273,1.64727,70.3734,73.751,73.7512,75.7532,7.26163,75.7535,79.7461
7,7,0,1,2,0,5.000000e-01,2,1.0,6.0,79.7796,2.0,0,81.618,low,1.83842,1.16158,82.1563,85.0365,85.0368,87.0387,7.2591,87.0392,89.0264
8,8,0,2,2,2,5.000000e-01,4,1.0,7.0,89.2989,2.0,2,91.0934,low,1.79455,1.20545,91.6275,94.5531,94.5725,96.575,7.27613,96.5753,98.5485
9,9,1,2,6,4,3.500000e+00,0,1.0,8.0,98.7959,3.0,0,100.419,low,1.62352,1.37648,100.953,107.045,107.046,109.067,10.2715,109.068,115.043
10,10,1,3,2,2,3.500000e+00,4,1.0,9.0,115.344,2.0,2,117.289,low,1.94514,1.05486,117.832,123.598,123.616,125.616,10.2727,125.617,127.603
