TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,2,0.750000,1,1.0,0.0,3.99735,3.0,2.17073,6.16809,7.51878,3.52216,7.51969,8.2714
2,1,2,7,2,0.750000,1,1.0,1.0,8.27489,3.0,1.52497,9.79986,11.7919,3.51753,11.7926,12.5462
3,1,3,6,2,0.750000,1,1.0,2.0,12.5496,3.0,1.84555,14.3951,16.053,3.5039,16.0536,16.8166
4,1,4,10,2,0.750000,1,1.0,3.0,16.8202,3.0,1.023,17.8432,20.3503,3.53059,20.3509,21.1124
5,1,5,7,2,0.750000,1,1.0,4.0,21.1156,2.0,1.40593,22.5215,24.6336,3.51844,24.6343,25.3881
6,1,6,8,2,0.750000,1,1.0,5.0,25.3915,3.0,1.02656,26.4181,28.8932,3.50217,28.894,29.6628
7,1,7,7,2,0.750000,1,1.0,6.0,29.6666,2.0,1.46513,31.1317,33.182,3.51599,33.1827,33.9339
8,1,8,2,2,8,1,1.0,7.0,33.9374,2.0,1.09058,35.028,37.4527,3.51575,37.4533,45.4591
9,0,9,6,2,0.750000,2,1.0,8.0,45.4623,3.0,1.67229,47.1346,48.985,3.52312,48.9856,49.7389
10,0,10,3,2,0.750000,2,1.0,9.0,49.7425,2.0,1.37241,51.1149,53.2555,3.51348,53.2562,54.0187
11,0,11,2,2,0.750000,2,1.0,10.0,54.022,2.0,1.02257,55.0446,57.5398,3.51839,57.5406,58.2914
12,0,12,4,2,0.750000,2,1.0,11.0,58.2949,2.0,1.57934,59.8742,61.8136,3.51936,61.8144,62.5829
13,0,13,8,2,0.750000,2,1.0,12.0,62.5865,3.0,1.01779,63.6043,66.1053,3.51936,66.1061,66.8605
14,0,14,4,2,0.750000,2,1.0,13.0,66.8642,3.0,1.78719,68.6514,70.3797,3.51618,70.3805,71.1489
15,0,15,4,2,0.750000,2,1.0,14.0,71.1522,2.0,1.72811,72.8803,74.6699,3.51838,74.6708,75.4328
16,0,16,2,2,8,2,1.0,15.0,75.4361,2.0,1.02466,76.4607,78.9612,3.52565,78.9619,86.9776
17,1,17,5,3,0.750000,3,1.0,16.0,86.9823,3.0,1.41908,88.4014,90.503,3.52117,90.5036,91.2666
18,1,18,8,3,0.750000,3,1.0,17.0,91.2706,3.0,1.0266,92.2972,94.7923,3.52228,94.7931,95.5559
19,1,19,9,3,0.750000,3,1.0,18.0,95.5598,3.0,1.01758,96.5774,99.0629,3.50354,99.0635,99.816
20,1,20,10,3,0.750000,3,1.0,19.0,99.8196,3.0,1.02063,100.84,103.327,3.50836,103.328,104.088
21,1,21,8,3,0.750000,3,1.0,20.0,104.091,3.0,1.02901,105.12,107.614,3.5233,107.615,108.367
22,1,22,7,3,0.750000,3,1.0,21.0,108.371,2.0,1.71258,110.084,111.897,3.52672,111.898,112.652
23,1,23,10,3,0.750000,3,1.0,22.0,112.655,3.0,1.02436,113.68,116.176,3.52122,116.177,116.93
24,1,24,2,3,10,3,1.0,23.0,116.934,2.0,1.10993,118.044,120.451,3.51774,120.452,130.452
25,0,25,4,1,0.750000,4,1.0,24.0,130.456,2.0,1.19296,131.649,133.975,3.51939,133.975,134.737
26,0,26,4,1,0.750000,4,1.0,25.0,134.741,2.0,1.02171,135.762,138.257,3.51666,138.257,139.015
27,0,27,1,1,0.750000,4,1.0,26.0,139.019,2.0,1.02284,140.041,142.535,3.51691,142.536,143.289
28,0,28,2,1,0.750000,4,1.0,27.0,143.292,2.0,1.02971,144.321,146.813,3.52169,146.813,147.583
29,0,29,3,1,0.750000,4,1.0,28.0,147.586,2.0,1.03185,148.618,151.104,3.51881,151.105,151.857
30,0,30,1,1,0.750000,4,1.0,29.0,151.86,2.0,1.02092,152.881,155.374,3.51454,155.375,156.144
31,0,31,7,1,0.750000,4,1.0,30.0,156.147,3.0,1.03093,157.178,159.667,3.52095,159.668,160.42
32,0,32,5,1,12,4,1.0,31.0,160.423,3.0,1.01728,161.441,163.94,3.51746,163.941,175.952
33,0,33,5,3,0.750000,5,1.0,32.0,175.957,3.0,1.4374,177.394,179.474,3.51747,179.474,180.243
34,0,34,3,3,0.750000,5,1.0,33.0,180.247,2.0,2.52614,182.773,183.765,3.51801,183.765,184.527
35,0,35,8,3,0.750000,5,1.0,34.0,184.531,3.0,1.05699,185.588,188.053,3.52254,188.053,188.817
36,0,36,2,3,0.750000,5,1.0,35.0,188.82,999.0,999.0,999.0,191.832,3.5395,192.36,193.123
37,0,37,2,3,0.750000,5,1.0,36.0,193.126,2.0,1.28724,194.414,196.639,3.51284,196.639,197.383
38,0,38,1,3,0.750000,5,1.0,37.0,197.387,2.0,1.0226,198.41,200.896,3.50871,200.896,201.647
39,0,39,3,3,0.750000,5,1.0,38.0,201.65,2.0,1.15666,202.807,205.161,3.51097,205.161,205.915
40,0,40,3,3,10,5,1.0,39.0,205.919,2.0,1.50098,207.42,209.434,3.51606,209.435,219.443
41,1,41,3,2,0.750000,6,1.0,40.0,219.448,2.0,1.52756,220.975,222.972,3.5249,222.973,223.726
42,1,42,8,2,0.750000,6,1.0,41.0,223.73,3.0,1.02608,224.756,227.233,3.50391,227.234,227.999
43,1,43,9,2,0.750000,6,1.0,42.0,228.002,3.0,1.03244,229.035,231.507,3.50518,231.508,232.263
44,1,44,6,2,0.750000,6,1.0,43.0,232.266,3.0,1.18181,233.448,235.783,3.51728,235.784,236.54
45,1,45,7,2,0.750000,6,1.0,44.0,236.543,3.0,1.25165,237.795,240.059,3.51649,240.06,240.813
46,1,46,7,2,0.750000,6,1.0,45.0,240.816,3.0,1.02545,241.841,244.326,3.51119,244.327,245.08
47,1,47,8,2,0.750000,6,1.0,46.0,245.084,3.0,1.02082,246.105,248.6,3.51627,248.6,249.35
48,1,48,7,2,8,6,1.0,47.0,249.353,3.0,1.0311,250.384,252.875,3.52194,252.875,260.878
49,0,49,6,3,0.750000,7,1.0,48.0,260.884,3.0,1.49119,262.375,264.396,3.51322,264.397,265.16
50,0,50,3,3,0.750000,7,1.0,49.0,265.164,2.0,1.73993,266.904,268.679,3.51556,268.68,269.448
51,0,51,2,3,0.750000,7,1.0,50.0,269.452,2.0,1.03293,270.485,272.98,3.52856,272.981,273.734
52,0,52,3,3,0.750000,7,1.0,51.0,273.738,2.0,1.02661,274.764,277.24,3.50342,277.241,278.011
53,0,53,3,3,0.750000,7,1.0,52.0,278.016,2.0,1.02832,279.044,281.531,3.51618,281.532,282.294
54,0,54,1,3,0.750000,7,1.0,53.0,282.298,2.0,1.34206,283.64,285.807,3.50916,285.808,286.561
55,0,55,1,3,0.750000,7,1.0,54.0,286.567,2.0,1.02028,287.587,290.089,3.52321,290.09,290.84
56,0,56,10,3,10,7,1.0,55.0,290.845,3.0,1.02191,291.867,294.364,3.51977,294.365,304.369
57,1,57,7,3,0.750000,8,1.0,56.0,304.373,2.0,1.03215,305.406,307.893,3.52033,307.894,308.662
58,1,58,7,3,0.750000,8,1.0,57.0,308.666,3.0,1.20234,309.869,312.186,3.52005,312.187,312.949
59,1,59,9,3,0.750000,8,1.0,58.0,312.953,3.0,1.0287,313.982,316.458,3.50519,316.459,317.224
60,1,60,8,3,0.750000,8,1.0,59.0,317.227,3.0,1.11813,318.346,320.744,3.51688,320.744,321.497
61,1,61,5,3,0.750000,8,1.0,60.0,321.501,3.0,1.02397,322.525,325.017,3.51657,325.018,325.77
62,1,62,1,3,0.750000,8,1.0,61.0,325.773,2.0,1.46492,327.238,329.292,3.51946,329.293,330.056
63,1,63,7,3,0.750000,8,1.0,62.0,330.059,3.0,1.02504,331.084,333.577,3.51821,333.578,334.346
64,1,64,7,3,12,8,1.0,63.0,334.349,3.0,1.03179,335.381,337.852,3.50327,337.853,349.858
65,1,65,4,1,0.750000,9,1.0,64.0,349.862,3.0,1.17315,351.035,353.38,3.51777,353.38,354.134
66,1,66,8,1,0.750000,9,1.0,65.0,354.137,3.0,1.02727,355.165,357.641,3.50408,357.642,358.404
67,1,67,7,1,0.750000,9,1.0,66.0,358.408,3.0,1.02047,359.428,361.925,3.51833,361.926,362.68
68,1,68,10,1,0.750000,9,1.0,67.0,362.683,3.0,1.02483,363.707,366.188,3.50556,366.188,366.953
69,1,69,8,1,0.750000,9,1.0,68.0,366.956,3.0,1.08174,368.038,370.473,3.51739,370.474,371.225
70,1,70,5,1,0.750000,9,1.0,69.0,371.229,3.0,1.13854,372.368,374.743,3.51494,374.744,375.512
71,1,71,9,1,0.750000,9,1.0,70.0,375.515,3.0,1.03202,376.547,379.032,3.51763,379.033,379.787
72,1,72,7,1,12,9,1.0,71.0,379.79,3.0,1.02033,380.81,383.309,3.5192,383.309,395.314
