Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,2,1,5.000000e-01,4
2,8,4,1,1,5.000000e-01,2
3,4,2,1,0,2,4
4,8,0,1,1,5.000000e-01,2
5,2,0,3,1,5.000000e-01,6
6,8,2,1,1,5.000000e-01,2
7,0,4,1,1,5.000000e-01,2
8,0,4,3,1,5.000000e-01,4
9,0,4,1,0,5.000000e-01,2
10,0,8,2,0,3.500000e+00,6
11,0,2,1,0,5.000000e-01,8
12,2,8,3,1,5.000000e-01,4
13,0,8,1,0,2,4
14,2,0,1,1,3.500000e+00,4
15,4,8,2,0,2,2
16,4,2,3,0,2,4
17,4,8,3,1,2,2
18,4,2,3,1,2,6
19,4,0,3,0,5.000000e-01,2
20,4,8,2,1,2,4
21,0,2,2,1,5.000000e-01,6
22,2,4,2,0,5.000000e-01,8
23,0,4,2,0,5.000000e-01,2
24,8,2,3,0,3.500000e+00,2
25,8,2,1,0,3.500000e+00,2
26,2,8,2,0,2,4
27,0,8,2,1,5.000000e-01,2
28,2,4,2,1,5.000000e-01,2
29,8,4,3,0,5.000000e-01,2
30,2,4,1,1,5.000000e-01,2
31,8,0,3,1,3.500000e+00,6
32,0,2,2,0,5.000000e-01,4
33,4,8,1,0,5.000000e-01,2
34,8,0,3,0,2,8
35,0,2,3,0,2,2
36,8,2,2,1,3.500000e+00,2
