TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,0,5.000000e-01,2,1.0,0.0,4.22629,3.0,2,5.92719,high,1.7009,1.2991,6.46759,9.48463,9.49691,11.5001,7.27385,11.5005,13.4844
2,2,0,1,2,2,5.000000e-01,8,1.0,1.0,13.5046,2.0,2,15.6035,low,2.0989,0.901097,16.1381,18.7653,18.7807,20.7964,7.29175,20.7967,22.765
3,3,1,2,2,8,5.000000e-01,4,1.0,2.0,22.9954,3.0,4,24.7927,low,1.79725,1.20275,25.325,28.249,28.2629,30.2645,7.26906,30.2647,32.2486
4,4,0,1,2,2,5.000000e-01,0,1.0,3.0,32.2696,2.0,2,34.1672,high,1.89765,1.10235,34.6995,37.5296,37.5433,39.5451,7.27548,39.5453,41.5293
5,5,1,2,2,8,5.000000e-01,2,1.0,4.0,41.7552,3.0,2,43.3915,low,1.63622,1.36378,43.9329,47.0133,47.0274,49.0288,7.27355,49.0291,51.013
6,6,0,1,8,0,5.000000e-01,4,1.0,5.0,51.0339,2.0,0,53.3496,low,2.31568,0.684323,53.8858,56.294,56.2942,58.3095,7.27553,58.3097,66.2933
7,7,1,2,4,2,2,0,1.0,6.0,66.5122,2.0,2,68.0953,high,1.58307,1.41693,68.6349,73.2616,73.2618,75.2771,8.76491,75.2774,79.2613
8,8,0,2,4,2,5.000000e-01,0,1.0,7.0,79.4709,2.0,2,81.3562,high,1.88524,1.11476,81.8844,84.7296,84.7426,86.7451,7.27423,86.7454,90.7292
9,9,1,3,4,8,2,2,1.0,8.0,90.9802,2.0,8,92.8155,high,1.83528,1.16472,93.3525,97.7288,97.742,99.7442,8.76399,99.7445,103.728
10,10,0,2,2,2,3.500000e+00,8,1.0,9.0,103.955,2.0,2,106.243,low,2.28882,0.711179,106.773,112.212,112.225,114.228,10.2731,114.228,116.212
11,11,1,2,6,4,5.000000e-01,0,1.0,10.0,116.438,2.0,4,118.737,high,2.29913,0.700868,119.272,121.696,121.71,123.727,7.2891,123.727,129.695
12,12,1,3,2,4,5.000000e-01,0,1.0,11.0,129.907,2.0,4,131.598,high,1.69069,1.30931,132.131,135.164,135.177,137.179,7.27227,137.18,139.163
13,13,0,3,6,2,5.000000e-01,4,1.0,12.0,139.387,3.0,4,141.339,high,1.95142,1.04858,141.879,144.647,144.659,146.663,7.2755,146.663,152.647
14,14,1,1,2,4,5.000000e-01,8,1.0,13.0,152.67,2.0,4,154.767,low,2.09723,0.902772,155.301,157.928,157.943,159.959,7.28942,159.959,161.928
15,15,0,2,4,4,2,0,1.0,14.0,162.14,3.0,0,164.341,low,2.20109,0.798908,164.878,168.896,168.896,170.911,8.77103,170.912,174.895
16,16,0,3,8,2,2,8,1.0,15.0,175.139,2.0,2,177.819,low,2.6802,0.319799,178.36,181.891,181.903,183.907,8.76735,183.907,191.89
17,17,1,3,6,2,3.500000e+00,4,1.0,16.0,192.101,3.0,4,193.866,high,1.76483,1.23517,194.404,200.358,200.372,202.374,10.2732,202.374,208.358
18,18,0,3,2,0,5.000000e-01,4,1.0,17.0,208.569,2.0,0,210.646,low,2.07684,0.923163,211.184,213.826,213.826,215.842,7.27234,215.842,217.826
19,19,0,2,4,0,2,8,1.0,18.0,218.005,2.0,0,219.77,low,1.76518,1.23482,220.308,224.763,224.763,226.778,8.77343,226.779,230.763
20,20,0,3,2,8,3.500000e+00,4,1.0,19.0,231.014,3.0,4,232.747,low,1.73334,1.26666,233.276,239.278,239.29,241.293,10.2791,241.293,243.277
21,21,1,1,2,0,3.500000e+00,8,1.0,20.0,243.299,2.0,0,245.057,low,1.7581,1.2419,245.588,251.558,251.558,253.574,10.2742,253.574,255.558
22,22,1,3,4,2,3.500000e+00,0,1.0,21.0,255.772,2.0,2,257.601,high,1.82924,1.17076,258.134,264.026,264.041,266.057,10.2849,266.057,270.026
23,23,1,2,2,8,5.000000e-01,0,1.0,22.0,270.241,3.0,0,272.063,low,1.8223,1.1777,272.602,275.494,275.494,277.509,7.26835,277.51,279.494
24,24,0,2,4,4,2,2,1.0,23.0,279.677,2.0,4,281.321,high,1.64408,1.35592,281.851,286.431,286.446,288.462,8.78481,288.462,292.43
25,25,0,1,4,2,5.000000e-01,4,1.0,24.0,292.452,2.0,2,294.348,low,1.89677,1.10323,294.882,297.711,297.725,299.727,7.27501,299.727,303.711
26,26,0,2,4,8,5.000000e-01,4,1.0,25.0,303.933,3.0,4,305.558,low,1.62475,1.37525,306.099,309.195,309.208,311.21,7.2773,311.211,315.194
27,27,1,3,8,8,2,0,1.0,26.0,315.409,3.0,0,317.284,low,1.87543,1.12457,317.818,322.163,322.163,324.178,8.76945,324.178,332.162
28,28,0,1,2,8,5.000000e-01,4,1.0,27.0,332.177,3.0,4,334.131,low,1.95394,1.04606,334.66,337.427,337.441,339.443,7.26535,339.443,341.427
29,29,1,3,2,8,5.000000e-01,4,1.0,28.0,341.634,3.0,4,343.706,low,2.07132,0.928685,344.237,346.895,346.908,348.911,7.27633,348.911,350.895
30,30,1,2,2,4,5.000000e-01,2,1.0,29.0,351.122,2.0,4,353.547,high,2.42504,0.574959,354.08,356.379,356.393,358.394,7.27244,358.395,360.379
31,31,1,1,2,4,2,0,1.0,30.0,360.393,2.0,4,362.171,high,1.77838,1.22162,362.704,367.144,367.159,369.175,8.78239,369.175,371.144
32,32,1,1,2,0,2,2,1.0,31.0,371.159,3.0,2,372.963,high,1.80426,1.19574,373.501,377.909,377.909,379.924,8.76545,379.924,381.908
33,33,0,1,6,8,5.000000e-01,0,1.0,32.0,381.924,3.0,0,383.989,low,2.0651,0.934902,384.532,387.174,387.174,389.189,7.26541,389.19,395.173
34,34,0,3,6,8,3.500000e+00,0,1.0,33.0,395.382,3.0,0,397.867,low,2.4848,0.515199,398.405,403.641,403.642,405.657,10.2744,405.657,411.641
35,35,1,1,4,2,5.000000e-01,4,1.0,34.0,411.662,2.0,2,413.68,low,2.01791,0.982088,414.217,416.922,416.922,418.937,7.27484,418.937,422.921
36,36,1,1,2,2,2,8,1.0,35.0,422.931,2.0,2,425.039,low,2.10804,0.891962,425.576,429.686,429.687,431.702,8.77055,431.702,433.686
