TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,2,4,1,1.0,0.0,4.27425,3.0,4.85127,0.577026,4.0,6.79871,7.81407,3.53982,7.81432,8.57052
2,2,3,0.750000,2,4,1,1.0,1.0,8.767,2.0,9.52187,0.754868,4.0,11.2804,12.2958,3.52877,12.296,13.0577
3,3,3,0.750000,2,4,1,1.0,2.0,13.2521,2.0,13.8419,0.58988,1.0,15.7663,16.7817,3.52962,16.7819,17.5447
4,4,2,0.750000,2,4,1,1.0,3.0,17.744,3.0,18.3288,0.58477,5.0,20.2533,21.2687,3.52471,21.2689,22.0318
5,5,3,0.750000,2,4,1,1.0,4.0,22.2268,2.0,23.2163,0.989533,4.0,24.7403,25.7557,3.52889,25.7559,26.5187
6,6,3,0.750000,2,4,1,1.0,5.0,26.7133,3.0,27.8868,1.17356,6.0,29.2418,30.2572,3.54393,30.2574,31.0225
7,7,3,0.750000,2,4,1,1.0,6.0,31.2146,2.0,32.6244,1.40974,2.0,33.727,34.7425,3.52782,34.7426,35.5094
8,8,3,12,2,4,1,1.0,7.0,35.7538,2.0,36.6607,0.906906,3.0,38.2786,39.294,3.54019,39.2942,51.3058
9,9,3,0.750000,3,6,2,1.0,8.0,51.5455,3.0,52.2737,0.728191,9.0,54.0645,55.0799,3.5344,55.0801,55.8429
10,10,2,0.750000,3,6,2,1.0,9.0,56.0342,3.0,56.7438,0.709572,5.0,58.5505,59.5659,3.53166,59.5661,60.3298
11,11,3,0.750000,3,6,2,1.0,10.0,60.524,2.0,61.1642,0.640255,2.0,63.0376,64.0531,3.5291,64.0533,64.8169
12,12,3,0.750000,3,6,2,1.0,11.0,65.0066,2.0,66.6521,1.6455,1.0,67.5244,68.5398,3.53323,68.54,69.304
13,13,3,0.750000,3,6,2,1.0,12.0,69.4914,3.0,70.0548,0.563431,7.0,72.0115,73.0269,3.53551,73.0271,73.791
14,14,1,0.750000,3,6,2,1.0,13.0,73.9817,2.0,74.7088,0.727115,6.0,76.4984,77.5138,3.53214,77.514,78.2779
15,15,3,0.750000,3,6,2,1.0,14.0,78.4674,3.0,79.4293,0.961953,9.0,80.9854,82.0008,3.53344,82.001,82.765
16,16,3,12,3,6,2,1.0,15.0,82.9486,2.0,83.6497,0.701042,1.0,85.4727,86.488,3.53944,86.4882,98.4947
17,17,1,0.750000,3,5,3,1.0,16.0,98.7526,2.0,99.6961,0.943576,6.0,101.27,102.286,3.53321,102.286,103.048
18,18,1,0.750000,3,5,3,1.0,17.0,103.24,2.0,103.799,0.559457,8.0,105.765,106.78,3.54016,106.78,107.535
19,19,2,0.750000,3,5,3,1.0,18.0,107.722,2.0,108.153,0.431101,5.0,110.24,111.255,3.53322,111.255,112.006
20,20,1,0.750000,3,5,3,1.0,19.0,112.194,3.0,112.74,0.546499,2.0,114.71,115.725,3.53157,115.725,116.476
21,21,1,0.750000,3,5,3,1.0,20.0,116.672,3.0,117.077,0.405313,1.0,119.196,120.212,3.53997,120.212,120.963
22,22,1,0.750000,3,5,3,1.0,21.0,121.154,2.0,121.681,0.526786,8.0,123.669,124.684,3.53032,124.685,125.45
23,23,1,0.750000,3,5,3,1.0,22.0,125.638,2.0,126.101,0.463264,7.0,128.156,129.171,3.53313,129.171,129.937
24,24,3,8,3,5,3,1.0,23.0,130.124,2.0,130.521,0.397713,3.0,132.643,133.658,3.53478,133.659,141.663
25,25,1,0.750000,1,1,4,1.0,24.0,141.672,3.0,142.465,0.792304,3.0,144.192,145.207,3.53509,145.208,145.967
26,26,2,0.750000,1,1,4,1.0,25.0,145.97,3.0,146.868,0.898496,5.0,148.488,149.504,3.53369,149.504,150.254
27,27,1,0.750000,1,1,4,1.0,26.0,150.257,2.0,150.888,0.631845,8.0,152.774,153.79,3.53297,153.79,154.541
28,28,2,0.750000,1,1,4,1.0,27.0,154.543,3.0,155.042,0.498375,5.0,157.058,158.074,3.53018,158.074,158.828
29,29,1,0.750000,1,1,4,1.0,28.0,158.83,3.0,159.629,0.798895,4.0,161.36,162.375,3.5452,162.376,163.131
30,30,1,0.750000,1,1,4,1.0,29.0,163.134,2.0,164.082,0.948674,7.0,165.654,166.663,3.52921,166.663,167.418
31,31,1,0.750000,1,1,4,1.0,30.0,167.421,3.0,167.919,0.497878,2.0,169.938,170.954,3.53284,170.954,171.705
32,32,1,8,1,1,4,1.0,31.0,171.708,3.0,172.206,0.497295,4.0,174.224,175.239,3.53095,175.24,183.248
33,33,1,0.750000,3,5,5,1.0,32.0,183.462,2.0,184.283,0.820625,7.0,185.976,186.991,3.52911,186.991,187.752
34,34,2,0.750000,3,5,5,1.0,33.0,187.972,3.0,188.653,0.68065,5.0,190.491,191.507,3.53444,191.507,192.272
35,35,1,0.750000,3,5,5,1.0,34.0,192.455,3.0,193.29,0.834579,4.0,194.962,195.977,3.5216,195.977,196.742
36,36,1,0.750000,3,5,5,1.0,35.0,196.927,2.0,197.61,0.683431,9.0,199.448,200.464,3.53686,200.464,201.229
37,37,1,0.750000,3,5,5,1.0,36.0,201.412,2.0,201.814,0.401629,8.0,203.935,204.95,3.53812,204.951,205.716
38,38,1,0.750000,3,5,5,1.0,37.0,205.899,2.0,206.301,0.40208,9.0,208.423,209.438,3.53964,209.439,210.204
39,39,3,0.750000,3,5,5,1.0,38.0,210.386,3.0,210.855,0.468582,9.0,212.91,213.925,3.53933,213.925,214.691
40,40,1,10,3,5,5,1.0,39.0,214.879,3.0,215.341,0.462655,4.0,217.397,218.412,3.5336,218.413,228.418
41,41,3,0.750000,3,6,6,1.0,40.0,228.676,3.0,229.286,0.609615,9.0,231.196,232.212,3.53517,232.212,232.972
42,42,3,0.750000,3,6,6,1.0,41.0,233.154,3.0,233.84,0.6857,9.0,235.678,236.693,3.53877,236.693,237.459
43,43,2,0.750000,3,6,6,1.0,42.0,237.64,3.0,238.06,0.420052,5.0,240.164,241.179,3.53913,241.179,241.93
44,44,3,0.750000,3,6,6,1.0,43.0,242.111,2.0,242.464,0.353396,2.0,244.62,245.635,3.52443,245.635,246.4
45,45,3,0.750000,3,6,6,1.0,44.0,246.584,2.0,247.001,0.417407,3.0,249.107,250.122,3.53824,250.122,250.887
46,46,3,0.750000,3,6,6,1.0,45.0,251.069,2.0,251.538,0.469355,4.0,253.594,254.609,3.54036,254.609,255.374
