filename	operator	randstr
anat/sub-105_T2w.nii.gz		b0ec8065
anat/sub-105_T1w.nii.gz		13019efc
fmap/sub-105_magnitude1.nii.gz		33a1d1ed
fmap/sub-105_magnitude2.nii.gz		33a1d1ed
fmap/sub-105_phasediff.nii.gz		2a958324
func/sub-105_task-trust_run-01_bold.nii.gz		f4d542b8
func/sub-105_task-trust_run-02_bold.nii.gz		3c62af90
func/sub-105_task-trust_run-03_bold.nii.gz		9af48365
func/sub-105_task-trust_run-04_bold.nii.gz		aae6f1e5
func/sub-105_task-trust_run-05_bold.nii.gz		39ef750a
