Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,2,0,5.000000e-01,2
2,4,0,1,0,5.000000e-01,2
3,0,2,1,1,3.500000e+00,4
4,8,4,3,0,5.000000e-01,8
5,2,4,2,1,2,2
6,8,2,1,1,2,4
7,4,0,3,0,2,8
8,8,0,2,1,5.000000e-01,8
9,2,0,2,1,5.000000e-01,6
10,0,8,2,0,3.500000e+00,2
11,0,8,1,0,5.000000e-01,4
12,2,4,3,1,5.000000e-01,2
13,4,2,1,1,5.000000e-01,4
14,0,4,2,1,5.000000e-01,2
15,4,8,1,0,5.000000e-01,4
16,8,2,1,0,5.000000e-01,2
17,2,4,3,0,3.500000e+00,4
18,8,2,3,1,2,2
19,0,2,3,0,3.500000e+00,6
20,4,8,2,0,5.000000e-01,2
21,8,4,2,1,5.000000e-01,2
22,2,8,3,0,2,4
23,8,0,3,0,5.000000e-01,2
24,8,4,1,1,2,6
25,0,4,3,1,5.000000e-01,2
26,0,4,2,0,5.000000e-01,2
27,0,2,2,0,2,2
28,8,0,3,1,5.000000e-01,2
29,4,8,3,1,2,4
30,0,2,1,0,2,6
31,4,0,1,1,5.000000e-01,4
32,0,2,3,1,5.000000e-01,2
33,4,2,1,0,5.000000e-01,2
34,8,2,2,0,3.500000e+00,4
35,0,8,1,1,2,6
36,8,2,2,1,3.500000e+00,2
