TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,7,2,0.750000,1,1.0,0.0,3.99766,3.0,1.48745,5.48511,7.52314,3.526,7.52382,8.2887
2,0,2,1,2,0.750000,1,1.0,1.0,8.29198,3.0,1.53037,9.82235,11.8039,3.51228,11.8044,12.5672
3,0,3,4,2,0.750000,1,1.0,2.0,12.5697,3.0,1.67182,14.2415,16.0999,3.53059,16.1005,16.864
4,0,4,2,2,0.750000,1,1.0,3.0,16.8666,3.0,1.72801,18.5946,20.3837,3.51751,20.3842,21.1461
5,0,5,1,2,0.750000,1,1.0,4.0,21.1487,3.0,1.59994,22.7486,24.6605,3.51217,24.661,25.4145
6,0,6,6,2,0.750000,1,1.0,5.0,25.4175,3.0,1.90164,27.3191,28.9199,3.50279,28.9204,29.6771
7,0,7,3,2,0.750000,1,1.0,6.0,29.6798,3.0,1.47537,31.1551,33.1927,3.51331,33.1932,33.9477
8,0,8,2,2,12,1,1.0,7.0,33.9507,3.0,1.7583,35.709,37.4589,3.50867,37.4595,49.4563
9,1,9,7,1,0.750000,2,1.0,8.0,49.4598,3.0,1.3781,50.8379,52.9869,3.52749,52.9875,53.7455
10,1,10,3,1,0.750000,2,1.0,9.0,53.7478,3.0,1.66073,55.4085,57.2712,3.52384,57.2718,58.0381
11,1,11,7,1,0.750000,2,1.0,10.0,58.0404,3.0,1.47157,59.5119,61.5593,3.51929,61.5599,62.3249
12,1,12,5,1,0.750000,2,1.0,11.0,62.3273,3.0,1.65464,63.982,65.8486,3.52163,65.8491,66.5901
13,1,13,10,1,0.750000,2,1.0,12.0,66.5923,3.0,1.81032,68.4027,70.1132,3.52122,70.1137,70.8702
14,1,14,7,1,0.750000,2,1.0,13.0,70.8726,3.0,1.78336,72.6559,74.3969,3.5247,74.3974,75.1627
15,1,15,10,1,0.750000,2,1.0,14.0,75.165,3.0,1.59473,76.7597,78.6769,3.51235,78.6775,79.4425
16,1,16,8,1,8,2,1.0,15.0,79.4448,3.0,1.61818,81.063,82.9586,3.51415,82.9591,90.9742
17,0,17,1,3,0.750000,3,1.0,16.0,90.9785,3.0,1.81094,92.7894,94.494,3.51585,94.4945,95.2589
18,0,18,1,3,0.750000,3,1.0,17.0,95.2625,3.0,1.59679,96.8593,98.7861,3.52398,98.7867,99.5439
19,0,19,4,3,0.750000,3,1.0,18.0,99.5468,3.0,1.6492,101.196,103.056,3.50967,103.057,103.822
20,0,20,8,3,0.750000,3,1.0,19.0,103.825,3.0,1.60831,105.433,107.334,3.51004,107.335,108.097
21,0,21,1,3,0.750000,3,1.0,20.0,108.099,3.0,1.78687,109.886,111.615,3.51579,111.615,112.38
22,0,22,6,3,0.750000,3,1.0,21.0,112.384,3.0,1.68975,114.073,115.9,3.51642,115.9,116.665
23,0,23,2,3,0.750000,3,1.0,22.0,116.668,3.0,1.59215,118.26,120.192,3.52405,120.192,120.959
24,0,24,1,3,12,3,1.0,23.0,120.962,3.0,1.93575,122.898,124.474,3.51268,124.475,136.487
25,1,25,8,3,0.750000,4,1.0,24.0,136.49,3.0,2.35393,138.844,140.009,3.5199,140.01,140.771
26,1,26,10,3,0.750000,4,1.0,25.0,140.774,3.0,1.82324,142.597,144.291,3.5179,144.292,145.037
27,1,27,4,3,0.750000,4,1.0,26.0,145.04,3.0,1.84428,146.884,148.553,3.51329,148.553,149.318
28,1,28,10,3,0.750000,4,1.0,27.0,149.322,3.0,1.63172,150.953,152.846,3.52447,152.846,153.601
29,1,29,6,3,0.750000,4,1.0,28.0,153.605,3.0,1.60211,155.207,157.116,3.51111,157.116,157.878
30,1,30,7,3,0.750000,4,1.0,29.0,157.881,3.0,1.66292,159.544,161.397,3.51675,161.398,162.151
31,1,31,9,3,0.750000,4,1.0,30.0,162.155,3.0,1.75918,163.914,165.675,3.52103,165.676,166.443
32,1,32,7,3,8,4,1.0,31.0,166.446,3.0,1.605,168.051,169.958,3.51234,169.959,177.97
33,1,33,10,2,0.750000,5,1.0,32.0,177.974,3.0,1.82054,179.794,181.49,3.51706,181.491,182.25
34,1,34,6,2,0.750000,5,1.0,33.0,182.253,3.0,1.56127,183.814,185.755,3.50295,185.756,186.517
35,1,35,9,2,0.750000,5,1.0,34.0,186.52,3.0,1.63093,188.151,190.033,3.51349,190.033,190.787
36,1,36,10,2,0.750000,5,1.0,35.0,190.79,3.0,1.59711,192.387,194.319,3.52927,194.32,195.081
37,1,37,10,2,0.750000,5,1.0,36.0,195.084,3.0,1.59001,196.674,198.6,3.51629,198.601,199.357
38,1,38,10,2,0.750000,5,1.0,37.0,199.361,3.0,1.65062,201.012,202.879,3.51883,202.88,203.637
39,1,39,4,2,0.750000,5,1.0,38.0,203.641,3.0,1.73974,205.381,207.161,3.51975,207.161,207.926
40,1,40,9,2,10,5,1.0,39.0,207.929,3.0,1.80661,209.735,211.444,3.51585,211.445,221.447
41,1,41,8,3,0.750000,6,1.0,40.0,221.451,3.0,1.51282,222.964,224.968,3.51779,224.969,225.729
42,1,42,8,3,0.750000,6,1.0,41.0,225.732,3.0,1.41689,227.149,229.256,3.52404,229.256,230.018
43,1,43,1,3,0.750000,6,1.0,42.0,230.022,3.0,1.63057,231.653,233.536,3.51382,233.536,234.3
44,1,44,6,3,0.750000,6,1.0,43.0,234.303,3.0,1.60459,235.908,237.819,3.51689,237.82,238.583
45,1,45,9,3,0.750000,6,1.0,44.0,238.586,3.0,1.50806,240.094,242.1,3.51395,242.1,242.854
46,1,46,7,3,0.750000,6,1.0,45.0,242.86,3.0,1.77236,244.632,246.373,3.51363,246.374,247.131
47,1,47,7,3,0.750000,6,1.0,46.0,247.134,3.0,1.80029,248.934,250.639,3.50591,250.64,251.405
48,1,48,8,3,8,6,1.0,47.0,251.408,3.0,1.46451,252.872,254.928,3.52111,254.929,262.946
49,0,49,2,1,0.750000,7,1.0,48.0,262.949,3.0,1.63159,264.58,266.455,3.50682,266.456,267.214
50,0,50,6,1,0.750000,7,1.0,49.0,267.216,3.0,1.7678,268.984,270.737,3.52136,270.738,271.506
51,0,51,2,1,0.750000,7,1.0,50.0,271.508,3.0,1.54573,273.054,275.023,3.51482,275.023,275.785
52,0,52,2,1,0.750000,7,1.0,51.0,275.787,3.0,1.57057,277.358,279.302,3.51571,279.303,280.062
53,0,53,1,1,0.750000,7,1.0,52.0,280.064,3.0,1.59708,281.661,283.577,3.51335,283.578,284.337
54,0,54,9,1,0.750000,7,1.0,53.0,284.339,3.0,1.79159,286.131,287.864,3.5251,287.865,288.62
55,0,55,4,1,0.750000,7,1.0,54.0,288.622,3.0,1.52947,290.152,292.147,3.52527,292.148,292.913
56,0,56,4,1,12,7,1.0,55.0,292.916,3.0,1.68941,294.605,296.443,3.5273,296.443,308.445
57,1,57,9,2,0.750000,8,1.0,56.0,308.449,3.0,1.63566,310.085,311.954,3.50608,311.955,312.709
58,1,58,9,2,0.750000,8,1.0,57.0,312.712,3.0,1.89318,314.605,316.225,3.51335,316.226,316.991
59,1,59,10,2,0.750000,8,1.0,58.0,316.994,3.0,2.03129,319.025,320.507,3.51408,320.508,321.273
60,1,60,5,2,0.750000,8,1.0,59.0,321.276,3.0,1.77069,323.046,324.791,3.51619,324.792,325.546
61,1,61,10,2,0.750000,8,1.0,60.0,325.549,3.0,1.74986,327.299,329.075,3.52582,329.075,329.842
62,1,62,3,2,0.750000,8,1.0,61.0,329.845,3.0,1.50717,331.352,333.362,3.51739,333.363,334.124
63,1,63,8,2,0.750000,8,1.0,62.0,334.127,3.0,1.67932,335.806,337.646,3.51998,337.647,338.412
64,1,64,8,2,10,8,1.0,63.0,338.414,3.0,1.69465,340.109,341.933,3.51867,341.933,351.943
65,0,65,3,3,0.750000,9,1.0,64.0,351.947,3.0,1.85639,353.804,355.459,3.51223,355.46,356.212
66,0,66,2,3,0.750000,9,1.0,65.0,356.217,3.0,1.65713,357.874,359.72,3.50423,359.721,360.487
67,0,67,4,3,0.750000,9,1.0,66.0,360.49,3.0,1.63746,362.128,364.014,3.52483,364.015,364.77
68,0,68,2,3,0.750000,9,1.0,67.0,364.772,3.0,1.52497,366.297,368.289,3.51731,368.29,369.053
69,0,69,2,3,0.750000,9,1.0,68.0,369.057,3.0,1.56101,370.618,372.569,3.51273,372.569,373.335
70,0,70,6,3,0.750000,9,1.0,69.0,373.337,3.0,1.03302,374.37,376.865,3.52782,376.865,377.631
71,0,71,9,3,0.750000,9,1.0,70.0,377.634,3.0,1.65779,379.291,381.147,3.51383,381.148,381.913
72,0,72,3,3,10,9,1.0,71.0,381.915,3.0,1.87967,383.795,385.429,3.51403,385.43,395.428
