TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.01479,0.0,999.0,999.0,999.0,6.52713,7.54376,3.52896,7.54409,8.29521
2,2,2,0.750000,1,1,1,1.0,1.0,8.29783,0.0,999.0,999.0,999.0,10.8143,11.8302,3.53237,11.8304,12.5818
3,3,1,0.750000,1,1,1,1.0,2.0,12.5844,0.0,999.0,999.0,999.0,15.1012,16.1173,3.53288,16.1175,16.869
4,4,1,0.750000,1,1,1,1.0,3.0,16.8715,0.0,999.0,999.0,999.0,19.3879,20.4048,3.53336,20.405,21.1555
5,5,1,0.750000,1,1,1,1.0,4.0,21.158,0.0,999.0,999.0,999.0,23.6747,24.6916,3.53359,24.6918,25.4424
6,6,1,0.750000,1,1,1,1.0,5.0,25.4449,0.0,999.0,999.0,999.0,27.9613,28.9773,3.53244,28.9775,29.7293
7,7,1,0.750000,1,1,1,1.0,6.0,29.7318,0.0,999.0,999.0,999.0,32.2484,33.265,3.53317,33.2652,34.0164
8,8,2,12,1,1,1,1.0,7.0,34.0189,3.0,34.8504,0.831492,5.0,36.5352,37.5457,3.52673,37.5458,49.5623
9,9,1,0.750000,2,3,2,1.0,8.0,49.812,0.0,999.0,999.0,999.0,52.3148,53.3311,3.51911,53.3313,54.0821
10,10,1,0.750000,2,3,2,1.0,9.0,54.3317,2.0,55.2509,0.919245,7.0,56.8469,57.8571,3.52546,57.8573,58.6202
11,11,1,0.750000,2,3,2,1.0,10.0,58.7996,3.0,59.9714,1.17178,2.0,61.3162,62.3251,3.52546,62.3253,63.0901
12,12,1,0.750000,2,3,2,1.0,11.0,63.2703,3.0,65.1755,1.90518,3.0,65.7856,66.7941,3.52378,66.7943,67.5605
13,13,1,0.750000,2,3,2,1.0,12.0,67.7406,3.0,68.7119,0.971296,1.0,70.2569,71.2657,3.52507,71.2659,72.0307
14,14,1,0.750000,2,3,2,1.0,13.0,72.2111,0.0,999.0,999.0,999.0,74.7168,75.7334,3.52232,75.7336,76.4846
15,15,2,0.750000,2,3,2,1.0,14.0,76.6753,2.0,78.8536,2.17825,5.0,79.191,80.2016,3.52624,80.2018,80.9548
16,16,2,10,2,3,2,1.0,15.0,81.1372,2.0,82.4897,1.35246,5.0,83.654,84.6629,3.52566,84.6631,94.666
17,17,3,0.750000,1,2,3,1.0,16.0,94.6741,3.0,96.1006,1.42652,7.0,97.1912,98.2019,3.52781,98.2021,98.9532
18,18,1,0.750000,1,2,3,1.0,17.0,98.9557,2.0,100.554,1.59875,6.0,101.472,102.481,3.52575,102.482,103.24
19,19,3,0.750000,1,2,3,1.0,18.0,103.242,2.0,104.324,1.08206,3.0,105.758,106.769,3.52664,106.769,107.527
20,20,3,0.750000,1,2,3,1.0,19.0,107.529,3.0,108.728,1.19859,6.0,110.046,111.054,3.52505,111.055,111.813
21,21,3,0.750000,1,2,3,1.0,20.0,111.816,3.0,113.365,1.54905,8.0,114.332,115.34,3.52456,115.341,116.1
22,22,1,0.750000,1,2,3,1.0,21.0,116.103,2.0,117.419,1.31566,9.0,118.619,119.63,3.52691,119.63,120.387
23,23,3,0.750000,1,2,3,1.0,22.0,120.39,2.0,122.239,1.84943,3.0,122.906,123.917,3.52683,123.917,124.674
24,24,3,8,1,2,3,1.0,23.0,124.676,3.0,125.792,1.11522,8.0,127.193,128.202,3.52576,128.202,136.217
25,25,1,0.750000,3,6,4,1.0,24.0,136.431,3.0,137.384,0.953141,3.0,138.947,139.957,3.52558,139.957,140.72
26,26,2,0.750000,3,6,4,1.0,25.0,140.975,3.0,143.073,2.09742,5.0,143.491,144.501,3.52594,144.501,145.258
27,27,3,0.750000,3,6,4,1.0,26.0,145.437,3.0,146.276,0.838619,9.0,147.953,148.964,3.52744,148.965,149.728
28,28,3,0.750000,3,6,4,1.0,27.0,149.903,2.0,150.713,0.809748,3.0,152.418,153.426,3.5233,153.426,154.182
29,29,3,0.750000,3,6,4,1.0,28.0,154.359,3.0,155.049,0.69005,6.0,156.875,157.883,3.52381,157.883,158.635
30,30,3,0.750000,3,6,4,1.0,29.0,158.813,2.0,160.071,1.25808,1.0,161.328,162.336,3.52262,162.336,163.089
31,31,3,0.750000,3,6,4,1.0,30.0,163.267,3.0,164.107,0.840311,7.0,165.783,166.791,3.52417,166.791,167.542
32,32,3,8,3,6,4,1.0,31.0,167.726,2.0,168.594,0.867817,3.0,170.243,171.251,3.52458,171.251,179.252
33,33,3,0.750000,1,2,5,1.0,32.0,179.261,3.0,180.253,0.992273,8.0,181.777,182.785,3.52411,182.785,183.539
34,34,3,0.750000,1,2,5,1.0,33.0,183.542,3.0,184.273,0.731726,9.0,186.058,187.066,3.52486,187.067,187.826
35,35,3,0.750000,1,2,5,1.0,34.0,187.828,2.0,188.393,0.564846,2.0,190.345,191.353,3.5245,191.353,192.113
36,36,3,0.750000,1,2,5,1.0,35.0,192.115,3.0,192.764,0.648896,7.0,194.632,195.64,3.52477,195.64,196.4
37,37,3,0.750000,1,2,5,1.0,36.0,196.402,2.0,198.001,1.59875,3.0,198.919,199.927,3.52467,199.927,200.687
38,38,3,0.750000,1,2,5,1.0,37.0,200.689,3.0,201.337,0.648181,9.0,203.205,204.214,3.52515,204.215,204.973
39,39,2,0.750000,1,2,5,1.0,38.0,204.976,3.0,205.991,1.01504,5.0,207.492,208.503,3.52685,208.503,209.26
40,40,1,10,1,2,5,1.0,39.0,209.263,2.0,210.161,0.898452,9.0,211.779,212.788,3.52556,212.788,222.805
41,41,1,0.750000,2,4,6,1.0,40.0,223.033,2.0,223.923,0.889638,8.0,225.549,226.558,3.52464,226.558,227.308
42,42,3,0.750000,2,4,6,1.0,41.0,227.538,2.0,228.376,0.838226,3.0,230.054,231.065,3.52747,231.066,231.829
43,43,3,0.750000,2,4,6,1.0,42.0,232.008,3.0,232.763,0.754996,9.0,234.525,235.534,3.52597,235.534,236.299
44,44,3,0.750000,2,4,6,1.0,43.0,236.48,2.0,237.234,0.753694,4.0,238.996,240.004,3.52392,240.004,240.769
45,45,3,0.750000,2,4,6,1.0,44.0,240.948,3.0,241.554,0.605845,9.0,243.465,244.473,3.52516,244.473,245.24
46,46,3,0.750000,2,4,6,1.0,45.0,245.418,2.0,246.142,0.723971,2.0,247.934,248.942,3.52387,248.942,249.694
47,47,3,0.750000,2,4,6,1.0,46.0,249.876,3.0,250.511,0.634904,7.0,252.394,253.403,3.52643,253.403,254.164
48,48,2,8,2,4,6,1.0,47.0,254.349,2.0,254.966,0.616731,5.0,256.865,257.876,3.52674,257.876,265.89
49,49,3,0.750000,1,1,7,1.0,48.0,265.898,3.0,267.058,1.15977,9.0,268.415,269.426,3.52717,269.426,270.177
50,50,1,0.750000,1,1,7,1.0,49.0,270.179,2.0,270.377,0.19769,8.0,272.696,273.708,3.52859,273.708,274.464
51,51,3,0.750000,1,1,7,1.0,50.0,274.467,2.0,275.115,0.648049,4.0,276.982,277.992,3.5252,277.992,278.751
52,52,1,0.750000,1,1,7,1.0,51.0,278.753,3.0,279.401,0.64819,1.0,281.27,282.28,3.52713,282.281,283.038
53,53,1,0.750000,1,1,7,1.0,52.0,283.04,3.0,283.655,0.614923,2.0,285.557,286.565,3.52441,286.565,287.325
54,54,1,0.750000,1,1,7,1.0,53.0,287.327,3.0,288.076,0.748507,2.0,289.844,290.852,3.52486,290.852,291.611
55,55,1,0.750000,1,1,7,1.0,54.0,291.614,3.0,292.396,0.781771,4.0,294.131,295.138,3.52473,295.139,295.898
56,56,1,12,1,1,7,1.0,55.0,295.901,3.0,296.499,0.598231,3.0,298.416,299.425,3.52369,299.425,311.427
57,57,2,0.750000,3,5,8,1.0,56.0,311.645,3.0,312.562,0.917537,5.0,314.161,315.171,3.52646,315.171,315.931
58,58,1,0.750000,3,5,8,1.0,57.0,316.148,3.0,316.966,0.818403,4.0,318.664,319.674,3.52654,319.674,320.435
59,59,1,0.750000,3,5,8,1.0,58.0,320.614,2.0,321.403,0.788898,9.0,323.13,324.139,3.52529,324.139,324.905
60,60,1,0.750000,3,5,8,1.0,59.0,325.084,2.0,325.657,0.572248,7.0,327.6,328.608,3.52329,328.608,329.359
61,61,1,0.750000,3,5,8,1.0,60.0,329.539,2.0,330.46,0.92169,6.0,332.055,333.063,3.52415,333.063,333.829
