TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,3,3,0.750000,1,1.0,0.0,4.00893,999.0,999.0,999.0,7.02153,3.53351,7.54268,8.29711
2,0,2,6,3,0.750000,1,1.0,1.0,8.30005,999.0,999.0,999.0,11.3084,3.52558,11.8258,12.5802
3,0,3,1,3,0.750000,1,1.0,2.0,12.5827,999.0,999.0,999.0,15.5951,3.52924,16.1121,16.8665
4,0,4,2,3,0.750000,1,1.0,3.0,16.869,3.0,1.99574,18.8647,20.3853,3.51667,20.3857,21.1404
5,0,5,10,3,0.750000,1,1.0,4.0,21.1429,3.0,1.90837,23.0513,24.6587,3.51621,24.6592,25.4144
6,0,6,2,3,0.750000,1,1.0,5.0,25.4169,2.0,2.23891,27.6558,28.9336,3.51704,28.9341,29.6891
7,0,7,2,3,0.750000,1,1.0,6.0,29.6917,2.0,2.48399,32.1756,33.2086,3.51733,33.2091,33.9634
8,0,8,2,3,10,1,1.0,7.0,33.9659,999.0,999.0,999.0,36.9792,3.53106,37.4971,47.5015
9,1,9,7,3,0.750000,2,1.0,8.0,47.504,3.0,2.63696,50.1409,51.0195,3.51595,51.02,51.7752
10,1,10,5,3,0.750000,2,1.0,9.0,51.7778,3.0,1.78216,53.56,55.2931,3.51563,55.2936,56.048
11,1,11,7,3,0.750000,2,1.0,10.0,56.0506,3.0,1.19573,57.2463,59.5669,3.51674,59.5675,60.3213
12,1,12,3,3,0.750000,2,1.0,11.0,60.324,3.0,1.75961,62.0836,63.8402,3.51655,63.8407,64.5961
13,1,13,9,3,0.750000,2,1.0,12.0,64.5985,3.0,1.67188,66.2704,68.1153,3.51722,68.1158,68.8708
14,1,14,7,3,0.750000,2,1.0,13.0,68.8733,3.0,1.03307,69.9063,72.3894,3.51652,72.3899,73.1442
15,1,15,9,3,0.750000,2,1.0,14.0,73.1467,3.0,1.21362,74.3603,76.6631,3.51675,76.6636,77.4189
16,1,16,7,3,12,2,1.0,15.0,77.4215,3.0,1.02533,78.4469,80.9377,3.51657,80.9382,92.9427
17,0,17,4,2,0.750000,3,1.0,16.0,92.9477,3.0,1.67924,94.6269,96.4633,3.51601,96.4638,97.2184
18,0,18,8,2,0.750000,3,1.0,17.0,97.2222,3.0,1.0242,98.2464,100.738,3.51599,100.738,101.494
19,0,19,4,2,0.750000,3,1.0,18.0,101.496,3.0,1.02055,102.517,105.013,3.51735,105.014,105.769
20,0,20,2,2,0.750000,3,1.0,19.0,105.771,3.0,1.31604,107.087,109.287,3.51598,109.288,110.042
21,0,21,1,2,0.750000,3,1.0,20.0,110.045,999.0,999.0,999.0,113.059,3.53101,113.576,114.331
22,0,22,2,2,0.750000,3,1.0,21.0,114.334,3.0,2.39486,116.728,117.851,3.51764,117.851,118.605
23,0,23,4,2,0.750000,3,1.0,22.0,118.607,3.0,1.02305,119.631,122.124,3.51656,122.124,122.879
24,0,24,5,2,12,3,1.0,23.0,122.881,3.0,1.08626,123.968,126.397,3.51596,126.398,138.402
25,1,25,8,1,0.750000,4,1.0,24.0,138.405,3.0,2.49299,140.898,141.921,3.51638,141.922,142.676
26,1,26,1,1,0.750000,4,1.0,25.0,142.679,2.0,1.85609,144.535,146.194,3.51555,146.194,146.95
27,1,27,7,1,0.750000,4,1.0,26.0,146.952,3.0,1.10208,148.054,150.468,3.51632,150.468,151.223
28,1,28,9,1,0.750000,4,1.0,27.0,151.225,3.0,1.43276,152.658,154.741,3.51642,154.742,155.497
29,1,29,8,1,0.750000,4,1.0,28.0,155.499,3.0,1.0283,156.528,159.015,3.51621,159.016,159.769
30,1,30,7,1,0.750000,4,1.0,29.0,159.772,3.0,1.24338,161.015,163.287,3.51543,163.287,164.042
31,1,31,8,1,0.750000,4,1.0,30.0,164.044,3.0,1.07397,165.118,167.56,3.5166,167.561,168.316
32,1,32,6,1,8,4,1.0,31.0,168.318,3.0,1.03698,169.355,171.834,3.51647,171.835,179.839
33,0,33,2,1,0.750000,5,1.0,32.0,179.841,999.0,999.0,999.0,182.849,3.5255,183.367,184.121
34,0,34,4,1,0.750000,5,1.0,33.0,184.123,3.0,1.14508,185.268,187.639,3.51584,187.639,188.393
35,0,35,4,1,0.750000,5,1.0,34.0,188.395,3.0,1.02658,189.421,191.911,3.51631,191.911,192.666
36,0,36,3,1,0.750000,5,1.0,35.0,192.669,3.0,1.50684,194.175,196.185,3.51678,196.186,196.94
37,0,37,1,1,0.750000,5,1.0,36.0,196.942,2.0,1.16985,198.112,200.458,3.51649,200.459,201.214
38,0,38,9,1,0.750000,5,1.0,37.0,201.217,3.0,1.03269,202.249,204.732,3.51621,204.733,205.487
39,0,39,2,1,0.750000,5,1.0,38.0,205.49,3.0,1.26265,206.753,209.005,3.51588,209.006,209.761
40,0,40,6,1,10,5,1.0,39.0,209.763,3.0,1.02544,210.789,213.279,3.5157,213.279,223.284
41,1,41,2,1,0.750000,6,1.0,40.0,223.287,3.0,1.41399,224.701,226.802,3.5162,226.803,227.557
42,1,42,10,1,0.750000,6,1.0,41.0,227.56,3.0,1.02708,228.587,231.075,3.51594,231.076,231.831
43,1,43,7,1,0.750000,6,1.0,42.0,231.833,3.0,1.02395,232.857,235.35,3.5171,235.35,236.105
44,1,44,9,1,0.750000,6,1.0,43.0,236.108,3.0,1.01995,237.128,239.625,3.51725,239.625,240.38
45,1,45,10,1,0.750000,6,1.0,44.0,240.384,3.0,1.03056,241.414,243.899,3.51581,243.9,244.654
46,1,46,8,1,0.750000,6,1.0,45.0,244.656,3.0,1.02827,245.684,248.172,3.51654,248.173,248.927
47,1,47,6,1,0.750000,6,1.0,46.0,248.929,3.0,1.02538,249.955,252.445,3.51635,252.446,253.2
48,1,48,9,1,12,6,1.0,47.0,253.203,3.0,1.02222,254.225,256.718,3.51582,256.719,268.723
49,0,49,7,2,0.750000,7,1.0,48.0,268.727,3.0,2.69564,271.422,272.243,3.51632,272.243,272.998
50,0,50,2,2,0.750000,7,1.0,49.0,273.002,3.0,1.02247,274.024,276.518,3.51643,276.518,277.273
51,0,51,4,2,0.750000,7,1.0,50.0,277.275,3.0,1.01925,278.294,280.791,3.51569,280.791,281.545
52,0,52,1,2,0.750000,7,1.0,51.0,281.548,2.0,1.11733,282.665,285.064,3.51674,285.065,285.819
53,0,53,4,2,0.750000,7,1.0,52.0,285.822,3.0,1.03045,286.852,289.337,3.51541,289.337,290.09
54,0,54,4,2,0.750000,7,1.0,53.0,290.093,3.0,1.02857,291.121,293.609,3.51658,293.61,294.365
55,0,55,2,2,0.750000,7,1.0,54.0,294.367,3.0,1.02443,295.392,297.883,3.51584,297.883,298.638
56,0,56,6,2,8,7,1.0,55.0,298.641,3.0,1.02161,299.662,302.157,3.51728,302.158,310.162
57,1,57,5,2,0.750000,8,1.0,56.0,310.165,3.0,1.65764,311.822,313.681,3.51651,313.681,314.436
58,1,58,8,2,0.750000,8,1.0,57.0,314.438,3.0,1.01981,315.458,317.956,3.51774,317.956,318.711
59,1,59,9,2,0.750000,8,1.0,58.0,318.713,3.0,1.03228,319.746,322.23,3.51694,322.23,322.984
60,1,60,9,2,0.750000,8,1.0,59.0,322.987,3.0,1.02846,324.015,326.503,3.516,326.503,327.258
61,1,61,4,2,0.750000,8,1.0,60.0,327.26,3.0,1.025,328.285,330.777,3.51677,330.777,331.532
62,1,62,10,2,0.750000,8,1.0,61.0,331.534,3.0,1.02139,332.556,335.051,3.51722,335.052,335.806
63,1,63,7,2,0.750000,8,1.0,62.0,335.808,3.0,1.01748,336.826,339.325,3.51701,339.326,340.081
64,1,64,10,2,10,8,1.0,63.0,340.083,3.0,1.02933,341.113,343.6,3.51688,343.6,353.604
65,0,65,7,1,0.750000,9,1.0,64.0,353.607,3.0,1.01728,354.624,357.123,3.51629,357.123,357.878
66,0,66,2,1,0.750000,9,1.0,65.0,357.88,3.0,1.0308,358.911,361.397,3.51711,361.397,362.151
