TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.02174,2.0,5.8407,1.81896,1.0,6.52747,7.54273,3.52099,7.54299,8.30923
2,2,1,0.750000,2,4,1,1.0,1.0,8.3297,3.0,9.0602,0.730507,3.0,10.8551,11.866,3.5363,11.8662,12.6296
3,3,2,0.750000,2,4,1,1.0,2.0,12.6462,2.0,13.4801,0.833851,5.0,15.1519,16.169,3.52275,16.1692,16.933
4,4,3,0.750000,2,4,1,1.0,3.0,16.9485,3.0,17.7671,0.818561,7.0,19.4665,20.4819,3.53337,20.4821,21.2361
5,5,3,0.750000,2,4,1,1.0,4.0,21.2516,2.0,22.0371,0.785503,1.0,23.7775,24.7928,3.54118,24.793,25.5567
6,6,3,0.750000,2,4,1,1.0,5.0,25.5728,3.0,26.1244,0.551612,9.0,28.0895,29.1049,3.53207,29.1051,29.8602
7,7,3,0.750000,2,4,1,1.0,6.0,29.8757,2.0,30.5947,0.719033,3.0,32.4024,33.4189,3.54321,33.4191,34.1798
8,8,3,12,2,4,1,1.0,7.0,34.1964,3.0,34.9646,0.768199,7.0,36.7168,37.731,3.53454,37.7312,49.743
9,9,1,0.750000,3,5,2,1.0,8.0,50.1323,2.0,51.4953,1.36298,6.0,52.6523,53.6677,3.53542,53.6679,54.43
10,10,1,0.750000,3,5,2,1.0,9.0,54.8176,3.0,55.565,0.747422,4.0,57.346,58.3553,3.53771,58.3555,59.1173
11,11,1,0.750000,3,5,2,1.0,10.0,59.4175,2.0,60.1183,0.700788,6.0,61.9445,62.9647,3.54717,62.9649,63.721
12,12,1,0.750000,3,5,2,1.0,11.0,64.0298,3.0,64.6721,0.642292,2.0,66.5479,67.5611,3.53134,67.5613,68.325
13,13,1,0.750000,3,5,2,1.0,12.0,68.6288,2.0,69.41,0.781164,8.0,71.1526,72.1681,3.53927,72.1683,72.9292
14,14,1,0.750000,3,5,2,1.0,13.0,73.2289,3.0,73.931,0.702118,4.0,75.7465,76.7611,3.5322,76.7613,77.5157
15,15,3,0.750000,3,5,2,1.0,14.0,77.8169,2.0,78.6169,0.799985,1.0,80.3473,81.3565,3.53967,81.3567,82.1203
16,16,3,10,3,5,2,1.0,15.0,82.4187,3.0,83.6713,1.25265,8.0,84.939,85.9489,3.53023,85.9491,95.9641
