csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
1009.5628080169361	n/a	1019217.0633310408	n/a	722.7559906479644	n/a	n/a	522376.2220175204	710.3617837759523	n/a	504613.8638493528	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.1092907299753	-17.453517286960732	984280.8447527349	304.6252656862371	724.1768102045105	1.420819556546121	2.018728212263916	524432.0524379796	702.6158404178377	-7.745943358114573	493669.0192060644	59.99963850711927	1.323617	27.405884000000004	0.14651760000000005	0.100423	-0.0299985987	-0.0389759023	0.0010086282	-0.07855253820000001	0.085388174	-0.0088618581	0.15212005779999999	-0.0349263751	-0.0120455104	0.07121670690000001	-0.0262111572	0.1388712799	-0.0573693819	0.058099048099999995	-0.0662386091	0.18751396129999998	0.0256389896	-0.0575055476	0.08905988990000001	-0.0864830712	0.0225831401	-0.0139515711	0.1778751132	-0.042110795300000003	0.0366113196	-0.10357260789999999	0.029825208	-0.0416956203	-0.0043226652	0.07184408269999999	-0.12157698410000001	0.0561160069	-0.025746324100000002	0.046491523099999994	-0.0043932926	0.0905111457	-0.13972318050000002	-0.035528934399999997	0.0012629127	-0.0759102874	0.0498959333	-0.0191922977	0.1215783438	0.1176728875	-0.1279503848	0.0934416291	-0.0657175255	0.0287335182	-0.025582857400000002	0.043335340199999996	-0.11675613480000001	0.0432064724	-0.1336135592	0.0282681423	-0.0129261383	0.06706095849999999	-0.1076310029	0.0713384671	-0.0322041202	0.030060640899999998	-0.1096213709	0.0900216957	-0.014016480800000002	0.0093661045	-0.0353343838	0.0038534386	-0.0329233142	0.033593647000000004	-0.0556398124	0.0810603471	-0.0782837302	0.0100566605	0.0288471169	-0.0156098403	0.0197767173	0.047340332	-0.027470275099999997	-0.0387258856	0.00942587	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0	0.0	0.0	0.0	0.07427769999999999	0.07427769999999999	0.0055171767172899995	0.0055171767172899995	0.06576119999999999	0.06576119999999999	0.004324535425439999	0.004324535425439999	0.000129574	0.000129574	1.6789421476000002e-08	1.6789421476000002e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.9921826892056	-5.117108040769722	974153.5686896022	26.184794700910142	722.9325908941354	-1.2442193103751151	1.5480816923103269	522631.5309769074	700.1026601863107	-2.51318023152703	490143.7347999488	6.316074876138259	1.037785	21.487635	0.184464105	0.140026	-0.021645378399999998	-0.0609187877	-0.014585839	-0.0304315259	0.0145099294	-0.0027463632	0.12405686810000001	-0.040231549500000005	-0.11464899	0.0294982014	0.0290070513	0.0539118746	0.0610198021	0.032778029300000004	0.0100968191	0.0531323191	-0.0363471613	-0.038494012599999995	-0.005431251800000001	0.0801033261	0.0957048418	0.0302535792	0.1071747826	-0.016924341000000002	0.0080802416	-0.0207162055	0.1421828051	-0.0063945433	0.0031681909000000003	0.0256549653	-0.06042806410000001	0.0437766747	-0.0331348987	0.0186941095	0.06470974089999999	-0.011676247800000001	-0.10739896619999999	-0.0054839189	0.058026336799999995	-0.07610910950000001	-0.045005093499999996	0.0407322145	-0.0321151468	-0.029724958500000002	-0.1349071877	-0.048547876100000005	0.006464721	0.0119654698	-0.0838874525	-0.0809704934	-0.0359412841	0.0122140735	-0.1181808609	-0.0247798859	-0.0102069579	0.067448635	0.05289730980000002	-0.0835901788	-0.0287467681	0.1237259331	0.097616849	-0.009417383199999999	0.12168712220000001	-0.031588968599999996	0.0402056959	-0.0316619822	0.010650933400000001	0.0286297645	0.0638165888	0.0398969092	-0.045905226900000005	-0.0072114778	-0.0645867267	-0.0094271972	0.0492484111	0.0054297905	0.1462589822	0.07576529480000001	-0.0279958325	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.012449600000000005	-0.012449600000000005	0.00015499254016000013	0.00015499254016000013	-0.0616746	-0.13595229999999994	0.00380375628516	0.018483027875289992	0.0927682	0.027007000000000003	0.0007293780490000003	0.008605938931239999	0.0	-0.000129574	1.6789421476000002e-08	0.0	-5.15301e-05	-5.15301e-05	2.65535120601e-09	2.65535120601e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.1987025787762	-3.7934801104294134	966679.6887525887	14.390491348223556	723.3615406968194	0.42894980268397376	0.18399793322262	523251.91855927615	700.1717090470594	0.0690488607486941	490240.42214988	0.004767745170692548	1.167345	24.170208	0.24668785000000004	0.15978399999999998	-0.0019041999	-0.0491976841	-0.0020360096	0.0049335007	0.0353435068	0.0070606797	0.08425085630000001	0.0244053585	-0.0147208538	0.0157199982	-0.025052090899999997	-0.0222376864	0.15951271720000001	0.0407552542	0.0771494291	0.0795820495	-0.0066402145	0.0969992218	0.0140241896	0.1574156307	0.0718017246	0.005816799100000001	0.0650263049	0.0253184448	-0.050969689900000004	0.0629817008	0.1960799876	-0.0422946859	-0.0096842697	-0.012900511000000002	-0.0410599171	0.0184200682	-0.0028296061999999998	-0.005163505	-0.0310913175	0.039487589	-0.0462318655	-0.0224919598	0.0009335017	-0.0719858622	-0.0743201787	0.1644095317	-0.1361176996	0.0598160659	-0.1183356632	0.0230910985	0.0334434088	0.0349132896	-0.0922939154	-0.0852899828	0.0371299168	0.0437145125	-0.132624041	0.1379419042	0.022179178799999998	-0.0885083965	-0.057597024000000004	0.0640599145	0.1056568312	-0.0666194841	0.13805094769999998	-0.0431889754	-0.0047970637	-0.0314443294	0.0807716098	-0.0978198052	0.011682906000000002	0.0790500534	0.008477243	0.0026537673999999997	-0.101714731	-0.08864910699999999	-0.0250429207	-0.1072440217	-0.0393362027	-0.026219692599999997	0.0318923713	-0.0165624393	0.0801191463	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0305115	-0.018061899999999995	0.0003262322316099998	0.0009309516322499999	0.0922618	0.1539364	0.008512239739239999	0.02369641524496	0.0885171	-0.004251099999999994	1.8071851209999947e-05	0.00783527699241	-0.00120793	-0.00120793	1.4590948849000005e-06	1.4590948849000005e-06	-1.6213099999999992e-05	3.5317000000000014e-05	2.6286461160999976e-10	1.247290489000001e-09	0.000165522	0.000165522	2.7397532483999997e-08	2.7397532483999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.2394112104809	2.0407086317046605	970696.6974023748	4.164491719513908	723.1283195744599	-0.23322112235950954	0.05439209191462932	522914.56657058216	699.3085051504924	-0.863203896567029	489032.3853758162	0.7451209670485021	1.229216	25.451279	0.29341738	0.149679	-0.0826202563	-0.047582648	-0.0583937049	-0.08037237629999999	-0.0544313136	-0.06011389740000001	0.0321584952	-0.007953240600000001	0.0648770559	0.052577869000000006	-0.0090582212	-0.0041548704	0.113612591	0.00029626150000000004	-0.1343976832	0.022708801299999998	-0.0258986992	0.0333018588	-0.0352935811	0.0702343439	0.071331135	0.042853610800000004	0.06668352429999999	-0.0156010363	-0.0828537756	-0.0075725193	0.014352543799999999	-0.1449496615	0.0781302517	0.053882188	0.0403378235	-0.029163542400000006	-0.06733149349999999	0.0663890053	0.0512172775	0.046350780700000004	-0.0520127036	0.027474687400000003	-0.063984693	-0.0602959692	0.0172019896	0.021830359100000002	0.017519953	0.0307588147	-0.0705529545	-0.047139483200000006	-0.013350569199999999	0.062756455	-0.0864443938	-0.0025163123000000003	-0.041979971799999995	-0.011338573000000001	-0.0084873524	-0.0313671452	0.0458159782	-0.1164745172	-0.046002090999999995	0.0059984194	-0.0844305325	-0.10348307720000001	-0.0803859277	0.0019759817	0.10236865	0.08000934950000001	0.0016135362	0.057891658099999986	0.055685104699999995	0.0518194809	-0.074177134	-0.0046538215	0.10996002619999999	-0.056667965999999986	-0.1274603816	-0.0338662252	-0.0757071305	0.1426638679	-0.058581377699999986	0.0200106051	-0.0034399582	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.012138800000000005	0.018372699999999995	0.00033755610528999984	0.00014735046544000013	-0.0274387	-0.11970050000000002	0.0007528822576900002	0.01432820970025	0.0254508	-0.0630663	0.003977358195690001	0.00064774322064	0.000447323	0.0016552530000000002	2.7398624940090005e-06	2.00097866329e-07	-4.09957e-05	-2.478260000000001e-05	1.68064741849e-09	6.141772627600002e-10	0.0	-0.000165522	0.0	2.7397532483999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.7858487104694	-5.453562500011459	959980.3093332949	29.741343941531223	722.7348533726778	-0.3934662017820756	0.15481565194481306	522345.6682796261	697.2532611180777	-2.0552440324146346	486162.11013979424	4.2240280327759665	1.41099	29.214947	0.13462198500000006	0.0935989	-0.0693072369	0.0340057745	-0.0751250335	-0.015853390800000002	-0.045252882800000005	-0.1175570693	-0.0170878667	0.0126216003	-0.056604539100000004	-0.0238413214	-0.0484946557	0.0315738358	0.019969740700000002	-0.0029576612	-0.023414558199999998	0.142824006	0.0856922478	-0.0347636834	-0.07522616139999999	0.031233930400000002	0.0026093342	0.095323147	0.0616777109	0.0191962749	-0.0674904339	0.0802547582	-0.047667758399999996	0.023468094	0.076683167	-0.0140364194	0.011933166200000001	-0.09393628849999999	-0.0682806409	0.0456638931	0.11306672	0.0259655802	0.0539075278	0.0276474938	-0.0082865535	-0.0753377396	-0.0193109023	-0.0191306596	0.0086908566	0.0797929898	-0.1104790331	0.0521878017	-0.091057178	-0.0462703936	-0.1522288934	-0.031394974900000004	-0.008910674300000001	-0.0781026852	0.0929237199	-0.0931864234	-0.056303382	-0.0666042384	0.1255421763	0.0198341801	0.0205221935	0.0010237198	-0.12208615240000001	0.029954441600000006	-0.0356499568	0.1117769869	0.0003276757	0.0723354177	0.0098118038	0.0020331385	-0.0377300743	-0.0036561631	0.0576950525	-0.0337655842	0.0031880127000000003	-0.0340854924	0.0150026862	0.0186985586	-0.0088816348	-0.09746268849999999	0.0426998604	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.00525893	0.01739773000000001	0.00030268100915290024	2.7656344744900007e-05	-0.119298	-0.0918593	0.014232012804	0.00843813099649	0.0371166	0.011665799999999999	0.00013609088964000002	0.00137764199556	0.00070249	0.00025516699999999994	6.511019788899998e-08	4.934922001e-07	-2.21796e-05	1.88161e-05	4.9193465616e-10	3.5404561920999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.1152009898856	-2.6706477205838155	954754.1160055044	7.1323592474595285	721.7001579702322	-1.0346954024455501	1.0705945758419586	520851.1180142582	696.8076520410797	-0.4456090769980392	485540.9039430024	0.1985674495030444	1.217814	25.215197	0.24370705	0.15986199999999998	-0.0433964212	0.1255862473	-0.0652760006	0.0144605975	0.0519650047	-0.1116126714	-0.0435146196	-0.0263257163	0.0280362706	0.0253551147	-0.0735208679	0.0452899014	0.0180796596	0.053437773	-0.015027819599999999	0.0673845691	-0.0353780745	-0.0357173883	0.039303904199999996	0.0071897346999999995	0.0125340799	-0.008067870100000001	0.13090420960000002	0.0075002012	0.0206382273	-0.06432488389999999	0.043999529800000006	0.020979701099999998	0.05082746849999999	-0.0329157301	-0.0394166871	-0.08392459099999999	-0.0658386539	-0.0355351098	0.053442111699999996	0.1038110089	0.0579831366	-0.0079934135	-0.0732071207	-0.0625204104	0.0092917306	0.0348501725	0.037112436	0.0934335627	-0.0718436031	-0.0157812537	-0.0849772018	-0.0418995396	-0.0143631321	0.0605342547	0.0190795395	-0.07100712299999999	-0.0600166442	0.0220630708	-0.03951688	0.1214996468	-0.0580666214	-0.0338669231	-0.0859261068	-0.0739676514	-0.1067738973	0.020695524	0.0533191078	0.1263630198	-0.0611434009	-0.0535671297	0.0588081321	-0.0756944637	0.0228759651	-0.0092772147	-0.015067430900000001	0.0413818875	-0.0150867459	0.029833336800000002	-0.0699183984	-0.0521459293	-0.06920995	-0.0097477654	-0.080201261	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0121456	0.006886669999999999	4.7426223688899986e-05	0.00014751559936000003	0.0375	0.156798	0.00140625	0.024585612804000002	0.065501	0.028384400000000008	0.0008056741633600003	0.004290381001000001	-0.000207661	-0.000910151	8.283748428009999e-07	4.3123090921e-08	0.000100429	0.0001226086	1.0085984041e-08	1.5032868793959998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.7664476131872	-1.3487533766983688	952120.1602876588	1.8191356711552518	721.0451157646086	-0.6550422056236584	0.4290802911483073	519906.0589679978	695.9487625193575	-0.8588895217221761	484344.680052225	0.7376912105241484	1.133993	23.479662	0.07544125999999997	0.04539	-0.0277437674	0.0739937407	-0.0609871776	0.0372953269	0.0382294951	-0.040489116299999996	0.0090846103	-0.1274218556	-0.0080551928	0.0559236991	-0.0181828049	0.043282024100000004	-0.0403930083	0.0587969041	-0.0344403397	0.0299185262	-3.08811e-05	0.0375314778	-0.08549891609999999	0.0135437056	-0.0489301547	0.0776996147	0.0222160376	-0.0365026809	-0.09978610789999999	0.0120176517	0.0591886095	-0.08424770289999997	0.036701843399999996	-0.045103755599999996	-0.0344262501	0.0274361306	-0.060531407599999996	-0.0796725503	0.0723966605	0.0391298239	-0.0334031646	-0.0726057349	-0.02781889	-0.047927028499999996	0.0344651215	0.012866606000000001	0.0643683874	-0.0187179356	-0.08547327140000001	-0.030383929599999998	-0.022873268399999997	0.012548149599999999	-0.0174369131	-0.0589203968	-0.0226139577	-0.0433207123	0.042201265700000004	0.0357816421	-0.129339246	-0.0477899143	0.0168985513	-0.0290706973	0.0347225121	-0.064612204	-0.1227395688	0.1036200474	0.022048497400000002	-0.0171446451	-0.0099479696	-0.0109396124	-0.0373582733	-0.0900584299	0.025235597000000002	0.0415873623	0.0757345801	-0.068769537	0.0096121599	-0.0296279177	-0.0334151595	-0.025915704300000002	-0.1013841108	0.0182879597	-0.1361200541	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.00922528	-0.002920319999999999	8.528268902399993e-06	8.510579107840003e-05	0.00693638	-0.03056362	4.81133675044e-05	0.0009341348675044	0.0982798	0.032778800000000004	0.0010744497294399998	0.00965891908804	-0.00027195400000000003	-6.429300000000004e-05	4.1335898490000056e-09	7.395897811600003e-08	6.321239999999999e-05	-3.721660000000001e-05	3.995807513759999e-09	1.3850753155600005e-09	8.20608e-05	8.20608e-05	6.733974896639999e-09	6.733974896639999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.856721746496	6.0902741333087524	964042.6220387759	37.09143901884968	722.8737300711967	1.8286143065881788	3.3438302822589665	522546.4296270454	697.3536718704602	1.404909351102674	486302.1436712134	1.9737702848157368	1.486295	30.774168	0.25857051	0.163749	0.045335540599999995	-0.0153079269	0.0303655102	0.0360633371	0.1050573288	0.051958232199999996	0.057463654100000004	-0.0349583702	-0.0826523191	-0.0137820728	0.0742099602	-0.10006565380000004	-0.052020883399999995	-0.0206752226	0.0432155593	0.0813759678	-0.0147043974	0.0032632975	-0.0420718678	0.0229565336	-0.0188420451	-0.059707138	-0.0380803944	-0.0428722499	0.045764983099999997	0.0062364386	-0.120517297	-0.054637573200000004	-0.061528695599999995	-0.0194401339	-0.103722959	0.0764537084	0.017951352	-0.07418886400000001	-0.0195904898	-0.0036170643	-0.0419456889	-0.047092112699999994	0.0745504046	0.1315050272	-0.07572226230000001	0.005122825	0.049407550300000005	0.0204681494	0.0374909078	0.0067946262	-0.023896949900000002	0.0467589851	0.0187493441	0.0548671741	0.10063170939999999	0.09612899800000001	-0.035663949	-0.1116367189	0.033434757	-0.0707865093	0.0120535784	-0.0538429153	0.0101888535	0.018538516	0.0480087506	-0.1022791018	-0.0916412733	0.0953562959	0.0218691948	-0.11711488490000001	0.08505328029999999	0.0517922946	-0.08740957740000001	-0.1010602163	-0.0287970953	0.0352637722	0.1031281035	0.068993224	-0.0798045311	0.11599302210000001	0.0651085265	0.059754763600000003	-0.0347746642	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0121945	0.002969219999999998	8.816267408399989e-06	0.00014870583024999994	0.0487601	0.04182372	0.0023775473520100004	0.0017492235546384	0.25566500000000003	0.15738520000000006	0.024770101179040008	0.06536459222500003	-0.000930407	-0.0006584529999999999	4.335603532089999e-07	8.65657185649e-07	0.000293883	0.0002306706	8.6367217689e-08	5.3208925704360004e-08	-0.000156663	-0.0002387238	2.4543295569e-08	5.698905268643999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.0406607940432	-2.8160609524527445	958520.6154880369	7.930199287929058	724.036564649644	1.1628345784472458	1.352184256832584	524228.9469496581	695.0146328704575	-2.339039000002685	483045.3399040568	5.471103443533564	1.08101	22.382626	0.13917004999999996	0.0590687	-0.012190885600000001	-0.051830756799999995	-0.0008442825999999999	-0.0125719853	-0.060574002099999996	0.0198877222	0.033460088799999996	0.0045390633	0.1035312573	-0.036541167400000005	0.1142004044	-0.0427241573	-0.0471734776	0.09088634359999999	0.0438021052	-0.0063106685	-0.04574433309999999	-0.0833850166	-0.09261921810000001	0.0125353145	0.0458247228	-0.0621861216	-0.0952309012	0.1000850302	-0.0221206473	0.0531154953	0.05825676730000001	0.059526851	0.0178075864	-0.0029460696999999997	0.05715042980000001	0.0546658717	0.0083368747	0.0469057731	-0.022745496400000002	0.0171358712	-0.020138908799999997	0.055751393899999994	0.0692463286	0.0781382338	0.0630520064	0.1178113355	0.0977959855	-0.09659376929999999	0.0833951736	-0.0494297471	0.0036604357	-0.08718783869999999	-0.0168571128	-0.058157134699999995	0.0529724131	0.0316785182	0.0284999441	0.0527427193	0.044910350099999996	-0.0218781673	-0.0296126361	-0.0088035736	0.0772225775	0.0038034859000000004	0.1311325615	0.0679551441	-0.16252352609999998	-0.0706677173	-0.0298686627	0.07418406129999999	0.06403209309999999	0.0007080985000000001	0.059623287000000004	-0.0246035512	-0.0165775284	0.0372371001	-0.0042348488	-0.0019382875	-0.014323141499999999	0.0683021607	-0.0580074295	0.0638638328	0.0680205492	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.0446277	0.0324332	0.00105191246224	0.00199163160729	0.08179489999999999	0.03303479999999999	0.006690405666009998	0.0010912980110399993	0.232302	-0.023363000000000026	0.0005458297690000012	0.053964219204000005	-0.00116673	-0.000236323	5.5848560328999996e-08	1.3612588928999998e-06	0.000907678	0.000613795	8.23879351684e-07	3.76744302025e-07	0.0	0.000156663	0.0	2.4543295569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
