csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
991.3038068755284	n/a	982683.2375259148	n/a	673.2874695540897	n/a	n/a	453316.0166585493	682.0106191417805	n/a	465138.4846221547	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.8788112735516	-25.42499560197677	932921.8780672093	646.4304013605382	673.9879916499383	0.7005220958485552	0.4907312067720523	454259.8128883173	671.5763325271438	-10.434286614636676	451014.77041060885	108.87433715638609	1.60645	51.02013400000001	0.2456844	0.136459	-0.06447060980000001	-0.1193961611	0.063748046	-0.1173990378	0.0527510289	-0.16742953189999998	0.0038846705	-0.1299165309	-0.0750284996	0.044881057300000006	-0.0588111956	0.0668824192	-0.0651929034	0.0210464635	0.1252540674	-0.1425565665	0.269582904	-0.1164160946	0.0506674457	-0.036603158399999995	0.0581896396	-0.0356254861	0.0672056029	-0.036281003199999995	0.012929243200000001	-0.0487904925	-0.0189390399	0.1411251735	-0.0108079797	0.0179660888	-0.0273772998	0.0437505211	-0.0164841555	0.0397224367	-0.058412644699999995	0.11123576199999999	-0.0142517297	0.2056797497	-0.0252354151	0.048664854400000006	-0.048721201500000005	0.1442533551	-0.140530732	0.0327195036	-0.08552556509999999	0.0893934228	-0.12452363849999999	-0.0707395725	0.0076722113	-0.01332558	0.0646058903	-0.040498253399999996	0.0780507563	-0.0162679068	0.029145064900000007	-0.1071787342	0.0349121232	-0.0704578846	0.1371230055	-0.0925736498	0.0217305969	-0.033910214	0.0184711655	-0.0284733892	0.0272441791	-0.0267773312	0.0376482359	-0.0468518594	0.0588437267	-0.0571543257	0.1232293327	-0.1010652992	0.0026807478	-0.09704118099999999	0.0888954857	-0.042899696699999997	0.0049356065	-0.0169938445	0.0131689054	-0.0386871828	0.0338275401	-0.1486277432	-0.0522171733	0.0658662632	-0.0199271637	0.0489707193	0.024550867799999997	-0.0812594597	0.1279432468	0.0206798535	-0.1454996767	0.0242819842	0.0821611325	-0.023775885299999997	-0.017717596699999998	-0.0078738	0.0780689746	0.1538451195	-0.023778468100000002	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.0295404	0.0295404	0.0008726352321599999	0.0008726352321599999	-0.0304046	-0.0304046	0.00092443970116	0.00092443970116	0.032025200000000004	0.032025200000000004	0.0010256134350400002	0.0010256134350400002	0.00250892	0.00250892	6.2946795664e-06	6.2946795664e-06	-0.000202675	-0.000202675	4.1077155625e-08	4.1077155625e-08	0.000362689	0.000362689	1.3154331072100002e-07	1.3154331072100002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.6459068924456	-3.232904381105982	926687.1420567792	10.451670737374252	673.5225102917286	-0.4654813582096722	0.21667289484072114	453632.5718696717	669.7127524861469	-1.863580040996908	448515.170842571	3.472930569202037	1.114744	35.403755	0.4400304	0.26321300000000003	0.0624847105	-0.0530504979	-0.0600280626	-0.0377569985	0.1065275563	-0.1857403312	0.0631910995	-0.09626060300000001	0.0399653784	0.0751989275	-0.0203238773	0.0799846306	-0.1179792009	0.009199404599999999	0.1359231767	-0.0044765	0.0306316463	-0.0330045193	-0.0710761025	-0.052498546900000005	-0.024127254	-0.0260995299	0.0112881128	0.0226270902	-0.007485223	0.060980565199999996	0.0570686656	-0.0038659271999999995	-0.1201459293	-0.1615699343	-0.1128839472	-0.0961119479	0.0154416622	-0.0759950413	0.0757780316	-0.0849202584	0.011580779199999999	-0.1114963305	0.074341269	-0.0685892826	0.07647118280000001	0.06309875570000001	-0.130092059	0.1372786218	0.044447504299999996	0.012119553	-0.1563119081	-0.004911121	0.051354714100000004	-0.085687502	0.0125365275	-0.0085486826	-0.062151655199999996	0.1057266551	-0.0601407329	-0.1083540519	-0.0343752548	0.0236415436	0.0465445316	0.0470995876	-0.1724629876	-0.024628714399999998	-0.0608024459	0.0396208537	0.0501313387	-0.0209950459	0.0657622492	-0.21317012870000002	-0.032454943	0.08041596	-0.052724342199999996	0.0382277575	-0.0128094492	0.026875305699999998	-0.0478270875	0.0151546241	-0.0823590197	-0.0563952918	-0.0383130165	0.026083575600000002	0.0906490311	0.1047237657	0.0026531051000000003	-0.015899823799999997	-0.035044901	0.1097215427	0.1585973033	0.015106640400000001	-0.0294258906	-0.1134941887	-0.0196799038	0.0724580361	-0.0745406533	0.0408076384	0.0029059997999999997	0.057886340700000004	-0.15482663900000002	0.046019059800000005	0.1395645911	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.0187381	-0.010802299999999999	0.00011668968529000002	0.00035111639160999986	0.08333639999999999	0.11374100000000001	0.006944955564959997	0.012937015080999998	0.234156	0.2021308	0.04085686030864	0.054829032336	0.000807158	-0.0017017620000000001	6.51504036964e-07	2.895993904644e-06	-0.0	0.000202675	0.0	4.1077155625e-08	0.0	-0.000362689	0.0	1.3154331072100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.7516309190347	-9.894275973410911	907735.6702188805	97.8966970380165	672.7453990516445	-0.7771112400840821	0.6039018794650198	452586.3719451565	667.4460036560033	-2.2667488301435696	445484.1677963696	5.138150258957243	1.119735	35.56225999999999	0.38367049999999997	0.231022	-0.07904688900000001	-0.013428337299999999	0.09402278189999999	-0.0104411623	0.0679536689	0.0237552008	0.053609600800000004	0.057447046900000014	-0.0649738157	0.0415421754	-0.05517154269999999	0.065672226	-0.1085858404	0.0127957199	-0.0515948794	0.0738208409	-0.0081948118	0.010095708299999999	0.1422093582	0.084999329	0.12319917179999999	-0.0546884461	0.0245990027	0.0389366856	0.0911563076	-0.0052622712	-0.1020485469	0.08852792050000001	0.033328018	-0.1410849671	-0.0192534566	-0.058543516500000004	0.0394639126	0.07711914809999999	-0.0322942576	0.1171527777	-0.0029482565999999996	0.042605347599999996	-0.0738364822	-0.0029239472999999998	-0.07789038059999999	0.0099278724	0.0562700279	0.1009352026	-0.1022119411	0.024167026499999997	-0.0391008911	0.026850657799999997	0.029700955499999997	0.0930979564	0.005932204	-0.0795955561	0.0003604208	0.0609138714	-0.0007399107000000001	0.022941887200000004	0.0671829317	0.12476539210000001	0.1491341313	-0.0348969962	-0.0066495191	-0.14519066490000002	-0.0107579851	0.0500679264	-0.06313264610000001	0.029511364300000002	-0.030304465	-0.0004253244	-0.0415289907	-0.093278684	-0.005000137	-0.08507378789999999	-0.0345097185	-0.1347630724	0.0658243556	-0.135003705	-0.0603250521	0.045431741799999995	0.010688471299999999	-0.0113460733	-0.077745873	0.052641733600000004	-0.0068068464	-0.0290033981	-0.0478604593	-0.12197237119999994	0.036584027799999995	-0.085796241	0.0468752529	0.0074216875	0.0530626732	0.0366102722	0.0005877323	-0.09977734279999999	-0.11170061869999999	-0.0087496882	0.0028778367999999998	0.016905583000000002	0.0775601172	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.010346700000000002	-0.0290848	0.00084592559104	0.00010705420089000004	-0.107804	-0.1911404	0.011621702416000001	0.03653465251216	0.141802	-0.092354	0.008529261315999999	0.020107807204000003	0.00201205	0.001204892	4.0483452025e-06	1.4517647316639998e-06	-0.0	0.0	0.0	0.0	-0.000216934	-0.000216934	4.7060360356e-08	4.7060360356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.1339743422948	3.3823434232600675	914192.176891592	11.440247032870634	673.5176857787059	0.7722867270613278	0.5964267887950979	453626.0730567036	668.1088163915167	0.6628127355133984	446369.39054007345	0.4393207223587542	1.090852	34.644966	0.53032845	0.331425	0.0641274028	-0.0254071806	-0.0816000246	-0.053326545700000005	0.0498883223	0.0029388187	0.0976284438	-0.0572945803	0.061083524800000004	0.0613603627	0.010978668200000001	0.0012899635	-0.0440766458	-0.0364700265	-0.0221139154	-0.0152767497	-0.1176632509	-0.11131446869999999	-0.0496764943	0.0781526367	0.0070871711	-0.1655902266	0.08808095140000001	-0.0005074962	0.00027819849999999996	0.0006521138	-0.0312261108	0.0265698204	-0.0104779096	0.0049944567	0.12182104519999999	-0.0063083814	-0.0389753558	0.07715279530000001	-0.11156789019999999	0.1218241872	-0.0802604328	-0.0798897699	-0.0356256344	0.0146309164	0.0739991532	0.0410344046	0.0077732005000000015	0.0719478696	0.0896611051	0.059009054299999995	-0.0836493591	0.1193423943	-0.035203504100000005	-0.015515478000000001	-0.059804890599999994	-0.0087595993	-0.0631539607	0.0620301412	0.0156189421	-0.005800284	-0.13202610550000002	0.0805525725	-0.0509957074	0.021269795299999998	-0.0001279987	0.0483706643	-0.08684720230000001	-0.0504446196	0.0108933529	0.015409728400000001	-0.0702475942	0.1112171031	-0.07543026139999999	-0.0166390055	0.0637998654	-0.078379374	0.037036514	0.07834555280000001	0.072726148	-0.0255371698	0.10968771990000001	0.0530745842	-0.010199544100000001	-0.0500911997	0.0104552413	0.05310776	0.0291103379	-0.0174043269	0.0129216732	0.0030560737	0.0527768327	-0.0724682493	0.022644446699999998	-0.0304232001	0.0465976915	-0.0646345713	0.11444820019999999	0.0100415751	0.0889457743	-0.1175641442	-0.0401978526	0.0121137296	0.1134064042	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.0273491	0.0376958	0.00142097333764	0.0007479732708099997	0.170811	0.278615	0.029176397721	0.077626318225	0.306765	0.164963	0.027212791368999997	0.094104765225	0.00193011	-8.193999999999996e-05	3.7253246121e-06	6.714163599999994e-09	-0.000682219	-0.000682219	4.6542276396099997e-07	4.6542276396099997e-07	0.0	0.000216934	0.0	4.7060360356e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.964633510494	-1.1693408318008096	911957.451255832	1.3673579809166092	672.805382895244	-0.7123028834619163	0.5073753977881603	452667.08325281576	670.714539990252	2.6057235987352674	449857.9941543353	6.789795473005871	1.469722	46.677711	0.26706125000000003	0.158735	-0.026358242599999998	0.1240648786	0.0370987013	0.1158059407	0.0786660718	0.0374494991	0.0699301058	-0.0479245605	0.0165082064	0.0204139643	-0.059203939299999994	-0.06559624730000001	-0.0107629563	0.1383595108	-0.008828182	-0.1336332556	-0.0696104775	0.0579090854	-0.042767470300000006	0.0960647419	-0.1150593251	-0.0770934839	-0.053618888600000005	0.1117741759	0.0500012542	-0.0023689035999999997	0.0240960196	0.0033042877	-0.044880208600000006	0.1054373295	-0.11774103609999999	0.1481135049	0.0032180210999999998	0.0401255321	0.0296401454	-0.0351703428	0.0394140486	0.043874691699999996	0.0101854008	-0.0187141762	-0.029310052799999996	-0.12220347640000001	0.0546493245	0.0730016481	-0.0497526267	-0.1056964968	-0.0567930342	0.1416412866	-0.0098481974	-0.013089791699999999	0.008452084200000001	0.0373728495	0.019440873	-0.014088389299999999	-0.0859773798	-0.0817550847	0.0650253284	0.0608114549	-0.22370105	-0.0326186765	-0.0248699963	-0.0526679801	0.0124345989	-0.0006620300999999999	-0.0200831221	0.0438219442	-0.0191194744	-0.0004336326	0.12115259390000001	0.0265103135	0.0269875386	0.1613804205	0.027240374300000002	0.049980887	0.0264909794	-0.067185863	0.0084735457	-0.077311629	0.0153854322	0.027768547299999998	-0.07578262969999999	-0.0307113874	0.1238508506	0.058586173899999996	-0.0340773581	-0.0395425292	-0.0995745499	0.004493577800000001	-0.0509596696	-0.012061719299999999	-0.043894489	0.18752128699999998	0.0125334123	-0.0349922705	-0.0555129672	0.011041580700000001	-0.1137057005	-0.08226535019999999	-0.0218311854	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.0301948	0.0028457	8.098008489999998e-06	0.00091172594704	0.0364465	-0.1343645	0.00132834736225	0.01805381886025	0.262354	-0.044411000000000034	0.001972336921000003	0.06882962131599997	0.000297672	-0.001632438	8.860861958400001e-08	2.6648538238439997e-06	-0.000605856	7.636299999999997e-05	3.67061492736e-07	5.831307768999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.9940277527901	-3.9706057577038787	904389.6408214744	15.765710083111195	673.4169039456207	0.611521050376723	0.3739579950538506	453490.3265197053	667.0979894920886	-3.6165504981634062	445019.7275843867	13.079437505765979	1.440122	45.737633	0.355074	0.213744	-0.0513925894	-0.06099873400000001	0.0705824699	-0.0642954997	0.0007846525	0.0694189578	-0.0418490839	-0.031549561600000005	-0.0554660064	0.1313123682	0.013906588400000001	0.0005546173000000001	-0.0896649809	0.10006653119999999	0.0107828917	0.08824457849999999	-0.0709928512	0.05773218820000001	-0.0033386846000000004	-0.0676244515	-0.0320635659	-0.0530212507	-0.0050851923	-0.0019705282999999997	0.0716230367	-0.0027291342	-0.0436279818	-0.0707498513	-0.1682351978	0.0329023713	0.108654174	0.10658686789999999	0.1823881154	-0.055249274	-0.05725817900000001	0.0164265076	-0.0126152692	-0.0763745287	0.0089833992	0.028633889500000002	-0.0603067024	0.060829380499999995	0.0892952209	-0.0531349088	-0.06576066629999999	0.0653370147	-0.0128746921	-0.0497316821	-0.0942757004	0.0693855584	-0.0445779013	-0.0027485165	0.0123427481	0.1349193606	-0.105907824	0.0188607048	0.05728391820000001	0.019089511	-0.0506094549	0.07986370799999999	-0.1647665843	0.0428702452	-0.04608475099999999	-0.04211032519999999	-0.0666446329	0.0212232575	-0.11678134150000001	0.1254166072	-0.05521351309999999	-0.0143256226	-0.09481902029999999	0.0087576492	0.1563386241	0.049608645599999994	0.1098651227	0.0014230306	0.0055466998	0.1229279122	-0.0294244867	-0.0824758367	0.07001623530000001	0.0096243477	-0.09753895679999999	0.0176455021	0.08225217509999999	-0.0492758659	-0.0347777809	0.0050121977	-0.052347339900000005	-0.09938386099999999	0.0211559647	0.052670876299999995	-0.1648191206	0.0806064957	-0.007999004	0.0029063571999999997	0.1191103435	0.1048932443	-0.0002327225	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0118444	-0.0183504	0.00033673718015999986	0.00014028981136000003	-0.0702967	-0.1067432	0.004941626030890001	0.011394110746240005	0.154202	-0.10815199999999996	0.011696855103999992	0.023778256804000003	0.00273424	0.002436568	7.476068377600001e-06	5.936863618624001e-06	-0.000605856	0.0	3.67061492736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.4269618217439	0.4329340689538412	905213.2636813542	0.18743190806092933	673.7339193304043	0.3170153847836445	0.1004987541895222	453917.39405630773	667.4872816016906	0.3892921096020245	445539.2711000146	0.1515483465983947	1.111158	35.28989	0.3688726	0.228915	0.0707673379	-0.0754463507	-0.0716975093	-0.053659435	0.025051082000000002	0.008637090699999999	-0.0704498216	-0.09655416130000001	0.0294019286	-0.021258173300000002	-0.0315757873	0.0033189346999999998	0.0136678142	-0.0777316206	-0.0669897854	0.1031813349	-0.08716127609999999	-0.1239509008	-0.0370028059	-0.0315053504	0.0400589364	0.0176744772	-0.0377774249	-0.0102973475	0.0200138798	-0.055406481699999996	-0.0582023533	0.0637051049	0.0617178191	-0.0031847402	0.0931350928	-0.045667784100000004	-0.0180030771	0.0156303993	0.0759788037	0.1410997457	-0.0458518883	0.08628320390000001	-0.0232946643	-0.1061039125	0.0716940267	0.052911426100000006	0.0014633819	-0.08153964309999999	0.0642710803	0.044905716799999995	-0.050391759800000005	0.0260313509	-0.1122557916	-0.0760049657	0.0339260216	-0.047720598499999996	-0.0182544547	0.0564672328	0.0779251128	0.060245058	-0.0962465249	-0.039928117400000004	0.0032287553000000004	0.023321189300000003	0.0625148915	-0.054315845700000004	0.1032240765	-0.001545045	-0.009330378299999999	-0.0324246027	-0.0402905827	6.3353999999999995e-06	-0.055657164800000006	-0.11438477009999999	-0.09747576279999999	-0.09341475789999999	-0.0682013065	0.0240466462	0.048272624199999996	-0.033484847400000003	0.1476296537	0.0578082249	0.0105520408	-0.0174882287	0.0465100775	0.0052994012	-0.0834660785	0.1663900904	0.043226800700000005	0.0746978357	0.0389352238	-0.130660042	-0.0965424484	-0.0697095533	-0.024986647400000003	0.052879876500000006	0.1043365929	0.05526797519999999	0.0733683029	-0.10987000460000004	-0.0692363924	-0.0597351554	-0.0114663669	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.025047	0.013202600000000002	0.00017430864675999997	0.000627352209	0.0663788	0.1366755	0.004406145089439999	0.01868019230025	0.327771	0.17356899999999995	0.03012619776099999	0.10743382844099998	0.00209503	-0.0006392100000000003	4.3891507008999985e-06	4.085894241000004e-07	-0.000336556	0.0002693	1.1326994113599999e-07	7.252249000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.0123046527988	-0.4146571689451548	904424.4036010278	0.17194056775761066	672.3178967087417	-1.4160226216625915	2.005120065060199	452011.35423486633	669.5659846820165	2.078703080325909	448318.60784319846	4.3210064961564205	1.191386	37.837887	0.2102276	0.106566	-0.0035141890999999996	0.0761855655	0.000625751	0.09360253789999999	0.0509888532	-0.0683532981	-0.0686570573	0.0308366982	0.050672109699999995	-0.0011057284	-0.0348945675	-0.0436007392	0.1065924615	0.1525162567	-0.0805622619	0.0016844553	-0.0118984371	-0.0022562778	-0.0783959032	-0.0090691601	-0.0397921298	-0.0632239812	-0.078993668	-0.0125321322	-0.0694674767	0.014240533400000003	0.1625322685	-0.023521648399999998	0.0034757486	0.04048801	0.0493929339	0.0291049501	0.053973989800000004	-0.0643134802	0.18815970399999998	-0.00020010889999999998	0.0745322474	-0.075247204	0.0442903245	0.0114188544	-0.008709589200000001	-0.09046445880000001	-0.06132963280000001	0.0278532852	0.000393312	-0.09868619960000001	-0.06281154950000001	-0.0237881176	0.0250023442	-0.067649526	-0.0066952986	-0.035197342799999996	0.089492418	-0.118724598	-0.0950524549	-0.0679121035	-0.0324203863	0.0045753517	-0.0986412277	0.1118417517	-0.043527783	0.1295267209	0.1332095771	0.0082845587	-0.0383950679	-0.11753994970000001	0.0158482681	0.0492610563	-0.0046140903	0.1037505258	-0.13431623410000001	0.1094020482	-0.0315733012	0.05822117900000001	-0.0225291402	0.05234945480000002	0.0094639783	0.0261222912	-0.0613477059	0.0515427773	-0.0444205409	0.020201407	0.0701181557	-0.0265774523	-0.029450164900000006	0.0438134647	-0.0396583389	-0.050698370199999995	0.0177898368	0.1002695583	0.100599599	0.0314713618	0.0345674106	-0.0112021224	0.1282126377	-0.0006974314	-0.0220588509	0.0520536417	-0.031225674300000002	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0362511	0.011204099999999995	0.0001255318568099999	0.0013141422512099993	0.0233278	-0.043051000000000006	0.0005441862528399999	0.0018533886010000003	0.275975	-0.05179599999999995	0.0026828256159999947	0.07616220062500001	0.00028080000000000005	-0.00181423	7.884864000000002e-08	3.2914304928999988e-06	-0.000605856	-0.0002693	3.67061492736e-07	7.252249000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.7266784262152	3.7143737734164683	911503.0304987538	13.796572528644097	674.1451669913497	1.8272702826079692	3.338916685702209	454471.7061777948	667.62319203512	-1.942792646896464	445720.72654316283	3.7744432688349696	1.403068	44.560799	0.24238300000000004	0.13955200000000004	-0.08518409	-0.0643851889	0.08181607469999999	-0.07560465429999999	-0.0304112665	-0.0373164088	0.0318869383	0.05420881	-0.006439420899999999	0.0033289954999999997	-0.015568438899999999	0.0064433355	-0.0263547725	0.08875301320000001	0.0454283444	0.0477793454	0.008620887800000001	-0.0720848402	0.051538925199999995	0.0038563126	0.0578989468	0.0223499672	-0.1511044644	0.0661494435	-0.010181138900000001	0.0069003397999999995	0.0369314248	0.0387771626	0.0190747454	-0.0175919747	0.0225149574	-0.0913774998	0.0800839007	-0.0159629205	-0.11441170939999999	-0.1016570008	-0.043562891900000004	-0.0531051601	-0.1151648617	-0.1741337941	-0.0868765373	0.075315776	-0.0259786979	0.033961699399999996	-0.068020785	0.0750552232	0.0220927132	-0.016835839499999998	0.06822328700000001	-0.0024666926	0.0023048113	-0.0092172903	0.0800281644	0.0223238431	-0.0838285765	-0.08679681310000001	0.0102759687	0.0131557145	0.0308962027	0.031869906499999996	-0.030639824700000002	-0.029986085699999998	0.0642768264	0.0743692331	0.09443903890000001	0.031644479100000004	-0.06613370980000001	-0.15515161060000002	-0.0051659939000000005	0.0196604353	-0.014631073	-0.0703735628	0.0221573986	-0.0415679628	0.08299766139999999	0.0718073932	0.0568303215	-0.1485912884	-0.0177488636	0.0862013298	-0.088954689	0.1777023233	0.09880422650000001	0.05629047	0.0573232425	0.08790848970000001	-0.0699969617	0.0841292302	-0.126673259	-0.09220487890000001	-0.065169166	0.0142822266	-0.1184520352	0.0041439186	0.0105475204	0.10669726550000001	0.0735068365	-0.1102745173	-0.0776698227	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.03628	2.890000000000531e-05	8.352100000003068e-10	0.0013162384	-0.0554086	-0.0787364	0.00307011295396	0.00619942068496	0.229214	-0.046761000000000025	0.0021865911210000024	0.052539057796	0.00207022	0.0017894199999999997	4.2858108484e-06	3.202023936399999e-06	-0.000605856	0.0	3.67061492736e-07	0.0	0.000547714	0.000547714	2.99990625796e-07	2.99990625796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
