TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.0187,3.0,5.29368,1.27498,6.0,6.5306,7.54789,3.52919,7.54813,8.31245
2,2,3,0.750000,1,2,1,1.0,1.0,8.31505,3.0,9.0134,0.698351,7.0,10.8343,11.852,3.53698,11.8522,12.6159
3,3,2,0.750000,1,2,1,1.0,2.0,12.6185,3.0,13.0334,0.414889,5.0,15.1374,16.1443,3.52574,16.1445,16.9028
4,4,3,0.750000,1,2,1,1.0,3.0,16.9054,3.0,17.7371,0.831713,8.0,19.4082,20.4148,3.50946,20.415,21.173
5,5,3,0.750000,1,2,1,1.0,4.0,21.1756,3.0,21.9742,0.798625,8.0,23.6791,24.6957,3.52011,24.6959,25.46
6,6,1,0.750000,1,2,1,1.0,5.0,25.4626,3.0,26.4782,1.01563,3.0,27.9689,28.9843,3.52171,28.9845,29.7467
7,7,3,0.750000,1,2,1,1.0,6.0,29.7493,3.0,30.7313,0.982031,8.0,32.2699,33.2873,3.53804,33.2875,34.0504
8,8,3,10,1,2,1,1.0,7.0,34.053,3.0,34.9179,0.864907,9.0,36.5726,37.5762,3.52325,37.5764,47.5782
9,9,1,0.750000,2,3,2,1.0,8.0,47.8057,3.0,48.8794,1.07377,1.0,50.3239,51.3403,3.53463,51.3405,52.0983
10,10,1,0.750000,2,3,2,1.0,9.0,52.3189,2.0,53.433,1.11414,8.0,54.8306,55.8467,3.5278,55.8469,56.6021
11,11,1,0.750000,2,3,2,1.0,10.0,56.7897,2.0,59.238,2.44829,9.0,59.3066,60.3121,3.52245,60.3123,61.0724
12,12,3,0.750000,2,3,2,1.0,11.0,61.2692,3.0,62.958,1.68876,8.0,63.796,64.8136,3.54437,64.8138,65.5761
13,13,1,0.750000,2,3,2,1.0,12.0,65.7584,3.0,66.2604,0.502057,1.0,68.278,69.2866,3.52818,69.2867,70.0465
14,14,1,0.750000,2,3,2,1.0,13.0,70.2267,3.0,70.8475,0.620818,2.0,72.7451,73.7628,3.53611,73.763,74.5168
15,15,3,0.750000,2,3,2,1.0,14.0,74.7035,3.0,75.1845,0.480917,6.0,77.2225,78.2393,3.53576,78.2395,79.0042
16,16,1,10,2,3,2,1.0,15.0,79.1902,3.0,79.8382,0.648008,4.0,81.7133,82.7172,3.527,82.7174,92.7317
17,17,1,0.750000,1,1,3,1.0,16.0,92.7396,3.0,93.9998,1.2602,4.0,95.2632,96.2701,3.5305,96.2703,97.0352
18,18,1,0.750000,1,1,3,1.0,17.0,97.0378,3.0,97.8698,0.831914,3.0,99.5503,100.567,3.52931,100.567,101.322
19,19,1,0.750000,1,1,3,1.0,18.0,101.325,3.0,102.34,1.0155,4.0,103.854,104.871,3.54576,104.871,105.626
20,20,1,0.750000,1,1,3,1.0,19.0,105.628,3.0,106.093,0.464701,1.0,108.156,109.157,3.52865,109.157,109.913
21,21,1,0.750000,1,1,3,1.0,20.0,109.915,3.0,110.663,0.748244,3.0,112.433,113.443,3.5282,113.444,114.2
22,22,2,0.750000,1,1,3,1.0,21.0,114.202,3.0,114.717,0.514236,5.0,116.715,117.733,3.53104,117.734,118.486
23,23,1,0.750000,1,1,3,1.0,22.0,118.489,3.0,119.054,0.565142,3.0,121.004,122.022,3.53287,122.022,122.773
24,24,2,8,1,1,3,1.0,23.0,122.776,3.0,123.241,0.4646,5.0,125.294,126.31,3.53435,126.311,134.316
25,25,3,0.750000,2,4,4,1.0,24.0,134.526,3.0,135.501,0.974783,7.0,137.044,138.06,3.53412,138.06,138.819
26,26,3,0.750000,2,4,4,1.0,25.0,139.044,3.0,139.804,0.760414,8.0,141.553,142.57,3.52562,142.57,143.323
27,27,1,0.750000,2,4,4,1.0,26.0,143.504,3.0,144.441,0.937333,4.0,146.012,147.017,3.51322,147.017,147.777
28,28,2,0.750000,2,4,4,1.0,27.0,147.957,3.0,149.062,1.10457,5.0,150.473,151.49,3.533,151.49,152.247
29,29,3,0.750000,2,4,4,1.0,28.0,152.428,3.0,153.165,0.736738,7.0,154.946,155.963,3.53447,155.963,156.718
30,30,3,0.750000,2,4,4,1.0,29.0,156.901,3.0,157.852,0.95094,7.0,159.419,160.426,3.5245,160.426,161.188
31,31,3,0.750000,2,4,4,1.0,30.0,161.374,3.0,162.873,1.49959,7.0,163.895,164.896,3.52251,164.896,165.659
32,32,3,12,2,4,4,1.0,31.0,165.837,3.0,166.843,1.00607,6.0,168.356,169.357,3.52039,169.358,181.372
33,33,3,0.750000,3,6,5,1.0,32.0,181.595,3.0,182.422,0.827901,6.0,184.109,185.127,3.53223,185.127,185.892
34,34,3,0.750000,3,6,5,1.0,33.0,186.08,3.0,186.793,0.712496,8.0,188.597,189.61,3.5298,189.61,190.362
